Serial Number:20555845 --,,,,,,,,
,,,,,,,,
Date Time - GMT -10:00,"Temp, (*F)","Intensity, (lum/ft²)",Button Down,Button Up,Host Connect,Stopped,EOF,
4/6/22 12:28,87,"05""""",3117, , , , , 
4/6/22 12:30,87,"05""""",3812, , , , , 
4/6/22 12:32,87,"13""""",3645, , , , , 
4/6/22 12:34,87,"21""""",4148, , , , , 
4/6/22 12:36,87,"21""""",4751, , , , , 
4/6/22 12:38,87,"29""""",3676, , , , , 
4/6/22 12:40,87,"36""""",3165, , , , , 
4/6/22 12:42,87,"44""""",3645, , , , , 
4/6/22 12:44,87,"52""""",3815, , , , , 
4/6/22 12:46,87,"59""""",4557, , , , , 
4/6/22 12:48,87,"67""""",3568, , , , , 
4/6/22 12:50,87,"13""""",1393, , , , , 
4/6/22 12:52,87,"52""""",2188, , , , , 
4/6/22 12:54,86,"90""""",1840, , , , , 
4/6/22 12:56,86,"67""""",715, , , , , 
4/6/22 12:58,86,"59""""",880, , , , , 
4/6/22 13:00,86,"90""""",3070, , , , , 
4/6/22 13:02,87,"21""""",2811, , , , , 
4/6/22 13:04,86,"74""""",1037, , , , , 
4/6/22 13:06,86,"90""""",815, , , , , 
4/6/22 13:08,86,"90""""",440, , , , , 
4/6/22 13:10,87,"21""""",2356, , , , , 
4/6/22 13:12,86,"82""""",835, , , , , 
4/6/22 13:14,86,"59""""",557, , , , , 
4/6/22 13:16,86,"44""""",297, , , , , 
4/6/22 13:18,86,"44""""",462, , , , , 
4/6/22 13:20,86,"28""""",590, , , , , 
4/6/22 13:22,86,"28""""",548, , , , , 
4/6/22 13:24,86,"28""""",542, , , , , 
4/6/22 13:26,86,"20""""",581, , , , , 
4/6/22 13:28,86,"51""""",1426, , , , , 
4/6/22 13:30,86,"28""""",715, , , , , 
4/6/22 13:32,86,"28""""",661, , , , , 
4/6/22 13:34,86,"20""""",680, , , , , 
4/6/22 13:36,86,"05""""",507, , , , , 
4/6/22 13:38,86,"05""""",478, , , , , 
4/6/22 13:40,85,"82""""",395, , , , , 
4/6/22 13:42,85,"82""""",432, , , , , 
4/6/22 13:44,85,"90""""",583, , , , , 
4/6/22 13:46,85,"90""""",842, , , , , 
4/6/22 13:48,86,"36""""",1724, , , , , 
4/6/22 13:50,86,"44""""",1277, , , , , 
4/6/22 13:52,86,"13""""",575, , , , , 
4/6/22 13:54,85,"97""""",403, , , , , 
4/6/22 13:56,85,"90""""",381, , , , , 
4/6/22 13:58,85,"82""""",484, , , , , 
4/6/22 14:00,85,"82""""",401, , , , , 
4/6/22 14:02,85,"82""""",406, , , , , 
4/6/22 14:04,85,"82""""",508, , , , , 
4/6/22 14:06,86,"28""""",2706, , , , , 
4/6/22 14:08,86,"74""""",3147, , , , , 
4/6/22 14:10,86,"82""""",3640, , , , , 
4/6/22 14:12,86,"20""""",764, , , , , 
4/6/22 14:14,86,"05""""",598, , , , , 
4/6/22 14:16,86,"05""""",197, , , , , 
4/6/22 14:18,85,"82""""",419, , , , , 
4/6/22 14:20,85,"90""""",416, , , , , 
4/6/22 14:22,85,"82""""",438, , , , , 
4/6/22 14:24,85,"90""""",458, , , , , 
4/6/22 14:26,85,"82""""",529, , , , , 
4/6/22 14:28,85,"90""""",483, , , , , 
4/6/22 14:30,85,"74""""",476, , , , , 
4/6/22 14:32,85,"74""""",464, , , , , 
4/6/22 14:34,85,"82""""",490, , , , , 
4/6/22 14:36,85,"74""""",481, , , , , 
4/6/22 14:38,85,"82""""",547, , , , , 
4/6/22 14:40,85,"82""""",535, , , , , 
4/6/22 14:42,85,"74""""",624, , , , , 
4/6/22 14:44,85,"82""""",662, , , , , 
4/6/22 14:46,85,"74""""",576, , , , , 
4/6/22 14:48,85,"74""""",633, , , , , 
4/6/22 14:50,86,"20""""",1800, , , , , 
4/6/22 14:52,85,"90""""",669, , , , , 
4/6/22 14:54,85,"82""""",452, , , , , 
4/6/22 14:56,85,"74""""",483, , , , , 
4/6/22 14:58,85,"82""""",620, , , , , 
4/6/22 15:00,85,"66""""",114, , , , , 
4/6/22 15:02,85,"66""""",559, , , , , 
4/6/22 15:04,85,"59""""",544, , , , , 
4/6/22 15:06,85,"51""""",325, , , , , 
4/6/22 15:08,85,"66""""",559, , , , , 
4/6/22 15:10,85,"59""""",467, , , , , 
4/6/22 15:12,85,"59""""",210, , , , , 
4/6/22 15:14,85,"59""""",399, , , , , 
4/6/22 15:16,85,"59""""",269, , , , , 
4/6/22 15:18,85,"51""""",444, , , , , 
4/6/22 15:20,85,"59""""",444, , , , , 
4/6/22 15:22,85,"51""""",506, , , , , 
4/6/22 15:24,85,"66""""",586, , , , , 
4/6/22 15:26,85,"59""""",509, , , , , 
4/6/22 15:28,85,"59""""",435, , , , , 
4/6/22 15:30,85,"59""""",8, , , , , 
4/6/22 15:32,85,"59""""",389, , , , , 
4/6/22 15:34,85,"59""""",416, , , , , 
4/6/22 15:36,85,"59""""",354, , , , , 
4/6/22 15:38,85,"59""""",317, , , , , 
4/6/22 15:40,85,"59""""",369, , , , , 
4/6/22 15:42,85,"59""""",347, , , , , 
4/6/22 15:44,85,"66""""",369, , , , , 
4/6/22 15:46,85,"66""""",353, , , , , 
4/6/22 15:48,85,"66""""",340, , , , , 
4/6/22 15:50,85,"66""""",279, , , , , 
4/6/22 15:52,85,"66""""",333, , , , , 
4/6/22 15:54,85,"66""""",281, , , , , 
4/6/22 15:56,85,"66""""",321, , , , , 
4/6/22 15:58,85,"74""""",352, , , , , 
4/6/22 16:00,85,"74""""",443, , , , , 
4/6/22 16:02,85,"74""""",415, , , , , 
4/6/22 16:04,85,"66""""",346, , , , , 
4/6/22 16:06,85,"66""""",376, , , , , 
4/6/22 16:08,85,"66""""",390, , , , , 
4/6/22 16:10,85,"66""""",351, , , , , 
4/6/22 16:12,85,"59""""",312, , , , , 
4/6/22 16:14,85,"66""""",275, , , , , 
4/6/22 16:16,85,"66""""",296, , , , , 
4/6/22 16:18,85,"59""""",161, , , , , 
4/6/22 16:20,85,"66""""",344, , , , , 
4/6/22 16:22,85,"66""""",398, , , , , 
4/6/22 16:24,85,"66""""",383, , , , , 
4/6/22 16:26,85,"66""""",390, , , , , 
4/6/22 16:28,85,"66""""",407, , , , , 
4/6/22 16:30,85,"51""""",51, , , , , 
4/6/22 16:32,85,"59""""",328, , , , , 
4/6/22 16:34,85,"51""""",312, , , , , 
4/6/22 16:36,85,"59""""",291, , , , , 
4/6/22 16:38,85,"51""""",284, , , , , 
4/6/22 16:40,85,"59""""",231, , , , , 
4/6/22 16:42,85,"59""""",225, , , , , 
4/6/22 16:44,85,"51""""",260, , , , , 
4/6/22 16:46,85,"43""""",266, , , , , 
4/6/22 16:48,85,"51""""",250, , , , , 
4/6/22 16:50,85,"43""""",259, , , , , 
4/6/22 16:52,85,"43""""",232, , , , , 
4/6/22 16:54,85,"43""""",206, , , , , 
4/6/22 16:56,85,"43""""",231, , , , , 
4/6/22 16:58,85,"43""""",212, , , , , 
4/6/22 17:00,85,"35""""",203, , , , , 
4/6/22 17:02,85,"35""""",177, , , , , 
4/6/22 17:04,85,"35""""",194, , , , , 
4/6/22 17:06,85,"35""""",152, , , , , 
4/6/22 17:08,85,"35""""",178, , , , , 
4/6/22 17:10,85,"28""""",170, , , , , 
4/6/22 17:12,85,"28""""",157, , , , , 
4/6/22 17:14,85,"28""""",150, , , , , 
4/6/22 17:16,85,"20""""",142, , , , , 
4/6/22 17:18,85,"20""""",126, , , , , 
4/6/22 17:20,85,"20""""",138, , , , , 
4/6/22 17:22,85,"20""""",127, , , , , 
4/6/22 17:24,85,"20""""",114, , , , , 
4/6/22 17:26,85,"12""""",120, , , , , 
4/6/22 17:28,85,"05""""",105, , , , , 
4/6/22 17:30,85,"05""""",17, , , , , 
4/6/22 17:32,85,"05""""",95, , , , , 
4/6/22 17:34,84,"97""""",93, , , , , 
4/6/22 17:36,84,"89""""",76, , , , , 
4/6/22 17:38,84,"89""""",71, , , , , 
4/6/22 17:40,84,"89""""",65, , , , , 
4/6/22 17:42,84,"89""""",55, , , , , 
4/6/22 17:44,84,"81""""",44, , , , , 
4/6/22 17:46,84,"89""""",26, , , , , 
4/6/22 17:48,84,"74""""",32, , , , , 
4/6/22 17:50,84,"74""""",27, , , , , 
4/6/22 17:52,84,"74""""",22, , , , , 
4/6/22 17:54,84,"74""""",17, , , , , 
4/6/22 17:56,84,"74""""",13, , , , , 
4/6/22 17:58,84,"74""""",9, , , , , 
4/6/22 18:00,84,"66""""",7, , , , , 
4/6/22 18:02,84,"66""""",5, , , , , 
4/6/22 18:04,84,"66""""",4, , , , , 
4/6/22 18:06,84,"58""""",2, , , , , 
4/6/22 18:08,84,"58""""",1, , , , , 
4/6/22 18:10,84,"51""""",1, , , , , 
4/6/22 18:12,84,"51""""",0, , , , , 
4/6/22 18:14,84,"43""""",0, , , , , 
4/6/22 18:16,84,"51""""",0, , , , , 
4/6/22 18:18,84,"51""""",0, , , , , 
4/6/22 18:20,84,"43""""",0, , , , , 
4/6/22 18:22,84,"43""""",0, , , , , 
4/6/22 18:24,84,"35""""",0, , , , , 
4/6/22 18:26,84,"43""""",0, , , , , 
4/6/22 18:28,84,"35""""",0, , , , , 
4/6/22 18:30,84,"27""""",0, , , , , 
4/6/22 18:32,84,"35""""",0, , , , , 
4/6/22 18:34,84,"35""""",0, , , , , 
4/6/22 18:36,84,"35""""",0, , , , , 
4/6/22 18:38,84,"35""""",0, , , , , 
4/6/22 18:40,84,"27""""",0, , , , , 
4/6/22 18:42,84,"20""""",0, , , , , 
4/6/22 18:44,84,"27""""",0, , , , , 
4/6/22 18:46,84,"27""""",0, , , , , 
4/6/22 18:48,84,"20""""",0, , , , , 
4/6/22 18:50,84,"12""""",0, , , , , 
4/6/22 18:52,84,"20""""",0, , , , , 
4/6/22 18:54,84,"27""""",0, , , , , 
4/6/22 18:56,84,"20""""",0, , , , , 
4/6/22 18:58,84,"20""""",0, , , , , 
4/6/22 19:00,84,"20""""",0, , , , , 
4/6/22 19:02,84,"20""""",0, , , , , 
4/6/22 19:04,84,"12""""",0, , , , , 
4/6/22 19:06,84,"20""""",0, , , , , 
4/6/22 19:08,84,"20""""",0, , , , , 
4/6/22 19:10,84,"12""""",0, , , , , 
4/6/22 19:12,84,"04""""",0, , , , , 
4/6/22 19:14,84,"20""""",0, , , , , 
4/6/22 19:16,84,"12""""",0, , , , , 
4/6/22 19:18,84,"04""""",0, , , , , 
4/6/22 19:20,84,"04""""",0, , , , , 
4/6/22 19:22,84,"12""""",0, , , , , 
4/6/22 19:24,84,"04""""",0, , , , , 
4/6/22 19:26,84,"12""""",0, , , , , 
4/6/22 19:28,84,"04""""",0, , , , , 
4/6/22 19:30,84,"04""""",0, , , , , 
4/6/22 19:32,84,"04""""",0, , , , , 
4/6/22 19:34,83,"96""""",0, , , , , 
4/6/22 19:36,83,"96""""",0, , , , , 
4/6/22 19:38,83,"96""""",0, , , , , 
4/6/22 19:40,84,"04""""",0, , , , , 
4/6/22 19:42,84,"04""""",0, , , , , 
4/6/22 19:44,83,"96""""",0, , , , , 
4/6/22 19:46,83,"96""""",0, , , , , 
4/6/22 19:48,83,"96""""",0, , , , , 
4/6/22 19:50,83,"89""""",0, , , , , 
4/6/22 19:52,83,"89""""",0, , , , , 
4/6/22 19:54,83,"89""""",0, , , , , 
4/6/22 19:56,83,"89""""",0, , , , , 
4/6/22 19:58,83,"89""""",0, , , , , 
4/6/22 20:00,83,"89""""",0, , , , , 
4/6/22 20:02,83,"89""""",0, , , , , 
4/6/22 20:04,83,"89""""",0, , , , , 
4/6/22 20:06,83,"81""""",0, , , , , 
4/6/22 20:08,83,"89""""",0, , , , , 
4/6/22 20:10,83,"81""""",0, , , , , 
4/6/22 20:12,83,"89""""",0, , , , , 
4/6/22 20:14,83,"89""""",0, , , , , 
4/6/22 20:16,83,"73""""",0, , , , , 
4/6/22 20:18,83,"73""""",0, , , , , 
4/6/22 20:20,83,"73""""",0, , , , , 
4/6/22 20:22,83,"66""""",0, , , , , 
4/6/22 20:24,83,"81""""",0, , , , , 
4/6/22 20:26,83,"73""""",0, , , , , 
4/6/22 20:28,83,"73""""",0, , , , , 
4/6/22 20:30,83,"81""""",0, , , , , 
4/6/22 20:32,83,"73""""",0, , , , , 
4/6/22 20:34,83,"73""""",0, , , , , 
4/6/22 20:36,83,"66""""",0, , , , , 
4/6/22 20:38,83,"66""""",0, , , , , 
4/6/22 20:40,83,"66""""",0, , , , , 
4/6/22 20:42,83,"58""""",0, , , , , 
4/6/22 20:44,83,"58""""",0, , , , , 
4/6/22 20:46,83,"58""""",0, , , , , 
4/6/22 20:48,83,"58""""",0, , , , , 
4/6/22 20:50,83,"66""""",0, , , , , 
4/6/22 20:52,83,"50""""",0, , , , , 
4/6/22 20:54,83,"50""""",0, , , , , 
4/6/22 20:56,83,"42""""",0, , , , , 
4/6/22 20:58,83,"50""""",0, , , , , 
4/6/22 21:00,83,"50""""",0, , , , , 
4/6/22 21:02,83,"50""""",0, , , , , 
4/6/22 21:04,83,"58""""",0, , , , , 
4/6/22 21:06,83,"50""""",0, , , , , 
4/6/22 21:08,83,"50""""",0, , , , , 
4/6/22 21:10,83,"42""""",0, , , , , 
4/6/22 21:12,83,"50""""",0, , , , , 
4/6/22 21:14,83,"58""""",0, , , , , 
4/6/22 21:16,83,"50""""",0, , , , , 
4/6/22 21:18,83,"50""""",0, , , , , 
4/6/22 21:20,83,"42""""",0, , , , , 
4/6/22 21:22,83,"42""""",0, , , , , 
4/6/22 21:24,83,"42""""",0, , , , , 
4/6/22 21:26,83,"42""""",0, , , , , 
4/6/22 21:28,83,"42""""",0, , , , , 
4/6/22 21:30,83,"42""""",0, , , , , 
4/6/22 21:32,83,"35""""",0, , , , , 
4/6/22 21:34,83,"35""""",0, , , , , 
4/6/22 21:36,83,"35""""",0, , , , , 
4/6/22 21:38,83,"35""""",0, , , , , 
4/6/22 21:40,83,"42""""",0, , , , , 
4/6/22 21:42,83,"42""""",0, , , , , 
4/6/22 21:44,83,"35""""",0, , , , , 
4/6/22 21:46,83,"27""""",0, , , , , 
4/6/22 21:48,83,"27""""",0, , , , , 
4/6/22 21:50,83,"27""""",0, , , , , 
4/6/22 21:52,83,"27""""",0, , , , , 
4/6/22 21:54,83,"35""""",0, , , , , 
4/6/22 21:56,83,"35""""",0, , , , , 
4/6/22 21:58,83,"27""""",0, , , , , 
4/6/22 22:00,83,"27""""",0, , , , , 
4/6/22 22:02,83,"27""""",0, , , , , 
4/6/22 22:04,83,"27""""",0, , , , , 
4/6/22 22:06,83,"19""""",0, , , , , 
4/6/22 22:08,83,"19""""",0, , , , , 
4/6/22 22:10,83,"19""""",0, , , , , 
4/6/22 22:12,83,"27""""",0, , , , , 
4/6/22 22:14,83,"27""""",0, , , , , 
4/6/22 22:16,83,"27""""",0, , , , , 
4/6/22 22:18,83,"19""""",0, , , , , 
4/6/22 22:20,83,"27""""",0, , , , , 
4/6/22 22:22,83,"27""""",0, , , , , 
4/6/22 22:24,83,"19""""",0, , , , , 
4/6/22 22:26,83,"19""""",0, , , , , 
4/6/22 22:28,83,"19""""",0, , , , , 
4/6/22 22:30,83,"19""""",0, , , , , 
4/6/22 22:32,83,"12""""",0, , , , , 
4/6/22 22:34,83,"19""""",0, , , , , 
4/6/22 22:36,83,"19""""",0, , , , , 
4/6/22 22:38,83,"12""""",0, , , , , 
4/6/22 22:40,83,"04""""",0, , , , , 
4/6/22 22:42,83,"04""""",0, , , , , 
4/6/22 22:44,82,"96""""",0, , , , , 
4/6/22 22:46,83,"04""""",0, , , , , 
4/6/22 22:48,83,"04""""",0, , , , , 
4/6/22 22:50,83,"04""""",0, , , , , 
4/6/22 22:52,83,"04""""",0, , , , , 
4/6/22 22:54,83,"04""""",0, , , , , 
4/6/22 22:56,83,"04""""",0, , , , , 
4/6/22 22:58,83,"04""""",0, , , , , 
4/6/22 23:00,82,"96""""",0, , , , , 
4/6/22 23:02,82,"96""""",0, , , , , 
4/6/22 23:04,82,"96""""",0, , , , , 
4/6/22 23:06,83,"12""""",0, , , , , 
4/6/22 23:08,83,"04""""",0, , , , , 
4/6/22 23:10,83,"12""""",0, , , , , 
4/6/22 23:12,82,"96""""",0, , , , , 
4/6/22 23:14,83,"04""""",0, , , , , 
4/6/22 23:16,83,"04""""",0, , , , , 
4/6/22 23:18,82,"96""""",0, , , , , 
4/6/22 23:20,83,"04""""",0, , , , , 
4/6/22 23:22,82,"96""""",0, , , , , 
4/6/22 23:24,82,"96""""",0, , , , , 
4/6/22 23:26,83,"04""""",0, , , , , 
4/6/22 23:28,82,"96""""",0, , , , , 
4/6/22 23:30,83,"04""""",0, , , , , 
4/6/22 23:32,82,"96""""",0, , , , , 
4/6/22 23:34,82,"96""""",0, , , , , 
4/6/22 23:36,83,"04""""",0, , , , , 
4/6/22 23:38,83,"12""""",0, , , , , 
4/6/22 23:40,83,"04""""",0, , , , , 
4/6/22 23:42,83,"12""""",0, , , , , 
4/6/22 23:44,82,"96""""",0, , , , , 
4/6/22 23:46,82,"96""""",0, , , , , 
4/6/22 23:48,82,"96""""",0, , , , , 
4/6/22 23:50,82,"88""""",0, , , , , 
4/6/22 23:52,82,"96""""",0, , , , , 
4/6/22 23:54,82,"96""""",0, , , , , 
4/6/22 23:56,82,"88""""",0, , , , , 
4/6/22 23:58,82,"88""""",0, , , , , 
4/7/22 00:00,82,"88""""",0, , , , , 
4/7/22 00:02,82,"88""""",0, , , , , 
4/7/22 00:04,82,"88""""",0, , , , , 
4/7/22 00:06,82,"81""""",0, , , , , 
4/7/22 00:08,82,"88""""",0, , , , , 
4/7/22 00:10,82,"96""""",0, , , , , 
4/7/22 00:12,82,"88""""",0, , , , , 
4/7/22 00:14,82,"81""""",0, , , , , 
4/7/22 00:16,82,"81""""",0, , , , , 
4/7/22 00:18,82,"73""""",0, , , , , 
4/7/22 00:20,82,"88""""",0, , , , , 
4/7/22 00:22,82,"81""""",0, , , , , 
4/7/22 00:24,82,"81""""",0, , , , , 
4/7/22 00:26,82,"73""""",0, , , , , 
4/7/22 00:28,82,"73""""",0, , , , , 
4/7/22 00:30,82,"81""""",0, , , , , 
4/7/22 00:32,82,"73""""",0, , , , , 
4/7/22 00:34,82,"73""""",0, , , , , 
4/7/22 00:36,82,"81""""",0, , , , , 
4/7/22 00:38,82,"81""""",0, , , , , 
4/7/22 00:40,82,"73""""",0, , , , , 
4/7/22 00:42,82,"81""""",0, , , , , 
4/7/22 00:44,82,"73""""",0, , , , , 
4/7/22 00:46,82,"81""""",0, , , , , 
4/7/22 00:48,82,"88""""",0, , , , , 
4/7/22 00:50,82,"81""""",0, , , , , 
4/7/22 00:52,82,"81""""",0, , , , , 
4/7/22 00:54,82,"81""""",0, , , , , 
4/7/22 00:56,82,"65""""",0, , , , , 
4/7/22 00:58,82,"73""""",0, , , , , 
4/7/22 01:00,82,"73""""",0, , , , , 
4/7/22 01:02,82,"73""""",0, , , , , 
4/7/22 01:04,82,"81""""",0, , , , , 
4/7/22 01:06,82,"73""""",0, , , , , 
4/7/22 01:08,82,"73""""",0, , , , , 
4/7/22 01:10,82,"65""""",0, , , , , 
4/7/22 01:12,82,"65""""",0, , , , , 
4/7/22 01:14,82,"81""""",0, , , , , 
4/7/22 01:16,82,"81""""",0, , , , , 
4/7/22 01:18,82,"73""""",0, , , , , 
4/7/22 01:20,82,"73""""",0, , , , , 
4/7/22 01:22,82,"81""""",0, , , , , 
4/7/22 01:24,82,"73""""",0, , , , , 
4/7/22 01:26,82,"73""""",0, , , , , 
4/7/22 01:28,82,"73""""",0, , , , , 
4/7/22 01:30,82,"81""""",0, , , , , 
4/7/22 01:32,82,"73""""",0, , , , , 
4/7/22 01:34,82,"65""""",0, , , , , 
4/7/22 01:36,82,"73""""",0, , , , , 
4/7/22 01:38,82,"73""""",0, , , , , 
4/7/22 01:40,82,"65""""",0, , , , , 
4/7/22 01:42,82,"65""""",0, , , , , 
4/7/22 01:44,82,"65""""",0, , , , , 
4/7/22 01:46,82,"65""""",0, , , , , 
4/7/22 01:48,82,"65""""",0, , , , , 
4/7/22 01:50,82,"65""""",0, , , , , 
4/7/22 01:52,82,"65""""",0, , , , , 
4/7/22 01:54,82,"65""""",0, , , , , 
4/7/22 01:56,82,"65""""",0, , , , , 
4/7/22 01:58,82,"57""""",0, , , , , 
4/7/22 02:00,82,"65""""",0, , , , , 
4/7/22 02:02,82,"65""""",0, , , , , 
4/7/22 02:04,82,"73""""",0, , , , , 
4/7/22 02:06,82,"57""""",0, , , , , 
4/7/22 02:08,82,"65""""",0, , , , , 
4/7/22 02:10,82,"65""""",0, , , , , 
4/7/22 02:12,82,"73""""",0, , , , , 
4/7/22 02:14,82,"65""""",0, , , , , 
4/7/22 02:16,82,"65""""",0, , , , , 
4/7/22 02:18,82,"65""""",0, , , , , 
4/7/22 02:20,82,"65""""",0, , , , , 
4/7/22 02:22,82,"73""""",0, , , , , 
4/7/22 02:24,82,"73""""",0, , , , , 
4/7/22 02:26,82,"65""""",0, , , , , 
4/7/22 02:28,82,"57""""",0, , , , , 
4/7/22 02:30,82,"65""""",0, , , , , 
4/7/22 02:32,82,"57""""",0, , , , , 
4/7/22 02:34,82,"57""""",0, , , , , 
4/7/22 02:36,82,"57""""",0, , , , , 
4/7/22 02:38,82,"57""""",0, , , , , 
4/7/22 02:40,82,"65""""",0, , , , , 
4/7/22 02:42,82,"65""""",0, , , , , 
4/7/22 02:44,82,"65""""",0, , , , , 
4/7/22 02:46,82,"57""""",0, , , , , 
4/7/22 02:48,82,"50""""",0, , , , , 
4/7/22 02:50,82,"50""""",0, , , , , 
4/7/22 02:52,82,"57""""",0, , , , , 
4/7/22 02:54,82,"57""""",0, , , , , 
4/7/22 02:56,82,"65""""",0, , , , , 
4/7/22 02:58,82,"65""""",0, , , , , 
4/7/22 03:00,82,"65""""",0, , , , , 
4/7/22 03:02,82,"50""""",0, , , , , 
4/7/22 03:04,82,"57""""",0, , , , , 
4/7/22 03:06,82,"65""""",0, , , , , 
4/7/22 03:08,82,"57""""",0, , , , , 
4/7/22 03:10,82,"57""""",0, , , , , 
4/7/22 03:12,82,"50""""",0, , , , , 
4/7/22 03:14,82,"50""""",0, , , , , 
4/7/22 03:16,82,"57""""",0, , , , , 
4/7/22 03:18,82,"50""""",0, , , , , 
4/7/22 03:20,82,"50""""",0, , , , , 
4/7/22 03:22,82,"50""""",0, , , , , 
4/7/22 03:24,82,"57""""",0, , , , , 
4/7/22 03:26,82,"50""""",0, , , , , 
4/7/22 03:28,82,"42""""",0, , , , , 
4/7/22 03:30,82,"50""""",0, , , , , 
4/7/22 03:32,82,"50""""",0, , , , , 
4/7/22 03:34,82,"50""""",0, , , , , 
4/7/22 03:36,82,"50""""",0, , , , , 
4/7/22 03:38,82,"50""""",0, , , , , 
4/7/22 03:40,82,"50""""",0, , , , , 
4/7/22 03:42,82,"50""""",0, , , , , 
4/7/22 03:44,82,"65""""",0, , , , , 
4/7/22 03:46,82,"50""""",0, , , , , 
4/7/22 03:48,82,"57""""",0, , , , , 
4/7/22 03:50,82,"50""""",0, , , , , 
4/7/22 03:52,82,"50""""",0, , , , , 
4/7/22 03:54,82,"50""""",0, , , , , 
4/7/22 03:56,82,"50""""",0, , , , , 
4/7/22 03:58,82,"42""""",0, , , , , 
4/7/22 04:00,82,"65""""",0, , , , , 
4/7/22 04:02,82,"57""""",0, , , , , 
4/7/22 04:04,82,"65""""",0, , , , , 
4/7/22 04:06,82,"50""""",0, , , , , 
4/7/22 04:08,82,"50""""",0, , , , , 
4/7/22 04:10,82,"42""""",0, , , , , 
4/7/22 04:12,82,"50""""",0, , , , , 
4/7/22 04:14,82,"50""""",0, , , , , 
4/7/22 04:16,82,"57""""",0, , , , , 
4/7/22 04:18,82,"65""""",0, , , , , 
4/7/22 04:20,82,"57""""",0, , , , , 
4/7/22 04:22,82,"65""""",0, , , , , 
4/7/22 04:24,82,"50""""",0, , , , , 
4/7/22 04:26,82,"57""""",0, , , , , 
4/7/22 04:28,82,"42""""",0, , , , , 
4/7/22 04:30,82,"50""""",0, , , , , 
4/7/22 04:32,82,"50""""",0, , , , , 
4/7/22 04:34,82,"42""""",0, , , , , 
4/7/22 04:36,82,"42""""",0, , , , , 
4/7/22 04:38,82,"50""""",0, , , , , 
4/7/22 04:40,82,"50""""",0, , , , , 
4/7/22 04:42,82,"42""""",0, , , , , 
4/7/22 04:44,82,"34""""",0, , , , , 
4/7/22 04:46,82,"42""""",0, , , , , 
4/7/22 04:48,82,"34""""",0, , , , , 
4/7/22 04:50,82,"34""""",0, , , , , 
4/7/22 04:52,82,"42""""",0, , , , , 
4/7/22 04:54,82,"42""""",0, , , , , 
4/7/22 04:56,82,"50""""",0, , , , , 
4/7/22 04:58,82,"50""""",0, , , , , 
4/7/22 05:00,82,"42""""",0, , , , , 
4/7/22 05:02,82,"34""""",0, , , , , 
4/7/22 05:04,82,"42""""",0, , , , , 
4/7/22 05:06,82,"42""""",0, , , , , 
4/7/22 05:08,82,"42""""",0, , , , , 
4/7/22 05:10,82,"50""""",0, , , , , 
4/7/22 05:12,82,"57""""",0, , , , , 
4/7/22 05:14,82,"50""""",0, , , , , 
4/7/22 05:16,82,"57""""",0, , , , , 
4/7/22 05:18,82,"42""""",0, , , , , 
4/7/22 05:20,82,"50""""",0, , , , , 
4/7/22 05:22,82,"50""""",0, , , , , 
4/7/22 05:24,82,"50""""",0, , , , , 
4/7/22 05:26,82,"50""""",0, , , , , 
4/7/22 05:28,82,"50""""",0, , , , , 
4/7/22 05:30,82,"50""""",0, , , , , 
4/7/22 05:32,82,"42""""",0, , , , , 
4/7/22 05:34,82,"50""""",0, , , , , 
4/7/22 05:36,82,"57""""",0, , , , , 
4/7/22 05:38,82,"57""""",0, , , , , 
4/7/22 05:40,82,"50""""",0, , , , , 
4/7/22 05:42,82,"50""""",0, , , , , 
4/7/22 05:44,82,"57""""",0, , , , , 
4/7/22 05:46,82,"57""""",0, , , , , 
4/7/22 05:48,82,"50""""",0, , , , , 
4/7/22 05:50,82,"50""""",1, , , , , 
4/7/22 05:52,82,"50""""",1, , , , , 
4/7/22 05:54,82,"34""""",2, , , , , 
4/7/22 05:56,82,"42""""",2, , , , , 
4/7/22 05:58,82,"42""""",3, , , , , 
4/7/22 06:00,82,"42""""",4, , , , , 
4/7/22 06:02,82,"50""""",5, , , , , 
4/7/22 06:04,82,"42""""",8, , , , , 
4/7/22 06:06,82,"50""""",11, , , , , 
4/7/22 06:08,82,"50""""",14, , , , , 
4/7/22 06:10,82,"50""""",20, , , , , 
4/7/22 06:12,82,"42""""",25, , , , , 
4/7/22 06:14,82,"57""""",29, , , , , 
4/7/22 06:16,82,"65""""",38, , , , , 
4/7/22 06:18,82,"65""""",44, , , , , 
4/7/22 06:20,82,"57""""",50, , , , , 
4/7/22 06:22,82,"57""""",61, , , , , 
4/7/22 06:24,82,"57""""",67, , , , , 
4/7/22 06:26,82,"65""""",71, , , , , 
4/7/22 06:28,82,"65""""",73, , , , , 
4/7/22 06:30,82,"57""""",81, , , , , 
4/7/22 06:32,82,"57""""",84, , , , , 
4/7/22 06:34,82,"57""""",22, , , , , 
4/7/22 06:36,82,"50""""",2, , , , , 
4/7/22 06:38,82,"57""""",71, , , , , 
4/7/22 06:40,82,"50""""",77, , , , , 
4/7/22 06:42,82,"50""""",75, , , , , 
4/7/22 06:44,82,"57""""",101, , , , , 
4/7/22 06:46,82,"65""""",115, , , , , 
4/7/22 06:48,82,"57""""",114, , , , , 
4/7/22 06:50,82,"65""""",112, , , , , 
4/7/22 06:52,82,"57""""",121, , , , , 
4/7/22 06:54,82,"65""""",137, , , , , 
4/7/22 06:56,82,"65""""",143, , , , , 
