date,DO_mg_L,Temperature
2023-06-11T07:32:00Z,5.808,26.479
2023-06-11T07:34:00Z,5.81,26.471
2023-06-11T07:36:00Z,5.817,26.471
2023-06-11T07:38:00Z,5.815,26.487
2023-06-11T07:40:00Z,5.832,26.487
2023-06-11T07:42:00Z,5.873,26.471
2023-06-11T07:44:00Z,5.888,26.479
2023-06-11T07:46:00Z,5.897,26.487
2023-06-11T07:48:00Z,5.919,26.487
2023-06-11T07:50:00Z,5.928,26.462
2023-06-11T07:52:00Z,5.939,26.462
2023-06-11T07:54:00Z,5.957,26.479
2023-06-11T07:56:00Z,5.974,26.479
2023-06-11T07:58:00Z,5.991,26.487
2023-06-11T08:00:00Z,5.997,26.504
2023-06-11T08:02:00Z,5.989,26.504
2023-06-11T08:04:00Z,5.993,26.513
2023-06-11T08:06:00Z,6.047,26.513
2023-06-11T08:08:00Z,6.045,26.521
2023-06-11T08:10:00Z,6.053,26.53
2023-06-11T08:12:00Z,6.092,26.521
2023-06-11T08:14:00Z,6.104,26.53
2023-06-11T08:16:00Z,6.131,26.521
2023-06-11T08:18:00Z,6.19,26.521
2023-06-11T08:20:00Z,6.23,26.53
2023-06-11T08:22:00Z,6.217,26.564
2023-06-11T08:24:00Z,6.302,26.555
2023-06-11T08:26:00Z,6.331,26.555
2023-06-11T08:28:00Z,6.348,26.547
2023-06-11T08:30:00Z,6.435,26.581
2023-06-11T08:32:00Z,6.488,26.564
2023-06-11T08:34:00Z,6.548,26.581
2023-06-11T08:36:00Z,6.559,26.589
2023-06-11T08:38:00Z,6.539,26.572
2023-06-11T08:40:00Z,6.641,26.589
2023-06-11T08:42:00Z,6.64,26.606
2023-06-11T08:44:00Z,6.703,26.623
2023-06-11T08:46:00Z,6.706,26.674
2023-06-11T08:48:00Z,6.709,26.665
2023-06-11T08:50:00Z,6.742,26.682
2023-06-11T08:52:00Z,6.816,26.707
2023-06-11T08:54:00Z,6.857,26.707
2023-06-11T08:56:00Z,6.898,26.741
2023-06-11T08:58:00Z,6.941,26.741
2023-06-11T09:00:00Z,6.978,26.767
2023-06-11T09:02:00Z,7.002,26.784
2023-06-11T09:04:00Z,7.129,26.792
2023-06-11T09:06:00Z,7.115,26.826
2023-06-11T09:08:00Z,7.202,26.818
2023-06-11T09:10:00Z,7.257,26.843
2023-06-11T09:12:00Z,7.488,26.885
2023-06-11T09:14:00Z,7.656,26.911
2023-06-11T09:16:00Z,7.75,26.911
2023-06-11T09:18:00Z,8.021,26.919
2023-06-11T09:20:00Z,7.928,26.928
2023-06-11T09:22:00Z,8.093,26.979
2023-06-11T09:24:00Z,7.715,26.962
2023-06-11T09:26:00Z,8.104,26.987
2023-06-11T09:28:00Z,8.146,27.012
2023-06-11T09:30:00Z,8.158,27.021
2023-06-11T09:32:00Z,8.377,27.029
2023-06-11T09:34:00Z,8.439,27.055
2023-06-11T09:36:00Z,8.268,27.072
2023-06-11T09:38:00Z,8.528,27.097
2023-06-11T09:40:00Z,8.662,27.114
2023-06-11T09:42:00Z,9.139,27.157
2023-06-11T09:44:00Z,9.275,27.182
2023-06-11T09:46:00Z,9.1,27.208
2023-06-11T09:48:00Z,8.888,27.233
2023-06-11T09:50:00Z,8.703,27.208
2023-06-11T09:52:00Z,8.65,27.225
2023-06-11T09:54:00Z,9.046,27.267
2023-06-11T09:56:00Z,9.24,27.292
2023-06-11T09:58:00Z,9.591,27.352
2023-06-11T10:00:00Z,9.605,27.343
2023-06-11T10:02:00Z,9.175,27.343
2023-06-11T10:04:00Z,9.132,27.335
2023-06-11T10:06:00Z,8.837,27.309
2023-06-11T10:08:00Z,8.563,27.301
2023-06-11T10:10:00Z,8.618,27.301
2023-06-11T10:12:00Z,8.881,27.309
2023-06-11T10:14:00Z,8.998,27.318
2023-06-11T10:16:00Z,9.113,27.318
2023-06-11T10:18:00Z,9.23,27.309
2023-06-11T10:20:00Z,9.146,27.309
2023-06-11T10:22:00Z,9.016,27.301
2023-06-11T10:24:00Z,9.007,27.284
2023-06-11T10:26:00Z,8.828,27.292
2023-06-11T10:28:00Z,8.734,27.292
2023-06-11T10:30:00Z,8.647,27.301
2023-06-11T10:32:00Z,8.597,27.292
2023-06-11T10:34:00Z,8.538,27.318
2023-06-11T10:36:00Z,8.586,27.301
2023-06-11T10:38:00Z,8.64,27.301
2023-06-11T10:40:00Z,8.916,27.301
2023-06-11T10:42:00Z,8.997,27.318
2023-06-11T10:44:00Z,9.169,27.343
2023-06-11T10:46:00Z,9.68,27.369
2023-06-11T10:48:00Z,10.316,27.471
2023-06-11T10:50:00Z,10.124,27.445
2023-06-11T10:52:00Z,9.733,27.437
2023-06-11T10:54:00Z,9.623,27.437
2023-06-11T10:56:00Z,9.924,27.445
2023-06-11T10:58:00Z,10.018,27.437
2023-06-11T11:00:00Z,9.752,27.445
2023-06-11T11:02:00Z,9.581,27.445
2023-06-11T11:04:00Z,9.697,27.454
2023-06-11T11:06:00Z,9.702,27.454
2023-06-11T11:08:00Z,9.619,27.471
2023-06-11T11:10:00Z,9.763,27.471
2023-06-11T11:12:00Z,10.594,27.513
2023-06-11T11:14:00Z,10.646,27.53
2023-06-11T11:16:00Z,10.234,27.522
2023-06-11T11:18:00Z,10.44,27.539
2023-06-11T11:20:00Z,10.766,27.539
2023-06-11T11:22:00Z,10.58,27.539
2023-06-11T11:24:00Z,10.323,27.539
2023-06-11T11:26:00Z,10.171,27.539
2023-06-11T11:28:00Z,10.498,27.564
2023-06-11T11:30:00Z,10.535,27.573
2023-06-11T11:32:00Z,10.197,27.564
2023-06-11T11:34:00Z,10.337,27.564
2023-06-11T11:36:00Z,10.163,27.573
2023-06-11T11:38:00Z,10.053,27.581
2023-06-11T11:40:00Z,10.014,27.573
2023-06-11T11:42:00Z,9.91,27.564
2023-06-11T11:44:00Z,9.684,27.539
2023-06-11T11:46:00Z,9.706,27.547
2023-06-11T11:48:00Z,9.905,27.556
2023-06-11T11:50:00Z,10.057,27.547
2023-06-11T11:52:00Z,10.472,27.564
2023-06-11T11:54:00Z,10.475,27.581
2023-06-11T11:56:00Z,10.463,27.581
2023-06-11T11:58:00Z,10.73,27.598
2023-06-11T12:00:00Z,11.044,27.598
2023-06-11T12:02:00Z,11.046,27.607
2023-06-11T12:04:00Z,10.812,27.615
2023-06-11T12:06:00Z,10.562,27.624
2023-06-11T12:08:00Z,10.617,27.632
2023-06-11T12:10:00Z,10.549,27.615
2023-06-11T12:12:00Z,10.67,27.615
2023-06-11T12:14:00Z,10.573,27.624
2023-06-11T12:16:00Z,10.611,27.632
2023-06-11T12:18:00Z,11.092,27.641
2023-06-11T12:20:00Z,11.283,27.649
2023-06-11T12:22:00Z,11.442,27.675
2023-06-11T12:24:00Z,11.665,27.683
2023-06-11T12:26:00Z,12.093,27.803
2023-06-11T12:28:00Z,12.394,27.76
2023-06-11T12:30:00Z,12.548,27.82
2023-06-11T12:32:00Z,12.78,27.973
2023-06-11T12:34:00Z,13.235,28.041
2023-06-11T12:36:00Z,12.6,28.075
2023-06-11T12:38:00Z,12.323,28.05
2023-06-11T12:40:00Z,11.91,27.973
2023-06-11T12:42:00Z,12.775,28.024
2023-06-11T12:44:00Z,13.099,28.05
2023-06-11T12:46:00Z,12.861,28.067
2023-06-11T12:48:00Z,12.508,28.016
2023-06-11T12:50:00Z,12.273,27.999
2023-06-11T12:52:00Z,12.365,27.981
2023-06-11T12:54:00Z,12.515,27.99
2023-06-11T12:56:00Z,12.121,28.007
2023-06-11T12:58:00Z,12.737,28.05
2023-06-11T13:00:00Z,12.326,28.024
2023-06-11T13:02:00Z,12.714,28.05
2023-06-11T13:04:00Z,12.917,28.033
2023-06-11T13:06:00Z,12.817,28.075
2023-06-11T13:08:00Z,12.583,28.033
2023-06-11T13:10:00Z,12.412,28.033
2023-06-11T13:12:00Z,12.279,28.024
2023-06-11T13:14:00Z,12.656,28.041
2023-06-11T13:16:00Z,12.231,28.024
2023-06-11T13:18:00Z,11.898,28.024
2023-06-11T13:20:00Z,11.726,27.99
2023-06-11T13:22:00Z,11.803,27.981
2023-06-11T13:24:00Z,11.255,27.964
2023-06-11T13:26:00Z,11.189,27.964
2023-06-11T13:28:00Z,11.253,27.964
2023-06-11T13:30:00Z,11.408,27.981
2023-06-11T13:32:00Z,11.47,27.964
2023-06-11T13:34:00Z,11.284,27.956
2023-06-11T13:36:00Z,11.721,27.956
2023-06-11T13:38:00Z,11.273,27.947
2023-06-11T13:40:00Z,11.293,27.939
2023-06-11T13:42:00Z,11.213,27.939
2023-06-11T13:44:00Z,11.164,27.939
2023-06-11T13:46:00Z,11.322,27.922
2023-06-11T13:48:00Z,11.34,27.922
2023-06-11T13:50:00Z,11.671,27.93
2023-06-11T13:52:00Z,12.341,27.947
2023-06-11T13:54:00Z,12.202,27.956
2023-06-11T13:56:00Z,12.354,27.973
2023-06-11T13:58:00Z,12.22,27.956
2023-06-11T14:00:00Z,12.035,27.947
2023-06-11T14:02:00Z,12,27.956
2023-06-11T14:04:00Z,11.931,27.956
2023-06-11T14:06:00Z,12.305,27.964
2023-06-11T14:08:00Z,12.085,27.939
2023-06-11T14:10:00Z,12.074,27.947
2023-06-11T14:12:00Z,12.186,27.947
2023-06-11T14:14:00Z,12.439,27.939
2023-06-11T14:16:00Z,12.949,27.947
2023-06-11T14:18:00Z,13.402,28.007
2023-06-11T14:20:00Z,13.466,28.016
2023-06-11T14:22:00Z,14.065,28.024
2023-06-11T14:24:00Z,13.929,28.033
2023-06-11T14:26:00Z,13.641,28.101
2023-06-11T14:28:00Z,13.028,28.05
2023-06-11T14:30:00Z,13.703,28.058
2023-06-11T14:32:00Z,13.22,28.033
2023-06-11T14:34:00Z,12.606,28.024
2023-06-11T14:36:00Z,12.83,28.007
2023-06-11T14:38:00Z,12.968,28.024
2023-06-11T14:40:00Z,12.747,27.999
2023-06-11T14:42:00Z,12.434,27.999
2023-06-11T14:44:00Z,12.298,27.99
2023-06-11T14:46:00Z,12.302,27.999
2023-06-11T14:48:00Z,11.886,27.981
2023-06-11T14:50:00Z,11.681,27.964
2023-06-11T14:52:00Z,11.612,27.973
2023-06-11T14:54:00Z,12.094,27.973
2023-06-11T14:56:00Z,12.678,27.973
2023-06-11T14:58:00Z,12.338,27.964
2023-06-11T15:00:00Z,12.739,27.939
2023-06-11T15:02:00Z,12.817,27.964
2023-06-11T15:04:00Z,12.276,27.956
2023-06-11T15:06:00Z,11.891,27.947
2023-06-11T15:08:00Z,12.067,27.93
2023-06-11T15:10:00Z,12.337,27.947
2023-06-11T15:12:00Z,13.306,28.058
2023-06-11T15:14:00Z,13.989,28.109
2023-06-11T15:16:00Z,14.083,28.143
2023-06-11T15:18:00Z,14.491,28.169
2023-06-11T15:20:00Z,14.409,28.186
2023-06-11T15:22:00Z,13.655,28.161
2023-06-11T15:24:00Z,13.661,28.126
2023-06-11T15:26:00Z,13.496,28.169
2023-06-11T15:28:00Z,13.057,28.126
2023-06-11T15:30:00Z,13.487,28.178
2023-06-11T15:32:00Z,14.228,28.195
2023-06-11T15:34:00Z,14.103,28.203
2023-06-11T15:36:00Z,13.972,28.212
2023-06-11T15:38:00Z,14.38,28.22
2023-06-11T15:40:00Z,14.465,28.22
2023-06-11T15:42:00Z,14.349,28.22
2023-06-11T15:44:00Z,14.047,28.229
2023-06-11T15:46:00Z,14.432,28.22
2023-06-11T15:48:00Z,14.518,28.22
2023-06-11T15:50:00Z,14.588,28.237
2023-06-11T15:52:00Z,14.515,28.22
2023-06-11T15:54:00Z,14.452,28.254
2023-06-11T15:56:00Z,14.296,28.212
2023-06-11T15:58:00Z,14.14,28.212
2023-06-11T16:00:00Z,14.2,28.212
2023-06-11T16:02:00Z,13.778,28.169
2023-06-11T16:04:00Z,13,28.152
