Serial Number:20555858 --

"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2022-07-14 16:06:00,25.52,62, , , , , 
2022-07-14 16:08:00,25.09,45, , , , , 
2022-07-14 16:10:00,24.84,65, , , , , 
2022-07-14 16:12:00,24.71,62, , , , , 
2022-07-14 16:14:00,24.62,44, , , , , 
2022-07-14 16:16:00,24.58,49, , , , , 
2022-07-14 16:18:00,24.54,39, , , , , 
2022-07-14 16:20:00,24.49,60, , , , , 
2022-07-14 16:22:00,24.45,39, , , , , 
2022-07-14 16:24:00,24.41,47, , , , , 
2022-07-14 16:26:00,24.28,49, , , , , 
2022-07-14 16:28:00,24.24,47, , , , , 
2022-07-14 16:30:00,24.28,44, , , , , 
2022-07-14 16:32:00,24.28,32, , , , , 
2022-07-14 16:34:00,24.28,45, , , , , 
2022-07-14 16:36:00,24.28,45, , , , , 
2022-07-14 16:38:00,24.28,44, , , , , 
2022-07-14 16:40:00,24.28,44, , , , , 
2022-07-14 16:42:00,24.28,43, , , , , 
2022-07-14 16:44:00,24.19,43, , , , , 
2022-07-14 16:46:00,24.06,40, , , , , 
2022-07-14 16:48:00,23.98,38, , , , , 
2022-07-14 16:50:00,23.94,34, , , , , 
2022-07-14 16:52:00,24.02,29, , , , , 
2022-07-14 16:54:00,24.06,25, , , , , 
2022-07-14 16:56:00,24.06,23, , , , , 
2022-07-14 16:58:00,24.06,22, , , , , 
2022-07-14 17:00:00,24.11,0, , , , , 
2022-07-14 17:02:00,24.54,105, , , , , 
2022-07-14 17:04:00,25.05,249, , , , , 
2022-07-14 17:06:00,25.27,240, , , , , 
2022-07-14 17:08:00,25.44,207, , , , , 
2022-07-14 17:10:00,25.48,162, , , , , 
2022-07-14 17:12:00,25.57,23, , , , , 
2022-07-14 17:14:00,25.74,1, , , , , 
2022-07-14 17:16:00,25.74,1, , , , , 
2022-07-14 17:18:00,25.57,1, , , , , 
2022-07-14 17:20:00,25.48,7, , , , , 
2022-07-14 17:22:00,25.31,6, , , , , 
2022-07-14 17:24:00,25.18,22, , , , , 
2022-07-14 17:26:00,25.05,25, , , , , 
2022-07-14 17:28:00,24.97,26, , , , , 
2022-07-14 17:30:00,24.88,44, , , , , 
2022-07-14 17:32:00,24.79,53, , , , , 
2022-07-14 17:34:00,24.62,54, , , , , 
2022-07-14 17:36:00,24.49,53, , , , , 
2022-07-14 17:38:00,24.32,53, , , , , 
2022-07-14 17:40:00,24.19,49, , , , , 
2022-07-14 17:42:00,24.06,55, , , , , 
2022-07-14 17:44:00,23.85,89, , , , , 
2022-07-14 17:46:00,23.89,82, , , , , 
2022-07-14 17:48:00,24.11,72, , , , , 
2022-07-14 17:50:00,24.19,89, , , , , 
2022-07-14 17:52:00,24.41,112, , , , , 
2022-07-14 17:54:00,24.41,112, , , , , 
2022-07-14 17:56:00,24.58,20, , , , , 
2022-07-14 17:58:00,24.75,0, , , , , 
2022-07-14 18:00:00,24.88,0, , , , , 
2022-07-14 18:02:00,24.92,0, , , , , 
2022-07-14 18:04:00,24.97,0, , , , , 
2022-07-14 18:06:00,25.05,0, , , , , 
2022-07-14 18:08:00,25.05,0, , , , , 
2022-07-14 18:10:00,25.14,0, , , , , 
2022-07-14 18:12:00,25.09,0, , , , , 
2022-07-14 18:14:00,25.14,0, , , , , 
