7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1629410280, +2.99, +25.362,  -0.07215, -126.000, -64.000, +1336.000
1629410340, +2.99, +25.371,  -0.01641, -128.000, -45.000, +1329.000
1629410400, +2.99, +25.362,  -0.01022, -140.000, -50.000, +1367.000
1629410460, +2.99, +25.354,  -0.07215, -136.000, -47.000, +1343.000
1629410520, +2.99, +25.362,  -0.07834, -144.000, -58.000, +1395.000
1629410580, +2.99, +25.329,  -0.00093, -140.000, -48.000, +1369.000
1629410640, +2.99, +25.362,  +0.00526, -141.000, -56.000, +1384.000
1629410700, +2.99, +25.354,  -0.01332, -138.000, -50.000, +1372.000
1629410760, +2.99, +25.362,  -0.00403, -128.000, -44.000, +1336.000
1629410820, +2.99, +25.371,  +0.03313, -144.000, -52.000, +1384.000
1629410880, +2.99, +25.371,  -0.01022, -128.000, -48.000, +1328.000
1629410940, +2.99, +25.379,  -0.07834, -128.000, -48.000, +1343.000
1629411000, +2.99, +25.371,  -0.02261, -128.000, -48.000, +1331.000
1629411060, +2.99, +25.379,  -0.00712, -141.000, -52.000, +1377.000
1629411120, +2.99, +25.362,  +0.07029, -136.000, -48.000, +1352.000
1629411180, +2.99, +25.379,  -0.02570, -140.000, -55.000, +1383.000
1629411240, +2.99, +25.379,  -0.11241, -128.000, -48.000, +1328.000
1629411300, +2.99, +25.379,  -0.00712, -128.000, -48.000, +1328.000
1629411360, +2.99, +25.379,  -0.08763, -136.000, -48.000, +1353.000
1629411420, +2.99, +25.379,  -0.02261, -128.000, -48.000, +1331.000
1629411480, +2.99, +25.379,  +0.02384, -126.000, -57.000, +1328.000
1629411540, +2.99, +25.354,  -0.02880, -136.000, -52.000, +1372.000
1629411600, +2.99, +25.387,  -0.06286, -136.000, -48.000, +1361.000
1629411660, +2.99, +25.371,  -0.01022, -140.000, -52.000, +1374.000
1629411720, +2.99, +25.371,  -0.04428, -128.000, -44.000, +1340.000
1629411780, +2.99, +25.379,  -0.05357, -144.000, -52.000, +1377.000
1629411840, +2.99, +25.362,  -0.12170, -140.000, -52.000, +1374.000
1629411900, +2.99, +25.387,  +0.05481, -140.000, -52.000, +1388.000
