7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1630187880, +2.94, +25.362,  +0.07649, -140.000, +774.000, -684.000
1630187940, +2.94, +25.371,  +0.16938, -128.000, +798.000, -768.000
1630188000, +2.95, +25.387,  +0.10435, -136.000, +776.000, -688.000
1630188060, +2.95, +25.387,  +0.17867, -128.000, +792.000, -744.000
1630188120, +2.95, +25.379,  +0.06720, -136.000, +776.000, -690.000
1630188180, +2.95, +25.379,  +0.11055, -128.000, +787.000, -724.000
1630188240, +2.95, +25.379,  +0.15080, -128.000, +792.000, -736.000
1630188300, +2.94, +25.362,  +0.07649, -138.000, +775.000, -680.000
1630188360, +2.95, +25.387,  +0.10126, -136.000, +726.000, -605.000
1630188420, +2.95, +25.387,  +0.16009, -136.000, +748.000, -634.000
1630188480, +2.95, +25.371,  +0.10435, -136.000, +771.000, -672.000
1630188540, +2.95, +25.387,  +0.07649, -141.000, +744.000, -626.000
1630188600, +2.94, +25.371,  +0.13842, -136.000, +752.000, -633.000
1630188660, +2.94, +25.387,  +0.14771, -136.000, +774.000, -688.000
1630188720, +2.95, +25.379,  +0.11055, -126.000, +801.000, -784.000
1630188780, +2.95, +25.362,  +0.06720, -136.000, +768.000, -666.000
1630188840, +2.95, +25.346,  +0.07029, -136.000, +782.000, -698.000
1630188900, +2.95, +25.379,  +0.19416, -136.000, +760.000, -656.000
1630188960, +2.94, +25.387,  +0.10435, -136.000, +784.000, -708.000
1630189020, +2.95, +25.387,  +0.14151, -128.000, +790.000, -736.000
1630189080, +2.95, +25.371,  +0.11984, -136.000, +752.000, -634.000
1630189140, +2.95, +25.404,  +0.12293, -136.000, +785.000, -718.000
1630189200, +2.95, +25.396,  +0.15700, -140.000, +752.000, -633.000
1630189260, +2.94, +25.371,  +0.15080, -136.000, +764.000, -660.000
1630189320, +2.95, +25.387,  +0.22822, -140.000, +748.000, -628.000
1630189380, +2.95, +25.404,  +0.19106, -136.000, +771.000, -676.000
1630189440, +2.94, +25.379,  +0.16319, -136.000, +764.000, -666.000
1630189500, +2.95, +25.396,  +0.17248, -128.000, +798.000, -762.000
1630189560, +2.95, +25.387,  +0.06100, -140.000, +743.000, -624.000
1630189620, +2.94, +25.396,  +0.20345, -136.000, +772.000, -672.000
1630189680, +2.95, +25.404,  +0.14461, -136.000, +784.000, -714.000
1630189740, +2.95, +25.404,  +0.14771, -141.000, +732.000, -612.000
1630189800, +2.95, +25.412,  +0.12913, -136.000, +771.000, -672.000
1630189860, +2.94, +25.404,  +0.15390, -136.000, +771.000, -676.000
1630189920, +2.94, +25.396,  +0.17558, -136.000, +761.000, -656.000
1630189980, +2.94, +25.404,  +0.11984, -136.000, +780.000, -696.000
1630190040, +2.94, +25.437,  +0.09507, -136.000, +723.000, -608.000
1630190100, +2.94, +25.429,  +0.15080, -144.000, +732.000, -608.000
1630190160, +2.94, +25.404,  +0.15080, -132.000, +798.000, -752.000
1630190220, +2.95, +25.429,  +0.20964, -136.000, +776.000, -688.000
1630190280, +2.94, +25.437,  +0.16629, -138.000, +774.000, -685.000
1630190340, +2.95, +25.437,  +0.20964, -136.000, +752.000, -640.000
1630190400, +2.94, +25.437,  +0.15700, -128.000, +790.000, -730.000
1630190460, +2.95, +25.445,  +0.19725, -132.000, +790.000, -729.000
1630190520, +2.94, +25.437,  +0.15700, -136.000, +769.000, -672.000
1630190580, +2.94, +25.437,  +0.12293, -136.000, +748.000, -632.000
1630190640, +2.94, +25.445,  +0.22203, -140.000, +740.000, -624.000
1630190700, +2.94, +25.454,  +0.17248, -136.000, +720.000, -599.000
1630190760, +2.94, +25.462,  +0.18487, -140.000, +732.000, -612.000
1630190820, +2.94, +25.470,  +0.21583, -136.000, +744.000, -624.000
1630190880, +2.94, +25.470,  +0.21274, -137.000, +723.000, -605.000
1630190940, +2.94, +25.479,  +0.08887, -138.000, +744.000, -624.000
1630191000, +2.94, +25.487,  +0.16009, -136.000, +771.000, -672.000
1630191060, +2.94, +25.479,  +0.16009, -136.000, +776.000, -696.000
1630191120, +2.95, +25.479,  +0.21274, -136.000, +768.000, -666.000
1630191180, +2.94, +25.487,  +0.24060, -138.000, +755.000, -640.000
1630191240, +2.94, +25.495,  +0.28396, -138.000, +720.000, -608.000
1630191300, +2.94, +25.487,  +0.13222, -138.000, +723.000, -605.000
1630191360, +2.94, +25.495,  +0.22822, -136.000, +719.000, -600.000
1630191420, +2.94, +25.504,  +0.23751, -136.000, +719.000, -600.000
