7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1656345240, +2.75, +25.362, +14.64281, -196.000, +1336.000, +344.000
1656345360, +2.75, +25.354, +15.50057, -186.000, +1465.000, +198.000
1656345480, +2.75, +25.346, +15.57798, -200.000, +1343.000, +348.000
1656345600, +2.75, +25.362, +17.58767, -196.000, +1336.000, +344.000
1656345720, +2.75, +25.354, +18.47638, -180.000, +1425.000, +221.000
1656345840, +2.75, +25.354, +19.24434, -196.000, +1336.000, +344.000
1656345960, +2.75, +25.371, +20.29408, -199.000, +1337.000, +344.000
1656346080, +2.75, +25.362, +19.83578, -199.000, +1336.000, +344.000
1656346200, +2.75, +25.337, +21.53891, -192.000, +1464.000, +220.000
1656346320, +2.75, +25.346, +21.82998, -196.000, +1336.000, +348.000
1656346440, +2.75, +25.329, +22.98501, -196.000, +1336.000, +344.000
1656346560, +2.75, +25.329, +23.63220, -200.000, +1363.000, +352.000
1656346680, +2.75, +25.329, +24.68194, -197.000, +1336.000, +345.000
1656346800, +2.75, +25.321, +25.27029, -184.000, +1419.000, +233.000
1656346920, +2.75, +25.329, +26.00728, -196.000, +1336.000, +344.000
1656347040, +2.75, +25.346, +24.05023, -196.000, +1340.000, +344.000
1656347160, +2.75, +25.354, +26.98889, -196.000, +1335.000, +344.000
1656347280, +2.75, +25.346, +25.41273, -199.000, +1337.000, +342.000
1656347400, +2.75, +25.321, +26.71020, -196.000, +1336.000, +344.000
1656347520, +2.75, +25.312, +27.41622, -194.000, +1336.000, +343.000
1656347640, +2.75, +25.337, +27.23662, -196.000, +1336.000, +344.000
1656347760, +2.75, +25.312, +29.49093, -199.000, +1336.000, +344.000
1656347880, +2.75, +25.346, +30.68621, -194.000, +1336.000, +344.000
1656348000, +2.75, +25.346, +30.24340, -196.000, +1336.000, +344.000
1656348120, +2.75, +25.329, +32.93743, -194.000, +1336.000, +344.000
1656348240, +2.75, +25.337, +48.85387, -196.000, +1336.000, +344.000
1656348360, +2.75, +25.329, +196.29769, -194.000, +1336.000, +343.000
1656348480, +2.75, +25.321, +137.68865, -199.000, +1336.000, +344.000
1656348600, +2.75, +25.354, +73.28282, -200.000, +1340.000, +345.000
1656348720, +2.75, +25.329, +73.92690, -196.000, +1336.000, +344.000
1656348840, +2.75, +25.346, +60.87171, -200.000, +1337.000, +344.000
1656348960, +2.75, +25.346, +100.19213, -196.000, +1336.000, +344.000
1656349080, +2.75, +25.371, +191.39270, -194.000, +1336.000, +344.000
