7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1644179880, +3.00, +28.893, +220.72044, +931.000, +188.000, -20.000
1644180000, +3.00, +28.901, +327.26459, +1032.000, +192.000, -173.000
1644180120, +3.00, +28.901, +151.91436, +929.000, +187.000, -20.000
1644180240, +3.00, +28.917, +234.90899, +932.000, +184.000, -24.000
1644180360, +3.00, +28.934, +196.66618, +1032.000, +192.000, -165.000
1644180480, +3.00, +28.934, +160.47022, +1032.000, +190.000, -173.000
1644180600, +3.00, +28.958, +225.10521, +931.000, +188.000, -23.000
1644180720, +3.00, +28.966, +354.65077, +1031.000, +190.000, -173.000
1644180840, +3.00, +28.991, +364.03962, +1031.000, +192.000, -169.000
1644180960, +3.00, +29.007, +988.97970, +1032.000, +185.000, -165.000
1644181080, +3.00, +29.032, +363.57203, +1031.000, +192.000, -165.000
1644181200, +3.00, +29.032, +412.71481, +1032.000, +192.000, -181.000
1644181320, +3.00, +29.064, +102.07485, +1031.000, +195.000, -169.000
1644181440, +3.00, +29.064, +148.69082, +1031.000, +191.000, -163.000
1644181560, +3.00, +29.064, +486.64574, +1032.000, +195.000, -169.000
1644181680, +3.00, +29.105, +190.94989, +1032.000, +192.000, -173.000
1644181800, +3.00, +29.121, +272.07418, +1030.000, +192.000, -177.000
1644181920, +3.00, +29.121, +685.68174, +1032.000, +192.000, -173.000
1644182040, +3.00, +29.129, +156.48492, +1032.000, +192.000, -177.000
1644182160, +3.00, +29.162, +196.35652, +1031.000, +195.000, -169.000
1644182280, +3.00, +29.170, +132.26654, +934.000, +188.000, -25.000
1644182400, +3.00, +29.170, +118.24211, +1031.000, +193.000, -177.000
1644182520, +3.00, +29.162, +838.75515, +1032.000, +192.000, -168.000
1644182640, +3.00, +29.194, +205.54718, +1032.000, +200.000, -185.000
1644182760, +3.00, +29.203, +176.95333, +1028.000, +195.000, -161.000
1644182880, +3.00, +29.235, +512.38764, +1033.000, +192.000, -177.000
1644183000, +3.00, +29.243, +461.63773, +1031.000, +196.000, -194.000
1644183120, +3.00, +29.235, +1191.91740, +1031.000, +196.000, -180.000
1644183240, +3.00, +29.235, +165.89853, +1032.000, +192.000, -193.000
1644183360, +3.00, +29.235, +181.31332, +1032.000, +192.000, -177.000
1644183480, +3.00, +29.251, +156.39512, +1032.000, +192.000, -185.000
1644183600, +3.00, +29.268, +1091.75221, +1033.000, +192.000, -177.000
1644183720, +3.00, +29.260, +880.24317, +1032.000, +192.000, -185.000
1644183840, +3.00, +29.284, +155.99256, +1032.000, +185.000, -177.000
1644183960, +3.00, +29.243, +139.60544, +1032.000, +187.000, -173.000
1644184080, +3.00, +29.284, +142.23754, +1036.000, +192.000, -185.000
1644184200, +3.00, +29.300, +457.37683, +1032.000, +196.000, -196.000
