7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1651040940, +2.93, +27.227,  -0.01332, +1112.000, +88.000, +223.000
1651041060, +2.93, +27.210,  -0.03189, +1112.000, +92.000, +227.000
1651041180, +2.93, +27.210,  +0.07958, +1004.000, +79.000, +355.000
1651041300, +2.93, +27.210,  -0.04118, +1112.000, +71.000, +231.000
1651041420, +2.93, +27.202,  -0.04738, +1112.000, +79.000, +231.000
1651041540, +2.93, +27.210,  -0.04738, +1110.000, +76.000, +243.000
1651041660, +2.93, +27.194,  +0.02694, +1112.000, +73.000, +240.000
1651041780, +2.93, +27.210,  -0.01332, +1110.000, +79.000, +239.000
1651041900, +2.93, +27.169,  -0.05667, +1110.000, +94.000, +225.000
1651042020, +2.93, +27.210,  -0.01951, +1111.000, +76.000, +239.000
1651042140, +2.93, +27.210,  -0.03189, +1110.000, +78.000, +239.000
1651042260, +2.93, +27.194,  -0.01332, +1110.000, +76.000, +236.000
1651042380, +2.93, +27.185,  +0.03313, +1112.000, +89.000, +223.000
1651042500, +2.93, +27.194,  -0.08763, +1112.000, +83.000, +227.000
1651042620, +2.93, +27.161,  -0.05357, +1112.000, +72.000, +235.000
1651042740, +2.93, +27.177,  -0.00712, +1112.000, +75.000, +238.000
1651042860, +2.93, +27.177,  +0.02075, +1112.000, +71.000, +231.000
1651042980, +2.93, +27.185,  -0.02880, +1110.000, +88.000, +227.000
1651043100, +2.93, +27.161,  -0.02261, +1112.000, +76.000, +243.000
1651043220, +2.93, +27.177,  +0.00217, +1110.000, +78.000, +247.000
1651043340, +2.93, +27.161,  +0.02694, +1112.000, +79.000, +238.000
1651043460, +2.93, +27.177,  -0.07215, +1111.000, +71.000, +239.000
1651043580, +2.93, +27.177,  -0.01332, +1112.000, +79.000, +239.000
1651043700, +2.93, +27.161,  +0.01146, +1112.000, +86.000, +231.000
1651043820, +2.93, +27.152,  -0.10621, +1112.000, +88.000, +225.000
1651043940, +2.93, +27.136,  -0.01951, +1112.000, +84.000, +227.000
1651044060, +2.93, +27.144,  -0.10931, +1112.000, +72.000, +237.000
1651044180, +2.93, +27.144,  -0.00093, +1108.000, +80.000, +239.000
1651044300, +2.93, +27.128,  +0.00836, +1111.000, +73.000, +239.000
1651044420, +2.93, +27.128,  -0.05976, +1112.000, +80.000, +231.000
1651044540, +2.93, +27.152,  -0.07215, +1110.000, +92.000, +225.000
1651044660, +2.93, +27.119,  +0.01146, +1112.000, +76.000, +231.000
1651044780, +2.93, +27.128,  -0.02880, +1111.000, +79.000, +239.000
1651044900, +2.93, +27.128,  -0.03189, +1110.000, +86.000, +231.000
1651045020, +2.93, +27.103,  -0.12170, +1112.000, +80.000, +235.000
1651045140, +2.93, +27.119,  +0.06410, +1112.000, +88.000, +231.000
1651045260, +2.93, +27.111,  -0.08454, +1112.000, +75.000, +239.000
1651045380, +2.93, +27.111,  -0.05976, +1110.000, +80.000, +239.000
1651045500, +2.93, +27.103,  -0.00403, +1112.000, +80.000, +233.000
1651045620, +2.93, +27.094,  -0.05667, +1112.000, +80.000, +238.000
1651045740, +2.93, +27.086,  -0.00093, +1110.000, +79.000, +243.000
1651045860, +2.93, +27.094,  -0.00093, +1112.000, +68.000, +232.000
1651045980, +2.93, +27.078,  -0.02570, +1112.000, +71.000, +243.000
1651046100, +2.93, +27.070,  +0.01765, +1112.000, +78.000, +239.000
1651046220, +2.93, +27.061,  -0.03499, +1110.000, +73.000, +243.000
1651046340, +2.93, +27.078,  -0.04118, +1112.000, +80.000, +231.000
1651046460, +2.93, +27.070,  -0.05976, +1112.000, +76.000, +239.000
1651046580, +2.93, +27.070,  -0.08144, +1111.000, +77.000, +243.000
1651046700, +2.93, +27.061,  +0.03623, +1111.000, +78.000, +241.000
1651046820, +2.93, +27.045,  -0.04738, +1110.000, +78.000, +247.000
1651046940, +2.93, +27.053,  -0.05667, +1112.000, +76.000, +239.000
1651047060, +2.93, +27.061,  -0.03189, +1112.000, +75.000, +247.000
1651047180, +2.93, +27.045,  -0.01951, +1112.000, +80.000, +231.000
1651047300, +2.93, +27.020,  +0.02075, +1112.000, +86.000, +231.000
1651047420, +2.93, +27.028,  -0.01332, +1112.000, +80.000, +235.000
1651047540, +2.93, +27.012,  -0.02261, +1110.000, +73.000, +239.000
1651047660, +2.93, +27.028,  -0.00093, +1110.000, +71.000, +239.000
1651047780, +2.93, +27.028,  -0.12170, +1110.000, +84.000, +231.000
