7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1656431760, +2.75, +25.711, +13.64571, -200.000, +1443.000, +268.000
1656431880, +2.75, +25.728, +14.24955, -199.000, +1336.000, +342.000
1656432000, +2.75, +25.720, +15.29619, -200.000, +1443.000, +270.000
1656432120, +2.75, +25.720, +16.08582, -192.000, +1470.000, +206.000
1656432240, +2.75, +25.686, +16.65869, -200.000, +1447.000, +264.000
1656432360, +2.75, +25.703, +17.76417, -196.000, +1456.000, +240.000
1656432480, +2.75, +25.711, +18.34013, -200.000, +1336.000, +339.000
1656432600, +2.75, +25.703, +18.98422, -204.000, +1420.000, +312.000
1656432720, +2.75, +25.686, +19.98442, -200.000, +1452.000, +256.000
1656432840, +2.75, +25.695, +20.43652, -205.000, +1420.000, +312.000
1656432960, +2.75, +25.695, +21.37788, -196.000, +1452.000, +256.000
1656433080, +2.75, +25.686, +21.43981, -192.000, +1464.000, +214.000
1656433200, +2.75, +25.686, +22.24802, -200.000, +1447.000, +268.000
1656433320, +2.75, +25.686, +23.21416, -192.000, +1464.000, +209.000
1656433440, +2.75, +25.695, +23.76225, -192.000, +1468.000, +192.000
1656433560, +2.75, +25.686, +24.55807, -200.000, +1446.000, +264.000
1656433680, +2.75, +25.678, +25.14643, -200.000, +1343.000, +337.000
1656433800, +2.75, +25.695, +25.53350, -196.000, +1454.000, +248.000
1656433920, +2.75, +25.678, +26.05372, -200.000, +1447.000, +270.000
1656434040, +2.75, +25.678, +26.91767, -192.000, +1470.000, +204.000
1656434160, +2.75, +25.661, +27.58034, -200.000, +1447.000, +263.000
1656434280, +2.75, +25.678, +27.84665, -200.000, +1447.000, +262.000
1656434400, +2.75, +25.686, +27.86523, -196.000, +1462.000, +227.000
1656434520, +2.75, +25.670, +29.50641, -200.000, +1447.000, +262.000
1656434640, +2.75, +25.670, +30.98349, -200.000, +1446.000, +270.000
1656434760, +2.75, +25.678, +92.88419, -184.000, +1451.000, +176.000
1656434880, +2.75, +25.670, +133.59187, -200.000, +1452.000, +248.000
1656435000, +2.75, +25.653, +55.29167, -199.000, +1336.000, +336.000
1656435120, +2.75, +25.678, +43.58348, -188.000, +1472.000, +184.000
1656435240, +2.75, +25.645, +88.50872, -189.000, +1470.000, +180.000
1656435360, +2.75, +25.678, +237.66185, -188.000, +1468.000, +184.000
1656435480, +2.75, +25.653, +187.10084, -196.000, +1448.000, +256.000
1656435600, +2.75, +25.678, +65.71477, -200.000, +1446.000, +268.000
1656435720, +2.75, +25.678, +52.19508, -200.000, +1395.000, +332.000
1656435840, +2.75, +25.695, +47.91251, -200.000, +1440.000, +280.000
1656435960, +2.75, +25.695, +63.94971, -192.000, +1468.000, +206.000
1656436080, +2.75, +25.686, +65.82624, -200.000, +1441.000, +276.000
1656436200, +2.75, +25.703, +80.80442, -202.000, +1432.000, +292.000
1656436320, +2.75, +25.703, +119.36927, -202.000, +1423.000, +304.000
1656436440, +2.75, +25.703, +139.42274, -200.000, +1443.000, +271.000
1656436560, +2.75, +25.711, +128.76120, -200.000, +1443.000, +272.000
1656436680, +2.75, +25.720, +79.77016, -202.000, +1427.000, +296.000
1656436800, +2.75, +25.711, +162.54493, -200.000, +1446.000, +264.000
1656436920, +2.75, +25.720, +280.70746, -202.000, +1411.000, +320.000
1656437040, +2.75, +25.745, +136.66678, -200.000, +1439.000, +280.000
1656437160, +2.75, +25.720, +45.71703, -200.000, +1454.000, +240.000
1656437280, +2.75, +25.761, +90.12823, -196.000, +1443.000, +270.000
1656437400, +2.75, +25.778, +96.11393, -204.000, +1372.000, +344.000
1656437520, +2.75, +25.786, +76.96156, -196.000, +1462.000, +228.000
1656437640, +2.75, +25.794, +99.80505, -205.000, +1404.000, +328.000
1656437760, +2.75, +25.786, +209.01845, -200.000, +1452.000, +249.000
1656437880, +2.75, +25.819, +243.00036, -184.000, +1449.000, +176.000
1656438000, +2.75, +25.819, +163.55442, -200.000, +1336.000, +339.000
1656438120, +2.75, +25.844, +77.91530, -200.000, +1337.000, +342.000
1656438240, +2.75, +25.836, +79.41095, -200.000, +1443.000, +272.000
1656438360, +2.75, +25.852, +154.71986, -196.000, +1459.000, +230.000
1656438480, +2.75, +25.861, +258.31606, -205.000, +1377.000, +344.000
1656438600, +2.75, +25.869, +298.38585, -200.000, +1440.000, +273.000
1656438720, +2.75, +25.894, +196.33795, -200.000, +1344.000, +342.000
1656438840, +2.75, +25.886, +92.42899, -199.000, +1336.000, +340.000
1656438960, +2.75, +25.919, +260.24214, -200.000, +1336.000, +337.000
1656439080, +2.75, +25.902, +81.37419, -200.000, +1336.000, +339.000
1656439200, +2.75, +25.952, +88.70690, -200.000, +1336.000, +342.000
1656439320, +2.75, +25.919, +444.73658, -200.000, +1447.000, +260.000
1656439440, +2.75, +25.952, +254.65280, -200.000, +1443.000, +262.000
1656439560, +2.75, +25.960, +74.87446, -199.000, +1336.000, +342.000
1656439680, +2.75, +25.985, +66.72115, -200.000, +1438.000, +280.000
1656439800, +2.75, +25.994, +60.97390, -184.000, +1420.000, +231.000
1656439920, +2.75, +25.952, +60.88409, -200.000, +1336.000, +337.000
1656440040, +2.75, +25.994, +64.15409, -200.000, +1443.000, +263.000
1656440160, +2.75, +25.985, +75.84988, -184.000, +1422.000, +223.000
1656440280, +2.75, +25.985, +77.09471, -200.000, +1441.000, +268.000
1656440400, +2.75, +25.960, +82.89151, -184.000, +1443.000, +180.000
1656440520, +2.75, +25.994, +69.10552, -200.000, +1336.000, +339.000
1656440640, +2.75, +26.002, +68.06507, -200.000, +1336.000, +337.000
1656440760, +2.75, +26.010, +67.86379, -200.000, +1336.000, +336.000
1656440880, +2.75, +25.994, +68.97856, -200.000, +1336.000, +340.000
1656441000, +2.75, +26.002, +65.67141, -200.000, +1446.000, +264.000
1656441120, +2.75, +26.010, +64.03022, -200.000, +1443.000, +265.000
1656441240, +2.75, +26.018, +60.24620, -200.000, +1336.000, +339.000
1656441360, +2.75, +26.027, +57.33231, -200.000, +1452.000, +248.000
1656441480, +2.75, +26.010, +56.83376, -196.000, +1462.000, +217.000
1656441600, +2.75, +26.002, +299.52540, -200.000, +1446.000, +271.000
1656441720, +2.75, +26.010, +85.19228, -200.000, +1441.000, +272.000
1656441840, +2.75, +26.027, +676.99273, -184.000, +1423.000, +211.000
1656441960, +2.75, +26.035, +512.73446, -200.000, +1336.000, +337.000
1656442080, +2.75, +26.068, +664.53207, -200.000, +1336.000, +339.000
1656442200, +2.75, +26.085, +64.25008, -200.000, +1439.000, +275.000
1656442320, +2.75, +26.118, +57.23942, -200.000, +1336.000, +339.000
1656442440, +2.75, +26.135, +94.78549, -200.000, +1439.000, +280.000
1656442560, +2.75, +26.135, +60.62398, -200.000, +1439.000, +275.000
1656442680, +2.75, +26.135, +66.16377, -200.000, +1436.000, +284.000
1656442800, +2.75, +26.135, +61.68611, -200.000, +1439.000, +276.000
1656442920, +2.75, +26.143, +72.74091, -200.000, +1336.000, +339.000
1656443040, +2.75, +26.143, +109.20318, -200.000, +1439.000, +275.000
1656443160, +2.75, +26.143, +79.05794, -200.000, +1436.000, +278.000
1656443280, +2.75, +26.135, +73.76898, -200.000, +1439.000, +280.000
1656443400, +2.75, +26.151, +79.66797, -200.000, +1336.000, +337.000
1656443520, +2.75, +26.151, +90.78161, -200.000, +1336.000, +339.000
1656443640, +2.75, +26.159, +188.82254, -204.000, +1440.000, +272.000
1656443760, +2.75, +26.151, +124.00485, -200.000, +1336.000, +339.000
