7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1654614840, +2.82, +24.205,  -0.00403, +1043.000, +200.000, +364.000
1654614960, +2.82, +24.180,  -0.06905, +1054.000, +206.000, +344.000
1654615080, +2.82, +24.171,  +0.00526, +1065.000, +216.000, +316.000
1654615200, +2.82, +24.188,  -0.01022, +1056.000, +209.000, +332.000
1654615320, +2.82, +24.171,  +0.03313, +1011.000, +184.000, +388.000
1654615440, +2.82, +24.188,  +0.03623, +1020.000, +192.000, +384.000
1654615560, +2.82, +24.180,  -0.03499, +1070.000, +220.000, +304.000
1654615680, +2.82, +24.196,  -0.01641, +1064.000, +216.000, +320.000
1654615800, +2.82, +24.171,  -0.05357, +1001.000, +182.000, +391.000
1654615920, +2.82, +24.180,  -0.01022, +1060.000, +211.000, +327.000
1654616040, +2.82, +24.171,  -0.02880, +995.000, +176.000, +390.000
1654616160, +2.82, +24.188,  -0.03189, +1059.000, +208.000, +335.000
1654616280, +2.82, +24.188,  -0.06905, +1043.000, +196.000, +364.000
1654616400, +2.82, +24.180,  -0.02261, +1076.000, +224.000, +288.000
1654616520, +2.82, +24.180,  -0.07215, +1020.000, +192.000, +384.000
1654616640, +2.82, +24.188,  -0.01951, +1059.000, +209.000, +328.000
1654616760, +2.82, +24.155,  +0.02694, +1046.000, +204.000, +358.000
1654616880, +2.82, +24.146,  -0.01951, +1064.000, +216.000, +320.000
1654617000, +2.82, +24.146,  -0.02570, +1064.000, +216.000, +316.000
1654617120, +2.82, +24.188,  +0.01455, +1072.000, +224.000, +294.000
1654617240, +2.82, +24.180,  +0.03004, +1048.000, +206.000, +352.000
1654617360, +2.82, +24.180,  +0.01765, +1079.000, +224.000, +288.000
1654617480, +2.82, +24.180,  -0.01641, +1052.000, +208.000, +344.000
1654617600, +2.82, +24.163,  -0.05667, +1046.000, +204.000, +356.000
1654617720, +2.82, +24.180,  -0.05976, +1040.000, +200.000, +364.000
1654617840, +2.82, +24.163,  -0.01951, +1059.000, +211.000, +334.000
1654617960, +2.82, +24.171,  +0.00836, +1036.000, +195.000, +369.000
1654618080, +2.82, +24.146,  -0.02261, +1055.000, +208.000, +336.000
1654618200, +2.82, +24.171,  -0.04428, +1060.000, +212.000, +326.000
1654618320, +2.82, +24.155,  +0.03313, +1063.000, +216.000, +312.000
1654618440, +2.82, +24.155,  -0.00093, +1072.000, +224.000, +300.000
1654618560, +2.82, +24.171,  -0.01332, +1055.000, +208.000, +339.000
1654618680, +2.82, +24.180,  +0.01455, +1049.000, +206.000, +344.000
1654618800, +2.82, +24.155,  +0.04862, +1065.000, +216.000, +316.000
1654618920, +2.82, +24.146,  +0.18177, +1033.000, +195.000, +376.000
1654619040, +2.82, +24.188,  +0.13222, +1056.000, +212.000, +332.000
1654619160, +2.82, +24.155,  +0.18177, +1000.000, +179.000, +391.000
1654619280, +2.82, +24.171,  +0.16629, +1008.000, +182.000, +392.000
1654619400, +2.82, +24.163,  +0.12913, +993.000, +176.000, +387.000
1654619520, +2.82, +24.171,  +0.07958, +1004.000, +184.000, +388.000
1654619640, +2.82, +24.188,  +0.12293, +1070.000, +220.000, +304.000
1654619760, +2.82, +24.171,  +0.13222, +1040.000, +196.000, +368.000
1654619880, +2.82, +24.155,  +0.16319, +1073.000, +222.000, +295.000
1654620000, +2.82, +24.163,  +0.11674, +1075.000, +220.000, +288.000
1654620120, +2.82, +24.188,  +0.13532, +1056.000, +211.000, +334.000
1654620240, +2.82, +24.180,  +0.12293, +1070.000, +216.000, +310.000
1654620360, +2.82, +24.180,  +0.25299, +991.000, +179.000, +384.000
1654620480, +2.82, +24.188,  +0.19725, +1068.000, +216.000, +312.000
1654620600, +2.82, +24.196,  +0.18487, +1063.000, +216.000, +321.000
1654620720, +2.82, +24.180,  +0.13842, +1004.000, +184.000, +390.000
1654620840, +2.82, +24.163,  +0.22822, +1059.000, +208.000, +336.000
1654620960, +2.82, +24.205,  +0.21893, +1052.000, +206.000, +344.000
1654621080, +2.82, +24.205,  +0.24680, +1075.000, +224.000, +295.000
1654621200, +2.82, +24.196,  +0.20035, +1056.000, +208.000, +342.000
1654621320, +2.82, +24.205,  +0.23751, +1052.000, +206.000, +348.000
1654621440, +2.82, +24.213,  +0.22203, +1055.000, +208.000, +344.000
1654621560, +2.82, +24.205,  +0.20345, +1075.000, +220.000, +294.000
1654621680, +2.82, +24.205,  +0.20345, +1064.000, +216.000, +316.000
1654621800, +2.82, +24.205,  +0.20654, +1031.000, +195.000, +376.000
1654621920, +2.82, +24.188,  +0.21893, +1020.000, +192.000, +384.000
1654622040, +2.82, +24.213,  +0.22822, +1059.000, +209.000, +336.000
1654622160, +2.82, +24.188,  +0.24370, +1063.000, +212.000, +321.000
1654622280, +2.82, +24.221,  +0.14461, +1065.000, +216.000, +318.000
1654622400, +2.82, +24.196,  +0.16629, +1059.000, +211.000, +327.000
1654622520, +2.82, +24.188,  +0.01146, +1036.000, +198.000, +368.000
1654622640, +2.82, +24.205,  +0.14151, +1016.000, +188.000, +387.000
1654622760, +2.82, +24.205,  +0.22203, +1064.000, +216.000, +316.000
1654622880, +2.82, +24.188,  +0.20345, +1039.000, +192.000, +368.000
1654623000, +2.82, +24.171,  +0.19106, +1046.000, +200.000, +360.000
1654623120, +2.82, +24.180,  +0.16319, +1059.000, +211.000, +328.000
1654623240, +2.82, +24.163,  +0.03313, +1038.000, +195.000, +372.000
1654623360, +2.82, +24.171,  +0.06720, +1075.000, +224.000, +288.000
1654623480, +2.82, +24.163,  +0.15700, +1072.000, +220.000, +300.000
1654623600, +2.82, +24.138,  +0.10745, +1071.000, +216.000, +310.000
1654623720, +2.82, +24.130,  +0.10745, +1078.000, +224.000, +284.000
1654623840, +2.82, +24.105,  +0.08578, +1055.000, +206.000, +339.000
1654623960, +2.82, +24.121,  +0.16319, +1065.000, +220.000, +312.000
1654624080, +2.82, +24.096,  +0.14151, +1068.000, +216.000, +310.000
1654624200, +2.82, +24.105,  +0.14771, +1062.000, +212.000, +332.000
1654624320, +2.82, +24.105,  +0.16319, +1063.000, +211.000, +328.000
1654624440, +2.82, +24.096,  +0.11674, +1072.000, +216.000, +304.000
1654624560, +2.82, +24.105,  +0.14771, +1068.000, +216.000, +312.000
1654624680, +2.82, +24.096,  +0.09816, +1048.000, +200.000, +359.000
1654624800, +2.82, +24.080,  +0.12913, +1059.000, +212.000, +328.000
1654624920, +2.82, +24.080,  +0.08887, +1043.000, +200.000, +360.000
1654625040, +2.82, +24.088,  +0.07649, +1048.000, +204.000, +352.000
1654625160, +2.82, +24.046,  +0.09816, +1059.000, +216.000, +332.000
1654625280, +2.82, +24.055,  +0.13222, +1072.000, +217.000, +307.000
1654625400, +2.82, +24.055,  +0.13842, +1080.000, +224.000, +276.000
1654625520, +2.82, +24.055,  +0.12293, +1075.000, +224.000, +286.000
1654625640, +2.82, +24.080,  +0.15080, +1068.000, +216.000, +313.000
1654625760, +2.82, +24.046,  +0.10745, +1086.000, +230.000, +256.000
1654625880, +2.82, +24.063,  +0.10126, +1078.000, +224.000, +280.000
1654626000, +2.82, +24.063,  +0.04552, +1072.000, +224.000, +288.000
1654626120, +2.82, +24.055,  +0.13222, +1084.000, +227.000, +268.000
1654626240, +2.82, +24.046,  +0.09816, +1038.000, +199.000, +368.000
1654626360, +2.82, +24.038,  +0.05481, +1055.000, +208.000, +344.000
1654626480, +2.82, +24.046,  +0.11674, +1084.000, +224.000, +264.000
1654626600, +2.82, +24.030,  +0.07958, +1080.000, +224.000, +280.000
1654626720, +2.82, +24.030,  +0.02384, +1043.000, +200.000, +360.000
1654626840, +2.82, +24.005,  +0.12913, +1075.000, +224.000, +288.000
