7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1628805480, +3.14, +27.004, +363.77641, +1003.000,  -8.000, +248.000
1628805540, +3.14, +27.012, +478.76184, +1100.000, +35.000, +112.000
1628805600, +3.14, +27.028, +320.62861, +1112.000, +22.000, +71.000
1628805660, +3.14, +27.028, +316.79195, +1110.000, -13.000, +119.000
1628805720, +3.14, +27.028, +305.62567, +1006.000,  -8.000, +247.000
1628805780, +3.14, +27.020, +835.66476, +1113.000, -10.000, +105.000
1628805840, +3.14, +27.028, +334.22571, +1103.000, +36.000, +88.000
1628805900, +3.14, +27.037, +560.31036, +1006.000,  -7.000, +248.000
1628805960, +3.14, +27.028, +423.66743, +1004.000,  -5.000, +248.000
1628806020, +3.14, +27.037, +417.31014, +1112.000, -10.000, +123.000
1628806080, +3.14, +27.020, +444.81090, +1113.000, +24.000, +67.000
1628806140, +3.14, +27.045, +330.76373, +1006.000,  -5.000, +246.000
1628806200, +3.14, +27.053, +809.19207, +1112.000, -12.000, +119.000
1628806260, +3.14, +27.070, +735.18063, +1004.000,  -8.000, +248.000
1628806320, +3.14, +27.061, +568.62469, +1006.000,  -4.000, +248.000
1628806380, +3.14, +27.045, +439.45691, +1004.000,  -4.000, +248.000
1628806440, +3.14, +27.086, +422.51859, +1007.000,  -8.000, +248.000
1628806500, +3.14, +27.094, +313.47860, +1004.000,  -4.000, +246.000
1628806560, +3.14, +27.078, +352.80211, +1006.000,  -5.000, +246.000
1628806620, +3.14, +27.119, +336.31590, +1104.000, +35.000, +80.000
1628806680, +3.14, +27.103, +228.58267, +1112.000, +16.000, +72.000
1628806740, +3.14, +27.128, +306.07777, +1111.000, +32.000, +70.000
1628806800, +3.14, +27.111, +275.91085, +1107.000, +33.000, +76.000
1628806860, +3.14, +27.128, +307.04700, +1006.000,  -7.000, +249.000
1628806920, +3.14, +27.136, +287.80792, +1107.000, +32.000, +72.000
1628806980, +3.14, +27.161, +227.50196, +1089.000, +24.000, +131.000
1628807040, +3.14, +27.152, +346.61514, +1112.000, -10.000, +107.000
1628807100, +3.14, +27.161, +398.26925, +1095.000, +32.000, +120.000
1628807160, +3.14, +27.161, +358.04773, +1006.000,  -4.000, +248.000
1628807220, +3.14, +27.152, +383.12386, +1112.000, +24.000, +64.000
1628807280, +3.13, +27.194, +371.64792, +1112.000, +20.000, +72.000
1628807340, +3.13, +27.194, +520.77938, +1103.000, +32.000, +80.000
1628807400, +3.14, +27.177, +472.82259, +1104.000, +33.000, +92.000
1628807460, +3.13, +27.194, +590.70643, +1112.000, +32.000, +72.000
1628807520, +3.14, +27.210, +660.47865, +1088.000, +30.000, +144.000
1628807580, +3.13, +27.202, +516.81885, +1110.000, +32.000, +76.000
1628807640, +3.13, +27.227, +448.59802, +1104.000, +36.000, +83.000
1628807700, +3.14, +27.235, +636.59470, +1102.000, +35.000, +92.000
1628807760, +3.13, +27.218, +534.32693, +1113.000, +16.000, +72.000
1628807820, +3.14, +27.251, +532.22745, +1103.000, +35.000, +84.000
1628807880, +3.13, +27.260, +435.46231, +1112.000, +12.000, +78.000
1628807940, +3.13, +27.276, +278.23948, +1091.000, +28.000, +128.000
1628808000, +3.13, +27.268, +235.34251, +1112.000, -10.000, +120.000
1628808060, +3.13, +27.276, +344.16884, +1088.000, +30.000, +134.000
1628808120, +3.13, +27.276, +246.18055, +1112.000,  +0.000, +94.000
1628808180, +3.13, +27.293, +634.99376, +1088.000, +28.000, +144.000
1628808240, +3.13, +27.301, +880.13170, +1080.000, +24.000, +160.000
1628808300, +3.13, +27.309, +540.00607, +1080.000, +24.000, +160.000
1628808360, +3.13, +27.301, +429.25057, +1057.000,  +8.000, +220.000
1628808420, +3.13, +27.334, +594.63290, +1080.000, +22.000, +161.000
1628808480, +3.13, +27.342, +516.08186, +1080.000, +24.000, +163.000
1628808540, +3.13, +27.350, +1044.47977, +1087.000, +24.000, +152.000
1628808600, +3.13, +27.359, +968.04680, +1086.000, +28.000, +140.000
1628808660, +3.13, +27.342, +598.20326, +1080.000, +24.000, +166.000
1628808720, +3.13, +27.375, +203.02037, +1052.000,  +8.000, +224.000
1628808780, +3.13, +27.375, +1101.39807, +1062.000, +12.000, +214.000
1628808840, +3.13, +27.391, +1156.45223, +1088.000, +28.000, +140.000
1628808900, +3.13, +27.408, +165.67867, +1086.000, +28.000, +150.000
1628808960, +3.13, +27.408, +155.76961, +1080.000, +24.000, +166.000
1628809020, +3.13, +27.433, +349.15124, +1084.000, +24.000, +156.000
1628809080, +3.13, +27.441, +835.22195, +1084.000, +24.000, +152.000
1628809140, +3.13, +27.441, +455.48173, +1056.000,  +8.000, +216.000
1628809200, +3.13, +27.449, +365.90686, +1080.000, +20.000, +163.000
1628809260, +3.13, +27.449, +249.71066, +1086.000, +24.000, +148.000
1628809320, +3.13, +27.466, +223.33086, +1078.000, +24.000, +160.000
1628809380, +3.13, +27.457, +200.99211, +1016.000,  -4.000, +248.000
1628809440, +3.13, +27.474, +175.99649, +1078.000, +19.000, +176.000
1628809500, +3.14, +27.482, +170.84687, +1006.000,  -8.000, +248.000
1628809560, +3.13, +27.466, +188.99904, +1084.000, +24.000, +156.000
1628809620, +3.13, +27.482, +198.66967, +1059.000, +12.000, +211.000
1628809680, +3.13, +27.482, +217.72914, +1072.000, +16.000, +188.000
1628809740, +3.13, +27.490, +198.04107, +1052.000,  +8.000, +224.000
1628809800, +3.14, +27.507, +157.20332, +1004.000,  -8.000, +248.000
1628809860, +3.13, +27.515, +144.66216, +1080.000, +24.000, +166.000
1628809920, +3.13, +27.515, +98.77389, +1008.000,  -8.000, +248.000
1628809980, +3.13, +27.515, +97.98116, +1020.000,  +0.000, +252.000
1628810040, +3.13, +27.540, +145.44560, +1008.000,  -8.000, +248.000
1628810100, +3.13, +27.556, +153.52458, +1004.000,  -8.000, +246.000
1628810160, +3.13, +27.548, +139.15644, +1004.000,  -7.000, +248.000
1628810220, +3.13, +27.556, +154.29563, +1008.000,  -8.000, +249.000
1628810280, +3.13, +27.573, +128.56922, +1008.000,  -4.000, +248.000
1628810340, +3.13, +27.581, +121.80628, +1004.000,  -7.000, +247.000
1628810400, +3.13, +27.597, +124.92454, +1112.000, -12.000, +112.000
1628810460, +3.13, +27.614, +146.01227, +1027.000,  +0.000, +248.000
1628810520, +3.13, +27.614, +164.64132, +1043.000,  +6.000, +232.000
1628810580, +3.13, +27.630, +164.83640, +1004.000,  -8.000, +248.000
1628810640, +3.13, +27.630, +157.67400, +1004.000,  -4.000, +248.000
1628810700, +3.13, +27.639, +161.81104, +1004.000,  -4.000, +247.000
1628810760, +3.13, +27.647, +141.20328, +1008.000,  -8.000, +248.000
1628810820, +3.13, +27.655, +143.29657, +1004.000,  -8.000, +246.000
1628810880, +3.13, +27.655, +128.36794, +1036.000,  +0.000, +244.000
1628810940, +3.13, +27.672, +124.80067, +1004.000,  -8.000, +246.000
1628811000, +3.13, +27.655, +123.15020, +1004.000,  -5.000, +244.000
1628811060, +3.13, +27.680, +117.22953, +1112.000,  +0.000, +92.000
1628811120, +3.13, +27.672, +117.25430, +1008.000,  -8.000, +248.000
1628811180, +3.13, +27.672, +117.96961, +1004.000,  -8.000, +246.000
1628811240, +3.13, +27.704, +114.51692, +1020.000,  -7.000, +248.000
1628811300, +3.13, +27.713, +126.89087, +1006.000,  -8.000, +246.000
1628811360, +3.13, +27.721, +126.08266, +1078.000, +20.000, +169.000
1628811420, +3.13, +27.721, +77.11019, +1004.000,  -8.000, +248.000
1628811480, +3.13, +27.746, +118.42171, +1004.000,  -4.000, +248.000
1628811540, +3.13, +27.737, +124.33619, +1006.000,  -8.000, +248.000
1628811600, +3.13, +27.721, +118.29166, +1007.000,  -8.000, +246.000
1628811660, +3.13, +27.754, +119.73776, +1004.000,  -4.000, +248.000
1628811720, +3.13, +27.762, +116.94155, +1006.000,  -5.000, +247.000
1628811780, +3.13, +27.770, +125.89377, +1004.000,  -8.000, +247.000
1628811840, +3.13, +27.770, +124.60869, +1112.000, +16.000, +72.000
1628811900, +3.13, +27.754, +134.42176, +1001.000,  -8.000, +248.000
1628811960, +3.13, +27.787, +146.77093, +1003.000,  -4.000, +248.000
1628812020, +3.13, +27.762, +159.82303, +1006.000,  -5.000, +248.000
1628812080, +3.13, +27.779, +178.71219, +1048.000,  +6.000, +228.000
1628812140, +3.13, +27.787, +244.07488, +1112.000, -16.000, +123.000
1628812200, +3.13, +27.779, +193.10202, +1004.000,  -8.000, +248.000
1628812260, +3.13, +27.803, +102.95118, +1112.000, +32.000, +72.000
1628812320, +3.13, +27.803, +131.70915, +1108.000, +32.000, +72.000
1628812380, +3.13, +27.820, +117.31933, +1088.000, +28.000, +140.000
1628812440, +3.13, +27.795, +116.95084, +1004.000,  -4.000, +248.000
1628812500, +3.13, +27.795, +127.64024, +1111.000, +32.000, +72.000
1628812560, +3.13, +27.820, +125.02053, +1100.000, +35.000, +99.000
1628812620, +3.13, +27.820, +116.37487, +1103.000, +32.000, +96.000
1628812680, +3.13, +27.828, +115.59143, +1110.000, -10.000, +127.000
1628812740, +3.13, +27.836, +125.47573, +1110.000, +28.000, +71.000
1628812800, +3.13, +27.844, +133.35653, +1076.000, +20.000, +168.000
1628812860, +3.13, +27.836, +140.94936, +1107.000, +32.000, +72.000
1628812920, +3.13, +27.853, +154.67961, +1110.000, -12.000, +123.000
1628812980, +3.13, +27.853, +190.72384, +1006.000,  -4.000, +246.000
1628813040, +3.13, +27.853, +191.54134, +1104.000, +33.000, +80.000
1628813100, +3.13, +27.844, +171.78823, +1091.000, +32.000, +120.000
1628813160, +3.13, +27.877, +231.65138, +1081.000, +24.000, +158.000
1628813220, +3.13, +27.885, +258.87654, +1112.000, +20.000, +72.000
1628813280, +3.13, +27.894, +303.84513, +1081.000, +24.000, +152.000
1628813340, +3.13, +27.885, +407.65190, +1111.000, +32.000, +72.000
1628813400, +3.13, +27.894, +516.75382, +1080.000, +24.000, +166.000
1628813460, +3.13, +27.894, +880.02951, +1113.000,  +8.000, +76.000
1628813520, +3.13, +27.902, +833.30207, +1084.000, +28.000, +150.000
1628813580, +3.13, +27.918, +739.60255, +1112.000,  +6.000, +88.000
1628813640, +3.13, +27.894, +687.66975, +1112.000, -16.000, +124.000
1628813700, +3.13, +27.918, +630.35508, +1091.000, +32.000, +120.000
1628813760, +3.13, +27.918, +502.42283, +1084.000, +24.000, +152.000
1628813820, +3.13, +27.918, +430.75551, +1078.000, +19.000, +168.000
1628813880, +3.13, +27.918, +285.23776, +1094.000, +32.000, +124.000
1628813940, +3.13, +27.918, +205.39545, +1104.000, +32.000, +84.000
1628814000, +3.13, +27.927, +237.23143, +1096.000, +32.000, +112.000
1628814060, +3.13, +27.935, +226.72162, +1075.000, +19.000, +176.000
1628814120, +3.13, +27.918, +232.99840, +1049.000,  +7.000, +224.000
1628814180, +3.13, +27.935, +109.55310, +1084.000, +24.000, +160.000
1628814240, +3.13, +27.943, +129.98126, +1091.000, +28.000, +134.000
1628814300, +3.13, +27.951, +144.74267, +1080.000, +24.000, +156.000
1628814360, +3.13, +27.951, +158.86619, +1084.000, +24.000, +158.000
1628814420, +3.13, +27.943, +183.24249, +1113.000,  +0.000, +88.000
1628814480, +3.13, +27.951, +213.89557, +1068.000, +16.000, +192.000
1628814540, +3.13, +27.943, +214.72855, +1004.000,  -7.000, +248.000
1628814600, +3.13, +27.959, +231.10638, +1084.000, +24.000, +156.000
1628814660, +3.13, +27.959, +220.00204, +1113.000, +16.000, +76.000
1628814720, +3.13, +27.959, +206.48235, +1103.000, +32.000, +88.000
1628814780, +3.13, +27.943, +195.71244, +1073.000, +16.000, +184.000
1628814840, +3.13, +27.968, +245.76561, +1096.000, +34.000, +108.000
1628814900, +3.13, +27.976, +220.43246, +1080.000, +24.000, +168.000
1628814960, +3.13, +27.976, +179.51421, +1088.000, +28.000, +136.000
1628815020, +3.13, +27.968, +172.01738, +1113.000,  +0.000, +94.000
1628815080, +3.13, +27.943, +201.21816, +1113.000, +24.000, +70.000
1628815140, +3.13, +27.976, +197.15854, +1064.000, +12.000, +200.000
1628815200, +3.13, +27.959, +207.80769, +1076.000, +20.000, +169.000
1628815260, +3.13, +27.959, +175.69612, +1088.000, +24.000, +144.000
1628815320, +3.13, +27.984, +162.49538, +1102.000, +32.000, +92.000
1628815380, +3.13, +27.968, +185.60828, +1068.000, +14.000, +196.000
1628815440, +3.13, +27.984, +164.91382, +1004.000,  -4.000, +247.000
1628815500, +3.13, +27.968, +150.76862, +1110.000, -16.000, +127.000
1628815560, +3.13, +27.976, +147.15801, +1094.000, +28.000, +128.000
1628815620, +3.13, +27.968, +164.17373, +1004.000,  -4.000, +248.000
1628815680, +3.13, +27.976, +146.57585, +1068.000, +14.000, +193.000
1628815740, +3.13, +27.984, +164.54223, +1006.000,  -4.000, +248.000
1628815800, +3.13, +27.984, +182.00386, +1096.000, +32.000, +102.000
1628815860, +3.13, +27.984, +194.63173, +1110.000, +32.000, +72.000
1628815920, +3.13, +27.976, +182.22062, +1096.000, +32.000, +108.000
1628815980, +3.13, +27.968, +153.49671, +1084.000, +25.000, +152.000
1628816040, +3.13, +27.951, +180.02824, +1112.000, +24.000, +70.000
1628816100, +3.13, +27.968, +167.62952, +1094.000, +32.000, +128.000
1628816160, +3.13, +27.984, +180.27597, +1004.000,  -2.000, +243.000
1628816220, +3.13, +27.968, +185.40701, +1073.000, +19.000, +184.000
1628816280, +3.13, +27.968, +171.46928, +1075.000, +20.000, +176.000
1628816340, +3.13, +27.959, +171.12866, +1103.000, +33.000, +88.000
1628816400, +3.13, +27.976, +169.02298, +1091.000, +30.000, +134.000
1628816460, +3.13, +27.976, +153.36666, +1086.000, +24.000, +148.000
1628816520, +3.13, +27.968, +153.64225, +1100.000, +32.000, +99.000
1628816580, +3.13, +27.959, +166.66339, +1084.000, +28.000, +152.000
1628816640, +3.13, +27.968, +181.44338, +1113.000, +14.000, +80.000
1628816700, +3.13, +27.976, +170.31735, +1107.000, +32.000, +76.000
1628816760, +3.13, +27.968, +136.43144, +1104.000, +32.000, +88.000
1628816820, +3.13, +27.968, +111.90650, +1100.000, +33.000, +99.000
1628816880, +3.13, +27.976, +123.11923, +1081.000, +24.000, +156.000
1628816940, +3.13, +27.959, +112.13874, +1104.000, +35.000, +80.000
1628817000, +3.13, +27.951, +141.40455, +1073.000, +20.000, +178.000
1628817060, +3.13, +27.959, +172.44471, +1003.000,  -8.000, +248.000
1628817120, +3.13, +27.951, +133.48659, +1087.000, +24.000, +144.000
1628817180, +3.13, +27.959, +140.59944, +1004.000,  -2.000, +246.000
1628817240, +3.13, +27.951, +139.42584, +1104.000, +32.000, +88.000
1628817300, +3.13, +27.951, +121.66693, +1076.000, +22.000, +168.000
1628817360, +3.13, +27.951, +123.31122, +1080.000, +24.000, +158.000
1628817420, +3.13, +27.943, +147.00318, +1112.000, +24.000, +68.000
1628817480, +3.13, +27.935, +166.20200, +1112.000,  +0.000, +88.000
1628817540, +3.13, +27.935, +177.74296, +1112.000, +28.000, +68.000
1628817600, +3.13, +27.943, +169.77236, +1111.000, +32.000, +71.000
1628817660, +3.13, +27.927, +169.54631, +1084.000, +24.000, +145.000
1628817720, +3.13, +27.927, +151.26098, +1038.000,  +1.000, +240.000
1628817780, +3.13, +27.927, +133.82102, +1059.000, +12.000, +216.000
1628817840, +3.13, +27.943, +132.17674, +1091.000, +28.000, +128.000
1628817900, +3.13, +27.927, +134.65400, +1080.000, +24.000, +168.000
1628817960, +3.13, +27.935, +138.52473, +1096.000, +32.000, +108.000
1628818020, +3.13, +27.918, +138.06644, +1004.000,  -4.000, +243.000
1628818080, +3.13, +27.935, +117.38745, +1078.000, +24.000, +166.000
1628818140, +3.13, +27.935, +107.18111, +1043.000,  +6.000, +236.000
1628818200, +3.13, +27.959, +97.81085, +1088.000, +28.000, +142.000
1628818260, +3.13, +27.951, +102.06556, +1107.000, +32.000, +76.000
1628818320, +3.13, +27.943, +104.66359, +1004.000,  -4.000, +248.000
1628818380, +3.13, +27.943, +108.39188, +1103.000, +35.000, +96.000
1628818440, +3.13, +27.943, +96.60319, +1094.000, +32.000, +124.000
1628818500, +3.13, +27.935, +96.55054, +1004.000,  -4.000, +243.000
1628818560, +3.13, +27.927, +95.64324, +1080.000, +24.000, +168.000
1628818620, +3.13, +27.910, +82.52612, +1112.000,  +8.000, +80.000
1628818680, +3.13, +27.943, +89.62658, +1004.000,  -4.000, +248.000
1628818740, +3.13, +27.927, +109.50355, +1072.000, +19.000, +176.000
1628818800, +3.13, +27.927, +101.26045, +1080.000, +24.000, +160.000
1628818860, +3.13, +27.935, +98.65003, +1113.000, -10.000, +119.000
1628818920, +3.13, +27.935, +103.59837, +1096.000, +32.000, +116.000
1628818980, +3.13, +27.927, +99.15787, +1116.000,  +8.000, +76.000
1628819040, +3.13, +27.935, +84.00628, +1112.000, +32.000, +72.000
1628819100, +3.13, +27.927, +92.75723, +1112.000,  +6.000, +80.000
1628819160, +3.13, +27.894, +124.64275, +1080.000, +24.000, +161.000
1628819220, +3.13, +27.918, +95.55654, +1004.000,  -4.000, +246.000
1628819280, +3.13, +27.910, +100.82073, +1095.000, +32.000, +120.000
1628819340, +3.13, +27.902, +92.90896, +1112.000,  +0.000, +99.000
1628819400, +3.13, +27.902, +104.00402, +1112.000, +24.000, +70.000
1628819460, +3.13, +27.902, +99.63164, +1100.000, +32.000, +104.000
1628819520, +3.13, +27.910, +111.15093, +1107.000, +32.000, +80.000
1628819580, +3.13, +27.902, +131.21989, +1006.000,  -5.000, +248.000
1628819640, +3.13, +27.894, +130.91023, +1112.000, -10.000, +116.000
1628819700, +3.13, +27.853, +119.57674, +1112.000, -16.000, +127.000
1628819760, +3.13, +27.885, +103.98544, +1112.000, +32.000, +72.000
1628819820, +3.13, +27.877, +88.79979, +1006.000,  -4.000, +246.000
1628819880, +3.13, +27.885, +94.22501, +1075.000, +19.000, +176.000
1628819940, +3.13, +27.869, +103.56430, +1112.000, -13.000, +119.000
1628820000, +3.13, +27.869, +101.44315, +1004.000,  -2.000, +246.000
1628820060, +3.13, +27.861, +100.88576, +1004.000,  -4.000, +247.000
1628820120, +3.13, +27.861, +101.60726, +1088.000, +28.000, +136.000
1628820180, +3.13, +27.853, +108.96165, +1086.000, +24.000, +152.000
1628820240, +3.13, +27.861, +106.61134, +1006.000,  -4.000, +248.000
1628820300, +3.13, +27.828, +103.35993, +1112.000, -15.000, +123.000
1628820360, +3.13, +27.820, +93.43538, +1006.000,  -4.000, +249.000
1628820420, +3.13, +27.836, +98.28773, +1112.000, -15.000, +119.000
1628820480, +3.13, +27.828, +100.65971, +1004.000,  -7.000, +248.000
1628820540, +3.13, +27.836, +91.01076, +1110.000, +32.000, +72.000
1628820600, +3.13, +27.820, +83.32813, +1004.000,  -2.000, +247.000
1628820660, +3.13, +27.811, +86.51452, +1004.000,  -2.000, +248.000
1628820720, +3.13, +27.811, +79.62771, +1004.000,  -4.000, +248.000
1628820780, +3.13, +27.787, +90.23042, +1006.000,  -7.000, +248.000
1628820840, +3.13, +27.811, +81.80152, +1004.000,  -4.000, +248.000
1628820900, +3.13, +27.779, +82.66237, +1004.000,  -2.000, +248.000
1628820960, +3.13, +27.795, +77.06374, +1004.000,  -5.000, +247.000
1628821020, +3.13, +27.795, +82.91009, +1004.000,  -4.000, +248.000
1628821080, +3.13, +27.762, +73.23017, +1110.000,  -9.000, +127.000
1628821140, +3.13, +27.762, +74.02600, +1007.000,  -4.000, +246.000
1628821200, +3.13, +27.770, +79.91570, +1084.000, +28.000, +152.000
1628821260, +3.13, +27.770, +87.00068, +1088.000, +28.000, +136.000
1628821320, +3.13, +27.754, +82.52612, +1112.000, +16.000, +72.000
1628821380, +3.13, +27.754, +77.06684, +1004.000,  -8.000, +246.000
1628821440, +3.13, +27.762, +65.97797, +1112.000,  +0.000, +84.000
1628821500, +3.13, +27.754, +72.16805, +1004.000,  -7.000, +249.000
1628821560, +3.13, +27.729, +68.25087, +1004.000,  -2.000, +246.000
1628821620, +3.13, +27.737, +70.08095, +1004.000,  -8.000, +248.000
1628821680, +3.13, +27.746, +65.40511, +1004.000,  -4.000, +246.000
1628821740, +3.13, +27.737, +61.74804, +1107.000, +32.000, +72.000
1628821800, +3.13, +27.704, +63.86610, +1003.000,  -4.000, +248.000
1628821860, +3.13, +27.713, +57.25180, +1008.000,  -8.000, +248.000
1628821920, +3.13, +27.721, +53.43991, +1004.000,  -8.000, +246.000
1628821980, +3.13, +27.688, +57.04433, +1004.000,  -4.000, +248.000
1628822040, +3.13, +27.672, +60.41341, +1004.000,  -8.000, +248.000
1628822100, +3.13, +27.688, +58.83416, +1004.000,  -4.000, +248.000
1628822160, +3.13, +27.672, +55.97911, +1004.000,  -8.000, +248.000
1628822220, +3.13, +27.672, +55.07181, +1004.000,  -4.000, +246.000
1628822280, +3.13, +27.655, +50.05534, +1006.000,  -8.000, +248.000
1628822340, +3.13, +27.680, +54.24192, +1003.000,  -4.000, +246.000
1628822400, +3.13, +27.680, +54.46488, +1008.000,  -4.000, +252.000
1628822460, +3.13, +27.663, +58.26439, +1056.000, +14.000, +208.000
1628822520, +3.13, +27.663, +61.66443, +1072.000, +17.000, +182.000
1628822580, +3.13, +27.655, +65.64354, +1080.000, +24.000, +163.000
1628822640, +3.13, +27.647, +70.36893, +1048.000,  +7.000, +230.000
1628822700, +3.13, +27.639, +69.11172, +1006.000,  -8.000, +248.000
1628822760, +3.13, +27.606, +72.19591, +1004.000,  -8.000, +248.000
1628822820, +3.13, +27.614, +72.70066, +1008.000,  -7.000, +248.000
1628822880, +3.13, +27.622, +69.88586, +1007.000,  -8.000, +248.000
1628822940, +3.13, +27.622, +70.58259, +1020.000,  +0.000, +248.000
1628823000, +3.13, +27.622, +67.25377, +1004.000,  -7.000, +247.000
1628823060, +3.13, +27.606, +64.19744, +1001.000,  -7.000, +247.000
1628823120, +3.13, +27.597, +64.70528, +1068.000, +16.000, +195.000
1628823180, +3.13, +27.606, +69.76510, +1004.000,  -8.000, +248.000
1628823240, +3.13, +27.614, +65.39582, +1004.000,  -4.000, +246.000
1628823300, +3.13, +27.581, +73.80923, +1004.000,  -8.000, +246.000
1628823360, +3.13, +27.589, +55.97291, +1020.000,  +0.000, +248.000
1628823420, +3.13, +27.573, +42.48729, +1009.000,  +0.000, +249.000
1628823480, +3.13, +27.581, +33.20064, +1006.000,  -8.000, +248.000
1628823540, +3.13, +27.565, +32.69899, +1004.000,  -7.000, +246.000
1628823600, +3.13, +27.573, +31.08567, +1017.000,  +0.000, +248.000
1628823660, +3.13, +27.573, +28.61150, +1055.000, +12.000, +216.000
1628823720, +3.13, +27.540, +25.87722, +1075.000, +22.000, +176.000
1628823780, +3.13, +27.556, +27.36358, +1080.000, +24.000, +164.000
1628823840, +3.13, +27.556, +29.77582, +1040.000,  +4.000, +240.000
1628823900, +3.13, +27.548, +34.34328, +1012.000,  -7.000, +248.000
1628823960, +3.13, +27.548, +39.10582, +1011.000,  +0.000, +249.000
1628824020, +3.13, +27.540, +45.38260, +1040.000,  +6.000, +240.000
1628824080, +3.13, +27.515, +48.55969, +1004.000,  -8.000, +248.000
1628824140, +3.13, +27.523, +36.76481, +1072.000, +19.000, +184.000
1628824200, +3.13, +27.515, +28.10057, +1004.000,  -4.000, +248.000
1628824260, +3.13, +27.532, +25.40963, +1001.000,  -4.000, +248.000
1628824320, +3.13, +27.532, +24.16171, +1080.000, +24.000, +160.000
1628824380, +3.13, +27.507, +20.58825, +1004.000,  -4.000, +248.000
1628824440, +3.13, +27.515, +19.37749, +1020.000,  +0.000, +248.000
1628824500, +3.13, +27.507, +18.29059, +1056.000, +12.000, +220.000
1628824560, +3.13, +27.515, +18.40207, +1004.000,  -8.000, +248.000
1628824620, +3.13, +27.507, +16.08892, +1030.000,  +0.000, +248.000
1628824680, +3.13, +27.507, +13.54662, +1007.000,  -8.000, +248.000
1628824740, +3.13, +27.466, +11.98285, +1075.000, +20.000, +172.000
1628824800, +3.13, +27.490, +11.36663, +1078.000, +20.000, +176.000
1628824860, +3.13, +27.482, +12.08813, +1087.000, +32.000, +140.000
1628824920, +3.13, +27.474, +12.18722, +1088.000, +30.000, +142.000
1628824980, +3.13, +27.474, +11.60507, +1080.000, +22.000, +168.000
1628825040, +3.13, +27.490, +11.69796, +1075.000, +24.000, +176.000
1628825100, +3.13, +27.474, +10.75351, +1004.000,  -4.000, +248.000
1628825160, +3.13, +27.433,  +9.88646, +1048.000,  +8.000, +228.000
1628825220, +3.13, +27.474, +10.09703, +1038.000,  +1.000, +238.000
1628825280, +3.13, +27.466, +10.00723, +1073.000, +16.000, +185.000
1628825340, +3.13, +27.457,  +9.45294, +1004.000,  -4.000, +246.000
1628825400, +3.13, +27.441,  +8.88007, +1057.000,  +9.000, +216.000
1628825460, +3.13, +27.441,  +8.64473, +1064.000, +16.000, +200.000
1628825520, +3.13, +27.457,  +8.36604, +1095.000, +33.000, +108.000
1628825580, +3.13, +27.424,  +7.98826, +1075.000, +24.000, +172.000
1628825640, +3.13, +27.441,  +6.94780, +1072.000, +20.000, +182.000
1628825700, +3.13, +27.424,  +6.21391, +1087.000, +24.000, +152.000
1628825760, +3.13, +27.433,  +5.78659, +1088.000, +28.000, +136.000
1628825820, +3.13, +27.408,  +5.78349, +1080.000, +24.000, +163.000
1628825880, +3.13, +27.416,  +6.06837, +1076.000, +24.000, +172.000
1628825940, +3.13, +27.400,  +6.25107, +1004.000,  -8.000, +248.000
1628826000, +3.13, +27.408,  +6.17366, +1078.000, +24.000, +168.000
1628826060, +3.13, +27.416,  +5.59150, +1039.000,  +3.000, +240.000
1628826120, +3.13, +27.400,  +5.40880, +1075.000, +19.000, +180.000
1628826180, +3.13, +27.408,  +5.21681, +1068.000, +16.000, +199.000
1628826240, +3.13, +27.383,  +4.86071, +1080.000, +24.000, +164.000
1628826300, +3.13, +27.367,  +4.21352, +1075.000, +22.000, +176.000
1628826360, +3.13, +27.391,  +3.58491, +1080.000, +24.000, +163.000
1628826420, +3.13, +27.359,  +3.02753, +1065.000, +16.000, +200.000
1628826480, +3.13, +27.375,  +1.86631, +1087.000, +28.000, +143.000
1628826540, +3.13, +27.367,  +1.57214, +1078.000, +24.000, +167.000
