7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655220480, +2.80, +25.545,  +0.26228, +211.000, +982.000, +976.000
1655220600, +2.80, +25.545,  +0.42021, +216.000, +1014.000, +998.000
1655220720, +2.80, +25.537,  +0.69580, +211.000, +979.000, +974.000
1655220840, +2.80, +25.537,  +1.01165, +248.000, +1086.000, +888.000
1655220960, +2.80, +25.537,  +1.51949, +211.000, +995.000, +992.000
1655221080, +2.80, +25.529,  +2.00875, +211.000, +979.000, +974.000
1655221200, +2.80, +25.512,  +2.74264, +214.000, +979.000, +968.000
1655221320, +2.80, +25.520,  +3.61898, +232.000, +1056.000, +963.000
1655221440, +2.80, +25.537,  +4.60369, +209.000, +979.000, +974.000
1655221560, +2.80, +25.545,  +5.68130, +209.000, +979.000, +975.000
1655221680, +2.80, +25.529,  +6.76820, +209.000, +988.000, +985.000
1655221800, +2.80, +25.520,  +8.00993, +211.000, +979.000, +974.000
1655221920, +2.80, +25.520,  +9.40649, +209.000, +982.000, +975.000
1655222040, +2.80, +25.529, +10.64203, +220.000, +1025.000, +995.000
1655222160, +2.80, +25.537, +11.94259, +211.000, +979.000, +969.000
1655222280, +2.80, +25.537, +13.21529, +211.000, +983.000, +974.000
1655222400, +2.80, +25.537, +14.39509, +228.000, +1049.000, +972.000
1655222520, +2.80, +25.545, +15.69565, +211.000, +982.000, +971.000
1655222640, +2.80, +25.512, +16.84758, +211.000, +979.000, +974.000
1655222760, +2.80, +25.553, +17.88184, +262.000, +1043.000, +915.000
1655222880, +2.80, +25.553, +19.05235, +211.000, +979.000, +974.000
1655223000, +2.80, +25.562, +19.91010, +216.000, +1008.000, +999.000
1655223120, +2.80, +25.562, +21.04965, +222.000, +1020.000, +993.000
1655223240, +2.80, +25.562, +21.97862, +216.000, +1016.000, +998.000
1655223360, +2.80, +25.570, +22.96953, +211.000, +979.000, +975.000
1655223480, +2.80, +25.570, +23.69103, +209.000, +979.000, +972.000
1655223600, +2.80, +25.570, +24.50234, +262.000, +1064.000, +872.000
1655223720, +2.80, +25.570, +25.31364, +209.000, +984.000, +979.000
1655223840, +2.80, +25.587, +26.01657, +211.000, +979.000, +975.000
1655223960, +2.80, +25.587, +26.71639, +211.000, +976.000, +974.000
1655224080, +2.80, +25.587, +27.52770, +211.000, +979.000, +975.000
1655224200, +2.80, +25.587, +28.10057, +216.000, +1011.000, +998.000
1655224320, +2.80, +25.587, +28.82826, +211.000, +976.000, +975.000
1655224440, +2.80, +25.595, +27.42241, +211.000, +982.000, +972.000
1655224560, +2.80, +25.603, +30.13192, +241.000, +1080.000, +911.000
1655224680, +2.80, +25.603, +30.93084, +211.000, +979.000, +975.000
1655224800, +2.80, +25.612, +31.64925, +209.000, +979.000, +974.000
