7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1650867900, +2.94, +26.814,  -0.01022, +998.000,  -8.000, +480.000
1650868020, +2.94, +26.789,  +0.00836, +996.000,  -8.000, +480.000
1650868140, +2.94, +26.780,  -0.05357, +998.000, -10.000, +480.000
1650868260, +2.94, +26.789,  -0.07525, +996.000,  -8.000, +480.000
1650868380, +2.94, +26.780,  +0.05171, +993.000,  -4.000, +483.000
1650868500, +2.94, +26.764,  +0.05791, +995.000,  -4.000, +478.000
1650868620, +2.94, +26.789,  -0.01022, +998.000,  -9.000, +480.000
1650868740, +2.94, +26.764,  +0.02694, +1108.000, -13.000, +359.000
1650868860, +2.94, +26.772,  -0.04428, +999.000,  -8.000, +479.000
1650868980, +2.94, +26.764,  -0.05976, +1063.000, +16.000, +435.000
1650869100, +2.94, +26.772,  -0.02880, +999.000,  -8.000, +480.000
1650869220, +2.94, +26.747,  +0.03004, +995.000,  +1.000, +486.000
1650869340, +2.94, +26.756,  +0.00217, +1063.000, +16.000, +436.000
1650869460, +2.94, +26.764,  -0.01022, +995.000,  -8.000, +483.000
1650869580, +2.94, +26.772,  -0.05976, +995.000,  -8.000, +480.000
1650869700, +2.94, +26.756,  +0.04552, +1063.000, +16.000, +436.000
1650869820, +2.94, +26.772,  -0.02880, +996.000,  -7.000, +481.000
1650869940, +2.94, +26.764,  -0.00403, +995.000,  -4.000, +481.000
1650870060, +2.94, +26.756,  -0.04118, +1064.000, +16.000, +430.000
1650870180, +2.94, +26.731,  +0.02694, +1064.000, +12.000, +432.000
1650870300, +2.94, +26.747,  -0.04738, +995.000,  -7.000, +481.000
1650870420, +2.94, +26.764,  -0.04118, +998.000, -15.000, +479.000
1650870540, +2.94, +26.756,  +0.02694, +1063.000,  +8.000, +435.000
1650870660, +2.94, +26.739,  -0.06286, +998.000,  -9.000, +479.000
1650870780, +2.94, +26.756,  -0.05357, +1064.000, +14.000, +432.000
1650870900, +2.94, +26.731,  -0.01022, +998.000,  -9.000, +480.000
1650871020, +2.94, +26.739,  -0.00712, +995.000,  -2.000, +487.000
1650871140, +2.94, +26.747,  -0.02261, +996.000,  -2.000, +486.000
1650871260, +2.94, +26.723,  -0.09383, +1062.000, +16.000, +440.000
1650871380, +2.94, +26.723,  -0.02261, +1059.000, +15.000, +448.000
1650871500, +2.94, +26.706,  -0.08144, +999.000,  -8.000, +483.000
1650871620, +2.94, +26.723,  -0.06286, +995.000,  -4.000, +486.000
1650871740, +2.94, +26.731,  -0.05357, +1063.000, +16.000, +436.000
1650871860, +2.94, +26.706,  -0.08763, +1068.000, +14.000, +428.000
1650871980, +2.94, +26.731,  +0.00526, +995.000,  -7.000, +483.000
1650872100, +2.94, +26.731,  -0.00712, +995.000,  -1.000, +486.000
1650872220, +2.94, +26.723,  -0.00403, +995.000,  +1.000, +486.000
1650872340, +2.94, +26.723,  -0.11860, +1063.000, +16.000, +438.000
1650872460, +2.94, +26.689,  -0.05667, +993.000,  +1.000, +488.000
1650872580, +2.94, +26.698,  -0.03189, +993.000,  -4.000, +483.000
1650872700, +2.94, +26.689,  -0.00712, +996.000,  -2.000, +484.000
1650872820, +2.94, +26.689,  +0.01455, +995.000,  -4.000, +486.000
1650872940, +2.94, +26.681,  -0.05976, +1068.000, +24.000, +428.000
1650873060, +2.94, +26.689,  -0.05976, +995.000,  -4.000, +483.000
1650873180, +2.94, +26.673,  -0.05357, +998.000,  -4.000, +481.000
1650873300, +2.94, +26.673,  -0.05047, +998.000,  +1.000, +487.000
1650873420, +2.94, +26.656,  +0.05171, +998.000,  -2.000, +487.000
1650873540, +2.94, +26.665,  -0.05976, +999.000,  -4.000, +472.000
1650873660, +2.94, +26.665,  -0.05357, +996.000,  -2.000, +476.000
1650873780, +2.94, +26.673,  -0.03189, +1070.000, +28.000, +424.000
1650873900, +2.94, +26.673,  -0.02570, +998.000,  +3.000, +478.000
1650874020, +2.94, +26.673,  -0.08454, +998.000,  -1.000, +476.000
1650874140, +2.94, +26.648,  -0.06286, +998.000,  +3.000, +480.000
1650874260, +2.94, +26.665,  -0.03499, +996.000,  +3.000, +478.000
1650874380, +2.94, +26.640,  -0.09073, +999.000,  +3.000, +476.000
1650874500, +2.94, +26.656,  -0.03189, +995.000,  +3.000, +472.000
1650874620, +2.94, +26.665,  -0.05357, +1064.000, +24.000, +430.000
1650874740, +2.94, +26.665,  -0.07215, +1068.000, +19.000, +432.000
1650874860, +2.94, +26.656,  -0.03189, +999.000,  +7.000, +480.000
1650874980, +2.94, +26.656,  +0.00217, +998.000,  +3.000, +476.000
1650875100, +2.94, +26.648,  -0.07834, +995.000,  +7.000, +479.000
1650875220, +2.94, +26.648,  -0.02570, +1063.000, +32.000, +436.000
1650875340, +2.94, +26.640,  -0.01332, +1059.000, +28.000, +440.000
1650875460, +2.94, +26.640,  -0.00093, +995.000,  +6.000, +480.000
1650875580, +2.94, +26.648,  +0.04862, +1068.000, +32.000, +428.000
1650875700, +2.94, +26.632,  +0.02384, +1064.000, +28.000, +432.000
1650875820, +2.94, +26.648,  -0.05047, +1065.000, +32.000, +428.000
1650875940, +2.94, +26.632,  -0.01332, +998.000,  +8.000, +480.000
1650876060, +2.94, +26.632,  -0.00093, +993.000, +19.000, +487.000
1650876180, +2.94, +26.640,  -0.10312, +993.000, +22.000, +492.000
1650876300, +2.94, +26.648,  +0.02694, +1064.000, +48.000, +444.000
1650876420, +2.94, +26.656,  -0.02880, +1064.000, +48.000, +444.000
1650876540, +2.94, +26.648,  +0.06410, +992.000, +27.000, +496.000
1650876660, +2.94, +26.656,  -0.05047, +995.000, +19.000, +491.000
1650876780, +2.94, +26.640,  -0.04428, +1060.000, +48.000, +448.000
1650876900, +2.94, +26.632,  +0.00526, +1063.000, +40.000, +448.000
1650877020, +2.94, +26.648,  -0.08144, +1065.000, +52.000, +440.000
1650877140, +2.94, +26.665,  +0.05481, +995.000, +12.000, +483.000
1650877260, +2.94, +26.673,  -0.09383, +1065.000, +32.000, +432.000
1650877380, +2.94, +26.673,  -0.05357, +1064.000, +35.000, +428.000
1650877500, +2.94, +26.656,  -0.05357, +995.000, +16.000, +486.000
1650877620, +2.94, +26.681,  +0.02075, +1062.000, +36.000, +444.000
1650877740, +2.94, +26.665,  -0.13718, +1063.000, +40.000, +440.000
1650877860, +2.94, +26.689,  -0.04428, +993.000, +15.000, +487.000
1650877980, +2.94, +26.673,  -0.00712, +995.000, +24.000, +496.000
1650878100, +2.94, +26.681,  +0.04552, +1063.000, +46.000, +440.000
1650878220, +2.94, +26.673,  +0.02384, +995.000, +22.000, +495.000
1650878340, +2.94, +26.656,  -0.05047, +1063.000, +40.000, +448.000
1650878460, +2.94, +26.640,  -0.04118, +995.000, +17.000, +494.000
1650878580, +2.94, +26.673,  -0.02880, +1064.000, +35.000, +436.000
1650878700, +2.94, +26.673,  -0.00093, +1063.000, +35.000, +438.000
1650878820, +2.94, +26.673,  -0.06596, +995.000, +12.000, +480.000
1650878940, +2.94, +26.681,  -0.01641, +995.000, +17.000, +492.000
1650879060, +2.94, +26.681,  +0.01765, +1063.000, +39.000, +440.000
1650879180, +2.94, +26.665,  -0.06286, +1056.000, +38.000, +448.000
1650879300, +2.94, +26.681,  -0.05976, +993.000, +15.000, +487.000
1650879420, +2.94, +26.673,  -0.00093, +1060.000, +38.000, +448.000
1650879540, +2.94, +26.673,  -0.00093, +995.000, +15.000, +488.000
1650879660, +2.94, +26.673,  -0.07215, +1063.000, +48.000, +444.000
1650879780, +2.94, +26.698,  -0.01951, +999.000, +15.000, +460.000
1650879900, +2.94, +26.698,  +0.00836, +1068.000, +30.000, +404.000
1650880020, +2.94, +26.689,  +0.01146, +999.000,  -4.000, +463.000
1650880140, +2.94, +26.673,  -0.07834, +992.000, +30.000, +497.000
1650880260, +2.94, +26.665,  +0.01146, +1062.000, +49.000, +454.000
1650880380, +2.94, +26.698,  -0.06905, +991.000, +31.000, +502.000
1650880500, +2.94, +26.681,  -0.06905, +992.000, +31.000, +502.000
1650880620, +2.94, +26.673,  -0.05047, +1059.000, +56.000, +456.000
1650880740, +2.94, +26.698,  -0.05976, +1059.000, +56.000, +460.000
1650880860, +2.94, +26.689,  -0.08454, +992.000, +35.000, +502.000
1650880980, +2.94, +26.698,  -0.02880, +991.000, +39.000, +507.000
1650881100, +2.94, +26.689,  -0.00093, +992.000, +31.000, +502.000
1650881220, +2.94, +26.689,  +0.00836, +1059.000, +60.000, +454.000
1650881340, +2.94, +26.698,  +0.02694, +992.000, +35.000, +503.000
1650881460, +2.94, +26.698,  -0.07215, +992.000, +33.000, +497.000
1650881580, +2.94, +26.706,  -0.07215, +992.000, +39.000, +504.000
1650881700, +2.94, +26.689,  -0.10002, +1063.000, +44.000, +448.000
1650881820, +2.94, +26.673,  +0.00526, +993.000, +24.000, +496.000
1650881940, +2.94, +26.673,  -0.06286, +992.000, +28.000, +497.000
1650882060, +2.94, +26.698,  -0.00712, +992.000, +24.000, +499.000
1650882180, +2.94, +26.656,  +0.00526, +992.000, +24.000, +496.000
1650882300, +2.94, +26.673,  -0.03499, +992.000, +25.000, +499.000
1650882420, +2.94, +26.689,  +0.01146, +992.000, +28.000, +500.000
1650882540, +2.94, +26.698,  -0.07834, +995.000, +24.000, +496.000
1650882660, +2.94, +26.681,  +0.04242, +993.000, +31.000, +499.000
1650882780, +2.94, +26.689,  -0.08144, +992.000, +32.000, +499.000
1650882900, +2.94, +26.689,  -0.06286, +992.000, +31.000, +499.000
1650883020, +2.94, +26.698,  -0.04738, +992.000, +31.000, +499.000
1650883140, +2.94, +26.681,  -0.01332, +1059.000, +56.000, +451.000
1650883260, +2.94, +26.673,  +0.05171, +990.000, +38.000, +503.000
1650883380, +2.94, +26.689,  -0.06905, +992.000, +38.000, +500.000
1650883500, +2.94, +26.681,  +0.07958, +993.000, +39.000, +503.000
1650883620, +2.94, +26.681,  -0.03499, +993.000, +23.000, +496.000
1650883740, +2.94, +26.689,  -0.00712, +1064.000, +48.000, +448.000
1650883860, +2.94, +26.681,  +0.00526, +992.000, +28.000, +503.000
1650883980, +2.94, +26.706,  -0.04118, +990.000, +31.000, +505.000
1650884100, +2.94, +26.698,  -0.01951, +991.000, +38.000, +508.000
1650884220, +2.94, +26.673,  +0.03933, +991.000, +35.000, +505.000
1650884340, +2.94, +26.681,  -0.06905, +993.000, +33.000, +505.000
1650884460, +2.94, +26.681,  -0.05976, +991.000, +39.000, +511.000
1650884580, +2.94, +26.689,  -0.06286, +992.000, +38.000, +499.000
1650884700, +2.94, +26.698,  +0.01765, +990.000, +39.000, +511.000
1650884820, +2.94, +26.698,  -0.05667, +990.000, +41.000, +510.000
1650884940, +2.94, +26.698,  -0.06905, +992.000, +35.000, +503.000
