7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649916180, +2.96, +27.383,  -0.07215, +979.000, -84.000, +103.000
1649916300, +2.96, +27.383,  -0.03499, +983.000, -85.000, +103.000
1649916420, +2.96, +27.375,  -0.08454, +1086.000, -97.000, -29.000
1649916540, +2.96, +27.359,  -0.05047, +980.000, -84.000, +103.000
1649916660, +2.96, +27.359,  -0.03499, +1087.000, -97.000, -33.000
1649916780, +2.96, +27.375,  -0.04118, +979.000, -84.000, +103.000
1649916900, +2.96, +27.375,  +0.08887, +1086.000, -97.000, -33.000
1649917020, +2.96, +27.383,  -0.10312, +1080.000, -97.000, -33.000
1649917140, +2.96, +27.391,  +0.02384, +1087.000, -100.000, -33.000
1649917260, +2.96, +27.391,  -0.08144, +979.000, -84.000, +99.000
1649917380, +2.96, +27.408,  -0.04118, +979.000, -84.000, +102.000
1649917500, +2.96, +27.408,  -0.10621, +979.000, -82.000, +102.000
1649917620, +2.96, +27.408,  +0.01146, +979.000, -84.000, +99.000
1649917740, +2.96, +27.416,  -0.05357, +1086.000, -97.000, -33.000
1649917860, +2.96, +27.408,  -0.02880, +979.000, -84.000, +103.000
1649917980, +2.96, +27.424,  -0.03189, +982.000, -84.000, +102.000
1649918100, +2.96, +27.433,  +0.04552, +1087.000, -97.000, -33.000
1649918220, +2.96, +27.408,  -0.04428, +982.000, -84.000, +102.000
1649918340, +2.96, +27.424,  -0.05047, +979.000, -87.000, +102.000
1649918460, +2.96, +27.433,  +0.02384, +1087.000, -96.000, -41.000
1649918580, +2.96, +27.408,  +0.07029, +977.000, -84.000, +103.000
1649918700, +2.96, +27.424,  +0.00217, +1087.000, -97.000, -29.000
1649918820, +2.96, +27.416,  +0.05171, +979.000, -84.000, +102.000
1649918940, +2.96, +27.433,  -0.06286, +1086.000, -100.000, -33.000
1649919060, +2.96, +27.441,  -0.06286, +979.000, -84.000, +103.000
1649919180, +2.96, +27.424,  -0.00712, +982.000, -84.000, +99.000
1649919300, +2.96, +27.441,  -0.00403, +1086.000, -97.000, -33.000
1649919420, +2.96, +27.433,  -0.00403, +1086.000, -100.000, -33.000
1649919540, +2.96, +27.433,  +0.00836, +979.000, -84.000, +103.000
