7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655047440, +2.81, +25.271,  +0.03004, +416.000, +988.000, +908.000
1655047560, +2.81, +25.221,  +0.09816, +432.000, +1011.000, +844.000
1655047680, +2.81, +25.229,  +0.20345, +424.000, +1008.000, +864.000
1655047800, +2.81, +25.246,  +0.31802, +428.000, +1008.000, +864.000
1655047920, +2.81, +25.221,  +0.43879, +420.000, +1006.000, +883.000
1655048040, +2.81, +25.213,  +0.65555, +448.000, +972.000, +851.000
1655048160, +2.81, +25.163,  +0.90947, +444.000, +1016.000, +812.000
1655048280, +2.81, +25.221,  +1.33989, +422.000, +999.000, +884.000
1655048400, +2.81, +25.221,  +1.85083, +424.000, +1008.000, +868.000
1655048520, +2.81, +25.246,  +2.46085, +432.000, +1016.000, +835.000
1655048640, +2.81, +25.246,  +3.19784, +423.000, +999.000, +886.000
1655048760, +2.81, +25.246,  +4.00605, +448.000, +1009.000, +812.000
1655048880, +2.81, +25.254,  +4.54176, +432.000, +1016.000, +835.000
1655049000, +2.81, +25.204,  +5.56673, +428.000, +1006.000, +865.000
1655049120, +2.81, +25.229,  +6.41519, +422.000, +1001.000, +878.000
1655049240, +2.81, +25.221,  +7.01903, +432.000, +1014.000, +848.000
1655049360, +2.81, +25.204,  +7.58260, +432.000, +1014.000, +840.000
1655049480, +2.81, +25.229,  +7.41229, +432.000, +1011.000, +851.000
1655049600, +2.81, +25.213,  +7.38752, +438.000, +1020.000, +817.000
1655049720, +2.81, +25.229,  +6.71866, +423.000, +1000.000, +883.000
1655049840, +2.81, +25.254,  +7.34107, +432.000, +1014.000, +846.000
1655049960, +2.81, +25.246,  +8.78717, +424.000, +1008.000, +865.000
1655050080, +2.81, +25.238,  +9.58919, +430.000, +1011.000, +857.000
1655050200, +2.81, +25.246, +10.43765, +423.000, +999.000, +881.000
1655050320, +2.81, +25.213, +12.67958, +428.000, +1011.000, +854.000
1655050440, +2.81, +25.229, +15.20949, +420.000, +998.000, +887.000
1655050560, +2.81, +25.229, +19.55400, +420.000, +999.000, +886.000
1655050680, +2.81, +25.229, +19.88533, +423.000, +999.000, +883.000
1655050800, +2.81, +25.246, +17.04576, +428.000, +1008.000, +860.000
1655050920, +2.81, +25.238, +17.21917, +422.000, +999.000, +883.000
1655051040, +2.81, +25.254, +23.16771, +422.000, +1004.000, +880.000
1655051160, +2.81, +25.263, +20.58206, +441.000, +1016.000, +808.000
1655051280, +2.81, +25.246, +22.06223, +424.000, +1008.000, +867.000
1655051400, +2.81, +25.238, +24.94205, +417.000, +999.000, +887.000
1655051520, +2.81, +25.254, +29.72008, +424.000, +1000.000, +881.000
1655051640, +2.81, +25.246, +47.39538, +414.000, +984.000, +910.000
1655051760, +2.81, +25.271, +59.63927, +432.000, +1014.000, +841.000
