7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652338740, +2.90, +24.413,  +3.48273, +1041.000, +296.000, +412.000
1652338860, +2.90, +24.413,  +3.43938, +1080.000, +286.000, +320.000
1652338980, +2.90, +24.430,  +3.40222, +974.000, +256.000, +468.000
1652339100, +2.90, +24.430,  +3.46105, +988.000, +263.000, +480.000
1652339220, +2.90, +24.447,  +3.45176, +972.000, +252.000, +467.000
1652339340, +2.90, +24.438,  +3.50440, +972.000, +255.000, +463.000
1652339460, +2.90, +24.463,  -0.01641, +975.000, +256.000, +472.000
1652339580, +2.90, +24.455,  -0.03499, +974.000, +255.000, +464.000
1652339700, +2.90, +24.472,  -0.04428, +998.000, +268.000, +472.000
1652339820, +2.90, +24.480,  -0.07215, +988.000, +264.000, +476.000
1652339940, +2.90, +24.488,  -0.01641, +982.000, +259.000, +476.000
1652340060, +2.90, +24.472,  -0.02880, +988.000, +262.000, +476.000
1652340180, +2.90, +24.488,  -0.02261, +975.000, +256.000, +472.000
1652340300, +2.90, +24.505,  +0.00217, +972.000, +254.000, +472.000
1652340420, +2.90, +24.488,  -0.01022, +971.000, +252.000, +468.000
1652340540, +2.90, +24.505,  -0.03809, +975.000, +255.000, +467.000
1652340660, +2.90, +24.522,  -0.02261, +971.000, +252.000, +467.000
1652340780, +2.90, +24.505,  -0.11550, +1031.000, +287.000, +438.000
1652340900, +2.90, +24.513,  -0.02261, +995.000, +265.000, +473.000
1652341020, +2.90, +24.497,  -0.06286, +1039.000, +295.000, +416.000
1652341140, +2.90, +24.522,  -0.02880, +974.000, +252.000, +472.000
1652341260, +2.90, +24.522,  +0.01146, +972.000, +255.000, +470.000
1652341380, +2.90, +24.488,  +0.03623, +984.000, +262.000, +473.000
1652341500, +2.90, +24.513,  -0.02570, +972.000, +255.000, +467.000
1652341620, +2.90, +24.505,  -0.03189, +975.000, +254.000, +468.000
1652341740, +2.90, +24.505,  -0.02570, +972.000, +255.000, +468.000
1652341860, +2.90, +24.497,  -0.01332, +1016.000, +280.000, +460.000
1652341980, +2.90, +24.488,  -0.08454, +1039.000, +291.000, +416.000
1652342100, +2.90, +24.522,  +0.01146, +969.000, +255.000, +472.000
1652342220, +2.90, +24.505,  -0.05976, +971.000, +252.000, +467.000
1652342340, +2.90, +24.522,  -0.01641, +972.000, +257.000, +464.000
1652342460, +2.90, +24.505,  -0.03809, +972.000, +252.000, +470.000
1652342580, +2.90, +24.472,  -0.02261, +972.000, +255.000, +467.000
1652342700, +2.90, +24.497,  +0.01765, +972.000, +252.000, +476.000
1652342820, +2.90, +24.497,  -0.05667, +975.000, +255.000, +467.000
1652342940, +2.90, +24.522,  -0.02570, +972.000, +254.000, +464.000
1652343060, +2.90, +24.497,  -0.01641, +976.000, +256.000, +470.000
1652343180, +2.90, +24.480,  +0.01455, +1001.000, +272.000, +472.000
1652343300, +2.90, +24.497,  -0.02261, +974.000, +254.000, +465.000
1652343420, +2.90, +24.497,  +0.03004, +969.000, +252.000, +465.000
1652343540, +2.90, +24.497,  -0.02570, +985.000, +262.000, +476.000
1652343660, +2.90, +24.497,  -0.00712, +1033.000, +288.000, +432.000
1652343780, +2.90, +24.480,  +0.01146, +1032.000, +288.000, +425.000
1652343900, +2.90, +24.472,  -0.04118, +975.000, +252.000, +467.000
1652344020, +2.90, +24.488,  -0.01951, +975.000, +255.000, +465.000
1652344140, +2.90, +24.488,  +0.03004, +975.000, +256.000, +470.000
1652344260, +2.90, +24.497,  -0.06596, +1043.000, +295.000, +401.000
1652344380, +2.90, +24.472,  +0.01765, +974.000, +259.000, +472.000
1652344500, +2.90, +24.463,  -0.05667, +972.000, +255.000, +467.000
1652344620, +2.90, +24.480,  -0.04118, +972.000, +252.000, +463.000
1652344740, +2.90, +24.438,  +0.01146, +972.000, +254.000, +468.000
1652344860, +2.90, +24.472,  -0.01022, +998.000, +270.000, +470.000
1652344980, +2.90, +24.472,  -0.06286, +972.000, +249.000, +467.000
1652345100, +2.90, +24.463,  -0.07215, +974.000, +255.000, +468.000
1652345220, +2.90, +24.480,  -0.02261, +969.000, +248.000, +467.000
1652345340, +2.90, +24.463,  -0.03809, +1008.000, +272.000, +467.000
1652345460, +2.90, +24.455,  -0.01332, +972.000, +252.000, +464.000
1652345580, +2.90, +24.463,  -0.00712, +968.000, +256.000, +467.000
1652345700, +2.90, +24.480,  -0.06905, +974.000, +252.000, +470.000
1652345820, +2.90, +24.463,  +0.04862, +979.000, +260.000, +476.000
1652345940, +2.90, +24.463,  -0.00712, +1027.000, +286.000, +444.000
1652346060, +2.90, +24.480,  -0.07834, +975.000, +252.000, +463.000
1652346180, +2.90, +24.472,  +0.00836, +979.000, +254.000, +472.000
1652346300, +2.90, +24.455,  -0.00093, +975.000, +252.000, +464.000
1652346420, +2.90, +24.463,  -0.00093, +969.000, +252.000, +472.000
1652346540, +2.90, +24.455,  +0.01146, +972.000, +255.000, +464.000
1652346660, +2.90, +24.447,  +0.02384, +972.000, +254.000, +463.000
1652346780, +2.90, +24.447,  -0.04118, +1079.000, +263.000, +367.000
1652346900, +2.90, +24.438,  +0.00836, +972.000, +252.000, +468.000
1652347020, +2.90, +24.455,  +0.00526, +982.000, +259.000, +478.000
1652347140, +2.90, +24.472,  -0.02261, +995.000, +268.000, +472.000
1652347260, +2.90, +24.455,  -0.05357, +975.000, +252.000, +470.000
1652347380, +2.90, +24.472,  +0.01765, +972.000, +255.000, +465.000
1652347500, +2.90, +24.463,  -0.05357, +972.000, +254.000, +471.000
1652347620, +2.90, +24.430,  -0.04428, +1080.000, +280.000, +334.000
1652347740, +2.90, +24.438,  -0.06596, +1016.000, +278.000, +454.000
1652347860, +2.90, +24.447,  -0.04738, +999.000, +271.000, +472.000
1652347980, +2.90, +24.455,  -0.04738, +972.000, +255.000, +467.000
1652348100, +2.90, +24.463,  +0.03933, +975.000, +252.000, +472.000
1652348220, +2.90, +24.455,  -0.03499, +993.000, +268.000, +472.000
1652348340, +2.90, +24.463,  -0.08144, +972.000, +254.000, +467.000
1652348460, +2.90, +24.455,  -0.08454, +1038.000, +291.000, +422.000
1652348580, +2.90, +24.463,  +0.02694, +967.000, +254.000, +467.000
1652348700, +2.90, +24.438,  -0.01951, +972.000, +255.000, +467.000
1652348820, +2.90, +24.430,  +0.02694, +1020.000, +280.000, +448.000
1652348940, +2.90, +24.455,  -0.05976, +972.000, +255.000, +464.000
1652349060, +2.90, +24.438,  +0.00836, +972.000, +255.000, +465.000
1652349180, +2.90, +24.447,  +0.01455, +972.000, +252.000, +472.000
1652349300, +2.90, +24.438,  -0.06286, +974.000, +252.000, +467.000
1652349420, +2.90, +24.455,  -0.06905, +975.000, +252.000, +468.000
1652349540, +2.90, +24.438,  -0.06286, +988.000, +263.000, +476.000
1652349660, +2.90, +24.455,  +0.00217, +1027.000, +284.000, +440.000
1652349780, +2.90, +24.455,  +0.01455, +972.000, +252.000, +470.000
1652349900, +2.90, +24.422,  -0.10931, +1080.000, +260.000, +359.000
1652350020, +2.90, +24.455,  -0.05976, +1080.000, +272.000, +355.000
1652350140, +2.90, +24.455,  -0.00712, +975.000, +254.000, +470.000
1652350260, +2.90, +24.447,  -0.08144, +969.000, +255.000, +471.000
1652350380, +2.90, +24.447,  +0.02075, +1036.000, +288.000, +428.000
1652350500, +2.90, +24.438,  -0.10931, +972.000, +251.000, +468.000
1652350620, +2.90, +24.447,  -0.05976, +974.000, +252.000, +467.000
1652350740, +2.90, +24.438,  -0.01332, +976.000, +259.000, +476.000
1652350860, +2.90, +24.463,  -0.01641, +972.000, +255.000, +468.000
1652350980, +2.90, +24.463,  -0.00712, +974.000, +257.000, +467.000
1652351100, +2.90, +24.455,  -0.00403, +969.000, +252.000, +471.000
1652351220, +2.90, +24.463,  +0.00526, +1031.000, +288.000, +440.000
1652351340, +2.90, +24.455,  -0.04118, +984.000, +262.000, +478.000
1652351460, +2.90, +24.438,  -0.08763, +972.000, +254.000, +467.000
1652351580, +2.90, +24.430,  -0.03499, +972.000, +254.000, +467.000
1652351700, +2.90, +24.455,  +0.00217, +972.000, +255.000, +467.000
1652351820, +2.90, +24.447,  -0.04738, +974.000, +255.000, +465.000
1652351940, +2.90, +24.455,  +0.02694, +1080.000, +272.000, +351.000
1652352060, +2.90, +24.463,  -0.01332, +968.000, +252.000, +467.000
1652352180, +2.90, +24.472,  +0.01146, +1006.000, +270.000, +467.000
1652352300, +2.90, +24.438,  +0.00526, +979.000, +260.000, +472.000
1652352420, +2.90, +24.463,  -0.05357, +972.000, +255.000, +467.000
1652352540, +2.90, +24.455,  +0.02075, +972.000, +249.000, +467.000
1652352660, +2.90, +24.447,  -0.01951, +974.000, +255.000, +464.000
1652352780, +2.90, +24.438,  +0.00836, +972.000, +252.000, +472.000
1652352900, +2.90, +24.455,  +0.01765, +969.000, +252.000, +472.000
1652353020, +2.90, +24.455,  +0.02384, +969.000, +254.000, +467.000
1652353140, +2.90, +24.438,  +0.06100, +972.000, +254.000, +467.000
1652353260, +2.90, +24.438,  -0.02570, +1014.000, +275.000, +455.000
1652353380, +2.90, +24.430,  -0.08144, +974.000, +255.000, +467.000
1652353500, +2.90, +24.447,  +0.01146, +975.000, +255.000, +464.000
1652353620, +2.90, +24.455,  -0.04428, +1068.000, +312.000, +336.000
1652353740, +2.90, +24.455,  +0.01455, +969.000, +255.000, +465.000
1652353860, +2.90, +24.438,  +0.03004, +972.000, +256.000, +464.000
1652353980, +2.90, +24.463,  -0.06596, +979.000, +257.000, +476.000
1652354100, +2.90, +24.430,  -0.04118, +1024.000, +284.000, +448.000
1652354220, +2.90, +24.447,  -0.04738, +969.000, +252.000, +470.000
1652354340, +2.90, +24.455,  +0.01765, +972.000, +255.000, +467.000
1652354460, +2.90, +24.463,  -0.12170, +1016.000, +280.000, +456.000
1652354580, +2.90, +24.422,  -0.04118, +972.000, +254.000, +472.000
1652354700, +2.90, +24.455,  -0.10621, +972.000, +252.000, +468.000
1652354820, +2.90, +24.455,  +0.01765, +1080.000, +268.000, +353.000
1652354940, +2.90, +24.455,  -0.01641, +1016.000, +280.000, +455.000
1652355060, +2.90, +24.438,  -0.01022, +1011.000, +280.000, +463.000
1652355180, +2.90, +24.455,  -0.04118, +969.000, +255.000, +470.000
1652355300, +2.90, +24.463,  -0.02570, +972.000, +254.000, +464.000
1652355420, +2.90, +24.463,  -0.02570, +974.000, +252.000, +470.000
1652355540, +2.90, +24.463,  +0.05481, +969.000, +255.000, +467.000
1652355660, +2.90, +24.455,  +0.06410, +972.000, +254.000, +467.000
1652355780, +2.90, +24.455,  +0.03623, +1024.000, +284.000, +448.000
1652355900, +2.90, +24.455,  -0.04118, +984.000, +260.000, +478.000
1652356020, +2.90, +24.455,  -0.02880, +975.000, +256.000, +467.000
1652356140, +2.90, +24.463,  +0.02384, +984.000, +262.000, +472.000
1652356260, +2.90, +24.430,  -0.06286, +1040.000, +294.000, +420.000
1652356380, +2.90, +24.463,  -0.05047, +972.000, +252.000, +467.000
1652356500, +2.90, +24.422,  -0.02880, +972.000, +252.000, +472.000
1652356620, +2.90, +24.463,  -0.02880, +974.000, +254.000, +464.000
1652356740, +2.90, +24.455,  -0.01022, +972.000, +252.000, +467.000
1652356860, +2.90, +24.438,  -0.00093, +975.000, +254.000, +472.000
1652356980, +2.90, +24.472,  +0.00217, +971.000, +254.000, +468.000
1652357100, +2.90, +24.455,  -0.01951, +988.000, +263.000, +476.000
1652357220, +2.90, +24.455,  -0.03809, +1024.000, +280.000, +451.000
1652357340, +2.90, +24.463,  -0.02261, +982.000, +259.000, +472.000
1652357460, +2.90, +24.463,  +0.03623, +984.000, +259.000, +473.000
1652357580, +2.90, +24.447,  -0.02880, +972.000, +252.000, +465.000
1652357700, +2.90, +24.447,  -0.01332, +974.000, +254.000, +464.000
1652357820, +2.90, +24.430,  +0.02384, +1080.000, +294.000, +316.000
1652357940, +2.90, +24.438,  +0.03313, +972.000, +252.000, +464.000
1652358060, +2.90, +24.438,  +0.00217, +990.000, +264.000, +473.000
1652358180, +2.90, +24.455,  -0.04428, +972.000, +255.000, +464.000
1652358300, +2.90, +24.455,  -0.04428, +969.000, +255.000, +463.000
1652358420, +2.90, +24.438,  -0.06905, +1038.000, +289.000, +423.000
1652358540, +2.90, +24.422,  -0.07525, +975.000, +252.000, +472.000
1652358660, +2.90, +24.447,  -0.05047, +977.000, +256.000, +472.000
1652358780, +2.90, +24.438,  -0.01951, +975.000, +255.000, +464.000
1652358900, +2.90, +24.430,  -0.04428, +976.000, +256.000, +476.000
1652359020, +2.90, +24.430,  -0.05047, +968.000, +255.000, +467.000
1652359140, +2.90, +24.447,  +0.00526, +972.000, +248.000, +464.000
1652359260, +2.90, +24.455,  -0.02880, +972.000, +249.000, +467.000
1652359380, +2.90, +24.447,  +0.01146, +1004.000, +272.000, +470.000
1652359500, +2.90, +24.430,  +0.00217, +972.000, +255.000, +465.000
1652359620, +2.90, +24.422,  +0.05171, +975.000, +256.000, +470.000
1652359740, +2.90, +24.463,  -0.07834, +974.000, +256.000, +470.000
1652359860, +2.90, +24.422,  +0.03623, +972.000, +254.000, +468.000
1652359980, +2.90, +24.447,  -0.04118, +969.000, +255.000, +464.000
1652360100, +2.90, +24.438,  -0.05976, +998.000, +271.000, +472.000
1652360220, +2.90, +24.438,  -0.02570, +974.000, +256.000, +465.000
1652360340, +2.90, +24.447,  +0.00217, +968.000, +255.000, +468.000
1652360460, +2.90, +24.438,  +0.03623, +1016.000, +278.000, +456.000
1652360580, +2.90, +24.438,  -0.05047, +1020.000, +280.000, +448.000
1652360700, +2.90, +24.413,  -0.03189, +974.000, +257.000, +467.000
1652360820, +2.90, +24.430,  -0.10621, +1070.000, +316.000, +324.000
1652360940, +2.90, +24.438,  -0.02570, +1059.000, +312.000, +359.000
1652361060, +2.90, +24.438,  -0.01332, +1076.000, +312.000, +312.000
1652361180, +2.90, +24.438,  -0.01332, +1083.000, +296.000, +316.000
1652361300, +2.90, +24.447,  -0.00093, +1070.000, +312.000, +328.000
1652361420, +2.90, +24.430,  -0.01951, +972.000, +255.000, +467.000
1652361540, +2.90, +24.422,  +0.05171, +1075.000, +307.000, +313.000
1652361660, +2.90, +24.438,  -0.08144, +971.000, +252.000, +467.000
1652361780, +2.90, +24.438,  -0.02261, +1032.000, +288.000, +430.000
1652361900, +2.90, +24.438,  -0.04738, +988.000, +264.000, +476.000
1652362020, +2.90, +24.438,  -0.05047, +977.000, +260.000, +476.000
1652362140, +2.90, +24.447,  -0.02261, +972.000, +256.000, +464.000
1652362260, +2.90, +24.447,  -0.01641, +1033.000, +288.000, +428.000
1652362380, +2.90, +24.430,  -0.04738, +974.000, +252.000, +468.000
1652362500, +2.90, +24.438,  -0.06596, +975.000, +254.000, +472.000
1652362620, +2.90, +24.430,  +0.02694, +972.000, +254.000, +470.000
1652362740, +2.90, +24.447,  -0.02880, +972.000, +252.000, +467.000
1652362860, +2.90, +24.447,  -0.00403, +972.000, +255.000, +467.000
1652362980, +2.90, +24.438,  -0.05357, +974.000, +254.000, +467.000
1652363100, +2.90, +24.430,  -0.07525, +972.000, +255.000, +464.000
1652363220, +2.90, +24.422,  -0.04428, +1004.000, +268.000, +470.000
1652363340, +2.90, +24.422,  -0.06905, +982.000, +257.000, +476.000
1652363460, +2.90, +24.430,  +0.05481, +1076.000, +263.000, +359.000
1652363580, +2.90, +24.438,  -0.04738, +972.000, +255.000, +470.000
1652363700, +2.90, +24.447,  +0.00217, +974.000, +252.000, +464.000
1652363820, +2.90, +24.455,  -0.00093, +1008.000, +275.000, +462.000
1652363940, +2.90, +24.447,  +0.05791, +972.000, +254.000, +468.000
1652364060, +2.90, +24.430,  +0.02694, +975.000, +252.000, +472.000
1652364180, +2.90, +24.438,  +0.02384, +1006.000, +272.000, +467.000
1652364300, +2.90, +24.422,  -0.00403, +975.000, +257.000, +468.000
1652364420, +2.90, +24.430,  -0.04738, +975.000, +254.000, +472.000
1652364540, +2.90, +24.455,  -0.10312, +972.000, +255.000, +470.000
1652364660, +2.90, +24.430,  +0.02384, +996.000, +268.000, +476.000
1652364780, +2.90, +24.430,  +0.03004, +972.000, +255.000, +464.000
1652364900, +2.90, +24.413,  -0.08763, +971.000, +254.000, +465.000
1652365020, +2.90, +24.430,  -0.05976, +968.000, +254.000, +472.000
1652365140, +2.90, +24.430,  -0.05047, +977.000, +256.000, +472.000
1652365260, +2.90, +24.438,  -0.00093, +974.000, +255.000, +467.000
1652365380, +2.90, +24.438,  -0.05047, +1040.000, +294.000, +416.000
1652365500, +2.90, +24.422,  -0.04118, +1016.000, +280.000, +456.000
1652365620, +2.90, +24.455,  -0.00093, +972.000, +255.000, +467.000
1652365740, +2.90, +24.430,  -0.00403, +968.000, +254.000, +464.000
1652365860, +2.90, +24.438,  +0.03623, +972.000, +254.000, +467.000
1652365980, +2.90, +24.430,  +0.01146, +1036.000, +288.000, +430.000
1652366100, +2.90, +24.430,  -0.01332, +972.000, +256.000, +463.000
1652366220, +2.90, +24.447,  -0.01951, +974.000, +252.000, +467.000
1652366340, +2.90, +24.447,  -0.04428, +1080.000, +291.000, +316.000
