7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1629151080, +3.04, +26.805, +65.89437, -938.000, -920.000, +243.000
1629151140, +3.04, +26.797, +74.51835, -792.000, -592.000, -543.000
1629151200, +3.04, +26.797, +86.32872, -552.000, -212.000, -676.000
1629151260, +3.04, +26.805, +61.50960, +376.000, +1167.000, +433.000
1629151320, +3.04, +26.789, +83.79262, -680.000, -200.000, -612.000
1629151380, +3.04, +26.822, +20.67806, -992.000, +929.000, +732.000
1629151440, +3.04, +26.814, +92.35467, -333.000, +624.000, +1286.000
1629151500, +3.04, +26.830, +85.19228, -40.000, +532.000, +1329.000
1629151560, +3.04, +26.830, +104.97325, -50.000, +608.000, +1279.000
1629151620, +3.04, +26.822, +96.17586, -57.000, +647.000, +1271.000
1629151680, +3.03, +26.830, +111.39556, -63.000, +659.000, +1264.000
1629151740, +3.04, +26.830, +99.30341, -62.000, +664.000, +1278.000
1629151800, +3.04, +26.847, +139.19050, -61.000, +664.000, +1262.000
1629151860, +3.04, +26.855, +82.34651, -64.000, +609.000, +1279.000
1629151920, +3.04, +26.863, +123.49392, -72.000, +417.000, +1344.000
1629151980, +3.04, +26.871, +139.96774, -64.000, +511.000, +1320.000
1629152040, +3.04, +26.863, +115.30345, -68.000, +291.000, +1384.000
1629152100, +3.04, +26.863, +139.84697, -45.000, +132.000, +1392.000
1629152160, +3.04, +26.896, +140.97103, -25.000, -56.000, +1431.000
1629152220, +3.04, +26.896, +114.39615, -64.000, -109.000, +1400.000
1629152280, +3.04, +26.896, +102.23897, -64.000, -121.000, +1396.000
1629152340, +3.04, +26.904, +111.52562, -57.000, -120.000, +1385.000
1629152400, +3.04, +26.913, +82.09569, -56.000, -160.000, +1420.000
1629152460, +3.03, +26.929, +52.92897, -80.000, -176.000, +1392.000
1629152520, +3.04, +26.946, +45.97095, -46.000, -190.000, +1363.000
1629152580, +3.04, +26.929, +91.39473, -97.000, -170.000, +1384.000
1629152640, +3.03, +26.954, +87.92656, -81.000, -172.000, +1384.000
1629152700, +3.03, +26.946, +122.36057, -65.000, -153.000, +1383.000
1629152760, +3.03, +26.971, +75.74460, -104.000, -175.000, +1384.000
1629152820, +3.04, +26.971, +94.28075, -112.000, -184.000, +1403.000
1629152880, +3.03, +26.971, +52.22295, -64.000, -170.000, +1383.000
1629152940, +3.03, +26.995, +83.29407, -48.000, -170.000, +1326.000
1629153000, +3.03, +26.995, +54.91079, -88.000, -271.000, +1356.000
1629153060, +3.03, +27.012, +48.62162, -61.000, -303.000, +1359.000
1629153120, +3.03, +27.004, +46.70794, -48.000, -317.000, +1336.000
1629153180, +3.03, +27.020, +70.87058, -49.000, -298.000, +1361.000
1629153240, +3.03, +27.020, +70.49899, -72.000, -328.000, +1359.000
1629153300, +3.03, +27.004, +57.12484, -52.000, -328.000, +1356.000
1629153360, +3.03, +27.028, +61.38264, -40.000, -328.000, +1279.000
1629153420, +3.03, +27.053, +58.75674, -50.000, -372.000, +1311.000
1629153480, +3.03, +27.045, +70.20481, -48.000, -336.000, +1271.000
1629153540, +3.04, +27.045, +70.49589, -64.000, -384.000, +1276.000
1629153600, +3.03, +27.070, +71.17404, -64.000, -565.000, +1257.000
1629153660, +3.03, +27.037, +67.17635, -112.000, -607.000, +1201.000
1629153720, +3.03, +27.070, +67.88547, -111.000, -624.000, +1256.000
1629153780, +3.03, +27.086, +76.30198, -72.000, -656.000, +1223.000
1629153840, +3.03, +27.086, +112.34002, -72.000, -688.000, +1196.000
1629153900, +3.03, +27.103, +81.03047, -100.000, -697.000, +1216.000
1629153960, +3.03, +27.111, +115.98780, -93.000, -680.000, +1219.000
1629154020, +3.03, +27.086, +111.60304, -95.000, -685.000, +1216.000
1629154080, +3.03, +27.119, +79.79493, -88.000, -692.000, +1212.000
1629154140, +3.03, +27.119, +88.41582, -72.000, -736.000, +1139.000
1629154200, +3.03, +27.136, +103.75010, -92.000, -697.000, +1209.000
1629154260, +3.03, +27.136, +97.83253, -64.000, -760.000, +1169.000
1629154320, +3.03, +27.161, +101.02820, -64.000, -704.000, +1126.000
1629154380, +3.03, +27.144, +116.52970, -77.000, -752.000, +1107.000
1629154440, +3.03, +27.161, +102.69416, -64.000, -724.000, +1129.000
1629154500, +3.03, +27.144, +99.57281, -56.000, -752.000, +1128.000
1629154560, +3.03, +27.177, +94.19095, -58.000, -744.000, +1118.000
1629154620, +3.03, +27.169, +87.55806, -60.000, -736.000, +1113.000
1629154680, +3.03, +27.202, +81.51663, -64.000, -773.000, +1148.000
1629154740, +3.03, +27.185, +83.71520, -94.000, -800.000, +1079.000
1629154800, +3.03, +27.210, +93.52208, -92.000, -808.000, +1083.000
1629154860, +3.03, +27.202, +108.67057, -104.000, -788.000, +1134.000
1629154920, +3.03, +27.227, +91.93663, -100.000, -792.000, +1136.000
1629154980, +3.03, +27.227, +47.76697, -90.000, -800.000, +1134.000
1629155040, +3.03, +27.235, +81.16672, -90.000, -797.000, +1176.000
1629155100, +3.03, +27.243, +63.96520, -64.000, -792.000, +1084.000
1629155160, +3.03, +27.251, +69.39041, -84.000, -800.000, +1142.000
1629155220, +3.03, +27.260, +38.18614, -89.000, -781.000, +1159.000
1629155280, +3.03, +27.243, +82.03376, -88.000, -800.000, +1116.000
1629155340, +3.03, +27.260, +49.51034, -80.000, -800.000, +1089.000
1629155400, +3.03, +27.276, +41.09073, -72.000, -832.000, +1089.000
1629155460, +3.03, +27.284, +96.49480, -80.000, -808.000, +1112.000
1629155520, +3.03, +27.276, +39.38761, -64.000, -820.000, +1071.000
1629155580, +3.03, +27.293, +57.80299, -80.000, -804.000, +1105.000
1629155640, +3.03, +27.284, +43.76928, -80.000, -808.000, +1112.000
1629155700, +3.03, +27.309, +48.68665, -144.000, -576.000, +1262.000
1629155760, +3.03, +27.301, +43.67638, -1320.000, +336.000, +329.000
1629155820, +3.03, +27.317, +67.13610, -1248.000, +616.000, -248.000
1629155880, +3.03, +27.317, +89.14971, -1198.000, +860.000, +72.000
1629155940, +3.03, +27.326, +66.58181, -816.000, +1249.000, -109.000
1629156000, +3.03, +27.342, +18.76437, -240.000, +520.000, -944.000
1629156060, +3.03, +27.350, +43.88695, -236.000, +462.000, -944.000
1629156120, +3.03, +27.359, +45.10700, -242.000, +403.000, -908.000
1629156180, +3.03, +27.342, +13.85319, -244.000, +387.000, -890.000
1629156240, +3.03, +27.367, +31.89078, -248.000, +376.000, -868.000
1629156300, +3.03, +27.383, +34.86350, -244.000, +387.000, -912.000
1629156360, +3.03, +27.383, +56.33521, -276.000, +326.000, -896.000
1629156420, +3.03, +27.408, +109.99901, -564.000, +1072.000, -348.000
1629156480, +3.03, +27.400, +173.52851, -16.000, +1398.000, +30.000
1629156540, +3.03, +27.416, +101.40908, -216.000, +761.000, -544.000
1629156600, +3.03, +27.416, +212.76842, -216.000, +760.000, -496.000
1629156660, +3.03, +27.424, +87.90488, -216.000, +736.000, -576.000
1629156720, +3.03, +27.416, +136.16204, -360.000, +963.000, -736.000
1629156780, +3.03, +27.416, +184.06309, -308.000, +931.000, -634.000
1629156840, +3.03, +27.383, +62.16298, -248.000, +878.000, -648.000
1629156900, +3.03, +27.359, +218.52497, -77.000, +816.000, -664.000
1629156960, +3.03, +27.309, +1617.36319, -96.000, -1312.000, +248.000
1629157020, +3.03, +27.260, +2166.83025, -90.000, -1312.000, +236.000
1629157080, +3.03, +27.194, +2876.32874, -97.000, -1256.000, +339.000
1629157140, +3.03, +27.210, +2839.55372, -80.000, -1344.000, +199.000
1629157200, +3.03, +27.251, +2760.21925, -96.000, -1312.000, +270.000
1629157260, +3.03, +27.309, +2224.47005, -93.000, -1312.000, +256.000
1629157320, +3.03, +27.441, +2757.43542, -88.000, -1312.000, +211.000
1629157380, +3.03, +27.597, +2571.05516, -100.000, -1306.000, +320.000
1629157440, +3.03, +27.754, +21.19209, -112.000, -1272.000, +472.000
1629157500, +3.03, +27.935, +16.03628, -104.000, -1241.000, +488.000
1629157560, +3.03, +28.132, +20.32195, -90.000, -1296.000, +340.000
1629157620, +3.03, +28.296, +18.09550, -104.000, -1242.000, +500.000
1629157680, +3.03, +28.443, +17.55980, -100.000, -1293.000, +440.000
1629157740, +3.03, +28.582, +17.04267, -100.000, -1296.000, +448.000
1629157800, +3.03, +28.721, +18.69934, -104.000, -1241.000, +504.000
1629157860, +3.03, +28.868, +14.56850, -104.000, -1240.000, +504.000
1629157920, +3.03, +29.015, +15.08253, -104.000, -1236.000, +505.000
1629157980, +3.03, +29.162, +13.86557, -101.000, -1239.000, +511.000
1629158040, +3.03, +29.300, +15.92790, -104.000, -1239.000, +508.000
1629158100, +3.03, +29.430, +16.16324, -104.000, -1240.000, +511.000
1629158160, +3.03, +29.576, +17.00241, -103.000, -1240.000, +511.000
1629158220, +3.03, +29.714, +15.17543, -88.000, -1340.000, +413.000
1629158280, +3.03, +29.819, +13.00162, -84.000, -1344.000, +399.000
1629158340, +3.03, +29.965, +11.60507, -84.000, -1328.000, +387.000
1629158400, +3.03, +30.118, +11.36663, -80.000, -1320.000, +386.000
1629158460, +3.03, +30.255, +11.17774, -84.000, -1328.000, +395.000
1629158520, +3.03, +30.376, +12.04478, -84.000, -1320.000, +384.000
1629158580, +3.03, +30.513, +11.17154, -80.000, -1320.000, +387.000
