7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653749640, +2.85, +26.433,  +2.96869, -92.000, -794.000, -713.000
1653749760, +2.85, +26.458,  +3.06469, -136.000, -912.000, -656.000
1653749880, +2.85, +26.416,  +3.07707, -128.000, -896.000, -668.000
1653750000, +2.85, +26.367,  +3.06159, -128.000, -914.000, -625.000
1653750120, +2.85, +26.300,  +3.05540, -128.000, -912.000, -641.000
1653750240, +2.85, +26.234,  +3.01824, -128.000, -912.000, -609.000
1653750360, +2.85, +26.193,  +3.06469, -148.000, -840.000, -425.000
1653750480, +2.85, +26.143,  +3.06469, -128.000, -912.000, -609.000
1653750600, +2.85, +26.093,  +3.10185, -153.000, -840.000, -426.000
1653750720, +2.85, +26.077,  +2.95012, -224.000, +281.000, -897.000
1653750840, +2.85, +26.043,  +2.99656, -234.000, +271.000, -696.000
1653750960, +2.85, +26.010,  +2.95940, -224.000, +279.000, -913.000
1653751080, +2.85, +25.994,  +3.00895, -234.000, +273.000, -696.000
1653751200, +2.85, +25.969,  +2.92844, -232.000, +270.000, -692.000
1653751320, +2.85, +25.944,  +3.02443, -233.000, +271.000, -692.000
1653751440, +2.85, +25.927,  +2.96869, -224.000, +281.000, -897.000
1653751560, +2.85, +25.919,  +2.99656, -234.000, +272.000, -695.000
1653751680, +2.85, +25.886,  +3.11733, -193.000, -996.000, -279.000
1653751800, +2.85, +25.861,  +3.08017, -193.000, -993.000, -285.000
1653751920, +2.85, +25.869,  +2.93154, -193.000, -944.000, -336.000
1653752040, +2.85, +25.844,  +3.13281, -193.000, -941.000, -336.000
1653752160, +2.85, +25.828,  +3.28455, -193.000, -944.000, -336.000
1653752280, +2.85, +25.828,  +3.26906, -193.000, -944.000, -335.000
1653752400, +2.85, +25.803,  +3.23500, -193.000, -943.000, -335.000
1653752520, +2.85, +25.803,  +3.19165, -194.000, -944.000, -336.000
1653752640, +2.85, +25.794,  +3.26906, -193.000, -945.000, -335.000
1653752760, +2.85, +25.769,  +3.24739, -193.000, -945.000, -336.000
1653752880, +2.85, +25.761,  +3.21332, -194.000, -944.000, -336.000
1653753000, +2.85, +25.745,  +3.21952, -193.000, -944.000, -336.000
1653753120, +2.85, +25.745,  +3.23500, -193.000, -944.000, -333.000
1653753240, +2.85, +25.728,  +3.30313, -193.000, -944.000, -336.000
1653753360, +2.85, +25.728,  +3.24119, -193.000, -943.000, -336.000
1653753480, +2.85, +25.720,  +3.22571, -194.000, -944.000, -336.000
1653753600, +2.85, +25.736,  +3.16378, -194.000, -943.000, -335.000
1653753720, +2.85, +25.728,  +3.28764, -193.000, -941.000, -336.000
1653753840, +2.85, +25.728,  +3.25977, -194.000, -943.000, -336.000
1653753960, +2.85, +25.728,  +3.30003, -193.000, -945.000, -335.000
1653754080, +2.85, +25.720,  +3.29693, -193.000, -945.000, -336.000
1653754200, +2.85, +25.711,  +3.26287, -193.000, -944.000, -336.000
1653754320, +2.85, +25.711,  +3.34028, -193.000, -943.000, -336.000
1653754440, +2.85, +25.695,  +3.26287, -193.000, -944.000, -336.000
1653754560, +2.85, +25.695,  +3.30313, -193.000, -945.000, -337.000
1653754680, +2.85, +25.678,  +3.29693, -194.000, -943.000, -336.000
1653754800, +2.85, +25.695,  +3.33409, -196.000, -941.000, -336.000
1653754920, +2.85, +25.703,  +3.38054, -193.000, -944.000, -337.000
1653755040, +2.85, +25.720,  +3.27835, -196.000, -944.000, -336.000
1653755160, +2.85, +25.695,  +3.30622, -193.000, -941.000, -336.000
1653755280, +2.85, +25.686,  +3.30003, -197.000, -943.000, -336.000
1653755400, +2.85, +25.728,  +3.34028, -193.000, -943.000, -336.000
1653755520, +2.85, +25.720,  +3.36815, -196.000, -941.000, -335.000
1653755640, +2.85, +25.703,  +3.64994, -194.000, -943.000, -336.000
1653755760, +2.85, +25.711,  +3.68401, -194.000, -943.000, -336.000
1653755880, +2.85, +25.711,  +3.63756, -192.000, -943.000, -335.000
