7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1671331740, +2.70, +30.312, +31.08877, +748.000, -832.000, +612.000
1671331860, +2.70, +30.279, +24.42492, +755.000, -832.000, +577.000
1671331980, +2.70, +30.288, +21.73399, +763.000, -840.000, +560.000
1671332100, +2.70, +30.271, +18.82011, +760.000, -832.000, +563.000
1671332220, +2.70, +30.271, +18.60334, +675.000, -428.000, +1004.000
1671332340, +2.70, +30.223, +18.01190, +607.000, -433.000, +1083.000
1671332460, +2.70, +30.199, +17.10769, +684.000, -452.000, +1004.000
1671332580, +2.70, +30.215, +16.38619, +614.000, -442.000, +1107.000
1671332700, +2.70, +30.199, +16.03937, +620.000, -444.000, +1112.000
1671332820, +2.70, +30.183, +16.30568, +684.000, -448.000, +996.000
1671332940, +2.69, +30.167, +15.61204, +606.000, -436.000, +1091.000
1671333060, +2.70, +30.151, +15.10111, +607.000, -440.000, +1094.000
1671333180, +2.70, +30.142, +14.56230, +608.000, -440.000, +1100.000
1671333300, +2.70, +30.142, +14.01730, +604.000, -436.000, +1087.000
1671333420, +2.70, +30.126, +13.13168, +614.000, -440.000, +1104.000
1671333540, +2.70, +30.110, +12.13768, +608.000, -442.000, +1103.000
1671333660, +2.70, +30.118, +11.54313, +620.000, -442.000, +1110.000
1671333780, +2.70, +30.110, +10.93001, +608.000, -442.000, +1100.000
1671333900, +2.70, +30.110, +10.04129, +641.000, -441.000, +1097.000
1671334020, +2.70, +30.094,  +9.37862, +620.000, -442.000, +1112.000
1671334140, +2.70, +30.078,  +8.42797, +684.000, -436.000, +992.000
1671334260, +2.70, +30.078,  +7.67860, +680.000, -436.000, +992.000
1671334380, +2.70, +30.054,  +6.43996, +638.000, -444.000, +1103.000
1671334500, +2.70, +30.046,  +5.75252, +678.000, -429.000, +999.000
1671334620, +2.70, +30.046,  +4.85451, +615.000, -444.000, +1110.000
1671334740, +2.70, +30.013,  +3.84193, +614.000, -442.000, +1107.000
1671334860, +2.70, +29.981,  +3.05230, +614.000, -442.000, +1105.000
1671334980, +2.70, +30.013,  +2.35557, +616.000, -442.000, +1107.000
1671335100, +2.70, +29.973,  +1.73006, +636.000, -442.000, +1105.000
1671335220, +2.70, +29.957,  +1.39253, +632.000, -442.000, +1107.000
1671335340, +2.70, +29.957,  +1.13861, +664.000, -432.000, +1040.000
1671335460, +2.70, +29.957,  +0.98688, +671.000, -432.000, +1016.000
1671335580, +2.70, +29.925,  +0.79180, +675.000, -428.000, +1004.000
1671335700, +2.70, +29.933,  +0.61219, +672.000, -429.000, +1008.000
1671335820, +2.70, +29.908,  +0.49452, +625.000, -444.000, +1111.000
1671335940, +2.70, +29.892,  +0.34589, +616.000, -442.000, +1107.000
1671336060, +2.70, +29.900,  +0.22822, +616.000, -444.000, +1107.000
1671336180, +2.70, +29.884,  +0.16319, +614.000, -440.000, +1107.000
1671336300, +2.70, +29.876,  +0.07339, +609.000, -442.000, +1105.000
1671336420, +2.70, +29.868,  +0.03623, +609.000, -442.000, +1095.000
1671336540, +2.70, +29.852,  +0.00217, +652.000, -440.000, +1078.000
1671336660, +2.70, +29.844,  -0.01332, +624.000, -445.000, +1112.000
1671336780, +2.70, +29.819,  +0.01455, +664.000, -434.000, +1052.000
1671336900, +2.70, +29.836,  -0.03809, +646.000, -440.000, +1088.000
1671337020, +2.70, +29.819,  -0.03809, +614.000, -442.000, +1105.000
1671337140, +2.70, +29.811,  -0.01641, +672.000, -428.000, +1006.000
1671337260, +2.70, +29.795,  +0.02075, +620.000, -442.000, +1112.000
1671337380, +2.70, +29.803,  -0.00093, +616.000, -442.000, +1110.000
1671337500, +2.70, +29.803,  -0.01022, +611.000, -444.000, +1103.000
1671337620, +2.70, +29.795,  -0.03189, +672.000, -428.000, +1016.000
1671337740, +2.70, +29.787,  -0.02570, +632.000, -441.000, +1107.000
1671337860, +2.70, +29.771,  +0.03313, +643.000, -444.000, +1096.000
1671337980, +2.70, +29.787,  -0.03809, +675.000, -429.000, +1000.000
1671338100, +2.70, +29.771,  -0.02880, +678.000, -429.000, +998.000
1671338220, +2.70, +29.747,  -0.03809, +672.000, -428.000, +1008.000
1671338340, +2.70, +29.730,  -0.03499, +672.000, -416.000, +1011.000
1671338460, +2.70, +29.722,  -0.01951, +675.000, -416.000, +1004.000
1671338580, +2.70, +29.714,  -0.04738, +668.000, -416.000, +1020.000
1671338700, +2.70, +29.706,  -0.02261, +636.000, -432.000, +1103.000
1671338820, +2.70, +29.714,  -0.01951, +672.000, -416.000, +1011.000
1671338940, +2.70, +29.706,  -0.02880, +672.000, -416.000, +1011.000
1671339060, +2.70, +29.690,  -0.00093, +624.000, -432.000, +1112.000
1671339180, +2.70, +29.698,  -0.01641, +678.000, -416.000, +999.000
1671339300, +2.70, +29.657,  -0.04428, +640.000, -432.000, +1100.000
1671339420, +2.70, +29.682,  -0.03499, +612.000, -429.000, +1112.000
1671339540, +2.70, +29.657,  -0.02880, +672.000, -416.000, +1011.000
1671339660, +2.70, +29.657,  -0.03499, +668.000, -416.000, +1024.000
1671339780, +2.70, +29.633,  -0.02261, +675.000, -416.000, +1004.000
1671339900, +2.70, +29.633,  -0.01641, +654.000, -426.000, +1073.000
1671340020, +2.70, +29.625,  -0.01022, +675.000, -416.000, +1004.000
1671340140, +2.70, +29.609,  -0.02261, +672.000, -416.000, +1024.000
1671340260, +2.70, +29.593,  -0.05357, +670.000, -416.000, +1016.000
1671340380, +2.70, +29.601,  -0.05667, +676.000, -416.000, +1000.000
1671340500, +2.70, +29.576,  -0.05357, +672.000, -416.000, +1011.000
1671340620, +2.70, +29.576,  -0.05357, +675.000, -416.000, +1008.000
1671340740, +2.70, +29.568,  -0.03809, +675.000, -416.000, +1008.000
1671340860, +2.70, +29.568,  -0.07525, +676.000, -416.000, +1000.000
1671340980, +2.70, +29.552,  +0.01765, +622.000, -432.000, +1113.000
1671341100, +2.70, +29.544,  -0.00093, +678.000, -416.000, +1001.000
1671341220, +2.69, +29.528,  -0.04738, +678.000, -416.000, +999.000
1671341340, +2.70, +29.536,  -0.01022, +675.000, -416.000, +1006.000
1671341460, +2.70, +29.503,  -0.06905, +672.000, -416.000, +1004.000
1671341580, +2.70, +29.503,  -0.05667, +668.000, -416.000, +1028.000
1671341700, +2.69, +29.495,  -0.04118, +678.000, -416.000, +1001.000
1671341820, +2.70, +29.511,  -0.05047, +672.000, -416.000, +1008.000
1671341940, +2.70, +29.487,  -0.00403, +676.000, -416.000, +1000.000
1671342060, +2.70, +29.471,  -0.04118, +676.000, -416.000, +998.000
1671342180, +2.70, +29.479,  -0.02880, +672.000, -416.000, +1011.000
1671342300, +2.70, +29.463,  -0.04428, +680.000, -416.000, +995.000
1671342420, +2.70, +29.479,  -0.01951, +678.000, -416.000, +1000.000
1671342540, +2.70, +29.471,  -0.00403, +675.000, -416.000, +1014.000
1671342660, +2.70, +29.447,  -0.01332, +680.000, -416.000, +999.000
1671342780, +2.70, +29.463,  -0.02880, +671.000, -416.000, +1014.000
1671342900, +2.70, +29.447,  +0.01146, +678.000, -416.000, +1000.000
1671343020, +2.70, +29.430,  -0.03189, +680.000, -424.000, +992.000
1671343140, +2.70, +29.406,  -0.01641, +680.000, -420.000, +992.000
1671343260, +2.70, +29.430,  +0.00526, +679.000, -416.000, +998.000
1671343380, +2.69, +29.430,  -0.03809, +680.000, -416.000, +999.000
1671343500, +2.70, +29.406,  -0.01951, +680.000, -420.000, +996.000
1671343620, +2.70, +29.414,  -0.01951, +679.000, -416.000, +996.000
1671343740, +2.70, +29.406,  -0.02570, +680.000, -416.000, +996.000
1671343860, +2.70, +29.382,  -0.03189, +679.000, -416.000, +999.000
1671343980, +2.70, +29.398,  -0.04118, +680.000, -420.000, +995.000
1671344100, +2.70, +29.382,  -0.00403, +678.000, -416.000, +999.000
1671344220, +2.70, +29.382,  +0.02694, +679.000, -416.000, +996.000
1671344340, +2.70, +29.357,  -0.01641, +680.000, -420.000, +998.000
1671344460, +2.70, +29.373,  -0.01641, +680.000, -420.000, +992.000
1671344580, +2.70, +29.349,  -0.04738, +680.000, -416.000, +995.000
1671344700, +2.70, +29.357,  +0.01455, +680.000, -424.000, +998.000
1671344820, +2.70, +29.349,  -0.00403, +678.000, -416.000, +998.000
1671344940, +2.70, +29.349,  -0.00712, +680.000, -420.000, +995.000
1671345060, +2.70, +29.341,  -0.03809, +679.000, -420.000, +998.000
1671345180, +2.70, +29.333,  -0.01332, +679.000, -420.000, +996.000
1671345300, +2.70, +29.333,  -0.02570, +675.000, -416.000, +996.000
1671345420, +2.70, +29.317,  -0.01332, +680.000, -424.000, +996.000
1671345540, +2.69, +29.308,  -0.02880, +684.000, -420.000, +992.000
1671345660, +2.70, +29.300,  -0.02261, +680.000, -424.000, +995.000
