7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1651213980, +2.93, +27.070,  -0.03189, +1103.000, -128.000, +31.000
1651214100, +2.93, +27.094,  -0.01951, +1100.000, -136.000, +39.000
1651214220, +2.93, +27.070,  -0.00093, +1096.000, -131.000, +40.000
1651214340, +2.93, +27.070,  +0.01455, +1097.000, -128.000, +43.000
1651214460, +2.93, +27.061,  +0.01146, +1100.000, -136.000, +43.000
1651214580, +2.93, +27.061,  -0.03809, +1100.000, -136.000, +44.000
1651214700, +2.93, +27.045,  -0.03809, +1100.000, -136.000, +47.000
1651214820, +2.93, +27.053,  -0.08144, +1099.000, -137.000, +39.000
1651214940, +2.93, +27.061,  -0.02880, +1097.000, -144.000, +31.000
1651215060, +2.93, +27.061,  -0.11241, +1097.000, -137.000, +47.000
1651215180, +2.93, +27.045,  -0.01022, +1096.000, -136.000, +39.000
1651215300, +2.93, +27.070,  +0.06720, +1097.000, -137.000, +39.000
1651215420, +2.93, +27.061,  -0.01641, +1096.000, -136.000, +39.000
1651215540, +2.93, +27.037,  -0.00712, +1100.000, -140.000, +41.000
1651215660, +2.93, +27.053,  -0.01641, +1100.000, -128.000, +35.000
1651215780, +2.93, +27.045,  -0.04738, +1100.000, -125.000, +31.000
1651215900, +2.93, +27.028,  +0.00526, +1096.000, -130.000, +45.000
1651216020, +2.93, +27.020,  +0.01146, +1096.000, -136.000, +39.000
1651216140, +2.93, +27.012,  -0.02570, +1096.000, -128.000, +39.000
1651216260, +2.93, +27.037,  -0.07525, +1099.000, -128.000, +39.000
1651216380, +2.93, +27.004,  +0.03004, +1100.000, -125.000, +24.000
1651216500, +2.93, +27.028,  -0.00403, +1097.000, -137.000, +39.000
1651216620, +2.93, +27.028,  +0.03313, +1100.000, -128.000, +39.000
1651216740, +2.93, +27.012,  +0.07029, +1096.000, -137.000, +43.000
1651216860, +2.93, +27.004,  +0.01146, +1096.000, -128.000, +41.000
1651216980, +2.93, +26.995,  +0.08887, +1097.000, -128.000, +39.000
1651217100, +2.93, +27.004,  -0.04428, +1100.000, -137.000, +47.000
1651217220, +2.93, +26.995,  +0.02075, +1100.000, -132.000, +45.000
1651217340, +2.93, +26.987,  +0.04862, +1097.000, -137.000, +39.000
1651217460, +2.93, +26.995,  +0.01455, +1100.000, -135.000, +47.000
1651217580, +2.93, +26.979,  -0.02570, +1099.000, -133.000, +47.000
1651217700, +2.93, +26.979,  -0.01951, +1100.000, -128.000, +44.000
1651217820, +2.93, +26.962,  +0.02384, +1100.000, -141.000, +47.000
1651217940, +2.93, +26.954,  -0.01022, +1100.000, -143.000, +47.000
1651218060, +2.93, +26.971,  -0.05357, +1097.000, -136.000, +47.000
1651218180, +2.93, +26.954,  -0.05047, +1097.000, -136.000, +39.000
1651218300, +2.93, +26.962,  +0.02694, +1097.000, -124.000, +31.000
1651218420, +2.93, +26.946,  +0.03933, +1100.000, -132.000, +39.000
1651218540, +2.93, +26.938,  +0.02075, +1100.000, -136.000, +47.000
1651218660, +2.93, +26.938,  -0.02570, +1100.000, -141.000, +51.000
1651218780, +2.93, +26.938,  -0.09692, +1102.000, -135.000, +47.000
1651218900, +2.93, +26.921,  -0.02570, +1100.000, -133.000, +39.000
1651219020, +2.93, +26.938,  -0.02570, +1100.000, -128.000, +31.000
