7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653013740, +2.88, +28.000, +56.23303, +1102.000, +198.000, +246.000
1653013860, +2.88, +28.009, +52.98471, +1102.000, +200.000, +243.000
1653013980, +2.88, +27.992, +51.58196, +1097.000, +201.000, +242.000
1653014100, +2.88, +27.992, +45.99882, +1100.000, +200.000, +248.000
1653014220, +2.88, +27.992, +40.17414, +1100.000, +198.000, +248.000
1653014340, +2.88, +27.968, +30.88749, +1103.000, +195.000, +248.000
1653014460, +2.88, +27.968, +29.09767, +1100.000, +200.000, +246.000
1653014580, +2.88, +27.943, +29.32991, +1103.000, +195.000, +246.000
1653014700, +2.88, +27.951, +24.14933, +1100.000, +198.000, +243.000
1653014820, +2.88, +27.943, +18.79224, +1100.000, +199.000, +243.000
1653014940, +2.88, +27.943, +15.84739, +1102.000, +192.000, +246.000
1653015060, +2.88, +27.943, +13.41037, +1102.000, +196.000, +246.000
1653015180, +2.88, +27.935, +11.76609, +1100.000, +200.000, +244.000
1653015300, +2.88, +27.918, +10.51197, +1104.000, +192.000, +248.000
1653015420, +2.88, +27.869,  +8.72834, +1102.000, +192.000, +243.000
1653015540, +2.88, +27.885,  +7.30081, +1103.000, +192.000, +248.000
1653015660, +2.88, +27.885,  +6.01264, +1100.000, +200.000, +244.000
1653015780, +2.88, +27.869,  +4.82045, +1100.000, +195.000, +248.000
1653015900, +2.88, +27.853,  +3.74903, +1103.000, +200.000, +243.000
1653016020, +2.88, +27.853,  +2.88509, +1102.000, +201.000, +244.000
1653016140, +2.88, +27.803,  +2.19145, +1100.000, +192.000, +248.000
1653016260, +2.88, +27.828,  +1.63407, +1103.000, +192.000, +248.000
1653016380, +2.88, +27.811,  +1.30583, +1100.000, +192.000, +248.000
1653016500, +2.88, +27.795,  +0.95592, +1102.000, +192.000, +248.000
1653016620, +2.88, +27.770,  +0.70509, +1102.000, +192.000, +248.000
1653016740, +2.88, +27.779,  +0.45737, +1100.000, +195.000, +248.000
1653016860, +2.88, +27.770,  +0.26538, +1102.000, +198.000, +248.000
1653016980, +2.88, +27.762,  +0.19725, +1103.000, +193.000, +246.000
1653017100, +2.88, +27.737,  +0.08887, +1103.000, +195.000, +248.000
1653017220, +2.88, +27.713,  +0.02694, +1102.000, +198.000, +248.000
1653017340, +2.88, +27.729,  -0.01951, +1102.000, +198.000, +244.000
1653017460, +2.88, +27.713,  +0.05171, +1102.000, +198.000, +248.000
1653017580, +2.88, +27.696,  -0.03189, +1100.000, +200.000, +246.000
1653017700, +2.88, +27.696,  -0.01641, +1102.000, +198.000, +248.000
1653017820, +2.88, +27.680,  +0.01146, +1103.000, +198.000, +252.000
1653017940, +2.88, +27.696,  -0.03499, +1103.000, +195.000, +249.000
1653018060, +2.88, +27.672,  -0.00403, +1103.000, +200.000, +248.000
1653018180, +2.88, +27.672,  -0.02880, +1100.000, +192.000, +248.000
1653018300, +2.88, +27.655,  -0.01641, +1104.000, +196.000, +248.000
1653018420, +2.88, +27.639,  +0.01765, +1100.000, +206.000, +248.000
1653018540, +2.88, +27.630,  -0.04118, +1100.000, +200.000, +248.000
1653018660, +2.88, +27.630,  -0.04118, +1102.000, +195.000, +252.000
1653018780, +2.88, +27.639,  -0.10002, +1102.000, +195.000, +252.000
1653018900, +2.88, +27.630,  -0.04118, +1102.000, +195.000, +248.000
1653019020, +2.88, +27.622,  -0.01022, +1102.000, +195.000, +248.000
1653019140, +2.88, +27.614,  -0.04118, +1100.000, +200.000, +248.000
1653019260, +2.88, +27.589,  +0.03004, +1103.000, +200.000, +248.000
1653019380, +2.88, +27.589,  -0.04738, +1100.000, +192.000, +248.000
1653019500, +2.88, +27.581,  -0.01332, +1103.000, +198.000, +252.000
1653019620, +2.88, +27.581,  -0.04428, +1100.000, +200.000, +248.000
1653019740, +2.88, +27.565,  -0.02261, +1100.000, +196.000, +252.000
1653019860, +2.88, +27.540,  +0.07339, +1100.000, +195.000, +248.000
1653019980, +2.88, +27.540,  -0.01951, +1103.000, +192.000, +249.000
1653020100, +2.88, +27.540,  -0.03499, +1103.000, +195.000, +252.000
1653020220, +2.88, +27.507,  -0.03189, +1102.000, +195.000, +252.000
1653020340, +2.88, +27.507,  -0.01951, +1102.000, +192.000, +252.000
1653020460, +2.88, +27.532,  -0.03189, +1100.000, +198.000, +248.000
1653020580, +2.88, +27.507,  +0.05171, +1102.000, +198.000, +248.000
1653020700, +2.88, +27.507,  -0.02570, +1100.000, +195.000, +252.000
1653020820, +2.88, +27.499,  -0.02880, +1100.000, +195.000, +249.000
1653020940, +2.88, +27.499,  +0.01146, +1102.000, +192.000, +252.000
1653021060, +2.88, +27.482,  -0.01022, +1100.000, +193.000, +252.000
1653021180, +2.88, +27.474,  -0.00712, +1103.000, +184.000, +256.000
1653021300, +2.88, +27.482,  -0.04428, +1102.000, +198.000, +248.000
1653021420, +2.88, +27.482,  -0.04428, +1102.000, +199.000, +248.000
1653021540, +2.88, +27.474,  -0.03809, +1102.000, +192.000, +252.000
1653021660, +2.88, +27.449,  -0.02261, +1100.000, +196.000, +252.000
1653021780, +2.88, +27.466,  +0.00217, +1100.000, +192.000, +257.000
1653021900, +2.88, +27.416,  -0.04428, +1102.000, +195.000, +248.000
1653022020, +2.88, +27.424,  -0.12789, +1102.000, +192.000, +252.000
1653022140, +2.88, +27.433,  -0.00403, +1102.000, +192.000, +256.000
1653022260, +2.88, +27.433,  -0.03189, +1102.000, +195.000, +252.000
1653022380, +2.88, +27.408,  -0.02261, +1103.000, +192.000, +256.000
1653022500, +2.88, +27.400,  +0.01146, +1102.000, +195.000, +252.000
1653022620, +2.88, +27.400,  -0.06286, +1103.000, +192.000, +256.000
1653022740, +2.88, +27.400,  -0.04428, +1102.000, +192.000, +256.000
1653022860, +2.88, +27.416,  +0.00836, +1103.000, +192.000, +256.000
1653022980, +2.88, +27.391,  -0.07215, +1103.000, +192.000, +256.000
1653023100, +2.88, +27.383,  -0.02880, +1103.000, +192.000, +256.000
1653023220, +2.88, +27.367,  +0.03004, +1103.000, +192.000, +252.000
1653023340, +2.88, +27.359,  -0.00093, +1102.000, +192.000, +252.000
1653023460, +2.88, +27.359,  -0.00403, +1102.000, +192.000, +256.000
1653023580, +2.88, +27.350,  -0.09383, +1102.000, +188.000, +256.000
1653023700, +2.88, +27.359,  -0.00093, +1102.000, +188.000, +256.000
1653023820, +2.88, +27.334,  +0.00217, +1100.000, +192.000, +258.000
1653023940, +2.88, +27.326,  -0.05667, +1103.000, +188.000, +256.000
1653024060, +2.88, +27.334,  +0.03004, +1102.000, +192.000, +252.000
1653024180, +2.88, +27.326,  -0.05357, +1103.000, +192.000, +256.000
1653024300, +2.88, +27.334,  -0.05976, +1103.000, +188.000, +256.000
1653024420, +2.88, +27.317,  -0.03499, +1102.000, +195.000, +256.000
1653024540, +2.88, +27.317,  -0.03189, +1104.000, +185.000, +259.000
1653024660, +2.88, +27.309,  +0.03623, +1102.000, +188.000, +256.000
1653024780, +2.88, +27.317,  +0.00526, +1103.000, +184.000, +263.000
1653024900, +2.88, +27.309,  -0.04428, +1103.000, +188.000, +260.000
1653025020, +2.88, +27.301,  -0.03499, +1102.000, +188.000, +257.000
1653025140, +2.88, +27.276,  -0.04738, +1103.000, +188.000, +256.000
1653025260, +2.88, +27.260,  +0.00217, +1100.000, +192.000, +256.000
1653025380, +2.88, +27.260,  +0.02075, +1100.000, +188.000, +259.000
1653025500, +2.88, +27.251,  -0.05047, +1102.000, +192.000, +256.000
1653025620, +2.88, +27.251,  -0.08144, +1103.000, +184.000, +259.000
1653025740, +2.88, +27.243,  -0.03809, +1100.000, +188.000, +256.000
1653025860, +2.88, +27.235,  -0.01332, +1102.000, +192.000, +256.000
1653025980, +2.88, +27.210,  +0.00526, +1102.000, +184.000, +264.000
1653026100, +2.88, +27.202,  +0.03313, +1102.000, +184.000, +263.000
1653026220, +2.88, +27.177,  -0.03189, +1102.000, +182.000, +268.000
1653026340, +2.88, +27.169,  -0.01951, +1102.000, +192.000, +256.000
1653026460, +2.88, +27.194,  -0.00093, +1103.000, +184.000, +263.000
1653026580, +2.88, +27.169,  -0.01951, +1100.000, +192.000, +256.000
1653026700, +2.88, +27.169,  +0.05171, +1103.000, +192.000, +252.000
1653026820, +2.88, +27.161,  +0.01455, +1103.000, +176.000, +268.000
1653026940, +2.88, +27.169,  -0.06596, +1102.000, +192.000, +258.000
1653027060, +2.88, +27.169,  -0.04118, +1102.000, +184.000, +259.000
1653027180, +2.88, +27.169,  +0.01146, +1102.000, +182.000, +270.000
1653027300, +2.88, +27.185,  -0.03189, +1100.000, +192.000, +256.000
1653027420, +2.88, +27.169,  +0.04552, +1102.000, +180.000, +265.000
1653027540, +2.88, +27.161,  -0.05357, +1100.000, +184.000, +262.000
1653027660, +2.88, +27.169,  -0.12479, +1102.000, +184.000, +262.000
1653027780, +2.88, +27.152,  -0.04738, +1103.000, +192.000, +256.000
1653027900, +2.88, +27.152,  +0.02075, +1103.000, +184.000, +263.000
1653028020, +2.88, +27.152,  -0.05667, +1103.000, +184.000, +263.000
1653028140, +2.88, +27.152,  -0.04118, +1103.000, +192.000, +256.000
1653028260, +2.88, +27.152,  +0.03004, +1103.000, +184.000, +259.000
1653028380, +2.88, +27.152,  -0.02880, +1102.000, +188.000, +256.000
1653028500, +2.88, +27.136,  -0.08763, +1104.000, +192.000, +256.000
1653028620, +2.88, +27.136,  -0.05976, +1100.000, +184.000, +259.000
1653028740, +2.88, +27.103,  -0.01022, +1102.000, +184.000, +262.000
1653028860, +2.88, +27.136,  -0.01641, +1102.000, +180.000, +263.000
1653028980, +2.88, +27.111,  -0.05357, +1103.000, +184.000, +263.000
1653029100, +2.88, +27.119,  -0.00093, +1102.000, +176.000, +270.000
1653029220, +2.88, +27.119,  -0.03809, +1102.000, +192.000, +256.000
1653029340, +2.88, +27.119,  -0.06596, +1103.000, +184.000, +263.000
1653029460, +2.88, +27.103,  -0.01951, +1103.000, +182.000, +268.000
1653029580, +2.88, +27.094,  -0.07215, +1104.000, +182.000, +263.000
1653029700, +2.88, +27.078,  -0.00712, +1102.000, +184.000, +257.000
1653029820, +2.88, +27.094,  +0.02384, +1103.000, +184.000, +256.000
1653029940, +2.88, +27.086,  +0.00217, +1103.000, +184.000, +264.000
1653030060, +2.88, +27.061,  -0.03809, +1104.000, +184.000, +264.000
1653030180, +2.88, +27.070,  -0.01332, +1102.000, +184.000, +270.000
1653030300, +2.88, +27.086,  -0.08763, +1103.000, +184.000, +268.000
1653030420, +2.88, +27.078,  +0.05171, +1103.000, +184.000, +259.000
1653030540, +2.88, +27.061,  +0.00217, +1102.000, +179.000, +264.000
1653030660, +2.88, +27.070,  +0.04862, +1103.000, +188.000, +259.000
1653030780, +2.88, +27.045,  +0.04242, +1102.000, +180.000, +272.000
1653030900, +2.88, +27.061,  -0.11860, +1103.000, +179.000, +268.000
1653031020, +2.88, +27.053,  -0.08454, +1102.000, +179.000, +270.000
1653031140, +2.88, +27.070,  -0.05047, +1100.000, +192.000, +256.000
1653031260, +2.88, +27.070,  +0.00217, +1100.000, +188.000, +256.000
1653031380, +2.88, +27.078,  +0.01765, +1102.000, +180.000, +271.000
1653031500, +2.88, +27.086,  -0.04118, +1103.000, +184.000, +259.000
1653031620, +2.88, +27.070,  -0.02880, +1102.000, +192.000, +256.000
1653031740, +2.88, +27.078,  -0.05976, +1100.000, +192.000, +252.000
1653031860, +2.88, +27.045,  -0.03189, +1104.000, +184.000, +263.000
1653031980, +2.88, +27.053,  +0.02694, +1100.000, +184.000, +262.000
1653032100, +2.88, +27.070,  -0.06596, +1103.000, +192.000, +256.000
1653032220, +2.88, +27.061,  -0.00403, +1103.000, +182.000, +268.000
1653032340, +2.88, +27.053,  -0.07525, +1102.000, +184.000, +268.000
1653032460, +2.88, +27.053,  -0.07525, +1103.000, +184.000, +268.000
1653032580, +2.88, +27.045,  +0.03004, +1103.000, +184.000, +257.000
1653032700, +2.88, +27.045,  -0.04428, +1102.000, +188.000, +257.000
1653032820, +2.88, +27.045,  -0.06286, +1103.000, +192.000, +256.000
1653032940, +2.88, +27.037,  -0.00712, +1100.000, +184.000, +263.000
1653033060, +2.88, +27.004,  -0.10002, +1103.000, +182.000, +270.000
1653033180, +2.88, +26.987,  -0.00403, +1103.000, +184.000, +263.000
1653033300, +2.88, +26.995,  +0.00217, +1103.000, +179.000, +272.000
1653033420, +2.88, +26.987,  +0.00526, +1102.000, +188.000, +256.000
1653033540, +2.88, +26.962,  -0.02261, +1104.000, +184.000, +262.000
1653033660, +2.88, +26.979,  -0.00712, +1102.000, +184.000, +257.000
1653033780, +2.88, +26.938,  -0.02570, +1100.000, +184.000, +263.000
1653033900, +2.88, +26.946,  -0.00093, +1102.000, +180.000, +273.000
1653034020, +2.88, +26.946,  +0.06100, +1103.000, +184.000, +263.000
1653034140, +2.88, +26.938,  +0.03004, +1103.000, +179.000, +268.000
1653034260, +2.88, +26.913,  +0.02075, +1102.000, +184.000, +268.000
1653034380, +2.88, +26.913,  -0.05667, +1104.000, +184.000, +264.000
1653034500, +2.88, +26.896,  -0.03809, +1103.000, +179.000, +272.000
1653034620, +2.88, +26.913,  -0.02570, +1102.000, +180.000, +270.000
1653034740, +2.88, +26.904,  +0.03623, +1102.000, +179.000, +270.000
1653034860, +2.88, +26.904,  -0.05667, +1104.000, +184.000, +262.000
1653034980, +2.88, +26.896,  +0.03933, +1103.000, +184.000, +263.000
1653035100, +2.88, +26.896,  -0.01951, +1104.000, +179.000, +271.000
1653035220, +2.88, +26.880,  +0.01146, +1102.000, +184.000, +263.000
1653035340, +2.88, +26.871,  -0.00093, +1102.000, +176.000, +268.000
1653035460, +2.88, +26.871,  -0.04738, +1103.000, +176.000, +270.000
1653035580, +2.88, +26.863,  +0.00217, +1102.000, +182.000, +268.000
1653035700, +2.88, +26.855,  -0.09073, +1102.000, +176.000, +271.000
1653035820, +2.88, +26.855,  -0.05976, +1100.000, +176.000, +270.000
1653035940, +2.88, +26.847,  -0.03499, +1102.000, +176.000, +268.000
1653036060, +2.88, +26.847,  -0.00403, +1103.000, +176.000, +272.000
1653036180, +2.88, +26.838,  -0.05357, +1103.000, +172.000, +270.000
1653036300, +2.88, +26.822,  -0.03809, +1102.000, +184.000, +263.000
1653036420, +2.88, +26.830,  -0.08763, +1102.000, +180.000, +268.000
1653036540, +2.88, +26.772,  -0.05047, +1102.000, +176.000, +271.000
1653036660, +2.88, +26.780,  +0.07029, +1102.000, +182.000, +264.000
1653036780, +2.88, +26.780,  -0.02880, +1102.000, +176.000, +268.000
1653036900, +2.88, +26.772,  -0.00403, +1103.000, +176.000, +273.000
1653037020, +2.88, +26.764,  -0.04428, +1102.000, +175.000, +275.000
1653037140, +2.88, +26.789,  -0.01332, +1103.000, +174.000, +275.000
1653037260, +2.88, +26.747,  -0.03189, +1103.000, +176.000, +268.000
1653037380, +2.88, +26.764,  -0.05357, +1102.000, +176.000, +273.000
1653037500, +2.88, +26.764,  -0.00403, +1100.000, +176.000, +270.000
1653037620, +2.88, +26.756,  -0.03809, +1103.000, +179.000, +270.000
1653037740, +2.88, +26.723,  -0.09073, +1102.000, +176.000, +270.000
1653037860, +2.88, +26.731,  -0.01022, +1104.000, +176.000, +270.000
1653037980, +2.88, +26.723,  -0.03499, +1102.000, +176.000, +272.000
1653038100, +2.88, +26.739,  -0.04118, +1103.000, +179.000, +268.000
1653038220, +2.88, +26.723,  -0.07834, +1102.000, +176.000, +269.000
1653038340, +2.88, +26.731,  -0.01332, +1103.000, +176.000, +278.000
1653038460, +2.88, +26.731,  -0.02570, +1102.000, +179.000, +272.000
1653038580, +2.88, +26.706,  -0.04428, +1103.000, +174.000, +268.000
1653038700, +2.88, +26.698,  -0.10312, +1102.000, +174.000, +271.000
1653038820, +2.88, +26.706,  -0.08763, +1103.000, +176.000, +268.000
1653038940, +2.88, +26.689,  +0.02075, +1102.000, +174.000, +271.000
1653039060, +2.88, +26.698,  -0.02261, +1103.000, +174.000, +280.000
1653039180, +2.88, +26.689,  -0.02570, +1103.000, +176.000, +269.000
1653039300, +2.88, +26.689,  +0.04242, +1100.000, +176.000, +260.000
1653039420, +2.88, +26.689,  -0.03499, +1102.000, +174.000, +271.000
1653039540, +2.88, +26.681,  -0.10312, +1100.000, +176.000, +287.000
1653039660, +2.88, +26.665,  +0.03933, +1103.000, +175.000, +276.000
1653039780, +2.88, +26.665,  -0.02261, +1102.000, +179.000, +270.000
1653039900, +2.88, +26.681,  +0.01146, +1102.000, +176.000, +280.000
1653040020, +2.88, +26.656,  +0.03623, +1102.000, +176.000, +271.000
1653040140, +2.88, +26.656,  -0.06596, +1102.000, +176.000, +272.000
1653040260, +2.88, +26.665,  +0.02075, +1104.000, +175.000, +271.000
1653040380, +2.88, +26.656,  -0.01641, +1100.000, +176.000, +272.000
1653040500, +2.88, +26.640,  -0.02880, +1103.000, +174.000, +275.000
1653040620, +2.88, +26.648,  -0.02570, +1103.000, +175.000, +271.000
1653040740, +2.88, +26.615,  -0.04738, +1102.000, +177.000, +268.000
1653040860, +2.88, +26.607,  -0.02261, +1102.000, +174.000, +275.000
1653040980, +2.88, +26.623,  +0.02694, +1100.000, +176.000, +268.000
1653041100, +2.88, +26.607,  -0.02570, +1100.000, +176.000, +267.000
1653041220, +2.88, +26.598,  -0.03809, +1104.000, +176.000, +270.000
1653041340, +2.88, +26.582,  +0.01455, +1103.000, +175.000, +287.000
1653041460, +2.88, +26.574,  -0.00093, +1102.000, +160.000, +295.000
1653041580, +2.88, +26.557,  +0.00217, +1102.000, +174.000, +287.000
1653041700, +2.88, +26.541,  +0.00836, +1103.000, +176.000, +267.000
1653041820, +2.88, +26.549,  +0.03933, +1103.000, +174.000, +280.000
1653041940, +2.88, +26.507,  +0.02384, +1102.000, +172.000, +287.000
1653042060, +2.88, +26.507,  -0.01022, +1102.000, +179.000, +268.000
1653042180, +2.88, +26.516,  -0.01641, +1103.000, +172.000, +284.000
1653042300, +2.88, +26.499,  +0.02075, +1102.000, +176.000, +283.000
1653042420, +2.88, +26.491,  -0.03189, +1102.000, +174.000, +280.000
1653042540, +2.88, +26.483,  -0.03189, +1102.000, +172.000, +287.000
1653042660, +2.88, +26.491,  -0.01951, +1103.000, +172.000, +271.000
1653042780, +2.88, +26.483,  -0.02261, +1103.000, +176.000, +268.000
1653042900, +2.88, +26.458,  -0.09073, +1100.000, +174.000, +275.000
1653043020, +2.88, +26.458,  -0.09383, +1102.000, +176.000, +271.000
1653043140, +2.88, +26.425,  -0.04428, +1102.000, +174.000, +284.000
1653043260, +2.88, +26.441,  -0.01332, +1103.000, +174.000, +287.000
1653043380, +2.88, +26.433,  +0.00836, +1102.000, +166.000, +291.000
1653043500, +2.88, +26.416,  -0.01022, +1103.000, +176.000, +283.000
1653043620, +2.88, +26.425,  -0.02880, +1102.000, +163.000, +294.000
1653043740, +2.88, +26.400,  -0.03809, +1102.000, +176.000, +283.000
1653043860, +2.88, +26.408,  -0.06286, +1100.000, +159.000, +295.000
1653043980, +2.88, +26.416,  -0.02261, +1102.000, +175.000, +278.000
1653044100, +2.88, +26.400,  -0.04118, +1103.000, +174.000, +285.000
1653044220, +2.88, +26.391,  -0.06286, +1100.000, +174.000, +278.000
1653044340, +2.88, +26.400,  -0.04118, +1102.000, +172.000, +286.000
1653044460, +2.88, +26.391,  -0.01022, +1102.000, +172.000, +279.000
1653044580, +2.88, +26.375,  -0.00403, +1102.000, +176.000, +281.000
1653044700, +2.88, +26.391,  -0.07834, +1103.000, +168.000, +287.000
1653044820, +2.88, +26.358,  -0.06905, +1102.000, +168.000, +287.000
1653044940, +2.88, +26.367,  -0.01332, +1102.000, +160.000, +291.000
1653045060, +2.88, +26.383,  -0.02261, +1102.000, +163.000, +295.000
1653045180, +2.88, +26.350,  -0.04428, +1103.000, +172.000, +287.000
1653045300, +2.88, +26.350,  -0.03809, +1104.000, +167.000, +287.000
1653045420, +2.88, +26.358,  -0.03499, +1102.000, +175.000, +275.000
1653045540, +2.88, +26.367,  -0.02261, +1103.000, +168.000, +291.000
1653045660, +2.88, +26.342,  -0.05667, +1103.000, +166.000, +294.000
1653045780, +2.88, +26.350,  -0.01022, +1102.000, +175.000, +281.000
1653045900, +2.88, +26.342,  -0.05357, +1102.000, +172.000, +287.000
1653046020, +2.88, +26.325,  +0.02075, +1100.000, +166.000, +291.000
1653046140, +2.88, +26.309,  -0.03809, +1104.000, +176.000, +281.000
1653046260, +2.88, +26.317,  -0.03809, +1103.000, +172.000, +287.000
1653046380, +2.88, +26.284,  -0.02261, +1103.000, +176.000, +280.000
1653046500, +2.88, +26.292,  -0.00403, +1102.000, +172.000, +287.000
1653046620, +2.88, +26.267,  +0.02694, +1100.000, +168.000, +291.000
1653046740, +2.88, +26.259,  -0.05357, +1100.000, +169.000, +291.000
1653046860, +2.88, +26.259,  -0.05976, +1102.000, +167.000, +295.000
1653046980, +2.88, +26.259,  -0.01951, +1103.000, +168.000, +291.000
1653047100, +2.88, +26.275,  +0.01455, +1100.000, +161.000, +299.000
1653047220, +2.88, +26.251,  +0.02384, +1102.000, +161.000, +293.000
1653047340, +2.88, +26.242,  -0.06905, +1100.000, +160.000, +295.000
1653047460, +2.88, +26.234,  +0.00836, +1102.000, +164.000, +303.000
1653047580, +2.88, +26.242,  -0.05357, +1102.000, +158.000, +300.000
1653047700, +2.88, +26.242,  -0.02570, +1102.000, +162.000, +295.000
1653047820, +2.88, +26.226,  +0.03623, +1100.000, +166.000, +289.000
1653047940, +2.88, +26.242,  -0.05357, +1100.000, +163.000, +295.000
1653048060, +2.88, +26.226,  -0.04118, +1100.000, +159.000, +299.000
1653048180, +2.88, +26.226,  -0.03809, +1100.000, +159.000, +299.000
1653048300, +2.88, +26.209,  +0.01146, +1100.000, +157.000, +300.000
1653048420, +2.88, +26.193,  +0.03623, +1099.000, +167.000, +296.000
1653048540, +2.88, +26.217,  -0.08144, +1100.000, +159.000, +303.000
1653048660, +2.88, +26.193,  -0.05976, +1102.000, +159.000, +303.000
1653048780, +2.88, +26.209,  +0.00836, +1103.000, +166.000, +301.000
1653048900, +2.88, +26.209,  -0.01022, +1103.000, +163.000, +295.000
1653049020, +2.88, +26.184,  -0.02570, +992.000, +166.000, +408.000
1653049140, +2.88, +26.176,  +0.00217, +1100.000, +163.000, +303.000
1653049260, +2.88, +26.184,  +0.03623, +1100.000, +160.000, +295.000
1653049380, +2.88, +26.176,  -0.01951, +1103.000, +159.000, +300.000
1653049500, +2.88, +26.176,  -0.07834, +1103.000, +160.000, +303.000
1653049620, +2.88, +26.184,  -0.07215, +1102.000, +172.000, +287.000
1653049740, +2.88, +26.176,  -0.03189, +1104.000, +166.000, +292.000
1653049860, +2.88, +26.176,  -0.03809, +1100.000, +163.000, +295.000
1653049980, +2.88, +26.184,  +0.05171, +1102.000, +163.000, +299.000
1653050100, +2.88, +26.176,  +0.00217, +1103.000, +160.000, +300.000
1653050220, +2.88, +26.176,  +0.02384, +1102.000, +167.000, +295.000
1653050340, +2.88, +26.176,  -0.04738, +992.000, +163.000, +407.000
1653050460, +2.88, +26.168,  -0.00093, +1102.000, +163.000, +295.000
1653050580, +2.88, +26.159,  +0.00217, +1100.000, +159.000, +297.000
1653050700, +2.88, +26.143,  -0.09383, +1104.000, +168.000, +291.000
1653050820, +2.88, +26.159,  -0.03809, +992.000, +160.000, +408.000
