7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1670985660, +2.70, +30.416, +241.63167, +787.000, +720.000, -32.000
1670985780, +2.70, +30.440, +278.12181, +812.000, +744.000, -96.000
1670985900, +2.70, +30.424, +298.18767, +753.000, +684.000,  +0.000
1670986020, +2.70, +30.432, +261.93597, +828.000, +760.000, -144.000
1670986140, +2.70, +30.392, +241.75244, +807.000, +742.000, -80.000
1670986260, +2.70, +30.408, +210.62558, +828.000, +760.000, -152.000
1670986380, +2.70, +30.400, +183.32300, +819.000, +755.000, -128.000
1670986500, +2.70, +30.400, +171.30207, +824.000, +760.000, -144.000
1670986620, +2.70, +30.392, +145.58804, +828.000, +760.000, -144.000
1670986740, +2.70, +30.384, +130.71515, +761.000, +695.000,  +0.000
1670986860, +2.70, +30.368, +120.47475, +824.000, +761.000, -148.000
1670986980, +2.70, +30.352, +110.62142, +814.000, +750.000, -106.000
1670987100, +2.71, +30.352, +103.57050, +824.000, +755.000, -128.000
1670987220, +2.70, +30.328, +96.60319, +806.000, +739.000, -72.000
1670987340, +2.70, +30.328, +94.85671, +775.000, +707.000, -16.000
1670987460, +2.71, +30.320, +89.64207, +832.000, +768.000, -168.000
1670987580, +2.71, +30.304, +71.87387, +720.000, +918.000, -80.000
1670987700, +2.70, +30.279, +59.76313, +936.000, +472.000, -196.000
1670987820, +2.71, +30.263, +28.73846, +776.000, +796.000, -240.000
1670987940, +2.70, +30.231, +60.05731, +755.000, +825.000, -272.000
1670988060, +2.70, +30.199, +56.03175, +679.000, +734.000, -77.000
1670988180, +2.70, +30.167, +50.77994, +678.000, +748.000, -77.000
1670988300, +2.71, +30.142, +43.71973, +679.000, +743.000, -82.000
1670988420, +2.70, +30.126, +41.55212, +694.000, +764.000, -95.000
1670988540, +2.71, +30.094, +37.63495, +760.000, +777.000, -312.000
1670988660, +2.71, +30.062, +32.78260, +705.000, +830.000, +28.000
1670988780, +2.70, +30.062, +31.49752, +697.000, +825.000, +30.000
1670988900, +2.71, +30.054, +27.14063, +688.000, +782.000,  -8.000
1670989020, +2.70, +30.046, +23.96043, +760.000, +867.000, -173.000
