7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1654355280, +2.83, +24.338,  +0.05171, +1070.000, +220.000, +304.000
1654355400, +2.83, +24.347,  -0.00712, +1030.000, +193.000, +384.000
1654355520, +2.83, +24.330,  -0.07525, +1041.000, +199.000, +366.000
1654355640, +2.83, +24.347,  +0.07029, +1043.000, +199.000, +364.000
1654355760, +2.83, +24.330,  +0.01765, +1056.000, +208.000, +336.000
1654355880, +2.83, +24.322,  +0.00217, +1059.000, +208.000, +336.000
1654356000, +2.83, +24.347,  -0.05667, +1072.000, +220.000, +304.000
1654356120, +2.83, +24.338,  -0.03499, +1048.000, +204.000, +358.000
1654356240, +2.83, +24.338,  -0.02570, +1016.000, +192.000, +388.000
1654356360, +2.83, +24.322,  -0.01951, +991.000, +177.000, +385.000
1654356480, +2.83, +24.330,  -0.02261, +991.000, +176.000, +387.000
1654356600, +2.83, +24.330,  +0.02694, +1055.000, +208.000, +342.000
1654356720, +2.83, +24.313,  -0.02570, +1065.000, +216.000, +316.000
1654356840, +2.83, +24.313,  -0.01332, +992.000, +176.000, +385.000
1654356960, +2.83, +24.313,  +0.00526, +1048.000, +208.000, +348.000
1654357080, +2.83, +24.330,  -0.01641, +1055.000, +209.000, +339.000
1654357200, +2.83, +24.338,  -0.02261, +1032.000, +196.000, +374.000
1654357320, +2.83, +24.338,  -0.04118, +1054.000, +208.000, +344.000
1654357440, +2.83, +24.338,  +0.03623, +1072.000, +220.000, +296.000
1654357560, +2.83, +24.330,  +0.07339, +1068.000, +216.000, +313.000
1654357680, +2.83, +24.347,  +0.01146, +1055.000, +208.000, +337.000
1654357800, +2.83, +24.330,  -0.03189, +992.000, +177.000, +390.000
1654357920, +2.83, +24.330,  +0.00217, +1065.000, +216.000, +316.000
1654358040, +2.83, +24.313,  +0.01455, +1054.000, +207.000, +344.000
1654358160, +2.83, +24.338,  -0.04738, +1072.000, +224.000, +300.000
1654358280, +2.83, +24.313,  -0.01641, +1012.000, +188.000, +390.000
1654358400, +2.83, +24.347,  +0.01455, +1041.000, +200.000, +366.000
1654358520, +2.83, +24.330,  -0.01022, +1024.000, +192.000, +384.000
1654358640, +2.83, +24.322,  -0.00403, +1052.000, +204.000, +352.000
1654358760, +2.83, +24.305,  -0.08454, +1043.000, +200.000, +360.000
1654358880, +2.83, +24.313,  -0.02261, +1064.000, +214.000, +323.000
1654359000, +2.83, +24.330,  +0.01455, +1068.000, +216.000, +312.000
1654359120, +2.83, +24.338,  -0.02261, +1000.000, +184.000, +390.000
1654359240, +2.83, +24.313,  -0.01332, +1063.000, +212.000, +326.000
1654359360, +2.83, +24.322,  +0.02384, +1059.000, +212.000, +326.000
1654359480, +2.83, +24.313,  -0.00712, +1064.000, +211.000, +324.000
1654359600, +2.83, +24.338,  -0.02880, +1057.000, +208.000, +334.000
1654359720, +2.83, +24.330,  +0.08268, +992.000, +179.000, +384.000
1654359840, +2.83, +24.338,  +0.05481, +1068.000, +216.000, +312.000
1654359960, +2.83, +24.330,  -0.02261, +1048.000, +204.000, +356.000
1654360080, +2.83, +24.313,  +0.03313, +1068.000, +216.000, +312.000
1654360200, +2.83, +24.313,  +0.17558, +1070.000, +216.000, +304.000
1654360320, +2.83, +24.330,  +0.02694, +1038.000, +199.000, +368.000
1654360440, +2.83, +24.338,  +0.00836, +1048.000, +204.000, +350.000
1654360560, +2.83, +24.347,  +0.06410, +1044.000, +204.000, +358.000
1654360680, +2.83, +24.338,  -0.02880, +1048.000, +206.000, +352.000
1654360800, +2.83, +24.330,  +0.01455, +1070.000, +216.000, +304.000
1654360920, +2.83, +24.322,  -0.02261, +1031.000, +193.000, +376.000
1654361040, +2.83, +24.305,  +0.02075, +1016.000, +188.000, +390.000
1654361160, +2.83, +24.338,  +0.00836, +1033.000, +198.000, +374.000
1654361280, +2.83, +24.313,  +0.02694, +1070.000, +216.000, +308.000
1654361400, +2.83, +24.338,  +0.04552, +1075.000, +224.000, +291.000
1654361520, +2.83, +24.305,  -0.00093, +1043.000, +200.000, +360.000
1654361640, +2.83, +24.355,  -0.00403, +1048.000, +204.000, +356.000
1654361760, +2.83, +24.322,  -0.00403, +1031.000, +196.000, +376.000
1654361880, +2.83, +24.313,  -0.01641, +1044.000, +200.000, +364.000
1654362000, +2.83, +24.330,  +0.01146, +1043.000, +200.000, +364.000
1654362120, +2.83, +24.330,  +0.03623, +1047.000, +200.000, +358.000
1654362240, +2.83, +24.347,  +0.01146, +1040.000, +200.000, +368.000
1654362360, +2.83, +24.347,  +0.03933, +1048.000, +206.000, +355.000
1654362480, +2.83, +24.347,  +0.06720, +1038.000, +198.000, +368.000
1654362600, +2.83, +24.347,  +0.07958, +1072.000, +220.000, +304.000
1654362720, +2.83, +24.338,  +0.02694, +1064.000, +216.000, +320.000
1654362840, +2.83, +24.338,  +0.02075, +1032.000, +193.000, +376.000
1654362960, +2.83, +24.338,  +0.00526, +1043.000, +204.000, +360.000
1654363080, +2.83, +24.347,  +0.00217, +1031.000, +192.000, +384.000
1654363200, +2.83, +24.338,  +0.02694, +999.000, +182.000, +392.000
1654363320, +2.83, +24.347,  -0.03189, +999.000, +182.000, +391.000
1654363440, +2.83, +24.355,  +0.02075, +1024.000, +192.000, +384.000
1654363560, +2.83, +24.338,  +0.02694, +1046.000, +201.000, +358.000
1654363680, +2.83, +24.355,  -0.00093, +1064.000, +214.000, +320.000
1654363800, +2.83, +24.313,  +0.01765, +1055.000, +208.000, +344.000
1654363920, +2.83, +24.347,  +0.00526, +1027.000, +192.000, +384.000
1654364040, +2.83, +24.355,  -0.00712, +1051.000, +206.000, +344.000
1654364160, +2.83, +24.355,  -0.03189, +1062.000, +212.000, +326.000
1654364280, +2.83, +24.347,  +0.01455, +1039.000, +198.000, +368.000
1654364400, +2.83, +24.330,  -0.00093, +1032.000, +195.000, +376.000
1654364520, +2.83, +24.330,  -0.01332, +1043.000, +204.000, +360.000
1654364640, +2.83, +24.338,  +0.02384, +1057.000, +208.000, +336.000
1654364760, +2.83, +24.355,  -0.02570, +1062.000, +208.000, +328.000
1654364880, +2.83, +24.338,  +0.00836, +1020.000, +192.000, +385.000
1654365000, +2.83, +24.363,  -0.02570, +993.000, +177.000, +385.000
1654365120, +2.83, +24.355,  -0.05047, +1004.000, +184.000, +391.000
1654365240, +2.83, +24.338,  +0.01455, +1036.000, +195.000, +371.000
1654365360, +2.83, +24.322,  +0.00217, +1008.000, +184.000, +391.000
1654365480, +2.83, +24.338,  +0.05171, +1043.000, +200.000, +361.000
1654365600, +2.83, +24.355,  -0.02570, +992.000, +179.000, +384.000
1654365720, +2.83, +24.355,  +0.02694, +1054.000, +208.000, +344.000
1654365840, +2.83, +24.347,  -0.02261, +1056.000, +204.000, +344.000
1654365960, +2.83, +24.338,  -0.01332, +1031.000, +192.000, +384.000
1654366080, +2.83, +24.355,  +0.00217, +1016.000, +188.000, +391.000
1654366200, +2.83, +24.355,  +0.01765, +1036.000, +196.000, +372.000
1654366320, +2.83, +24.363,  -0.02261, +1006.000, +184.000, +390.000
1654366440, +2.83, +24.347,  +0.09816, +992.000, +176.000, +385.000
1654366560, +2.83, +24.347,  +0.07958, +1052.000, +207.000, +344.000
1654366680, +2.83, +24.355,  +0.03933, +1073.000, +220.000, +296.000
1654366800, +2.83, +24.338,  -0.00093, +1043.000, +200.000, +364.000
1654366920, +2.83, +24.363,  +0.00526, +1024.000, +192.000, +384.000
1654367040, +2.83, +24.372,  +4.36525, +1011.000, +184.000, +387.000
1654367160, +2.83, +24.363,  +4.78639, +1014.000, +184.000, +391.000
1654367280, +2.83, +24.363,  +4.81116, +1036.000, +198.000, +372.000
1654367400, +2.83, +24.347,  +4.74613, +1065.000, +216.000, +312.000
1654367520, +2.83, +24.355,  +4.72136, +1004.000, +184.000, +391.000
1654367640, +2.83, +24.372,  +4.83593, +1048.000, +204.000, +355.000
1654367760, +2.83, +24.347,  +4.75542, +991.000, +177.000, +384.000
1654367880, +2.83, +24.372,  +4.74304, +1004.000, +182.000, +391.000
1654368000, +2.83, +24.380,  +4.65014, +1070.000, +216.000, +305.000
1654368120, +2.83, +24.380,  +4.65324, +1038.000, +196.000, +371.000
1654368240, +2.83, +24.397,  +4.71207, +1038.000, +199.000, +371.000
1654368360, +2.83, +24.372,  +4.76162, +1038.000, +196.000, +369.000
1654368480, +2.83, +24.397,  +4.61917, +1070.000, +216.000, +304.000
1654368600, +2.83, +24.405,  +4.58511, +1059.000, +209.000, +332.000
1654368720, +2.83, +24.388,  +4.60369, +1068.000, +214.000, +312.000
1654368840, +2.83, +24.413,  +4.62227, +992.000, +176.000, +385.000
1654368960, +2.83, +24.397,  +4.61298, +1065.000, +212.000, +316.000
1654369080, +2.83, +24.405,  +4.65633, +1048.000, +201.000, +356.000
1654369200, +2.83, +24.413,  +4.62846, +1022.000, +192.000, +384.000
1654369320, +2.83, +24.422,  +4.64395, +1046.000, +200.000, +360.000
1654369440, +2.83, +24.430,  +4.69039, +1039.000, +198.000, +368.000
1654369560, +2.83, +24.447,  +4.66562, +1031.000, +192.000, +380.000
1654369680, +2.83, +24.447,  +4.65324, +1011.000, +185.000, +388.000
