7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653273300, +2.87, +26.234,  +1.41111, +384.000, -929.000, -481.000
1653273420, +2.87, +26.217,  +1.29344, +384.000, -928.000, -481.000
1653273540, +2.87, +26.226,  +1.34299, +386.000, -935.000, -487.000
1653273660, +2.87, +26.201,  +1.13861, +332.000, -861.000, -305.000
1653273780, +2.87, +26.226,  +1.12313, +384.000, -932.000, -481.000
1653273900, +2.87, +26.217,  +0.95282, +384.000, -932.000, -481.000
1653274020, +2.87, +26.209,  +0.85992, +329.000, -861.000, -305.000
1653274140, +2.87, +26.201,  +0.75464, +384.000, -928.000, -481.000
1653274260, +2.87, +26.217,  +0.63697, +384.000, -932.000, -481.000
1653274380, +2.87, +26.217,  +0.59362, +384.000, -936.000, -481.000
1653274500, +2.87, +26.226,  +0.49762, +384.000, -933.000, -481.000
1653274620, +2.87, +26.226,  +0.42950, +384.000, -925.000, -481.000
1653274740, +2.87, +26.226,  +0.36756, +385.000, -919.000, -491.000
1653274860, +2.87, +26.209,  +0.31183, +384.000, -922.000, -481.000
1653274980, +2.87, +26.193,  +0.23131, +384.000, -920.000, -481.000
1653275100, +2.87, +26.217,  +0.13532, +386.000, -927.000, -489.000
1653275220, +2.87, +26.201,  +1.08907, +332.000, -861.000, -303.000
1653275340, +2.87, +26.217,  +1.41421, +384.000, -932.000, -481.000
1653275460, +2.87, +26.201,  +1.48543, +384.000, -927.000, -481.000
1653275580, +2.87, +26.184,  +0.05171, +384.000, -928.000, -481.000
1653275700, +2.87, +26.217,  +0.07339, +387.000, -927.000, -481.000
1653275820, +2.87, +26.193,  -0.02570, +384.000, -924.000, -484.000
1653275940, +2.87, +26.184,  +0.04862, +387.000, -927.000, -481.000
1653276060, +2.87, +26.193,  +0.00526, +384.000, -920.000, -493.000
1653276180, +2.87, +26.184,  +0.02694, +384.000, -927.000, -481.000
1653276300, +2.87, +26.159,  +0.00526, +384.000, -914.000, -497.000
1653276420, +2.87, +26.159,  -0.03189, +384.000, -927.000, -481.000
1653276540, +2.87, +26.143,  +0.00217, +384.000, -937.000, -481.000
1653276660, +2.87, +26.126,  -0.02880, +384.000, -921.000, -511.000
1653276780, +2.87, +26.110,  -0.03809, +384.000, -925.000, -474.000
1653276900, +2.87, +26.101,  -0.00403, +387.000, -921.000, -481.000
1653277020, +2.87, +26.085,  -0.04118, +384.000, -916.000, -493.000
1653277140, +2.87, +26.077,  -0.07525, +387.000, -920.000, -493.000
1653277260, +2.87, +26.077,  -0.04738, +384.000, -924.000, -481.000
1653277380, +2.87, +26.077,  -0.03499, +384.000, -924.000, -487.000
1653277500, +2.87, +26.085,  -0.03189, +384.000, -925.000, -481.000
1653277620, +2.87, +26.077,  +0.00526, +384.000, -928.000, -477.000
