7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655653080, +2.78, +25.520,  +2.08926, +366.000, +787.000, +1055.000
1655653200, +2.78, +25.529,  +2.22551, +424.000, +846.000, +983.000
1655653320, +2.78, +25.520,  +3.24119, +366.000, +792.000, +1070.000
1655653440, +2.78, +25.504,  +3.92244, +401.000, +864.000, +1024.000
1655653560, +2.78, +25.495,  +5.11772, +416.000, +878.000, +984.000
1655653680, +2.78, +25.529,  +6.04670, +400.000, +864.000, +1024.000
1655653800, +2.78, +25.537,  +7.29772, +366.000, +787.000, +1052.000
1655653920, +2.78, +25.520,  +6.24488, +366.000, +785.000, +1052.000
1655654040, +2.78, +25.520,  +6.20462, +364.000, +785.000, +1054.000
1655654160, +2.78, +25.520,  +8.32888, +364.000, +788.000, +1059.000
1655654280, +2.78, +25.495, +10.41907, +366.000, +790.000, +1054.000
1655654400, +2.78, +25.512, +10.98575, +366.000, +787.000, +1055.000
1655654520, +2.78, +25.504, +12.02620, +367.000, +787.000, +1052.000
1655654640, +2.78, +25.495, +13.05427, +424.000, +854.000, +966.000
1655654760, +2.78, +25.529, +16.64940, +391.000, +840.000, +1063.000
1655654880, +2.78, +25.520, +15.86596, +371.000, +816.000, +1078.000
1655655000, +2.78, +25.520, +16.70514, +366.000, +787.000, +1055.000
1655655120, +2.78, +25.487, +16.49457, +396.000, +856.000, +1048.000
1655655240, +2.78, +25.504, +15.74520, +417.000, +880.000, +966.000
1655655360, +2.78, +25.537, +15.38599, +364.000, +787.000, +1054.000
1655655480, +2.78, +25.545, +16.31807, +364.000, +785.000, +1052.000
1655655600, +2.78, +25.512, +17.06434, +417.000, +880.000, +972.000
1655655720, +2.78, +25.520, +20.55110, +424.000, +835.000, +998.000
1655655840, +2.78, +25.487, +24.48685, +367.000, +785.000, +1052.000
1655655960, +2.78, +25.537, +30.86581, +364.000, +787.000, +1056.000
1655656080, +2.78, +25.504, +34.70248, +366.000, +785.000, +1055.000
1655656200, +2.78, +25.504, +40.14008, +366.000, +792.000, +1068.000
1655656320, +2.78, +25.495, +45.24945, +368.000, +801.000, +1075.000
1655656440, +2.78, +25.487, +49.43603, +366.000, +785.000, +1055.000
1655656560, +2.78, +25.520, +57.69771, +367.000, +787.000, +1055.000
1655656680, +2.78, +25.512, +62.57793, +368.000, +787.000, +1052.000
1655656800, +2.78, +25.520, +62.28065, +368.000, +788.000, +1052.000
1655656920, +2.78, +25.504, +67.69968, +367.000, +785.000, +1054.000
1655657040, +2.78, +25.545, +70.70026, +364.000, +784.000, +1055.000
1655657160, +2.78, +25.545, +67.57272, +364.000, +787.000, +1052.000
1655657280, +2.78, +25.545, +73.92690, +366.000, +790.000, +1063.000
1655657400, +2.78, +25.529, +74.76298, +364.000, +787.000, +1051.000
1655657520, +2.78, +25.553, +77.96485, +380.000, +824.000, +1075.000
1655657640, +2.78, +25.529, +82.32174, +364.000, +790.000, +1056.000
1655657760, +2.78, +25.529, +81.27510, +367.000, +785.000, +1054.000
1655657880, +2.78, +25.504, +84.18279, +422.000, +831.000, +1003.000
1655658000, +2.78, +25.545, +79.17252, +366.000, +787.000, +1052.000
1655658120, +2.78, +25.537, +76.66428, +424.000, +868.000, +956.000
1655658240, +2.78, +25.562, +78.82260, +428.000, +832.000, +999.000
1655658360, +2.78, +25.570, +80.27490, +366.000, +784.000, +1052.000
1655658480, +2.78, +25.578, +84.54199, +364.000, +792.000, +1070.000
1655658600, +2.78, +25.570, +90.34499, +364.000, +787.000, +1055.000
1655658720, +2.78, +25.578, +84.58225, +422.000, +876.000, +952.000
1655658840, +2.78, +25.578, +85.72179, +366.000, +785.000, +1054.000
1655658960, +2.78, +25.578, +88.69451, +368.000, +806.000, +1078.000
1655659080, +2.78, +25.603, +84.72779, +366.000, +784.000, +1054.000
1655659200, +2.78, +25.603, +80.90041, +368.000, +804.000, +1078.000
1655659320, +2.78, +25.595, +87.65716, +366.000, +787.000, +1054.000
1655659440, +2.78, +25.587, +104.06595, +364.000, +787.000, +1054.000
1655659560, +2.78, +25.603, +110.52542, +364.000, +787.000, +1054.000
1655659680, +2.78, +25.612, +112.07991, +424.000, +875.000, +956.000
1655659800, +2.78, +25.587, +119.27018, +366.000, +787.000, +1055.000
1655659920, +2.78, +25.612, +113.27519, +364.000, +787.000, +1055.000
1655660040, +2.78, +25.612, +109.49736, +371.000, +808.000, +1078.000
1655660160, +2.78, +25.620, +112.55369, +360.000, +792.000, +1062.000
1655660280, +2.78, +25.612, +121.32631, +422.000, +864.000, +960.000
1655660400, +2.78, +25.628, +126.30871, +364.000, +787.000, +1052.000
1655660520, +2.78, +25.612, +125.01124, +364.000, +787.000, +1055.000
1655660640, +2.78, +25.612, +130.49839, +424.000, +860.000, +960.000
1655660760, +2.78, +25.637, +128.98726, +366.000, +785.000, +1052.000
1655660880, +2.78, +25.637, +128.97797, +416.000, +880.000, +968.000
1655661000, +2.78, +25.653, +139.27101, +366.000, +785.000, +1054.000
1655661120, +2.78, +25.661, +189.44805, +366.000, +783.000, +1055.000
1655661240, +2.78, +25.661, +182.69440, +368.000, +807.000, +1075.000
1655661360, +2.78, +25.670, +200.98592, +414.000, +876.000, +984.000
1655661480, +2.78, +25.678, +206.42042, +364.000, +787.000, +1052.000
