7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649310540, +2.98, +24.747,  +0.40472, +1143.000, -21.000, +428.000
1649310660, +2.99, +24.938,  +0.56884, +1112.000, +68.000, +152.000
1649310780, +2.99, +25.071,  +0.64316, +1086.000, +83.000, +227.000
1649310900, +2.99, +25.171,  -0.07215, +1102.000, +96.000, +179.000
1649311020, +2.98, +25.229,  -0.03189, +1088.000, +83.000, +216.000
1649311140, +2.98, +25.263,  +0.05791, +1112.000, +88.000, +152.000
1649311260, +2.98, +25.271,  +0.01765, +1063.000, +70.000, +284.000
1649311380, +2.98, +25.263,  +0.02075, +1087.000, +83.000, +220.000
1649311500, +2.98, +25.254,  +0.05791, +1087.000, +80.000, +230.000
1649311620, +2.99, +25.229,  -0.03809, +1086.000, +80.000, +232.000
1649311740, +2.98, +25.196,  +0.00217, +1094.000, +88.000, +196.000
1649311860, +2.98, +25.188,  -0.00712, +1081.000, +76.000, +240.000
1649311980, +2.99, +25.146,  -0.05047, +1104.000, +96.000, +163.000
1649312100, +2.99, +25.138,  +0.01146, +1110.000, +88.000, +145.000
1649312220, +2.99, +25.129,  -0.02880, +1095.000, +88.000, +207.000
1649312340, +2.99, +25.080,  +0.00526, +1112.000, +56.000, +177.000
1649312460, +2.99, +25.071,  -0.04118, +1102.000, +92.000, +188.000
1649312580, +2.98, +25.038,  -0.01951, +1091.000, +86.000, +206.000
1649312700, +2.99, +25.005,  -0.01641, +1096.000, +88.000, +188.000
1649312820, +2.98, +24.996,  +0.05171, +1008.000, +49.000, +318.000
1649312940, +2.99, +24.955,  -0.01022, +1004.000, +51.000, +313.000
1649313060, +2.99, +24.930,  +0.06720, +1113.000, +88.000, +150.000
1649313180, +2.99, +24.921,  -0.11241, +1006.000, +49.000, +318.000
1649313300, +2.99, +24.896,  +0.05481, +1004.000, +48.000, +316.000
1649313420, +2.99, +24.880,  +0.05171, +1007.000, +48.000, +318.000
1649313540, +2.99, +24.880,  +0.04242, +1006.000, +51.000, +318.000
1649313660, +2.99, +24.863,  +0.00836, +1019.000, +51.000, +320.000
1649313780, +2.99, +24.830,  -0.05667, +1097.000, +88.000, +192.000
1649313900, +2.99, +24.821,  +0.00526, +1022.000, +52.000, +320.000
1649314020, +2.99, +24.796,  +0.01146, +1006.000, +51.000, +316.000
1649314140, +2.99, +24.780,  -0.02261, +1040.000, +56.000, +307.000
1649314260, +2.99, +24.780,  -0.01332, +1007.000, +48.000, +316.000
1649314380, +2.99, +24.771,  -0.07525, +1008.000, +48.000, +316.000
1649314500, +2.99, +24.738,  -0.15885, +1006.000, +49.000, +318.000
1649314620, +2.99, +24.747,  -0.08763, +1008.000, +51.000, +316.000
1649314740, +2.99, +24.730,  +0.01146, +1006.000, +49.000, +316.000
1649314860, +2.98, +24.713,  -0.02880, +1008.000, +48.000, +320.000
1649314980, +2.99, +24.697,  -0.03189, +1008.000, +48.000, +319.000
1649315100, +2.99, +24.697,  -0.03189, +1031.000, +56.000, +318.000
1649315220, +2.99, +24.672,  +0.04862, +1007.000, +49.000, +318.000
1649315340, +2.98, +24.688,  -0.04738, +1007.000, +48.000, +320.000
1649315460, +2.99, +24.655,  -0.03809, +1004.000, +51.000, +319.000
1649315580, +2.98, +24.655,  -0.05047, +1112.000, +54.000, +188.000
1649315700, +2.98, +24.655,  -0.05976, +1004.000, +49.000, +313.000
1649315820, +2.99, +24.622,  -0.08144, +1006.000, +49.000, +316.000
1649315940, +2.99, +24.638,  +0.01146, +1024.000, +56.000, +320.000
1649316060, +2.98, +24.597,  -0.06286, +1004.000, +48.000, +318.000
1649316180, +2.99, +24.630,  -0.09692, +1016.000, +51.000, +318.000
1649316300, +2.99, +24.622,  -0.04118, +1027.000, +56.000, +320.000
1649316420, +2.99, +24.613,  -0.04428, +1008.000, +49.000, +318.000
1649316540, +2.98, +24.605,  -0.07834, +1004.000, +48.000, +320.000
1649316660, +2.98, +24.613,  +0.03004, +1008.000, +48.000, +320.000
1649316780, +2.99, +24.588,  +0.03004, +1007.000, +48.000, +320.000
1649316900, +2.99, +24.588,  -0.00093, +1004.000, +51.000, +316.000
1649317020, +2.98, +24.572,  -0.03499, +1008.000, +48.000, +316.000
1649317140, +2.99, +24.588,  -0.01951, +1024.000, +54.000, +320.000
1649317260, +2.99, +24.547,  -0.01332, +1009.000, +51.000, +320.000
1649317380, +2.99, +24.547,  -0.03499, +1016.000, +54.000, +320.000
1649317500, +2.99, +24.580,  -0.03499, +1008.000, +48.000, +320.000
1649317620, +2.99, +24.580,  -0.03189, +1008.000, +48.000, +319.000
1649317740, +2.98, +24.563,  -0.00403, +1001.000, +48.000, +316.000
1649317860, +2.98, +24.538,  -0.03809, +1056.000, +64.000, +288.000
1649317980, +2.98, +24.563,  -0.04118, +1004.000, +51.000, +318.000
1649318100, +2.99, +24.530,  +0.01765, +1007.000, +51.000, +315.000
1649318220, +2.99, +24.555,  -0.00712, +1008.000, +51.000, +316.000
1649318340, +2.98, +24.563,  +0.04552, +1004.000, +48.000, +312.000
1649318460, +2.98, +24.555,  -0.02880, +1038.000, +60.000, +312.000
1649318580, +2.99, +24.547,  -0.05976, +1041.000, +60.000, +312.000
1649318700, +2.99, +24.538,  -0.02570, +1004.000, +48.000, +316.000
1649318820, +2.98, +24.513,  -0.05357, +1072.000, +76.000, +256.000
1649318940, +2.99, +24.522,  +0.04862, +1024.000, +56.000, +320.000
1649319060, +2.99, +24.555,  -0.05047, +1025.000, +54.000, +323.000
1649319180, +2.98, +24.530,  +0.05791, +1039.000, +60.000, +312.000
1649319300, +2.98, +24.530,  -0.04118, +1027.000, +56.000, +316.000
1649319420, +2.98, +24.530,  -0.05976, +1004.000, +51.000, +316.000
1649319540, +2.98, +24.522,  -0.10621, +1008.000, +48.000, +318.000
1649319660, +2.99, +24.497,  +0.05791, +1008.000, +48.000, +318.000
1649319780, +2.98, +24.505,  -0.02261, +1016.000, +49.000, +320.000
1649319900, +2.99, +24.505,  -0.05667, +1078.000, +80.000, +246.000
1649320020, +2.99, +24.530,  -0.02261, +1008.000, +49.000, +320.000
1649320140, +2.98, +24.530,  +0.03933, +1006.000, +51.000, +316.000
1649320260, +2.99, +24.522,  +0.04552, +1022.000, +52.000, +320.000
1649320380, +2.98, +24.513,  -0.01641, +1022.000, +54.000, +318.000
1649320500, +2.98, +24.530,  -0.02880, +1020.000, +54.000, +323.000
1649320620, +2.98, +24.530,  -0.05976, +1006.000, +48.000, +320.000
1649320740, +2.98, +24.522,  +0.03313, +1068.000, +72.000, +271.000
1649320860, +2.98, +24.513,  -0.05047, +1054.000, +65.000, +292.000
1649320980, +2.99, +24.488,  -0.00403, +1016.000, +54.000, +320.000
1649321100, +2.98, +24.522,  -0.00712, +1008.000, +48.000, +320.000
1649321220, +2.98, +24.488,  -0.10312, +1039.000, +60.000, +313.000
1649321340, +2.98, +24.513,  +0.01146, +1009.000, +48.000, +320.000
1649321460, +2.98, +24.497,  +0.03004, +1049.000, +62.000, +304.000
1649321580, +2.98, +24.522,  +0.03933, +1039.000, +60.000, +313.000
1649321700, +2.98, +24.530,  +0.03623, +1039.000, +60.000, +312.000
1649321820, +2.98, +24.522,  -0.06905, +1055.000, +67.000, +291.000
1649321940, +2.98, +24.513,  -0.05976, +1055.000, +64.000, +295.000
1649322060, +2.98, +24.513,  -0.03809, +1070.000, +72.000, +272.000
1649322180, +2.98, +24.530,  -0.01951, +1004.000, +51.000, +318.000
1649322300, +2.98, +24.497,  -0.05976, +1007.000, +51.000, +319.000
1649322420, +2.98, +24.505,  -0.03809, +1072.000, +76.000, +264.000
1649322540, +2.98, +24.530,  -0.07215, +1030.000, +56.000, +318.000
1649322660, +2.98, +24.522,  +0.00836, +1052.000, +64.000, +300.000
1649322780, +2.98, +24.513,  -0.07525, +1048.000, +64.000, +304.000
1649322900, +2.98, +24.505,  +0.08578, +1024.000, +49.000, +320.000
1649323020, +2.98, +24.505,  -0.00403, +1008.000, +48.000, +320.000
