7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1643833800, +3.02, +24.780,  +0.36756, -48.000, -1256.000, +472.000
1643833920, +3.02, +24.905,  +0.28705, -47.000, -1264.000, +478.000
1643834040, +3.02, +24.930,  +0.36756, -50.000, -1264.000, +480.000
1643834160, +3.02, +24.905,  +0.25609, -25.000, -1330.000, +367.000
1643834280, +3.02, +24.863,  +0.29325, -48.000, -1268.000, +483.000
1643834400, +3.02, +24.855,  +0.32731, -48.000, -1280.000, +473.000
1643834520, +3.02, +24.830,  +0.28705, -48.000, -1280.000, +483.000
1643834640, +3.02, +24.780,  +0.37995, -40.000, -1296.000, +432.000
1643834760, +3.02, +24.763,  +0.23131, -52.000, -1264.000, +480.000
1643834880, +3.02, +24.730,  +0.16629, -40.000, -1296.000, +435.000
1643835000, +3.02, +24.697,  +0.31183, -48.000, -1250.000, +480.000
1643835120, +3.02, +24.688,  +0.17867, -45.000, -1280.000, +476.000
1643835240, +3.02, +24.672,  +0.33350, -45.000, -1280.000, +480.000
1643835360, +3.02, +24.655,  +0.35827, -42.000, -1296.000, +451.000
1643835480, +3.02, +24.638,  +0.36137, -40.000, -1296.000, +438.000
1643835600, +3.02, +24.638,  +0.42330, -36.000, -1296.000, +384.000
1643835720, +3.02, +24.622,  +0.20345, +20.000, -1300.000, +384.000
1643835840, +3.02, +24.622,  +0.29015, +16.000, -1296.000, +400.000
1643835960, +3.02, +24.597,  +0.20654, +20.000, -1300.000, +364.000
1643836080, +3.02, +24.605,  +0.25918, +20.000, -1304.000, +344.000
1643836200, +3.02, +24.588,  +0.37685, +30.000, -1300.000, +300.000
1643836320, +3.02, +24.580,  +0.38924, +24.000, -1304.000, +344.000
1643836440, +3.02, +24.547,  +0.45427, +24.000, -1304.000, +336.000
1643836560, +3.02, +24.497,  +0.41092, +19.000, -1304.000, +368.000
1643836680, +3.02, +24.480,  +0.19106, +24.000, -1304.000, +336.000
1643836800, +3.02, +24.447,  +0.40163, +24.000, -1300.000, +336.000
1643836920, +3.02, +24.488,  -0.10312, -408.000, -61.000, +1468.000
1643837040, +3.02, +24.463,  +0.14771, -218.000, +1072.000, +1030.000
1643837160, +3.02, +24.522,  +0.16938, -240.000, +1459.000, +284.000
1643837280, +3.02, +24.572,  +0.20035, -410.000, +16.000, +1366.000
1643837400, +3.02, +24.705,  +1.07978, +956.000, +390.000, +433.000
1643837520, +3.02, +24.888,  +1.50091, +944.000, -200.000, +648.000
1643837640, +3.02, +25.129,  +1.25319, +1004.000, -125.000, +271.000
1643837760, +3.02, +25.296,  +0.42640, +1015.000, -62.000, +252.000
1643837880, +3.02, +25.412,  +1.32441, +1062.000, +76.000, -64.000
1643838000, +3.02, +25.487,  +4.88238, +1089.000, -52.000, +286.000
1643838120, +3.02, +25.595,  +4.51389, +1084.000, -57.000, +300.000
1643838240, +3.02, +25.811,  +5.06508, +1004.000, -84.000, +388.000
1643838360, +3.02, +26.077,  +6.22630, +1004.000, -84.000, +387.000
1643838480, +3.02, +26.383,  +5.08056, +1080.000, -64.000, +320.000
1643838600, +3.02, +26.673,  +5.56363, +1004.000, -84.000, +385.000
1643838720, +3.02, +27.037, +47.69575, +1081.000, -56.000, +320.000
1643838840, +3.02, +27.359,  +5.00625, +792.000, +358.000, -320.000
1643838960, +3.02, +27.688,  +4.08037, +771.000, +327.000, -228.000
1643839080, +3.02, +27.976,  +4.96909, +862.000, +198.000, -255.000
1643839200, +3.02, +28.214,  +0.76083, +817.000, +227.000, -489.000
1643839320, +3.01, +28.361,  +3.09565, +844.000, +278.000, -301.000
1643839440, +3.01, +28.435,  +3.98437, +732.000, +384.000, -305.000
1643839560, +3.01, +28.427,  +3.46105, +790.000, +323.000, -208.000
1643839680, +3.01, +28.386,  +2.66523, +652.000, +295.000, -176.000
1643839800, +3.01, +28.312,  +3.53847, +854.000, +174.000, -378.000
1643839920, +3.01, +28.206,  +4.78639, +745.000, +328.000, -400.000
1643840040, +3.02, +28.083, +61.24949, +719.000, +275.000, -336.000
1643840160, +3.02, +27.951,  +4.67491, +728.000, +278.000, -332.000
1643840280, +3.02, +27.877,  +4.38074, +728.000, +278.000, -336.000
1643840400, +3.02, +27.828,  +5.00315, +728.000, +279.000, -335.000
1643840520, +3.02, +27.811,  +3.41770, +729.000, +278.000, -330.000
1643840640, +3.02, +27.844,  +3.93793, +729.000, +280.000, -333.000
1643840760, +3.02, +27.902,  +4.27236, +728.000, +278.000, -335.000
1643840880, +3.02, +27.984,  +3.37125, +784.000, +316.000, -444.000
1643841000, +3.02, +28.058,  +7.62286, +728.000, +273.000, -335.000
1643841120, +3.02, +28.165,  +5.37784, +847.000, +310.000, -311.000
1643841240, +3.01, +28.271,  +0.62458, +767.000, +359.000, -272.000
1643841360, +3.01, +28.370, +28.18108, +780.000, +239.000, -281.000
1643841480, +3.01, +28.435, +1838.12792, +729.000, +176.000, -352.000
1643841600, +3.02, +28.672, +1351.84974, -206.000, +732.000, -789.000
1643841720, +3.02, +28.966, +1737.04614, +723.000, +232.000, -625.000
1643841840, +3.02, +29.194, +299.50062, +940.000, -464.000, +648.000
1643841960, +3.01, +29.414, +296.27708, +1092.000, -220.000, +360.000
1643842080, +3.01, +29.544, +179.03424, +992.000, -336.000, +520.000
1643842200, +3.01, +29.544, +1029.28793, +912.000, -520.000, +659.000
1643842320, +3.02, +29.584, +610.21490, +915.000, -512.000, +656.000
1643842440, +3.02, +29.657, +1621.62099, +1020.000, +86.000, -278.000
1643842560, +3.02, +29.714, +269.15101, +536.000, -314.000, -824.000
1643842680, +3.02, +29.779, +129.47032, +551.000, -52.000, -500.000
1643842800, +3.01, +29.876, +245.92973, +1092.000, +128.000, -32.000
