7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649570100, +2.97, +27.185,  +0.07339, +1107.000, -74.000, +295.000
1649570220, +2.97, +27.177,  +0.03004, +1004.000, -57.000, +408.000
1649570340, +2.97, +27.144,  -0.06286, +1007.000, -61.000, +408.000
1649570460, +2.97, +27.152,  +0.04862, +1006.000, -58.000, +408.000
1649570580, +2.97, +27.136,  -0.01332, +1004.000, -61.000, +408.000
1649570700, +2.97, +27.144,  -0.09073, +1007.000, -58.000, +408.000
1649570820, +2.97, +27.144,  -0.05667, +1112.000, -73.000, +303.000
1649570940, +2.97, +27.152,  +0.02694, +1006.000, -58.000, +407.000
1649571060, +2.97, +27.136,  +0.00217, +1006.000, -61.000, +408.000
1649571180, +2.97, +27.152,  -0.01641, +1004.000, -58.000, +408.000
1649571300, +2.97, +27.152,  -0.09383, +1004.000, -61.000, +407.000
1649571420, +2.97, +27.144,  -0.06286, +1004.000, -58.000, +408.000
1649571540, +2.97, +27.144,  -0.05976, +1004.000, -60.000, +406.000
1649571660, +2.97, +27.136,  +0.04862, +1004.000, -58.000, +409.000
1649571780, +2.97, +27.128,  -0.01641, +1115.000, -74.000, +303.000
1649571900, +2.97, +27.136,  -0.06905, +1004.000, -61.000, +406.000
1649572020, +2.97, +27.094,  -0.06905, +1004.000, -61.000, +406.000
1649572140, +2.97, +27.103,  -0.01641, +1004.000, -58.000, +408.000
1649572260, +2.97, +27.078,  -0.08763, +1006.000, -58.000, +407.000
1649572380, +2.97, +27.103,  +0.07649, +1006.000, -61.000, +408.000
1649572500, +2.97, +27.086,  -0.09073, +1004.000, -57.000, +407.000
1649572620, +2.97, +27.094,  -0.01332, +1004.000, -58.000, +408.000
1649572740, +2.97, +27.086,  -0.04738, +1004.000, -57.000, +408.000
1649572860, +2.97, +27.078,  -0.10002, +1006.000, -58.000, +408.000
1649572980, +2.97, +27.045,  +0.04242, +1004.000, -58.000, +408.000
1649573100, +2.97, +27.086,  -0.03809, +1004.000, -60.000, +407.000
1649573220, +2.97, +27.061,  +0.02384, +1006.000, -61.000, +407.000
1649573340, +2.97, +27.061,  -0.02570, +1004.000, -58.000, +408.000
