7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1628978280, +3.08, +27.070,  -0.01951, -1256.000, +312.000, +56.000
1628978340, +3.08, +27.070,  +0.07649, -1256.000, +310.000, +54.000
1628978400, +3.08, +27.070,  +0.00526, -1332.000, +368.000, -108.000
1628978460, +3.08, +27.086,  +0.00217, -1256.000, +311.000, +56.000
1628978520, +3.08, +27.070,  +0.01765, -1256.000, +308.000, +56.000
1628978580, +3.08, +27.086,  -0.07834, -1328.000, +334.000, -125.000
1628978640, +3.08, +27.094,  -0.05667, -1332.000, +368.000, -125.000
1628978700, +3.08, +27.078,  -0.11241, -1328.000, +364.000, -144.000
1628978760, +3.08, +27.103,  -0.07834, -1256.000, +312.000, +48.000
1628978820, +3.08, +27.078,  -0.05357, -1328.000, +353.000, -144.000
1628978880, +3.08, +27.094,  -0.02880, -1328.000, +354.000, -144.000
1628978940, +3.08, +27.094,  -0.01951, -1256.000, +312.000, +51.000
1628979000, +3.08, +27.094,  -0.01022, -1328.000, +320.000, -113.000
1628979060, +3.08, +27.078,  -0.05667, -1328.000, +368.000, -100.000
1628979120, +3.08, +27.078,  -0.04428, -1328.000, +368.000, -136.000
1628979180, +3.08, +27.094,  +0.06720, -1328.000, +344.000, -140.000
1628979240, +3.08, +27.094,  -0.03809, -1328.000, +368.000, -144.000
1628979300, +3.08, +27.086,  -0.01022, -1328.000, +316.000, -97.000
1628979360, +3.07, +27.078,  +0.08578, -1256.000, +312.000, +54.000
1628979420, +3.08, +27.070,  +0.03623, -1256.000, +312.000, +54.000
1628979480, +3.08, +27.078,  -0.10931, -1256.000, +312.000, +51.000
1628979540, +3.08, +27.094,  +0.01146, -1256.000, +312.000, +51.000
1628979600, +3.08, +27.094,  +0.00526, -1256.000, +310.000, +48.000
1628979660, +3.08, +27.094,  -0.05047, -1328.000, +364.000, -144.000
1628979720, +3.08, +27.103,  -0.13099, -1256.000, +310.000, +52.000
1628979780, +3.08, +27.094,  -0.07215, -1256.000, +312.000, +55.000
1628979840, +3.08, +27.086,  -0.00712, -1261.000, +312.000, +51.000
1628979900, +3.07, +27.094,  -0.06905, -1328.000, +368.000, -144.000
1628979960, +3.08, +27.078,  -0.05047, -1328.000, +337.000, -126.000
1628980020, +3.07, +27.094,  -0.10002, -1256.000, +312.000, +51.000
1628980080, +3.07, +27.103,  -0.01332, -1328.000, +336.000, -125.000
1628980140, +3.08, +27.103,  +0.00526, -1326.000, +355.000, -152.000
1628980200, +3.07, +27.103,  -0.07525, -1328.000, +329.000, -109.000
1628980260, +3.08, +27.103,  -0.01022, -1256.000, +312.000, +54.000
1628980320, +3.08, +27.111,  -0.13718, -1256.000, +312.000, +54.000
1628980380, +3.07, +27.128,  +0.01765, -1257.000, +311.000, +54.000
1628980440, +3.07, +27.128,  -0.06596, -1326.000, +352.000, -144.000
1628980500, +3.07, +27.119,  -0.04428, -1256.000, +312.000, +51.000
1628980560, +3.07, +27.136,  +0.01146, -1328.000, +369.000, -125.000
1628980620, +3.07, +27.136,  -0.01641, -1328.000, +345.000, -144.000
1628980680, +3.07, +27.144,  +0.05791, -1256.000, +312.000, +56.000
1628980740, +3.07, +27.152,  -0.06905, -1328.000, +368.000, -116.000
1628980800, +3.07, +27.152,  -0.17434, -1328.000, +364.000, -90.000
1628980860, +3.07, +27.136,  -0.05667, -1328.000, +368.000, -144.000
1628980920, +3.07, +27.169,  +0.02384, -1328.000, +356.000, -148.000
1628980980, +3.07, +27.169,  -0.02880, -1328.000, +332.000, -106.000
1628981040, +3.07, +27.169,  -0.00712, -1256.000, +312.000, +56.000
1628981100, +3.07, +27.161,  -0.02880, -1328.000, +342.000, -130.000
1628981160, +3.07, +27.169,  +0.02694, -1332.000, +364.000, -74.000
1628981220, +3.07, +27.177,  +0.04242, -1328.000, +359.000, -148.000
1628981280, +3.07, +27.210,  -0.07215, -1328.000, +354.000, -148.000
1628981340, +3.07, +27.194,  -0.11241, -1256.000, +311.000, +55.000
1628981400, +3.07, +27.202,  +0.03004, -1328.000, +348.000, -144.000
1628981460, +3.07, +27.194,  -0.02880, -1256.000, +312.000, +51.000
1628981520, +3.07, +27.218,  -0.09073, -1328.000, +352.000, -144.000
1628981580, +3.07, +27.185,  +0.00526, -1328.000, +352.000, -40.000
1628981640, +3.07, +27.185,  -0.00712, -1328.000, +371.000, -136.000
1628981700, +3.07, +27.202,  +0.03623, -1328.000, +362.000, -144.000
1628981760, +3.07, +27.185,  -0.10621, -1328.000, +354.000, -144.000
1628981820, +3.07, +27.194,  -0.02261, -1256.000, +312.000, +55.000
1628981880, +3.07, +27.210,  +0.00836, -1328.000, +360.000, -64.000
1628981940, +3.07, +27.210,  -0.02570, -1328.000, +356.000, -55.000
1628982000, +3.07, +27.218,  +0.01455, -1328.000, +368.000, -122.000
1628982060, +3.07, +27.210,  -0.05047, -1328.000, +359.000, -61.000
1628982120, +3.07, +27.235,  -0.01951, -1328.000, +313.000, -89.000
1628982180, +3.07, +27.235,  -0.07834, -1328.000, +368.000, -121.000
1628982240, +3.07, +27.243,  -0.06286, -1328.000, +356.000, -57.000
1628982300, +3.07, +27.235,  -0.02570, -1328.000, +331.000, -119.000
1628982360, +3.07, +27.260,  -0.02570, -1328.000, +360.000, -144.000
1628982420, +3.07, +27.251,  -0.01022, -1328.000, +352.000, -144.000
1628982480, +3.07, +27.260,  -0.06596, -1328.000, +360.000, -148.000
1628982540, +3.07, +27.251,  -0.01022, -1328.000, +360.000, -80.000
1628982600, +3.07, +27.268,  -0.07215, -1328.000, +363.000, -148.000
1628982660, +3.07, +27.260,  -0.15266, -1328.000, +368.000, -93.000
1628982720, +3.07, +27.260,  -0.03809, -1328.000, +356.000, -56.000
1628982780, +3.07, +27.227,  -0.05357, -1328.000, +368.000, -124.000
1628982840, +3.07, +27.218,  -0.06905, -1328.000, +358.000, -64.000
1628982900, +3.07, +27.235,  -0.06596, -1320.000, +352.000, -32.000
1628982960, +3.07, +27.243,  +0.11674, -1332.000, +368.000, -120.000
1628983020, +3.07, +27.243,  -0.01332, -1328.000, +360.000, -72.000
1628983080, +3.07, +27.243,  -0.10312, -1328.000, +368.000, -128.000
1628983140, +3.07, +27.243,  -0.01022, -1328.000, +359.000, -148.000
1628983200, +3.07, +27.235,  -0.07834, -1328.000, +344.000, -143.000
1628983260, +3.07, +27.251,  +0.00217, -1328.000, +368.000, -144.000
1628983320, +3.07, +27.243,  +0.00526, -1328.000, +368.000, -140.000
