7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655566560, +2.79, +25.379,  +1.13861, +424.000, +851.000, +968.000
1655566680, +2.79, +25.371,  +1.64645, +364.000, +785.000, +1056.000
1655566800, +2.78, +25.387,  +1.97469, +364.000, +787.000, +1056.000
1655566920, +2.79, +25.354,  +2.62188, +366.000, +787.000, +1055.000
1655567040, +2.79, +25.362,  +2.98418, +372.000, +816.000, +1080.000
1655567160, +2.79, +25.371,  +3.96579, +364.000, +790.000, +1059.000
1655567280, +2.78, +25.337,  +4.66562, +390.000, +847.000, +1056.000
1655567400, +2.79, +25.379,  +5.19823, +366.000, +787.000, +1055.000
1655567520, +2.79, +25.379,  +6.02193, +366.000, +791.000, +1060.000
1655567640, +2.78, +25.321,  +6.64124, +364.000, +787.000, +1055.000
1655567760, +2.79, +25.362,  +6.63195, +376.000, +822.000, +1080.000
1655567880, +2.78, +25.354,  +8.53635, +360.000, +791.000, +1063.000
1655568000, +2.79, +25.329,  +9.20521, +424.000, +860.000, +961.000
1655568120, +2.79, +25.346,  +9.60777, +364.000, +787.000, +1052.000
1655568240, +2.78, +25.346, +10.78137, +360.000, +792.000, +1063.000
1655568360, +2.78, +25.346, +11.04458, +364.000, +787.000, +1052.000
1655568480, +2.78, +25.321, +10.93620, +364.000, +788.000, +1054.000
1655568600, +2.78, +25.329, +15.46960, +384.000, +830.000, +1075.000
1655568720, +2.78, +25.329, +14.34554, +418.000, +835.000, +1006.000
1655568840, +2.78, +25.337, +14.91222, +387.000, +839.000, +1068.000
1655568960, +2.78, +25.321, +15.24045, +368.000, +806.000, +1075.000
1655569080, +2.78, +25.337, +16.05176, +364.000, +792.000, +1064.000
1655569200, +2.78, +25.321, +20.27240, +361.000, +787.000, +1054.000
1655569320, +2.78, +25.346, +18.53832, +387.000, +839.000, +1071.000
1655569440, +2.78, +25.337, +16.22517, +392.000, +856.000, +1048.000
1655569560, +2.78, +25.337, +26.14662, +376.000, +824.000, +1078.000
1655569680, +2.78, +25.337, +23.70032, +391.000, +847.000, +1062.000
1655569800, +2.79, +25.354, +20.18260, +364.000, +785.000, +1056.000
1655569920, +2.79, +25.346, +26.82168, +390.000, +848.000, +1059.000
1655570040, +2.78, +25.354, +26.10637, +361.000, +792.000, +1064.000
1655570160, +2.78, +25.346, +23.60742, +424.000, +854.000, +968.000
1655570280, +2.78, +25.346, +26.72568, +364.000, +787.000, +1054.000
1655570400, +2.78, +25.362, +44.20899, +361.000, +791.000, +1059.000
1655570520, +2.79, +25.362, +39.54554, +364.000, +800.000, +1075.000
1655570640, +2.78, +25.354, +50.98122, +368.000, +807.000, +1073.000
1655570760, +2.78, +25.354, +55.86453, +408.000, +872.000, +995.000
1655570880, +2.79, +25.362, +58.47186, +408.000, +873.000, +992.000
1655571000, +2.79, +25.379, +75.70125, +364.000, +788.000, +1054.000
1655571120, +2.79, +25.312, +61.60560, +366.000, +785.000, +1055.000
1655571240, +2.79, +25.312, +51.57886, +424.000, +840.000, +983.000
1655571360, +2.78, +25.371, +71.68807, +364.000, +787.000, +1055.000
1655571480, +2.79, +25.346, +64.41420, +366.000, +785.000, +1055.000
1655571600, +2.79, +25.337, +74.33256, +364.000, +792.000, +1063.000
1655571720, +2.79, +25.371, +83.75236, +364.000, +787.000, +1056.000
1655571840, +2.78, +25.371, +84.37787, +364.000, +790.000, +1059.000
1655571960, +2.79, +25.362, +83.75546, +364.000, +791.000, +1064.000
1655572080, +2.79, +25.387, +90.55865, +384.000, +835.000, +1072.000
1655572200, +2.79, +25.379, +73.81543, +390.000, +844.000, +1063.000
1655572320, +2.78, +25.396, +77.89672, +364.000, +787.000, +1056.000
1655572440, +2.79, +25.412, +87.50233, +364.000, +790.000, +1057.000
1655572560, +2.79, +25.387, +82.19169, +400.000, +865.000, +1020.000
1655572680, +2.78, +25.412, +68.97856, +418.000, +831.000, +995.000
1655572800, +2.78, +25.421, +90.50292, +364.000, +788.000, +1057.000
1655572920, +2.79, +25.412, +80.70223, +376.000, +825.000, +1080.000
1655573040, +2.79, +25.421, +88.45917, +374.000, +816.000, +1080.000
1655573160, +2.78, +25.421, +96.68989, +366.000, +790.000, +1052.000
1655573280, +2.79, +25.429, +83.06802, +364.000, +787.000, +1052.000
1655573400, +2.79, +25.437, +89.27977, +363.000, +787.000, +1056.000
1655573520, +2.78, +25.437, +100.70306, +424.000, +872.000, +952.000
1655573640, +2.78, +25.454, +93.21243, +416.000, +880.000, +974.000
1655573760, +2.79, +25.445, +96.22231, +364.000, +792.000, +1064.000
1655573880, +2.78, +25.445, +124.94931, +376.000, +820.000, +1079.000
1655574000, +2.78, +25.454, +105.80933, +368.000, +801.000, +1075.000
1655574120, +2.79, +25.454, +135.33835, +364.000, +792.000, +1063.000
1655574240, +2.79, +25.462, +127.39871, +376.000, +819.000, +1081.000
1655574360, +2.79, +25.445, +143.98711, +364.000, +790.000, +1055.000
1655574480, +2.79, +25.470, +149.72817, +364.000, +787.000, +1057.000
1655574600, +2.78, +25.470, +167.02878, +424.000, +864.000, +960.000
1655574720, +2.78, +25.470, +151.55206, +366.000, +787.000, +1054.000
1655574840, +2.78, +25.479, +138.03857, +424.000, +868.000, +956.000
1655574960, +2.78, +25.479, +112.25641, +368.000, +787.000, +1054.000
1655575080, +2.78, +25.470, +126.08266, +364.000, +787.000, +1051.000
1655575200, +2.78, +25.462, +124.29593, +366.000, +787.000, +1055.000
1655575320, +2.78, +25.495, +121.69480, +364.000, +787.000, +1052.000
1655575440, +2.78, +25.504, +160.68388, +363.000, +787.000, +1055.000
1655575560, +2.79, +25.504, +149.12434, +363.000, +785.000, +1056.000
1655575680, +2.79, +25.487, +125.74513, +366.000, +787.000, +1052.000
1655575800, +2.78, +25.512, +128.47013, +366.000, +787.000, +1052.000
1655575920, +2.78, +25.537, +158.26855, +400.000, +864.000, +1020.000
1655576040, +2.78, +25.487, +148.09008, +422.000, +878.000, +956.000
1655576160, +2.78, +25.529, +173.79482, +366.000, +787.000, +1057.000
1655576280, +2.78, +25.529, +245.24229, +364.000, +788.000, +1052.000
1655576400, +2.78, +25.545, +186.69518, +424.000, +839.000, +995.000
1655576520, +2.78, +25.545, +160.28752, +367.000, +787.000, +1049.000
1655576640, +2.78, +25.537, +117.44939, +404.000, +870.000, +1014.000
1655576760, +2.78, +25.537, +156.09784, +400.000, +864.000, +1025.000
1655576880, +2.78, +25.545, +102.72513, +422.000, +876.000, +956.000
1655577000, +2.78, +25.545, +137.10340, +419.000, +880.000, +960.000
1655577120, +2.78, +25.520, +122.44727, +364.000, +785.000, +1049.000
1655577240, +2.78, +25.553, +145.33722, +364.000, +787.000, +1052.000
1655577360, +2.78, +25.562, +118.37217, +396.000, +851.000, +1054.000
1655577480, +2.78, +25.553, +87.50542, +364.000, +785.000, +1054.000
1655577600, +2.78, +25.562, +133.96656, +424.000, +872.000, +958.000
1655577720, +2.78, +25.578, +116.91987, +366.000, +787.000, +1054.000
1655577840, +2.78, +25.595, +167.38489, +364.000, +792.000, +1059.000
1655577960, +2.78, +25.612, +173.07331, +398.000, +862.000, +1032.000
1655578080, +2.78, +25.620, +181.98838, +364.000, +787.000, +1055.000
1655578200, +2.78, +25.612, +187.67370, +364.000, +790.000, +1055.000
1655578320, +2.78, +25.620, +221.56891, +414.000, +880.000, +975.000
1655578440, +2.78, +25.637, +215.52747, +364.000, +787.000, +1052.000
1655578560, +2.78, +25.620, +178.00617, +367.000, +787.000, +1052.000
1655578680, +2.78, +25.653, +203.14114, +364.000, +787.000, +1054.000
1655578800, +2.78, +25.628, +211.16129, +424.000, +864.000, +960.000
1655578920, +2.78, +25.661, +202.06043, +420.000, +876.000, +956.000
1655579040, +2.78, +25.661, +211.77441, +412.000, +873.000, +984.000
1655579160, +2.78, +25.637, +193.32497, +403.000, +867.000, +1016.000
1655579280, +2.78, +25.637, +190.56591, +364.000, +787.000, +1055.000
1655579400, +2.78, +25.686, +171.85636, +364.000, +785.000, +1055.000
1655579520, +2.78, +25.661, +267.89999, +414.000, +878.000, +984.000
1655579640, +2.78, +25.678, +223.85728, +428.000, +835.000, +993.000
1655579760, +2.78, +25.678, +251.19082, +412.000, +880.000, +990.000
1655579880, +2.78, +25.711, +207.75505, +419.000, +880.000, +960.000
