7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1671591300, +2.69, +31.136, +52.90730, +472.000, +1164.000, -188.000
1671591420, +2.69, +31.128, +50.31236, +480.000, +1139.000, -192.000
1671591540, +2.69, +31.105, +49.39577, +480.000, +1128.000, -176.000
1671591660, +2.69, +31.112, +46.78225, +415.000, +1055.000,  -2.000
1671591780, +2.69, +31.073, +45.53123, +419.000, +1062.000,  -8.000
1671591900, +2.69, +31.081, +44.55581, +416.000, +1060.000,  -8.000
1671592020, +2.69, +31.073, +42.85888, +415.000, +1057.000,  -8.000
1671592140, +2.69, +31.049, +41.35085, +414.000, +1055.000,  +0.000
1671592260, +2.69, +31.033, +36.94131, +416.000, +1075.000,  +0.000
1671592380, +2.69, +31.017, +35.55714, +420.000, +1076.000,  -8.000
1671592500, +2.69, +31.009, +37.91983, +416.000, +1060.000,  +0.000
1671592620, +2.69, +31.001, +34.05220, +417.000, +1065.000,  +0.000
1671592740, +2.69, +30.985, +33.81686, +416.000, +1063.000,  -8.000
1671592860, +2.69, +30.969, +33.08607, +428.000, +1092.000, -16.000
1671592980, +2.69, +30.953, +32.07039, +422.000, +1075.000,  -8.000
1671593100, +2.69, +30.945, +35.60049, +420.000, +1080.000,  -8.000
1671593220, +2.69, +30.921, +35.30012, +424.000, +1087.000,  -8.000
1671593340, +2.69, +30.913, +30.28675, +428.000, +1091.000, -13.000
1671593460, +2.69, +30.889, +28.52789, +423.000, +1080.000,  -8.000
1671593580, +2.69, +30.881, +22.91069, +424.000, +1087.000, -12.000
1671593700, +2.69, +30.857, +21.66896, +428.000, +1095.000, -16.000
1671593820, +2.69, +30.857, +20.27860, +432.000, +1103.000, -25.000
1671593940, +2.69, +30.841, +16.60914, +440.000, +1118.000, -50.000
1671594060, +2.69, +30.825, +13.71074, +430.000, +1092.000, -16.000
1671594180, +2.69, +30.809, +11.75370, +425.000, +1088.000, -15.000
1671594300, +2.69, +30.785,  +9.88646, +448.000, +1142.000, -84.000
