7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1654701360, +2.82, +24.213,  -0.03809, +1036.000, +195.000, +374.000
1654701480, +2.82, +24.213,  -0.00712, +1032.000, +195.000, +374.000
1654701600, +2.82, +24.205,  -0.08454, +1063.000, +209.000, +328.000
1654701720, +2.82, +24.196,  -0.06286, +1043.000, +200.000, +360.000
1654701840, +2.82, +24.196,  -0.07834, +1052.000, +208.000, +348.000
1654701960, +2.82, +24.213,  +0.01765, +1008.000, +184.000, +390.000
1654702080, +2.82, +24.213,  +0.04862, +996.000, +179.000, +390.000
1654702200, +2.82, +24.205,  -0.06905, +1009.000, +184.000, +390.000
1654702320, +2.82, +24.180,  -0.01951, +1052.000, +206.000, +344.000
1654702440, +2.82, +24.196,  -0.01951, +1059.000, +211.000, +328.000
1654702560, +2.82, +24.196,  +0.01455, +999.000, +179.000, +390.000
1654702680, +2.82, +24.196,  +0.03933, +1044.000, +204.000, +359.000
1654702800, +2.82, +24.196,  -0.03189, +1070.000, +216.000, +307.000
1654702920, +2.82, +24.205,  -0.07215, +1024.000, +192.000, +384.000
1654703040, +2.82, +24.196,  -0.04738, +1011.000, +184.000, +392.000
1654703160, +2.82, +24.213,  -0.02880, +1054.000, +207.000, +344.000
1654703280, +2.81, +24.196,  -0.04428, +1041.000, +199.000, +364.000
1654703400, +2.82, +24.230,  -0.02880, +999.000, +177.000, +390.000
1654703520, +2.82, +24.188,  +0.02075, +1043.000, +198.000, +366.000
1654703640, +2.82, +24.221,  +0.01765, +1048.000, +206.000, +352.000
1654703760, +2.82, +24.171,  +0.02384, +1043.000, +199.000, +359.000
1654703880, +2.82, +24.188,  -0.00403, +1040.000, +200.000, +364.000
1654704000, +2.82, +24.188,  +0.02694, +1059.000, +212.000, +328.000
1654704120, +2.82, +24.188,  -0.00093, +991.000, +182.000, +385.000
1654704240, +2.82, +24.171,  +0.00526, +992.000, +177.000, +384.000
1654704360, +2.82, +24.196,  +0.03313, +991.000, +176.000, +384.000
1654704480, +2.82, +24.180,  -0.03809, +1059.000, +211.000, +326.000
1654704600, +2.82, +24.171,  +0.00217, +1030.000, +195.000, +380.000
1654704720, +2.82, +24.196,  +0.02694, +992.000, +177.000, +387.000
1654704840, +2.82, +24.180,  -0.00403, +1020.000, +192.000, +385.000
1654704960, +2.82, +24.205,  -0.01951, +1068.000, +216.000, +310.000
1654705080, +2.82, +24.205,  +0.01765, +1052.000, +206.000, +344.000
1654705200, +2.81, +24.196,  +0.11055, +1041.000, +204.000, +360.000
1654705320, +2.81, +24.188,  +0.12913, +1063.000, +216.000, +320.000
1654705440, +2.82, +24.196,  +0.13842, +1056.000, +209.000, +340.000
1654705560, +2.81, +24.180,  +0.21893, +1063.000, +211.000, +327.000
1654705680, +2.82, +24.171,  +0.20964, +1024.000, +192.000, +384.000
1654705800, +2.82, +24.171,  +0.21893, +1048.000, +204.000, +358.000
1654705920, +2.82, +24.171,  +0.15700, +1001.000, +184.000, +391.000
1654706040, +2.82, +24.146,  +0.16009, +1020.000, +188.000, +384.000
1654706160, +2.82, +24.180,  +0.15390, +992.000, +179.000, +384.000
1654706280, +2.82, +24.180,  +0.15080, +1046.000, +204.000, +352.000
1654706400, +2.82, +24.188,  +0.17248, +1038.000, +196.000, +371.000
1654706520, +2.82, +24.180,  +0.15700, +1036.000, +199.000, +368.000
1654706640, +2.82, +24.188,  +0.13532, +1055.000, +208.000, +339.000
1654706760, +2.82, +24.205,  +0.19106, +1056.000, +208.000, +337.000
1654706880, +2.82, +24.188,  +0.16009, +1048.000, +204.000, +355.000
1654707000, +2.82, +24.230,  +0.17867, +1040.000, +200.000, +366.000
1654707120, +2.82, +24.205,  +0.20654, +1055.000, +206.000, +344.000
1654707240, +2.82, +24.221,  +0.20964, +1032.000, +193.000, +371.000
1654707360, +2.82, +24.213,  +0.20964, +1008.000, +184.000, +390.000
1654707480, +2.82, +24.213,  +0.15390, +1031.000, +193.000, +376.000
1654707600, +2.82, +24.213,  +0.13532, +1004.000, +184.000, +388.000
1654707720, +2.82, +24.205,  +0.24370, +1038.000, +195.000, +374.000
1654707840, +2.82, +24.188,  +0.20035, +992.000, +176.000, +384.000
1654707960, +2.82, +24.238,  +0.12913, +1054.000, +207.000, +344.000
1654708080, +2.82, +24.213,  +0.22512, +1012.000, +188.000, +387.000
1654708200, +2.82, +24.196,  +0.21583, +992.000, +176.000, +384.000
1654708320, +2.82, +24.221,  +0.20654, +1000.000, +184.000, +387.000
1654708440, +2.82, +24.221,  +0.23441, +1049.000, +208.000, +344.000
1654708560, +2.82, +24.238,  +0.17248, +995.000, +176.000, +390.000
1654708680, +2.82, +24.205,  +0.23441, +1052.000, +208.000, +344.000
1654708800, +2.82, +24.221,  +0.13842, +1059.000, +211.000, +328.000
1654708920, +2.82, +24.213,  +0.18487, +1049.000, +204.000, +348.000
1654709040, +2.82, +24.171,  +0.20654, +1059.000, +209.000, +328.000
1654709160, +2.82, +24.196,  +0.18177, +1070.000, +220.000, +304.000
1654709280, +2.82, +24.188,  +0.12603, +1024.000, +192.000, +384.000
1654709400, +2.82, +24.196,  +0.15390, +1020.000, +188.000, +387.000
1654709520, +2.82, +24.171,  +0.14151, +992.000, +177.000, +391.000
1654709640, +2.82, +24.188,  +0.15080, +1049.000, +204.000, +352.000
