7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1671764340, +2.69, +29.641, +107.37001, +1088.000, +33.000, +408.000
1671764460, +2.69, +29.536, +466.60775, +1091.000, +32.000, +400.000
1671764580, +2.69, +29.438, +452.33250, +1088.000, +44.000, +400.000
1671764700, +2.69, +29.390, +148.91687, +1091.000, +40.000, +400.000
1671764820, +2.69, +29.341, +98.93491, +1089.000, +42.000, +399.000
1671764940, +2.69, +29.260, +83.03396, +1094.000, +30.000, +396.000
1671765060, +2.69, +29.186, +83.71830, +1094.000, +32.000, +396.000
1671765180, +2.69, +29.080, +69.27584, +1094.000, +24.000, +400.000
1671765300, +2.69, +28.983, +71.10901, +1095.000, +28.000, +400.000
1671765420, +2.69, +28.893, +64.83534, +1096.000, +22.000, +400.000
1671765540, +2.69, +28.787, +62.77920, +1095.000, +24.000, +400.000
1671765660, +2.69, +28.689, +63.17557, +1095.000, +24.000, +403.000
1671765780, +2.69, +28.582, +61.72017, +1095.000, +16.000, +400.000
1671765900, +2.69, +28.509, +58.24581, +1094.000, +16.000, +408.000
1671766020, +2.69, +28.452, +61.38264, +1096.000, +19.000, +404.000
1671766140, +2.69, +28.394, +106.83430, +1095.000, +12.000, +408.000
1671766260, +2.69, +28.345, +56.86163, +1095.000,  +8.000, +406.000
1671766380, +2.69, +28.312, +106.29859, +1095.000,  +8.000, +412.000
1671766500, +2.69, +28.271, +71.82432, +1096.000,  +6.000, +408.000
1671766620, +2.69, +28.206, +43.67948, +1096.000,  +8.000, +414.000
1671766740, +2.69, +28.156, +34.08007, +1094.000, +12.000, +416.000
1671766860, +2.69, +28.074, +30.17528, +1096.000,  -8.000, +414.000
1671766980, +2.69, +27.992, +26.06301, +1095.000, +16.000, +412.000
1671767100, +2.69, +27.918, +21.92908, +1096.000, -16.000, +427.000
1671767220, +2.69, +27.861, +18.53832, +1095.000,  -8.000, +441.000
1671767340, +2.69, +27.787, +15.11349, +1094.000,  +0.000, +424.000
1671767460, +2.69, +27.754, +12.08504, +1095.000, -13.000, +440.000
