7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653532860, +2.86, +29.698,  -0.01641, -552.000, -1050.000, +721.000
1653532980, +2.86, +29.641,  -0.04428, -557.000, -1081.000, +760.000
1653533100, +2.86, +29.568,  -0.03809, -560.000, -1044.000, +736.000
1653533220, +2.86, +29.528,  -0.03189, -544.000, -1020.000, +852.000
1653533340, +2.86, +29.447,  +0.00217, -552.000, -1080.000, +761.000
1653533460, +2.86, +29.422,  -0.04738, -552.000, -1032.000, +864.000
1653533580, +2.86, +29.349,  -0.03499, -560.000, -1040.000, +846.000
1653533700, +2.86, +29.284,  -0.04118, -568.000, -1040.000, +814.000
1653533820, +2.86, +29.227,  -0.05976, -560.000, -1040.000, +736.000
1653533940, +2.86, +29.162,  -0.02570, -560.000, -1040.000, +743.000
1653534060, +2.86, +29.097,  -0.00712, -560.000, -1044.000, +740.000
1653534180, +2.86, +29.023,  +0.01146, -560.000, -1044.000, +752.000
1653534300, +2.86, +28.966,  -0.04428, -560.000, -1040.000, +744.000
1653534420, +2.86, +28.893,  -0.00403, -544.000, -1024.000, +854.000
1653534540, +2.86, +28.844,  -0.03189, -552.000, -1024.000, +857.000
1653534660, +2.86, +28.787,  +0.01146, -556.000, -1032.000, +857.000
1653534780, +2.86, +28.705,  +0.05171, -552.000, -1024.000, +860.000
1653534900, +2.86, +28.640,  -0.03189, -552.000, -1032.000, +862.000
1653535020, +2.86, +28.582,  -0.02570, -562.000, -1040.000, +742.000
1653535140, +2.86, +28.501,  -0.01951, -560.000, -1040.000, +752.000
1653535260, +2.86, +28.460,  -0.06596, -552.000, -1032.000, +860.000
1653535380, +2.86, +28.386,  -0.03189, -560.000, -1040.000, +732.000
1653535500, +2.86, +28.329,  -0.05667, -560.000, -1044.000, +736.000
1653535620, +2.86, +28.247,  -0.03809, -560.000, -1040.000, +728.000
1653535740, +2.86, +28.189,  -0.10621, -560.000, -1040.000, +732.000
1653535860, +2.86, +28.140,  -0.02570, -556.000, -1048.000, +724.000
1653535980, +2.86, +28.074,  +0.03313, -559.000, -1048.000, +728.000
1653536100, +2.86, +28.009,  -0.06286, -552.000, -1048.000, +723.000
1653536220, +2.86, +27.951,  -0.07525, -552.000, -1050.000, +723.000
1653536340, +2.86, +27.877,  -0.01951, -552.000, -1050.000, +720.000
1653536460, +2.86, +27.820,  -0.02880, -556.000, -1050.000, +720.000
1653536580, +2.86, +27.754,  -0.10312, -558.000, -1052.000, +724.000
1653536700, +2.86, +27.704,  +0.02694, -556.000, -1054.000, +720.000
1653536820, +2.86, +27.630,  -0.01332, -552.000, -1054.000, +723.000
1653536940, +2.86, +27.573,  -0.10621, -556.000, -1050.000, +724.000
1653537060, +2.86, +27.515,  +0.00836, -552.000, -1053.000, +724.000
1653537180, +2.86, +27.457,  -0.06286, -560.000, -1040.000, +851.000
1653537300, +2.86, +27.408,  -0.05976, -552.000, -1056.000, +724.000
1653537420, +2.86, +27.350,  -0.08144, -556.000, -1056.000, +728.000
1653537540, +2.86, +27.260,  -0.02880, -552.000, -1056.000, +728.000
1653537660, +2.86, +27.235,  -0.03809, -552.000, -1056.000, +732.000
1653537780, +2.86, +27.152,  +0.03933, -552.000, -1056.000, +728.000
1653537900, +2.86, +27.103,  -0.08144, -558.000, -1064.000, +734.000
1653538020, +2.86, +27.053,  -0.05667, -552.000, -1064.000, +732.000
1653538140, +2.86, +26.987,  -0.05667, -556.000, -1064.000, +736.000
1653538260, +2.86, +26.946,  -0.09073, -556.000, -1064.000, +732.000
1653538380, +2.86, +26.880,  -0.08144, -552.000, -1072.000, +743.000
1653538500, +2.86, +26.830,  +0.00217, -552.000, -1072.000, +742.000
1653538620, +2.86, +26.789,  -0.06905, -552.000, -1072.000, +743.000
1653538740, +2.86, +26.714,  -0.00403, -560.000, -1068.000, +736.000
1653538860, +2.86, +26.673,  -0.01022, -552.000, -1072.000, +739.000
1653538980, +2.86, +26.615,  -0.03499, -558.000, -1074.000, +747.000
1653539100, +2.86, +26.565,  -0.04118, -552.000, -1076.000, +743.000
1653539220, +2.86, +26.483,  +0.03004, -552.000, -1073.000, +755.000
1653539340, +2.86, +26.425,  -0.10002, -552.000, -1072.000, +755.000
1653539460, +2.86, +26.408,  -0.04118, -552.000, -1076.000, +748.000
1653539580, +2.86, +26.333,  -0.02261, -552.000, -1071.000, +755.000
1653539700, +2.86, +26.300,  -0.06596, -552.000, -1076.000, +761.000
1653539820, +2.86, +26.251,  -0.04428, -552.000, -1076.000, +755.000
1653539940, +2.86, +26.184,  -0.02570, -560.000, -1076.000, +759.000
1653540060, +2.86, +26.143,  -0.00712, -560.000, -1072.000, +758.000
1653540180, +2.86, +26.093,  -0.04118, -556.000, -1073.000, +755.000
1653540300, +2.86, +26.060,  -0.04118, -560.000, -1084.000, +764.000
