7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652927220, +2.88, +27.721, +95.57202, +952.000, -480.000, -240.000
1652927340, +2.88, +27.696, +47.61523, +952.000, -474.000, -242.000
1652927460, +2.88, +27.688, +42.48420, +950.000, -468.000, -240.000
1652927580, +2.88, +27.672, +39.63844, +952.000, -480.000, -240.000
1652927700, +2.88, +27.655, +38.27904, +952.000, -476.000, -240.000
1652927820, +2.88, +27.655, +41.39420, +950.000, -476.000, -240.000
1652927940, +2.88, +27.622, +36.71526, +952.000, -480.000, -237.000
1652928060, +2.88, +27.614, +34.08626, +952.000, -480.000, -240.000
1652928180, +2.88, +27.614, +30.95871, +952.000, -474.000, -240.000
1652928300, +2.88, +27.597, +26.76904, +952.000, -476.000, -240.000
1652928420, +2.88, +27.589, +23.08720, +950.000, -480.000, -240.000
1652928540, +2.88, +27.565, +22.50814, +952.000, -480.000, -240.000
1652928660, +2.88, +27.548, +22.05913, +952.000, -480.000, -240.000
1652928780, +2.88, +27.532, +19.34962, +950.000, -478.000, -240.000
1652928900, +2.88, +27.515, +16.29639, +952.000, -484.000, -237.000
1652929020, +2.88, +27.507, +13.48469, +952.000, -480.000, -240.000
1652929140, +2.88, +27.507, +11.19322, +952.000, -476.000, -240.000
1652929260, +2.88, +27.490,  +9.16186, +952.000, -488.000, -236.000
1652929380, +2.88, +27.482,  +7.00354, +952.000, -480.000, -240.000
1652929500, +2.88, +27.466,  +5.64724, +950.000, -480.000, -236.000
1652929620, +2.88, +27.424,  +4.17636, +950.000, -484.000, -236.000
1652929740, +2.88, +27.441,  +3.32171, +950.000, -480.000, -240.000
1652929860, +2.88, +27.416,  +2.55066, +952.000, -488.000, -240.000
1652929980, +2.88, +27.424,  +1.94063, +952.000, -488.000, -240.000
1652930100, +2.88, +27.383,  +1.52259, +952.000, -488.000, -238.000
1652930220, +2.88, +27.375,  +1.11074, +950.000, -480.000, -240.000
1652930340, +2.88, +27.375,  +0.77322, +952.000, -488.000, -236.000
1652930460, +2.88, +27.350,  +0.47904, +950.000, -480.000, -240.000
1652930580, +2.88, +27.342,  +0.19416, +952.000, -480.000, -239.000
1652930700, +2.88, +27.317,  +0.15080, +952.000, -480.000, -240.000
1652930820, +2.88, +27.326,  +0.05481, +950.000, -480.000, -240.000
1652930940, +2.88, +27.301,  +0.07029, +948.000, -480.000, -240.000
1652931060, +2.88, +27.309,  +0.00217, +952.000, -480.000, -240.000
1652931180, +2.88, +27.301,  -0.12479, +947.000, -480.000, -240.000
1652931300, +2.88, +27.276,  -0.04118, +952.000, -488.000, -236.000
1652931420, +2.88, +27.276,  -0.03189, +950.000, -484.000, -240.000
1652931540, +2.88, +27.251,  -0.01951, +952.000, -484.000, -238.000
1652931660, +2.88, +27.235,  -0.00712, +952.000, -480.000, -240.000
1652931780, +2.88, +27.227,  +0.01455, +950.000, -480.000, -237.000
1652931900, +2.88, +27.218,  -0.00093, +948.000, -488.000, -240.000
1652932020, +2.88, +27.218,  -0.04118, +952.000, -484.000, -240.000
1652932140, +2.88, +27.202,  -0.03809, +952.000, -488.000, -236.000
1652932260, +2.88, +27.202,  -0.02880, +952.000, -480.000, -240.000
1652932380, +2.88, +27.194,  -0.05357, +948.000, -480.000, -240.000
1652932500, +2.88, +27.194,  -0.03809, +950.000, -484.000, -240.000
1652932620, +2.88, +27.161,  -0.00093, +952.000, -484.000, -240.000
1652932740, +2.88, +27.152,  -0.04738, +952.000, -484.000, -239.000
1652932860, +2.88, +27.161,  +0.01765, +950.000, -488.000, -240.000
1652932980, +2.88, +27.128,  -0.06596, +952.000, -488.000, -240.000
1652933100, +2.88, +27.128,  -0.05357, +950.000, -484.000, -236.000
1652933220, +2.88, +27.111,  +0.02075, +952.000, -488.000, -237.000
1652933340, +2.88, +27.103,  -0.02261, +948.000, -484.000, -240.000
1652933460, +2.88, +27.119,  -0.03499, +948.000, -496.000, -221.000
1652933580, +2.88, +27.094,  -0.01332, +952.000, -484.000, -238.000
1652933700, +2.88, +27.111,  -0.04738, +952.000, -484.000, -240.000
1652933820, +2.88, +27.061,  -0.12789, +950.000, -488.000, -237.000
1652933940, +2.88, +27.086,  -0.03499, +952.000, -488.000, -239.000
1652934060, +2.88, +27.078,  +0.03004, +950.000, -488.000, -233.000
1652934180, +2.88, +27.061,  +0.00836, +952.000, -480.000, -240.000
1652934300, +2.88, +27.086,  +0.00836, +952.000, -492.000, -229.000
1652934420, +2.88, +27.070,  -0.01951, +950.000, -484.000, -238.000
1652934540, +2.88, +27.078,  -0.03499, +952.000, -496.000, -228.000
1652934660, +2.88, +27.053,  -0.03189, +950.000, -488.000, -237.000
1652934780, +2.88, +27.061,  -0.09073, +948.000, -488.000, -234.000
1652934900, +2.88, +27.028,  +0.01455, +950.000, -488.000, -224.000
1652935020, +2.88, +27.053,  +0.00526, +950.000, -494.000, -223.000
1652935140, +2.88, +27.037,  -0.02570, +947.000, -493.000, -223.000
1652935260, +2.88, +27.004,  -0.03809, +950.000, -492.000, -231.000
1652935380, +2.88, +27.004,  -0.00712, +950.000, -492.000, -226.000
1652935500, +2.88, +26.995,  -0.04428, +950.000, -488.000, -231.000
1652935620, +2.88, +26.987,  +0.02384, +950.000, -496.000, -221.000
1652935740, +2.88, +26.995,  +0.00836, +948.000, -488.000, -237.000
1652935860, +2.88, +26.971,  -0.02880, +952.000, -488.000, -233.000
1652935980, +2.88, +26.987,  +0.02694, +947.000, -488.000, -240.000
1652936100, +2.88, +26.979,  -0.00403, +952.000, -493.000, -228.000
1652936220, +2.88, +26.971,  -0.02261, +952.000, -488.000, -232.000
1652936340, +2.88, +26.979,  -0.01641, +950.000, -488.000, -237.000
1652936460, +2.88, +26.946,  -0.01641, +950.000, -488.000, -232.000
1652936580, +2.88, +26.971,  -0.01332, +948.000, -496.000, -224.000
1652936700, +2.88, +26.962,  -0.02261, +950.000, -492.000, -232.000
1652936820, +2.88, +26.946,  -0.02570, +950.000, -492.000, -233.000
1652936940, +2.88, +26.946,  -0.02570, +951.000, -496.000, -220.000
1652937060, +2.88, +26.954,  -0.01332, +950.000, -493.000, -229.000
1652937180, +2.88, +26.929,  -0.02880, +950.000, -484.000, -240.000
