7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1650954420, +2.94, +26.946,  -0.08763, +1112.000, +77.000, +179.000
1650954540, +2.94, +26.921,  -0.00093, +1001.000, +72.000, +294.000
1650954660, +2.94, +26.954,  -0.00712, +1111.000, +70.000, +175.000
1650954780, +2.94, +26.929,  -0.04118, +1004.000, +76.000, +295.000
1650954900, +2.93, +26.946,  +0.01455, +1004.000, +76.000, +297.000
1650955020, +2.94, +26.921,  +0.09816, +1004.000, +76.000, +294.000
1650955140, +2.94, +26.946,  -0.05357, +1003.000, +76.000, +295.000
1650955260, +2.93, +26.929,  +0.06100, +1001.000, +78.000, +296.000
1650955380, +2.94, +26.929,  -0.03189, +1003.000, +71.000, +294.000
1650955500, +2.94, +26.929,  -0.03189, +1000.000, +79.000, +295.000
1650955620, +2.94, +26.929,  -0.02880, +1111.000, +79.000, +183.000
1650955740, +2.94, +26.921,  -0.08454, +1006.000, +72.000, +295.000
1650955860, +2.94, +26.913,  -0.03809, +1001.000, +71.000, +291.000
1650955980, +2.94, +26.913,  -0.00093, +1111.000, +67.000, +179.000
1650956100, +2.94, +26.904,  -0.01641, +1004.000, +79.000, +297.000
1650956220, +2.94, +26.904,  -0.02261, +1004.000, +76.000, +294.000
1650956340, +2.94, +26.913,  -0.01951, +1003.000, +72.000, +295.000
1650956460, +2.93, +26.904,  -0.02880, +1004.000, +71.000, +291.000
1650956580, +2.93, +26.904,  -0.07525, +1004.000, +71.000, +295.000
1650956700, +2.94, +26.913,  -0.04738, +1001.000, +76.000, +295.000
1650956820, +2.94, +26.896,  -0.04118, +1112.000, +67.000, +175.000
1650956940, +2.94, +26.888,  -0.01951, +1004.000, +79.000, +296.000
1650957060, +2.94, +26.896,  -0.05357, +1004.000, +73.000, +291.000
1650957180, +2.94, +26.880,  +0.00526, +1004.000, +78.000, +297.000
1650957300, +2.94, +26.896,  -0.10621, +1110.000, +72.000, +175.000
1650957420, +2.94, +26.888,  +0.02384, +1111.000, +71.000, +175.000
1650957540, +2.94, +26.896,  -0.02261, +1111.000, +71.000, +179.000
1650957660, +2.94, +26.855,  +0.08268, +1004.000, +71.000, +292.000
1650957780, +2.94, +26.888,  +0.00217, +1111.000, +63.000, +167.000
1650957900, +2.94, +26.871,  +0.00526, +1004.000, +79.000, +291.000
1650958020, +2.94, +26.880,  -0.10931, +1004.000, +78.000, +295.000
1650958140, +2.94, +26.871,  -0.09383, +1003.000, +76.000, +295.000
1650958260, +2.94, +26.880,  -0.09073, +1001.000, +76.000, +294.000
1650958380, +2.94, +26.880,  -0.02261, +1001.000, +70.000, +291.000
1650958500, +2.94, +26.888,  -0.02261, +1004.000, +72.000, +291.000
1650958620, +2.94, +26.888,  -0.05047, +1001.000, +73.000, +295.000
1650958740, +2.94, +26.880,  -0.02261, +1004.000, +71.000, +294.000
1650958860, +2.94, +26.880,  -0.03499, +1004.000, +76.000, +295.000
1650958980, +2.94, +26.863,  +0.03313, +1001.000, +76.000, +295.000
1650959100, +2.94, +26.871,  -0.11860, +1110.000, +67.000, +175.000
1650959220, +2.94, +26.871,  +0.02384, +1003.000, +76.000, +297.000
1650959340, +2.94, +26.888,  +0.00217, +1004.000, +76.000, +297.000
1650959460, +2.94, +26.871,  -0.02880, +1004.000, +72.000, +295.000
1650959580, +2.94, +26.888,  -0.05667, +1112.000, +70.000, +177.000
1650959700, +2.94, +26.880,  -0.04738, +1112.000, +62.000, +175.000
1650959820, +2.94, +26.871,  -0.01641, +1004.000, +79.000, +300.000
1650959940, +2.94, +26.871,  -0.02570, +1001.000, +76.000, +295.000
1650960060, +2.94, +26.888,  -0.07834, +1004.000, +76.000, +295.000
1650960180, +2.94, +26.880,  -0.02261, +1004.000, +73.000, +296.000
1650960300, +2.93, +26.855,  -0.10002, +1112.000, +71.000, +183.000
1650960420, +2.94, +26.880,  +0.01455, +1111.000, +67.000, +179.000
1650960540, +2.94, +26.871,  +0.05791, +1112.000, +73.000, +171.000
1650960660, +2.94, +26.880,  -0.11241, +1112.000, +61.000, +175.000
1650960780, +2.94, +26.871,  +0.02694, +1004.000, +78.000, +300.000
1650960900, +2.94, +26.871,  -0.05976, +1004.000, +71.000, +297.000
1650961020, +2.94, +26.863,  +0.00836, +1112.000, +73.000, +191.000
1650961140, +2.93, +26.847,  -0.02880, +1004.000, +72.000, +295.000
1650961260, +2.94, +26.863,  -0.00712, +1107.000, +63.000, +183.000
1650961380, +2.94, +26.855,  -0.00403, +1107.000, +65.000, +175.000
1650961500, +2.93, +26.847,  -0.03809, +1004.000, +70.000, +295.000
1650961620, +2.94, +26.863,  -0.01332, +1004.000, +70.000, +295.000
1650961740, +2.94, +26.847,  +0.00836, +1004.000, +71.000, +295.000
1650961860, +2.93, +26.855,  -0.02261, +1004.000, +71.000, +295.000
1650961980, +2.94, +26.838,  +0.03933, +1004.000, +71.000, +296.000
1650962100, +2.94, +26.822,  -0.01022, +1112.000, +71.000, +183.000
1650962220, +2.94, +26.847,  +0.00836, +1006.000, +73.000, +295.000
1650962340, +2.94, +26.847,  -0.00403, +1112.000, +75.000, +179.000
1650962460, +2.94, +26.830,  -0.09692, +1004.000, +70.000, +297.000
