7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1650089220, +2.95, +26.838,  -0.01022, +998.000, -164.000, -32.000
1650089340, +2.95, +26.822,  -0.02570, +1011.000, -157.000, -64.000
1650089460, +2.95, +26.822,  -0.04118, +950.000, -168.000,  +9.000
1650089580, +2.95, +26.805,  -0.04738, +1011.000, -156.000, -72.000
1650089700, +2.95, +26.822,  -0.07215, +947.000, -169.000, +12.000
1650089820, +2.95, +26.830,  +0.00217, +1016.000, -156.000, -72.000
1650089940, +2.95, +26.814,  -0.05976, +947.000, -168.000, +15.000
1650090060, +2.95, +26.805,  -0.03809, +1014.000, -157.000, -72.000
1650090180, +2.95, +26.814,  -0.01022, +1011.000, -160.000, -64.000
1650090300, +2.95, +26.814,  +0.05171, +1014.000, -160.000, -64.000
1650090420, +2.95, +26.814,  -0.09073, +1016.000, -154.000, -84.000
1650090540, +2.95, +26.805,  -0.03499, +1011.000, -157.000, -64.000
1650090660, +2.95, +26.805,  +0.06410, +1016.000, -156.000, -80.000
1650090780, +2.95, +26.805,  -0.02261, +1016.000, -154.000, -77.000
1650090900, +2.95, +26.822,  -0.04428, +951.000, -168.000, +15.000
1650091020, +2.95, +26.797,  -0.03189, +1016.000, -157.000, -72.000
1650091140, +2.95, +26.805,  -0.00712, +950.000, -169.000, +14.000
1650091260, +2.95, +26.822,  +0.01765, +950.000, -169.000,  +9.000
1650091380, +2.95, +26.830,  -0.01332, +1014.000, -156.000, -72.000
1650091500, +2.95, +26.830,  +0.03623, +1014.000, -157.000, -72.000
1650091620, +2.95, +26.822,  -0.04428, +1008.000, -160.000, -57.000
1650091740, +2.95, +26.830,  +0.01146, +950.000, -168.000, +12.000
1650091860, +2.95, +26.814,  -0.02261, +950.000, -169.000, +12.000
1650091980, +2.95, +26.780,  -0.00403, +947.000, -169.000, +15.000
1650092100, +2.95, +26.805,  +0.00836, +1016.000, -156.000, -72.000
1650092220, +2.95, +26.814,  -0.02261, +1016.000, -157.000, -74.000
1650092340, +2.95, +26.780,  -0.03189, +947.000, -168.000, +12.000
1650092460, +2.95, +26.780,  +0.00836, +1014.000, -160.000, -64.000
1650092580, +2.95, +26.797,  -0.01022, +950.000, -168.000, +12.000
1650092700, +2.95, +26.789,  +0.01455, +1016.000, -156.000, -80.000
1650092820, +2.95, +26.789,  -0.01332, +951.000, -168.000, +14.000
1650092940, +2.95, +26.789,  -0.01951, +950.000, -168.000, +14.000
1650093060, +2.95, +26.780,  -0.04428, +1017.000, -157.000, -80.000
1650093180, +2.95, +26.747,  +0.11674, +1014.000, -160.000, -64.000
1650093300, +2.95, +26.747,  -0.02261, +1011.000, -160.000, -64.000
1650093420, +2.95, +26.756,  -0.01641, +947.000, -168.000, +12.000
1650093540, +2.95, +26.723,  -0.06596, +1016.000, -159.000, -77.000
1650093660, +2.95, +26.739,  -0.02880, +1016.000, -160.000, -79.000
1650093780, +2.95, +26.739,  -0.03809, +1016.000, -152.000, -80.000
1650093900, +2.95, +26.723,  -0.07525, +1016.000, -159.000, -77.000
1650094020, +2.95, +26.747,  -0.00403, +1012.000, -157.000, -64.000
1650094140, +2.95, +26.756,  +0.00217, +947.000, -168.000, +16.000
1650094260, +2.95, +26.714,  -0.01951, +1011.000, -160.000, -64.000
1650094380, +2.95, +26.756,  -0.04118, +1011.000, -160.000, -64.000
1650094500, +2.95, +26.723,  -0.05976, +1011.000, -159.000, -61.000
1650094620, +2.95, +26.764,  -0.07525, +1016.000, -156.000, -76.000
1650094740, +2.95, +26.739,  -0.00712, +950.000, -170.000, +14.000
1650094860, +2.95, +26.739,  -0.02570, +1016.000, -157.000, -80.000
1650094980, +2.95, +26.723,  +0.01146, +1015.000, -154.000, -72.000
1650095100, +2.95, +26.731,  -0.04428, +948.000, -169.000, +14.000
1650095220, +2.95, +26.723,  -0.00403, +947.000, -168.000, +15.000
1650095340, +2.95, +26.747,  -0.05047, +1014.000, -157.000, -72.000
1650095460, +2.95, +26.723,  -0.03809, +947.000, -168.000, +14.000
1650095580, +2.95, +26.723,  -0.01022, +950.000, -168.000, +14.000
1650095700, +2.95, +26.731,  -0.04118, +1015.000, -156.000, -76.000
1650095820, +2.95, +26.714,  -0.06286, +1016.000, -156.000, -72.000
1650095940, +2.95, +26.756,  +0.01455, +947.000, -168.000, +15.000
1650096060, +2.95, +26.714,  -0.06286, +948.000, -168.000, +12.000
1650096180, +2.95, +26.706,  -0.00093, +950.000, -168.000, +14.000
1650096300, +2.95, +26.723,  +0.03623, +1016.000, -156.000, -72.000
1650096420, +2.95, +26.698,  +0.00217, +1016.000, -154.000, -79.000
1650096540, +2.95, +26.706,  -0.10312, +947.000, -169.000, +12.000
1650096660, +2.95, +26.723,  -0.05976, +947.000, -169.000, +14.000
1650096780, +2.95, +26.714,  -0.02570, +1017.000, -154.000, -80.000
1650096900, +2.95, +26.706,  -0.04118, +1024.000, -156.000, -94.000
1650097020, +2.95, +26.714,  +0.00526, +950.000, -168.000, +15.000
1650097140, +2.95, +26.689,  -0.00093, +947.000, -168.000, +12.000
1650097260, +2.95, +26.706,  -0.09383, +1009.000, -160.000, -64.000
1650097380, +2.95, +26.698,  +0.01146, +1016.000, -156.000, -77.000
1650097500, +2.95, +26.689,  -0.13099, +947.000, -168.000, +14.000
1650097620, +2.95, +26.681,  +0.03623, +1014.000, -156.000, -72.000
1650097740, +2.95, +26.656,  +0.03004, +1016.000, -157.000, -72.000
1650097860, +2.95, +26.665,  +0.07029, +1016.000, -156.000, -80.000
1650097980, +2.95, +26.648,  -0.08763, +947.000, -168.000, +14.000
1650098100, +2.95, +26.648,  -0.06596, +950.000, -169.000, +15.000
1650098220, +2.95, +26.648,  -0.06286, +1016.000, -154.000, -77.000
1650098340, +2.95, +26.623,  +0.04862, +1016.000, -156.000, -80.000
1650098460, +2.95, +26.632,  -0.08763, +1016.000, -154.000, -84.000
1650098580, +2.95, +26.607,  -0.00712, +950.000, -169.000, +14.000
1650098700, +2.95, +26.615,  -0.05667, +950.000, -168.000, +14.000
1650098820, +2.95, +26.615,  +0.02075, +1016.000, -159.000, -72.000
1650098940, +2.95, +26.615,  -0.05047, +1052.000, -177.000, -160.000
1650099060, +2.95, +26.632,  +0.01455, +950.000, -168.000, +12.000
1650099180, +2.95, +26.623,  -0.00712, +1016.000, -154.000, -79.000
1650099300, +2.95, +26.607,  -0.08763, +951.000, -168.000, +12.000
1650099420, +2.95, +26.582,  -0.07834, +1008.000, -160.000, -64.000
1650099540, +2.95, +26.598,  +0.00836, +1019.000, -153.000, -88.000
1650099660, +2.95, +26.574,  -0.01641, +947.000, -170.000, +15.000
1650099780, +2.95, +26.582,  -0.04428, +1019.000, -154.000, -84.000
1650099900, +2.95, +26.590,  -0.03189, +1014.000, -160.000, -72.000
1650100020, +2.95, +26.574,  +0.06410, +1016.000, -154.000, -80.000
1650100140, +2.95, +26.582,  -0.02880, +1012.000, -154.000, -72.000
1650100260, +2.95, +26.582,  +0.00836, +1016.000, -157.000, -78.000
1650100380, +2.95, +26.574,  -0.14337, +1016.000, -157.000, -77.000
1650100500, +2.95, +26.565,  +0.07958, +1016.000, -157.000, -79.000
1650100620, +2.95, +26.565,  -0.10931, +1016.000, -154.000, -74.000
1650100740, +2.95, +26.557,  -0.08144, +948.000, -168.000, +12.000
1650100860, +2.95, +26.557,  -0.05357, +1039.000, -144.000, -144.000
1650100980, +2.95, +26.532,  -0.11550, +947.000, -169.000, +14.000
1650101100, +2.95, +26.532,  -0.03189, +950.000, -168.000, +15.000
1650101220, +2.95, +26.516,  -0.01951, +1031.000, -144.000, -124.000
1650101340, +2.95, +26.507,  -0.04428, +1032.000, -148.000, -127.000
1650101460, +2.95, +26.499,  +0.01765, +951.000, -168.000, +12.000
1650101580, +2.95, +26.516,  -0.01951, +1016.000, -154.000, -77.000
1650101700, +2.95, +26.516,  -0.02261, +1011.000, -157.000, -64.000
1650101820, +2.95, +26.507,  +0.04862, +1016.000, -156.000, -77.000
1650101940, +2.95, +26.483,  -0.00712, +1011.000, -156.000, -68.000
1650102060, +2.95, +26.483,  +0.04242, +1016.000, -156.000, -76.000
1650102180, +2.95, +26.499,  +0.02694, +1014.000, -156.000, -77.000
1650102300, +2.95, +26.483,  -0.01641, +950.000, -168.000, +14.000
1650102420, +2.95, +26.474,  -0.04118, +947.000, -168.000, +12.000
1650102540, +2.95, +26.483,  -0.00712, +947.000, -170.000, +14.000
1650102660, +2.95, +26.458,  -0.00712, +1016.000, -154.000, -80.000
1650102780, +2.95, +26.466,  -0.07215, +950.000, -173.000, +14.000
1650102900, +2.95, +26.466,  -0.10002, +950.000, -168.000, +12.000
1650103020, +2.95, +26.441,  +0.05791, +950.000, -169.000, +12.000
1650103140, +2.95, +26.441,  -0.05357, +1008.000, -160.000, -52.000
1650103260, +2.95, +26.441,  +0.00526, +947.000, -168.000, +14.000
1650103380, +2.95, +26.433,  +0.05171, +1017.000, -152.000, -84.000
1650103500, +2.95, +26.441,  -0.00403, +1048.000, -144.000, -184.000
1650103620, +2.95, +26.449,  -0.00093, +947.000, -168.000, +14.000
1650103740, +2.95, +26.433,  +0.05171, +948.000, -167.000, +12.000
1650103860, +2.95, +26.441,  -0.03809, +1016.000, -156.000, -80.000
1650103980, +2.95, +26.441,  +0.01146, +1041.000, -142.000, -160.000
1650104100, +2.95, +26.449,  -0.00093, +947.000, -168.000, +14.000
1650104220, +2.95, +26.441,  -0.04428, +1017.000, -156.000, -80.000
1650104340, +2.95, +26.441,  +0.03623, +1036.000, -143.000, -144.000
1650104460, +2.95, +26.416,  +0.00217, +996.000, -164.000, -30.000
