7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653186780, +2.87, +27.194, +56.68203, +649.000, -702.000, -508.000
1653186900, +2.87, +27.177, +46.16294, +646.000, -704.000, -512.000
1653187020, +2.87, +27.161, +39.57031, +648.000, -701.000, -512.000
1653187140, +2.87, +27.161, +35.46424, +648.000, -701.000, -504.000
1653187260, +2.87, +27.161, +29.11625, +648.000, -700.000, -504.000
1653187380, +2.87, +27.128, +20.10519, +648.000, -698.000, -504.000
1653187500, +2.87, +27.161, +18.24414, +648.000, -704.000, -512.000
1653187620, +2.87, +27.144, +18.37729, +648.000, -704.000, -508.000
1653187740, +2.87, +27.144, +13.59927, +648.000, -704.000, -506.000
1653187860, +2.87, +27.128, +12.80035, +648.000, -700.000, -512.000
1653187980, +2.87, +27.144, +10.42217, +647.000, -704.000, -512.000
1653188100, +2.87, +27.128,  +9.63254, +646.000, -704.000, -506.000
1653188220, +2.87, +27.128,  +8.64473, +648.000, -704.000, -506.000
1653188340, +2.87, +27.103,  +7.33797, +647.000, -698.000, -508.000
1653188460, +2.87, +27.103,  +6.16127, +647.000, -704.000, -508.000
1653188580, +2.87, +27.086,  +5.14869, +647.000, -704.000, -504.000
1653188700, +2.87, +27.070,  +4.21971, +648.000, -702.000, -512.000
1653188820, +2.87, +27.094,  +3.15759, +648.000, -704.000, -508.000
1653188940, +2.87, +27.078,  +2.21313, +652.000, -704.000, -512.000
1653189060, +2.87, +27.070,  +1.70839, +649.000, -704.000, -512.000
1653189180, +2.87, +27.061,  +1.38324, +648.000, -704.000, -508.000
1653189300, +2.87, +27.061,  +0.97140, +648.000, -704.000, -509.000
1653189420, +2.87, +27.045,  +0.71748, +648.000, -704.000, -510.000
1653189540, +2.87, +27.053,  +0.51001, +649.000, -704.000, -512.000
1653189660, +2.87, +27.028,  +0.34589, +648.000, -704.000, -490.000
1653189780, +2.87, +27.028,  +0.16009, +652.000, -704.000, -488.000
1653189900, +2.87, +27.004,  +0.07339, +652.000, -696.000, -504.000
