7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1651646580, +2.92, +26.433,  -0.01641, +967.000, -145.000, +71.000
1651646700, +2.92, +26.433,  -0.03189, +967.000, -146.000, +71.000
1651646820, +2.92, +26.400,  -0.06596, +966.000, -148.000, +71.000
1651646940, +2.92, +26.408,  -0.02570, +967.000, -146.000, +70.000
1651647060, +2.92, +26.408,  +0.05481, +967.000, -148.000, +71.000
1651647180, +2.92, +26.400,  -0.05976, +967.000, -145.000, +71.000
1651647300, +2.92, +26.416,  +0.00836, +967.000, -144.000, +73.000
1651647420, +2.92, +26.408,  +0.02384, +1072.000, -167.000, -72.000
1651647540, +2.92, +26.391,  -0.04738, +967.000, -144.000, +73.000
1651647660, +2.92, +26.391,  +0.01765, +966.000, -148.000, +70.000
1651647780, +2.92, +26.383,  +0.00836, +966.000, -148.000, +71.000
1651647900, +2.92, +26.367,  -0.03189, +967.000, -146.000, +73.000
1651648020, +2.92, +26.367,  -0.01641, +967.000, -145.000, +71.000
1651648140, +2.92, +26.383,  -0.06286, +967.000, -146.000, +75.000
1651648260, +2.92, +26.342,  -0.02261, +967.000, -148.000, +71.000
1651648380, +2.92, +26.367,  -0.04428, +967.000, -145.000, +71.000
1651648500, +2.92, +26.367,  -0.01022, +967.000, -146.000, +71.000
1651648620, +2.92, +26.325,  +0.00526, +1072.000, -168.000, -65.000
1651648740, +2.92, +26.358,  -0.00093, +967.000, -144.000, +73.000
1651648860, +2.92, +26.342,  -0.09073, +1071.000, -161.000, -65.000
1651648980, +2.92, +26.350,  -0.05976, +967.000, -145.000, +71.000
1651649100, +2.92, +26.325,  -0.01951, +967.000, -146.000, +71.000
1651649220, +2.92, +26.342,  -0.08144, +966.000, -145.000, +71.000
1651649340, +2.92, +26.342,  -0.02570, +1072.000, -167.000, -65.000
1651649460, +2.92, +26.325,  -0.01022, +967.000, -145.000, +71.000
1651649580, +2.92, +26.325,  +0.00217, +966.000, -146.000, +71.000
1651649700, +2.92, +26.325,  -0.01951, +967.000, -144.000, +71.000
1651649820, +2.92, +26.317,  -0.04428, +967.000, -146.000, +71.000
1651649940, +2.92, +26.317,  +0.01146, +967.000, -144.000, +72.000
1651650060, +2.92, +26.309,  -0.01641, +968.000, -145.000, +75.000
1651650180, +2.92, +26.317,  -0.03499, +969.000, -146.000, +72.000
1651650300, +2.92, +26.309,  +0.01455, +967.000, -146.000, +73.000
1651650420, +2.92, +26.309,  -0.00093, +968.000, -145.000, +71.000
1651650540, +2.92, +26.300,  -0.01332, +967.000, -148.000, +76.000
1651650660, +2.92, +26.300,  -0.06286, +1073.000, -164.000, -65.000
1651650780, +2.92, +26.292,  -0.01641, +967.000, -145.000, +71.000
1651650900, +2.92, +26.317,  +0.00526, +967.000, -144.000, +71.000
1651651020, +2.92, +26.284,  -0.02880, +967.000, -145.000, +71.000
1651651140, +2.92, +26.292,  -0.07525, +1073.000, -165.000, -65.000
1651651260, +2.92, +26.300,  -0.01951, +967.000, -144.000, +72.000
1651651380, +2.92, +26.300,  -0.06596, +967.000, -145.000, +72.000
1651651500, +2.92, +26.292,  +0.01146, +967.000, -148.000, +73.000
1651651620, +2.92, +26.300,  +0.01455, +966.000, -145.000, +72.000
1651651740, +2.92, +26.284,  +0.00836, +967.000, -145.000, +71.000
1651651860, +2.92, +26.275,  +0.01765, +967.000, -146.000, +71.000
1651651980, +2.92, +26.267,  -0.05047, +967.000, -146.000, +72.000
1651652100, +2.92, +26.275,  -0.03189, +967.000, -144.000, +71.000
1651652220, +2.92, +26.292,  -0.04738, +1030.000, -128.000,  +0.000
1651652340, +2.92, +26.284,  -0.06596, +967.000, -146.000, +75.000
1651652460, +2.92, +26.300,  -0.03499, +1033.000, -128.000,  -8.000
1651652580, +2.92, +26.284,  -0.00712, +967.000, -145.000, +71.000
1651652700, +2.92, +26.292,  -0.05357, +966.000, -144.000, +71.000
1651652820, +2.92, +26.300,  -0.01641, +966.000, -148.000, +73.000
1651652940, +2.92, +26.275,  +0.00526, +967.000, -145.000, +72.000
1651653060, +2.92, +26.292,  -0.02261, +967.000, -146.000, +71.000
1651653180, +2.92, +26.284,  -0.05047, +967.000, -148.000, +75.000
1651653300, +2.92, +26.292,  -0.03499, +966.000, -148.000, +71.000
1651653420, +2.92, +26.292,  -0.03189, +969.000, -148.000, +71.000
1651653540, +2.92, +26.292,  +0.05171, +967.000, -146.000, +73.000
1651653660, +2.92, +26.300,  +0.02384, +967.000, -148.000, +71.000
1651653780, +2.92, +26.300,  -0.01332, +967.000, -145.000, +73.000
1651653900, +2.92, +26.284,  -0.01022, +966.000, -146.000, +72.000
1651654020, +2.92, +26.292,  +0.01146, +1031.000, -128.000,  +0.000
1651654140, +2.92, +26.309,  -0.03189, +1031.000, -136.000,  +3.000
1651654260, +2.92, +26.309,  -0.06286, +967.000, -145.000, +71.000
1651654380, +2.92, +26.309,  -0.00403, +1073.000, -164.000, -61.000
1651654500, +2.92, +26.309,  -0.06596, +963.000, -148.000, +71.000
1651654620, +2.92, +26.284,  -0.01022, +967.000, -144.000, +73.000
1651654740, +2.92, +26.309,  -0.03499, +967.000, -146.000, +71.000
1651654860, +2.92, +26.309,  +0.00526, +968.000, -146.000, +71.000
1651654980, +2.92, +26.300,  +0.00526, +967.000, -146.000, +76.000
1651655100, +2.92, +26.284,  -0.02261, +967.000, -148.000, +76.000
1651655220, +2.92, +26.317,  +0.01765, +967.000, -148.000, +76.000
1651655340, +2.92, +26.325,  -0.03499, +967.000, -151.000, +72.000
1651655460, +2.92, +26.300,  -0.00093, +967.000, -148.000, +72.000
1651655580, +2.92, +26.317,  +0.00836, +967.000, -146.000, +73.000
1651655700, +2.92, +26.342,  -0.02261, +966.000, -145.000, +73.000
1651655820, +2.92, +26.333,  -0.01332, +967.000, -148.000, +76.000
1651655940, +2.92, +26.300,  +0.05171, +967.000, -148.000, +72.000
1651656060, +2.92, +26.342,  -0.01951, +966.000, -144.000, +72.000
1651656180, +2.92, +26.333,  +0.01765, +967.000, -148.000, +76.000
1651656300, +2.92, +26.317,  +0.02694, +968.000, -144.000, +76.000
1651656420, +2.92, +26.325,  +0.03313, +1073.000, -168.000, -65.000
1651656540, +2.92, +26.325,  -0.03189, +1072.000, -164.000, -65.000
1651656660, +2.92, +26.350,  +0.00836, +966.000, -145.000, +76.000
1651656780, +2.92, +26.325,  +0.03933, +966.000, -148.000, +73.000
1651656900, +2.92, +26.350,  -0.01641, +967.000, -146.000, +75.000
1651657020, +2.92, +26.309,  -0.01332, +967.000, -146.000, +73.000
1651657140, +2.92, +26.350,  +0.07649, +967.000, -146.000, +75.000
1651657260, +2.92, +26.358,  +0.01455, +967.000, -146.000, +71.000
1651657380, +2.92, +26.367,  -0.03809, +967.000, -145.000, +75.000
1651657500, +2.92, +26.367,  -0.06286, +967.000, -148.000, +71.000
1651657620, +2.92, +26.375,  -0.01641, +967.000, -144.000, +72.000
1651657740, +2.92, +26.350,  -0.01951, +967.000, -144.000, +76.000
1651657860, +2.92, +26.375,  -0.03189, +967.000, -146.000, +73.000
1651657980, +2.92, +26.367,  -0.01022, +967.000, -148.000, +75.000
1651658100, +2.92, +26.383,  +0.01146, +967.000, -148.000, +71.000
1651658220, +2.92, +26.391,  -0.02880, +968.000, -148.000, +71.000
1651658340, +2.92, +26.367,  -0.04428, +966.000, -148.000, +73.000
