7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1644266400, +3.00, +28.238, +156.14429, +940.000, +161.000,  -8.000
1644266520, +3.00, +28.247, +279.21800, +940.000, +163.000,  -9.000
1644266640, +3.00, +28.222, +152.82166, +940.000, +163.000,  -5.000
1644266760, +3.00, +28.263, +109.86276, +937.000, +166.000, -10.000
1644266880, +3.00, +28.279, +105.10640, +940.000, +163.000,  -8.000
1644267000, +3.00, +28.279, +342.29231, +940.000, +166.000,  -8.000
1644267120, +3.00, +28.288, +134.74380, +940.000, +161.000,  -8.000
1644267240, +3.00, +28.312, +176.69941, +939.000, +163.000,  -8.000
1644267360, +3.00, +28.320, +396.64354, +940.000, +163.000,  -4.000
1644267480, +3.00, +28.337, +148.18298, +940.000, +163.000,  -2.000
1644267600, +3.00, +28.337, +134.94508, +937.000, +161.000,  -8.000
1644267720, +3.00, +28.361, +104.55831, +937.000, +163.000,  -8.000
1644267840, +3.00, +28.353, +396.06448, +940.000, +159.000,  -4.000
1644267960, +3.00, +28.386, +226.17662, +940.000, +163.000,  -7.000
1644268080, +3.00, +28.394, +359.12534, +937.000, +166.000,  -5.000
1644268200, +3.00, +28.402, +158.64633, +940.000, +161.000,  -8.000
1644268320, +3.00, +28.402, +110.08881, +940.000, +161.000,  -8.000
1644268440, +3.00, +28.419, +121.60810, +940.000, +163.000,  -8.000
1644268560, +3.00, +28.402, +196.33485, +940.000, +166.000,  -8.000
1644268680, +3.00, +28.435, +948.04597, +937.000, +167.000,  -9.000
1644268800, +3.00, +28.443, +158.44196, +937.000, +163.000,  -8.000
1644268920, +3.00, +28.468, +132.30370, +940.000, +163.000,  -8.000
1644269040, +3.00, +28.468, +130.00293, +940.000, +163.000,  -8.000
1644269160, +3.00, +28.484, +963.41121, +940.000, +166.000,  -7.000
1644269280, +3.00, +28.517, +1014.12086, +937.000, +163.000,  -7.000
1644269400, +3.00, +28.492, +186.39482, +939.000, +163.000,  -8.000
1644269520, +3.00, +28.509, +231.39746, +940.000, +161.000,  -4.000
1644269640, +3.00, +28.501, +161.41777, +940.000, +161.000,  -5.000
