7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1629064680, +3.05, +27.086,  +0.00836, -1256.000, +371.000, +83.000
1629064740, +3.05, +27.061,  -0.05357, -1252.000, +371.000, +84.000
1629064800, +3.05, +27.086,  -0.06286, -1256.000, +371.000, +83.000
1629064860, +3.05, +27.094,  -0.10621, -1264.000, +374.000, +86.000
1629064920, +3.05, +27.094,  -0.01641, -1328.000, +392.000, -73.000
1629064980, +3.05, +27.078,  -0.03809, -1320.000, +400.000, -92.000
1629065040, +3.05, +27.111,  -0.06905, -1256.000, +371.000, +83.000
1629065100, +3.05, +27.119,  -0.05667, -1324.000, +400.000, -92.000
1629065160, +3.05, +27.128,  -0.03189, -1328.000, +416.000, -106.000
1629065220, +3.05, +27.128,  -0.05976, -1328.000, +432.000, -80.000
1629065280, +3.05, +27.152,  -0.06596, -1320.000, +414.000, -108.000
1629065340, +3.05, +27.161,  -0.03809, -1320.000, +419.000, -112.000
1629065400, +3.05, +27.152,  +0.03623, -1256.000, +371.000, +86.000
1629065460, +3.05, +27.169,  -0.03189, -1328.000, +414.000, -104.000
1629065520, +3.05, +27.169,  +0.04552, -1252.000, +371.000, +83.000
1629065580, +3.05, +27.169,  -0.01022, -1328.000, +425.000, -111.000
1629065640, +3.05, +27.177,  -0.07215, -1328.000, +435.000, -92.000
1629065700, +3.05, +27.185,  -0.03809, -1328.000, +432.000, -104.000
1629065760, +3.05, +27.161,  -0.02261, -1328.000, +432.000, -72.000
1629065820, +3.05, +27.202,  -0.13718, -1328.000, +381.000, -65.000
1629065880, +3.05, +27.194,  +0.00526, -1324.000, +403.000, -92.000
1629065940, +3.05, +27.235,  -0.04118, -1328.000, +400.000, -92.000
1629066000, +3.05, +27.235,  +0.05171, -1253.000, +371.000, +83.000
1629066060, +3.05, +27.251,  -0.05667, -1322.000, +380.000, -57.000
1629066120, +3.05, +27.243,  +0.01455, -1326.000, +432.000, -110.000
1629066180, +3.05, +27.260,  -0.03809, -1328.000, +432.000, -104.000
