7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1670899140, +2.71, +29.698, +364.34618, +1099.000, +67.000, +296.000
1670899260, +2.71, +29.698, +345.78216, +1059.000, +48.000, +400.000
1670899380, +2.71, +29.682, +337.04360, +1100.000, +68.000, +294.000
1670899500, +2.71, +29.690, +328.65496, +1027.000, +32.000, +432.000
1670899620, +2.71, +29.690, +348.65269, +1024.000, +32.000, +430.000
1670899740, +2.71, +29.682, +363.54416, +1100.000, +68.000, +292.000
1670899860, +2.71, +29.698, +373.63902, +1103.000, +70.000, +288.000
1670899980, +2.71, +29.690, +356.14642, +1099.000, +67.000, +296.000
1670900100, +2.71, +29.674, +346.36741, +1102.000, +64.000, +287.000
1670900220, +2.71, +29.690, +318.64990, +1080.000, +60.000, +348.000
1670900340, +2.71, +29.690, +294.14663, +1012.000, +28.000, +432.000
1670900460, +2.71, +29.690, +263.58645, +1024.000, +32.000, +430.000
1670900580, +2.71, +29.690, +244.74064, +1099.000, +67.000, +296.000
1670900700, +2.71, +29.698, +201.77245, +1102.000, +68.000, +291.000
1670900820, +2.71, +29.698, +185.84053, +1100.000, +68.000, +300.000
1670900940, +2.71, +29.698, +164.68157, +1100.000, +64.000, +304.000
1670901060, +2.71, +29.698, +146.52011, +1032.000, +32.000, +428.000
1670901180, +2.71, +29.690, +136.31687, +1040.000, +38.000, +422.000
1670901300, +2.71, +29.690, +123.42269, +1016.000, +30.000, +432.000
1670901420, +2.71, +29.690, +115.41183, +1100.000, +65.000, +296.000
1670901540, +2.71, +29.690, +77.49727, +1095.000, +67.000, +304.000
1670901660, +2.71, +29.674, +69.11481, +1043.000, +38.000, +422.000
1670901780, +2.71, +29.666, +63.51929, +1088.000, +62.000, +328.000
1670901900, +2.71, +29.690, +58.23032, +1103.000, +67.000, +291.000
1670902020, +2.71, +29.690, +53.36249, +1102.000, +68.000, +288.000
1670902140, +2.71, +29.682, +44.84689, +1102.000, +70.000, +292.000
1670902260, +2.71, +29.666, +38.48031, +1025.000, +32.000, +432.000
1670902380, +2.71, +29.674, +33.96240, +1027.000, +32.000, +428.000
1670902500, +2.71, +29.682, +30.92155, +1008.000, +28.000, +432.000
1670902620, +2.71, +29.682, +29.95542, +1055.000, +44.000, +408.000
1670902740, +2.71, +29.666, +28.35449, +1100.000, +70.000, +291.000
1670902860, +2.71, +29.666, +27.78162, +1094.000, +65.000, +310.000
1670902980, +2.71, +29.666, +25.88341, +1088.000, +64.000, +323.000
1670903100, +2.71, +29.666, +21.87024, +1086.000, +64.000, +339.000
1670903220, +2.71, +29.666, +17.54431, +1036.000, +38.000, +425.000
1670903340, +2.71, +29.649, +14.87196, +1103.000, +67.000, +286.000
1670903460, +2.71, +29.649, +12.22748, +1100.000, +70.000, +292.000
1670903580, +2.71, +29.641,  +9.89266, +1104.000, +68.000, +280.000
1670903700, +2.71, +29.649,  +8.13070, +1099.000, +67.000, +300.000
1670903820, +2.71, +29.633,  +6.30371, +1102.000, +68.000, +286.000
1670903940, +2.71, +29.625,  +4.79568, +1105.000, +67.000, +276.000
1670904060, +2.71, +29.617,  +3.65304, +1027.000, +32.000, +432.000
1670904180, +2.71, +29.633,  +2.79529, +1103.000, +67.000, +288.000
1670904300, +2.71, +29.609,  +2.01495, +1103.000, +68.000, +284.000
1670904420, +2.71, +29.601,  +1.36776, +1068.000, +48.000, +384.000
1670904540, +2.71, +29.601,  +0.91566, +1100.000, +67.000, +300.000
1670904660, +2.71, +29.584,  +0.53168, +1105.000, +67.000, +275.000
1670904780, +2.71, +29.601,  +0.24989, +1030.000, +32.000, +432.000
1670904900, +2.71, +29.584,  +0.15080, +1102.000, +67.000, +294.000
1670905020, +2.71, +29.584,  +0.09197, +1031.000, +35.000, +428.000
1670905140, +2.71, +29.576,  +0.04242, +1096.000, +67.000, +300.000
1670905260, +2.71, +29.568,  +0.02694, +1095.000, +64.000, +308.000
1670905380, +2.71, +29.552,  -0.03499, +1011.000, +30.000, +432.000
1670905500, +2.71, +29.552,  -0.02261, +1019.000, +32.000, +428.000
1670905620, +2.71, +29.544,  -0.04428, +1102.000, +70.000, +288.000
1670905740, +2.71, +29.536,  -0.00712, +1099.000, +68.000, +296.000
1670905860, +2.71, +29.536,  +0.01146, +1094.000, +64.000, +305.000
1670905980, +2.71, +29.520,  -0.03189, +1104.000, +68.000, +280.000
1670906100, +2.71, +29.520,  -0.02261, +1095.000, +64.000, +307.000
1670906220, +2.71, +29.503,  -0.02261, +1107.000, +67.000, +280.000
1670906340, +2.71, +29.487,  -0.02261, +1104.000, +67.000, +286.000
1670906460, +2.71, +29.487,  -0.02261, +1105.000, +67.000, +280.000
1670906580, +2.71, +29.487,  -0.02880, +1099.000, +65.000, +300.000
1670906700, +2.71, +29.471,  -0.00712, +1104.000, +67.000, +281.000
1670906820, +2.71, +29.471,  +0.01765, +1104.000, +67.000, +276.000
1670906940, +2.71, +29.463,  -0.04428, +1104.000, +68.000, +280.000
1670907060, +2.71, +29.455,  +0.00526, +1100.000, +65.000, +297.000
1670907180, +2.71, +29.447,  -0.00712, +1104.000, +68.000, +284.000
1670907300, +2.71, +29.430,  -0.03189, +1102.000, +67.000, +284.000
1670907420, +2.71, +29.414,  -0.04118, +1100.000, +68.000, +292.000
1670907540, +2.71, +29.414,  -0.03809, +1104.000, +67.000, +280.000
1670907660, +2.71, +29.390,  -0.02261, +1108.000, +67.000, +280.000
1670907780, +2.71, +29.398,  -0.05047, +1104.000, +65.000, +284.000
1670907900, +2.71, +29.373,  -0.02570, +1102.000, +70.000, +289.000
1670908020, +2.71, +29.365,  -0.01022, +1104.000, +67.000, +276.000
1670908140, +2.71, +29.365,  -0.02880, +1104.000, +68.000, +280.000
1670908260, +2.71, +29.341,  -0.00403, +1105.000, +64.000, +272.000
1670908380, +2.71, +29.357,  -0.03189, +1104.000, +64.000, +273.000
1670908500, +2.71, +29.333,  -0.00712, +1103.000, +68.000, +284.000
1670908620, +2.71, +29.325,  -0.01332, +1108.000, +67.000, +272.000
1670908740, +2.71, +29.308,  -0.03499, +1105.000, +67.000, +272.000
1670908860, +2.71, +29.308,  -0.01332, +1105.000, +64.000, +272.000
1670908980, +2.71, +29.300,  -0.07525, +1107.000, +64.000, +272.000
1670909100, +2.71, +29.292,  -0.05047, +1107.000, +64.000, +275.000
1670909220, +2.71, +29.268,  -0.01951, +1107.000, +64.000, +272.000
1670909340, +2.71, +29.284,  -0.01022, +1107.000, +64.000, +271.000
1670909460, +2.71, +29.276,  +0.00217, +1102.000, +67.000, +288.000
1670909580, +2.71, +29.276,  -0.03499, +1107.000, +64.000, +272.000
1670909700, +2.71, +29.260,  +0.00836, +1110.000, +64.000, +272.000
1670909820, +2.71, +29.235,  -0.03499, +1110.000, +64.000, +272.000
1670909940, +2.71, +29.243,  -0.02570, +1112.000, +64.000, +275.000
1670910060, +2.71, +29.243,  -0.03189, +1108.000, +64.000, +273.000
1670910180, +2.71, +29.227,  -0.00403, +1104.000, +68.000, +272.000
1670910300, +2.71, +29.235,  -0.01641, +1108.000, +64.000, +272.000
1670910420, +2.71, +29.219,  -0.00403, +1107.000, +64.000, +275.000
1670910540, +2.71, +29.227,  -0.03809, +1107.000, +64.000, +270.000
1670910660, +2.71, +29.227,  -0.00403, +1104.000, +68.000, +280.000
1670910780, +2.71, +29.219,  -0.01951, +1107.000, +64.000, +271.000
1670910900, +2.71, +29.203,  -0.03499, +1108.000, +64.000, +270.000
1670911020, +2.71, +29.178,  -0.00403, +1107.000, +64.000, +272.000
1670911140, +2.71, +29.211,  -0.01951, +1110.000, +64.000, +271.000
1670911260, +2.71, +29.219,  -0.04428, +1104.000, +68.000, +284.000
1670911380, +2.71, +29.211,  -0.02570, +1110.000, +64.000, +271.000
1670911500, +2.71, +29.211,  -0.03809, +1107.000, +64.000, +273.000
1670911620, +2.71, +29.227,  -0.02570, +1110.000, +66.000, +272.000
1670911740, +2.71, +29.243,  -0.00403, +1107.000, +64.000, +273.000
1670911860, +2.71, +29.235,  -0.01332, +1107.000, +64.000, +274.000
1670911980, +2.71, +29.243,  -0.01951, +1105.000, +64.000, +270.000
1670912100, +2.71, +29.227,  -0.01641, +1110.000, +64.000, +272.000
1670912220, +2.71, +29.251,  -0.04118, +1104.000, +64.000, +280.000
1670912340, +2.71, +29.235,  -0.00712, +1104.000, +65.000, +278.000
1670912460, +2.71, +29.235,  -0.04738, +1110.000, +64.000, +272.000
1670912580, +2.71, +29.243,  -0.04428, +1110.000, +64.000, +272.000
1670912700, +2.71, +29.243,  -0.02261, +1111.000, +64.000, +268.000
1670912820, +2.71, +29.235,  +0.01765, +1107.000, +64.000, +272.000
1670912940, +2.71, +29.235,  -0.03809, +1110.000, +64.000, +271.000
1670913060, +2.71, +29.243,  -0.02261, +1110.000, +64.000, +270.000
1670913180, +2.71, +29.235,  -0.02570, +1107.000, +64.000, +272.000
1670913300, +2.71, +29.211,  -0.04738, +1105.000, +64.000, +273.000
1670913420, +2.71, +29.211,  -0.00093, +1104.000, +64.000, +272.000
1670913540, +2.71, +29.203,  -0.06596, +1110.000, +64.000, +272.000
1670913660, +2.71, +29.170,  -0.04428, +1110.000, +64.000, +272.000
1670913780, +2.71, +29.154,  -0.01951, +1110.000, +64.000, +270.000
1670913900, +2.71, +29.162,  -0.01332, +1108.000, +64.000, +272.000
1670914020, +2.71, +29.154,  -0.03189, +1107.000, +64.000, +272.000
1670914140, +2.71, +29.146,  -0.01022, +1110.000, +64.000, +268.000
1670914260, +2.71, +29.129,  -0.07525, +1110.000, +64.000, +270.000
1670914380, +2.71, +29.129,  +0.00217, +1110.000, +60.000, +268.000
1670914500, +2.71, +29.113,  -0.01332, +1107.000, +64.000, +272.000
1670914620, +2.71, +29.129,  -0.05976, +1110.000, +65.000, +268.000
1670914740, +2.71, +29.105,  -0.03189, +1112.000, +60.000, +268.000
1670914860, +2.71, +29.105,  -0.00093, +1112.000, +60.000, +268.000
1670914980, +2.71, +29.113,  -0.04118, +1107.000, +64.000, +272.000
1670915100, +2.71, +29.105,  -0.02261, +1110.000, +64.000, +268.000
1670915220, +2.71, +29.105,  -0.00093, +1108.000, +60.000, +268.000
1670915340, +2.71, +29.089,  -0.00712, +1108.000, +64.000, +272.000
1670915460, +2.71, +29.072,  +0.00526, +1110.000, +60.000, +270.000
1670915580, +2.71, +29.023,  -0.03499, +1107.000, +64.000, +275.000
1670915700, +2.71, +29.064,  -0.02261, +1107.000, +64.000, +272.000
1670915820, +2.71, +29.056,  -0.04738, +1110.000, +64.000, +272.000
1670915940, +2.71, +29.023,  +0.02075, +1110.000, +60.000, +265.000
1670916060, +2.71, +29.023,  -0.01332, +1112.000, +60.000, +270.000
1670916180, +2.71, +29.023,  -0.02570, +1112.000, +60.000, +268.000
1670916300, +2.71, +29.015,  -0.01641, +1110.000, +56.000, +268.000
1670916420, +2.71, +29.015,  -0.00403, +1112.000, +64.000, +268.000
1670916540, +2.71, +29.015,  +0.00526, +1112.000, +64.000, +268.000
1670916660, +2.71, +29.007,  -0.04738, +1112.000, +60.000, +270.000
1670916780, +2.71, +28.999,  -0.06905, +1107.000, +64.000, +272.000
1670916900, +2.71, +28.983,  -0.03189, +1110.000, +64.000, +268.000
1670917020, +2.71, +28.983,  -0.01951, +1112.000, +56.000, +272.000
1670917140, +2.71, +28.983,  -0.00403, +1112.000, +60.000, +270.000
1670917260, +2.71, +29.007,  -0.01022, +1110.000, +64.000, +270.000
1670917380, +2.71, +29.007,  -0.00712, +1112.000, +56.000, +272.000
1670917500, +2.71, +28.983,  -0.01641, +1110.000, +64.000, +270.000
1670917620, +2.71, +28.991,  -0.05047, +1110.000, +60.000, +268.000
1670917740, +2.71, +28.991,  -0.04738, +1110.000, +60.000, +270.000
1670917860, +2.71, +28.983,  -0.05047, +1112.000, +60.000, +264.000
1670917980, +2.71, +28.999,  -0.00403, +1110.000, +62.000, +268.000
1670918100, +2.71, +28.975,  -0.01641, +1107.000, +64.000, +271.000
1670918220, +2.71, +28.983,  +0.00217, +1108.000, +64.000, +270.000
1670918340, +2.71, +28.983,  -0.00712, +1112.000, +56.000, +265.000
1670918460, +2.71, +28.983,  -0.03499, +1112.000, +62.000, +268.000
1670918580, +2.71, +28.983,  -0.02880, +1110.000, +64.000, +270.000
1670918700, +2.71, +28.975,  -0.00403, +1112.000, +64.000, +265.000
1670918820, +2.71, +28.966,  -0.01951, +1110.000, +64.000, +272.000
1670918940, +2.71, +28.966,  -0.01022, +1112.000, +56.000, +270.000
1670919060, +2.71, +28.975,  -0.06905, +1112.000, +60.000, +270.000
1670919180, +2.71, +28.975,  -0.00712, +1112.000, +56.000, +272.000
1670919300, +2.71, +28.942,  -0.05047, +1110.000, +60.000, +268.000
1670919420, +2.71, +28.950,  -0.00712, +1110.000, +60.000, +268.000
1670919540, +2.71, +28.934,  -0.03499, +1108.000, +60.000, +270.000
1670919660, +2.71, +28.942,  +0.01455, +1108.000, +64.000, +271.000
1670919780, +2.71, +28.926,  -0.03189, +1110.000, +60.000, +268.000
1670919900, +2.71, +28.917,  -0.03809, +1108.000, +60.000, +268.000
1670920020, +2.71, +28.917,  -0.01951, +1112.000, +60.000, +268.000
1670920140, +2.71, +28.917,  -0.04738, +1112.000, +64.000, +268.000
1670920260, +2.71, +28.917,  -0.02880, +1112.000, +62.000, +268.000
1670920380, +2.71, +28.901,  -0.00403, +1112.000, +56.000, +270.000
1670920500, +2.71, +28.893,  -0.01332, +1113.000, +56.000, +270.000
1670920620, +2.71, +28.893,  +0.00526, +1111.000, +60.000, +268.000
1670920740, +2.71, +28.901,  -0.03189, +1107.000, +56.000, +270.000
1670920860, +2.71, +28.901,  -0.01951, +1112.000, +60.000, +270.000
1670920980, +2.71, +28.885,  -0.01022, +1110.000, +60.000, +268.000
1670921100, +2.71, +28.860,  +0.01765, +1112.000, +60.000, +270.000
1670921220, +2.71, +28.860,  -0.05357, +1112.000, +60.000, +268.000
1670921340, +2.71, +28.860,  -0.02261, +1112.000, +56.000, +268.000
1670921460, +2.71, +28.860,  -0.03189, +1110.000, +56.000, +268.000
1670921580, +2.71, +28.844,  -0.01022, +1112.000, +56.000, +270.000
1670921700, +2.71, +28.836,  +0.02384, +1112.000, +60.000, +268.000
1670921820, +2.71, +28.836,  +0.01146, +1112.000, +60.000, +268.000
1670921940, +2.71, +28.828,  -0.02880, +1112.000, +60.000, +270.000
1670922060, +2.71, +28.828,  -0.01641, +1112.000, +56.000, +270.000
1670922180, +2.71, +28.836,  -0.02261, +1112.000, +49.000, +270.000
1670922300, +2.71, +28.811,  -0.02880, +1112.000, +56.000, +268.000
1670922420, +2.71, +28.803,  -0.00403, +1110.000, +56.000, +268.000
1670922540, +2.71, +28.811,  -0.02261, +1107.000, +60.000, +268.000
1670922660, +2.71, +28.803,  -0.01022, +1112.000, +56.000, +268.000
1670922780, +2.71, +28.803,  -0.03809, +1112.000, +62.000, +268.000
1670922900, +2.71, +28.779,  +0.00526, +1110.000, +60.000, +268.000
1670923020, +2.71, +28.803,  -0.00712, +1112.000, +56.000, +268.000
1670923140, +2.71, +28.779,  -0.04428, +1112.000, +56.000, +268.000
1670923260, +2.71, +28.779,  -0.05667, +1107.000, +60.000, +270.000
1670923380, +2.71, +28.795,  -0.00712, +1112.000, +60.000, +268.000
1670923500, +2.71, +28.762,  -0.02261, +1110.000, +56.000, +270.000
1670923620, +2.71, +28.779,  -0.02880, +1112.000, +56.000, +268.000
1670923740, +2.71, +28.770,  -0.01641, +1111.000, +54.000, +270.000
1670923860, +2.71, +28.762,  -0.01022, +1112.000, +60.000, +268.000
1670923980, +2.71, +28.730,  -0.01332, +1112.000, +60.000, +268.000
1670924100, +2.71, +28.754,  -0.04738, +1112.000, +56.000, +268.000
1670924220, +2.71, +28.746,  -0.05047, +1111.000, +60.000, +268.000
1670924340, +2.71, +28.746,  -0.03809, +1110.000, +57.000, +268.000
1670924460, +2.71, +28.730,  -0.04118, +1111.000, +56.000, +270.000
1670924580, +2.71, +28.746,  -0.00403, +1112.000, +56.000, +268.000
1670924700, +2.71, +28.738,  -0.03189, +1110.000, +60.000, +268.000
1670924820, +2.71, +28.746,  +0.01765, +1112.000, +60.000, +270.000
1670924940, +2.71, +28.746,  -0.03189, +1112.000, +56.000, +268.000
1670925060, +2.71, +28.721,  -0.06286, +1112.000, +56.000, +268.000
1670925180, +2.71, +28.730,  -0.05047, +1112.000, +52.000, +268.000
1670925300, +2.71, +28.721,  -0.01022, +1112.000, +56.000, +268.000
1670925420, +2.71, +28.730,  -0.05976, +1112.000, +56.000, +272.000
1670925540, +2.71, +28.721,  -0.03499, +1112.000, +56.000, +272.000
1670925660, +2.71, +28.713,  -0.00403, +1112.000, +56.000, +270.000
1670925780, +2.71, +28.697,  -0.00403, +1112.000, +54.000, +270.000
1670925900, +2.71, +28.697,  -0.05976, +1110.000, +60.000, +270.000
1670926020, +2.71, +28.713,  -0.02570, +1112.000, +56.000, +268.000
1670926140, +2.71, +28.689,  +0.00836, +1112.000, +60.000, +268.000
1670926260, +2.71, +28.713,  +0.00217, +1111.000, +56.000, +268.000
1670926380, +2.71, +28.713,  -0.00712, +1113.000, +54.000, +270.000
1670926500, +2.71, +28.705,  -0.01641, +1112.000, +60.000, +268.000
1670926620, +2.71, +28.681,  -0.02261, +1111.000, +56.000, +270.000
1670926740, +2.71, +28.672,  -0.01332, +1112.000, +56.000, +272.000
1670926860, +2.71, +28.697,  -0.06286, +1113.000, +52.000, +268.000
1670926980, +2.71, +28.697,  -0.01332, +1112.000, +56.000, +270.000
1670927100, +2.71, +28.697,  +0.00217, +1112.000, +56.000, +268.000
1670927220, +2.71, +28.672,  -0.01641, +1112.000, +48.000, +275.000
1670927340, +2.71, +28.681,  -0.05047, +1112.000, +60.000, +268.000
1670927460, +2.71, +28.672,  -0.07525, +1112.000, +54.000, +268.000
1670927580, +2.71, +28.681,  -0.01641, +1112.000, +48.000, +272.000
1670927700, +2.71, +28.648,  -0.03499, +1110.000, +56.000, +268.000
1670927820, +2.71, +28.640,  -0.05357, +1112.000, +51.000, +268.000
1670927940, +2.71, +28.672,  -0.01022, +1112.000, +60.000, +265.000
1670928060, +2.71, +28.664,  -0.05047, +1113.000, +48.000, +272.000
1670928180, +2.71, +28.681,  -0.03189, +1108.000, +64.000, +268.000
1670928300, +2.71, +28.640,  -0.02880, +1113.000, +54.000, +270.000
1670928420, +2.71, +28.656,  -0.00093, +1112.000, +56.000, +268.000
1670928540, +2.71, +28.648,  -0.01641, +1112.000, +51.000, +270.000
1670928660, +2.71, +28.656,  -0.05357, +1110.000, +56.000, +268.000
1670928780, +2.71, +28.640,  -0.02261, +1112.000, +52.000, +268.000
1670928900, +2.71, +28.656,  -0.04738, +1112.000, +52.000, +270.000
1670929020, +2.71, +28.672,  -0.01951, +1112.000, +56.000, +268.000
1670929140, +2.71, +28.664,  -0.03189, +1112.000, +56.000, +272.000
1670929260, +2.71, +28.672,  -0.04428, +1112.000, +50.000, +268.000
1670929380, +2.71, +28.656,  -0.01641, +1112.000, +51.000, +268.000
1670929500, +2.71, +28.664,  -0.00093, +1112.000, +64.000, +264.000
1670929620, +2.71, +28.656,  -0.04428, +1112.000, +56.000, +270.000
1670929740, +2.71, +28.656,  -0.00093, +1112.000, +56.000, +272.000
1670929860, +2.71, +28.632,  -0.01332, +1112.000, +56.000, +270.000
1670929980, +2.71, +28.656,  -0.02261, +1112.000, +56.000, +270.000
1670930100, +2.71, +28.648,  -0.02261, +1112.000, +48.000, +272.000
1670930220, +2.71, +28.623,  -0.03189, +1112.000, +56.000, +268.000
1670930340, +2.71, +28.648,  +0.03933, +1112.000, +51.000, +268.000
1670930460, +2.71, +28.640,  -0.03809, +1112.000, +56.000, +268.000
1670930580, +2.71, +28.640,  +0.01455, +1112.000, +56.000, +268.000
1670930700, +2.71, +28.640,  +0.03623, +1112.000, +51.000, +270.000
1670930820, +2.71, +28.656,  -0.01641, +1112.000, +52.000, +272.000
1670930940, +2.71, +28.648,  -0.04738, +1112.000, +54.000, +270.000
1670931060, +2.71, +28.640,  -0.00712, +1112.000, +56.000, +270.000
1670931180, +2.71, +28.632,  -0.01641, +1112.000, +48.000, +272.000
1670931300, +2.71, +28.648,  -0.04428, +1112.000, +51.000, +270.000
1670931420, +2.71, +28.632,  -0.03809, +1112.000, +52.000, +270.000
1670931540, +2.71, +28.623,  -0.01332, +1112.000, +48.000, +272.000
1670931660, +2.71, +28.640,  -0.03499, +1112.000, +56.000, +268.000
1670931780, +2.71, +28.615,  -0.02570, +1116.000, +48.000, +272.000
1670931900, +2.71, +28.632,  +0.01765, +1111.000, +56.000, +268.000
1670932020, +2.71, +28.623,  -0.03809, +1112.000, +56.000, +268.000
1670932140, +2.71, +28.623,  -0.04428, +1116.000, +48.000, +272.000
1670932260, +2.71, +28.582,  -0.05357, +1112.000, +56.000, +271.000
1670932380, +2.71, +28.607,  -0.06286, +1112.000, +51.000, +268.000
1670932500, +2.71, +28.599,  -0.00093, +1112.000, +48.000, +270.000
1670932620, +2.71, +28.607,  -0.02880, +1113.000, +48.000, +270.000
1670932740, +2.71, +28.599,  -0.02570, +1116.000, +52.000, +270.000
1670932860, +2.71, +28.591,  -0.05047, +1112.000, +51.000, +270.000
1670932980, +2.71, +28.607,  -0.00712, +1112.000, +51.000, +268.000
1670933100, +2.71, +28.607,  -0.01332, +1112.000, +48.000, +270.000
1670933220, +2.71, +28.591,  -0.00093, +1112.000, +56.000, +268.000
1670933340, +2.71, +28.591,  -0.05357, +1112.000, +48.000, +272.000
1670933460, +2.71, +28.582,  -0.00093, +1116.000, +48.000, +272.000
1670933580, +2.71, +28.582,  -0.03809, +1112.000, +48.000, +270.000
1670933700, +2.71, +28.599,  +0.00526, +1112.000, +56.000, +270.000
1670933820, +2.71, +28.591,  -0.02570, +1111.000, +54.000, +272.000
1670933940, +2.71, +28.582,  -0.01951, +1112.000, +52.000, +270.000
1670934060, +2.71, +28.582,  +0.01455, +1112.000, +56.000, +268.000
1670934180, +2.71, +28.566,  -0.06286, +1112.000, +51.000, +272.000
1670934300, +2.71, +28.566,  -0.04738, +1112.000, +54.000, +268.000
1670934420, +2.71, +28.574,  +0.00217, +1112.000, +51.000, +270.000
1670934540, +2.71, +28.550,  -0.03499, +1112.000, +48.000, +272.000
1670934660, +2.71, +28.574,  -0.01332, +1112.000, +56.000, +270.000
1670934780, +2.71, +28.566,  +0.00526, +1112.000, +51.000, +268.000
1670934900, +2.71, +28.558,  -0.00403, +1112.000, +56.000, +268.000
