7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649656620, +2.97, +26.590,  +0.07958, +615.000, -221.000, -450.000
1649656740, +2.97, +26.565,  -0.04738, +611.000, -217.000, -450.000
1649656860, +2.97, +26.582,  -0.01641, +652.000, -196.000, -600.000
1649656980, +2.97, +26.565,  +0.11364, +603.000, -215.000, -464.000
1649657100, +2.97, +26.532,  -0.09692, +648.000, -192.000, -592.000
1649657220, +2.97, +26.549,  -0.07834, +655.000, -200.000, -610.000
1649657340, +2.97, +26.507,  -0.07834, +600.000, -208.000, -464.000
1649657460, +2.97, +26.507,  -0.06596, +600.000, -209.000, -466.000
1649657580, +2.97, +26.516,  -0.09073, +654.000, -196.000, -612.000
1649657700, +2.97, +26.507,  -0.16505, +624.000, -218.000, -506.000
1649657820, +2.97, +26.499,  -0.03499, +599.000, -208.000, -464.000
1649657940, +2.97, +26.499,  -0.09383, +598.000, -209.000, -468.000
1649658060, +2.97, +26.499,  +0.03933, +655.000, -196.000, -616.000
1649658180, +2.97, +26.491,  +0.03623, +600.000, -209.000, -464.000
1649658300, +2.97, +26.458,  +0.03313, +600.000, -212.000, -464.000
1649658420, +2.97, +26.491,  -0.05047, +600.000, -209.000, -468.000
1649658540, +2.97, +26.466,  -0.03809, +643.000, -200.000, -576.000
1649658660, +2.97, +26.516,  -0.05047, +600.000, -215.000, -466.000
1649658780, +2.97, +26.483,  -0.08763, +643.000, -200.000, -576.000
1649658900, +2.97, +26.516,  -0.02880, +599.000, -208.000, -466.000
1649659020, +2.97, +26.507,  -0.05976, +600.000, -209.000, -464.000
1649659140, +2.97, +26.524,  +0.01765, +600.000, -208.000, -468.000
1649659260, +2.97, +26.532,  -0.03809, +675.000, -204.000, -708.000
1649659380, +2.97, +26.549,  -0.09383, +670.000, -189.000, -702.000
1649659500, +2.97, +26.541,  +0.08268, +627.000, -208.000, -528.000
1649659620, +2.97, +26.499,  -0.05976, +598.000, -212.000, -468.000
1649659740, +2.97, +26.507,  -0.00093, +646.000, -196.000, -602.000
1649659860, +2.97, +26.516,  -0.00093, +632.000, -208.000, -552.000
1649659980, +2.97, +26.491,  -0.07215, +595.000, -208.000, -468.000
1649660100, +2.96, +26.449,  -0.05976, +593.000, -208.000, -473.000
1649660220, +2.97, +26.449,  +0.04242, +630.000, -208.000, -548.000
1649660340, +2.97, +26.441,  -0.13718, +595.000, -212.000, -480.000
1649660460, +2.97, +26.400,  -0.04428, +632.000, -208.000, -556.000
1649660580, +2.97, +26.391,  +0.01146, +591.000, -208.000, -472.000
1649660700, +2.96, +26.391,  +0.00217, +638.000, -200.000, -584.000
1649660820, +2.96, +26.383,  -0.03809, +640.000, -200.000, -592.000
