7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1629755880, +2.97, +25.437,  +1.19126, -144.000, +1068.000, -544.000
1629755940, +2.97, +25.412,  +1.19745, -144.000, +982.000, -424.000
1629756000, +2.97, +25.421,  +1.23770, -152.000, +1031.000, -464.000
1629756060, +2.97, +25.412,  +1.25009, -152.000, +1016.000, -456.000
1629756120, +2.97, +25.412,  +1.12932, -144.000, +1070.000, -557.000
1629756180, +2.97, +25.387,  +1.25628, -152.000, +1014.000, -448.000
1629756240, +2.97, +25.412,  +1.30893, -152.000, +1051.000, -500.000
1629756300, +2.97, +25.396,  +1.31202, -144.000, +1056.000, -512.000
1629756360, +2.97, +25.371,  +1.30273, -152.000, +1022.000, -456.000
1629756420, +2.97, +25.387,  +1.32131, -152.000, +1032.000, -472.000
1629756480, +2.97, +25.396,  +1.32441, -148.000, +1040.000, -488.000
1629756540, +2.97, +25.379,  +1.36157, -144.000, +1070.000, -564.000
1629756600, +2.97, +25.396,  +1.31202, -148.000, +1039.000, -480.000
1629756660, +2.97, +25.396,  +1.28106, -152.000, +1039.000, -477.000
1629756720, +2.97, +25.396,  +1.30583, -144.000, +1070.000, -556.000
1629756780, +2.97, +25.412,  +1.42350, -141.000, +1086.000, -600.000
1629756840, +2.97, +25.421,  +1.42350, -136.000, +1088.000, -624.000
1629756900, +2.97, +25.421,  +1.42969, -144.000, +1068.000, -552.000
1629756960, +2.97, +25.429,  +1.37086, -144.000, +1075.000, -568.000
1629757020, +2.97, +25.421,  +1.41111, -148.000, +1046.000, -488.000
1629757080, +2.97, +25.454,  +1.41111, -148.000, +1027.000, -464.000
1629757140, +2.97, +25.445,  +1.43589, -148.000, +1062.000, -532.000
1629757200, +2.97, +25.487,  +1.37705, -148.000, +1052.000, -504.000
1629757260, +2.97, +25.504,  +1.44208, -152.000, +1025.000, -456.000
1629757320, +2.97, +25.504,  +1.45756, -152.000, +1011.000, -444.000
1629757380, +2.97, +25.537,  +1.42660, -152.000, +999.000, -436.000
1629757440, +2.97, +25.537,  +1.43589, -152.000, +1004.000, -440.000
1629757500, +2.97, +25.562,  +1.41111, -152.000, +1024.000, -460.000
1629757560, +2.97, +25.578,  +1.50091, -152.000, +1032.000, -468.000
1629757620, +2.97, +25.570,  +1.45447, -152.000, +985.000, -434.000
1629757680, +2.97, +25.612,  +1.48233, -153.000, +1004.000, -436.000
1629757740, +2.97, +25.620,  +1.50711, -152.000, +1011.000, -447.000
1629757800, +2.97, +25.612,  +1.53188, -148.000, +984.000, -432.000
1629757860, +2.97, +25.637,  +1.53807, -148.000, +1004.000, -441.000
1629757920, +2.97, +25.628,  +1.52878, -152.000, +1011.000, -444.000
1629757980, +2.97, +25.653,  +1.55975, -148.000, +1040.000, -476.000
1629758040, +2.97, +25.661,  +1.53807, -152.000, +1006.000, -442.000
1629758100, +2.97, +25.653,  +1.36157, -148.000, +988.000, -434.000
1629758160, +2.97, +25.678,  +1.37395, -148.000, +984.000, -432.000
1629758220, +2.97, +25.670,  +1.42969, -148.000, +990.000, -432.000
1629758280, +2.97, +25.661,  +1.50091, -146.000, +992.000, -434.000
1629758340, +2.97, +25.661,  +1.36776, -146.000, +984.000, -428.000
1629758400, +2.97, +25.670,  +1.39563, -154.000, +1008.000, -440.000
1629758460, +2.97, +25.637,  +1.43898, -152.000, +1039.000, -480.000
1629758520, +2.97, +25.653,  +1.44208, -152.000, +1000.000, -436.000
1629758580, +2.97, +25.678,  +1.56594, -144.000, +1052.000, -512.000
1629758640, +2.97, +25.645,  +1.49162, -148.000, +984.000, -432.000
1629758700, +2.97, +25.628,  +1.67123, -148.000, +984.000, -428.000
1629758760, +2.97, +25.645,  +1.67432, -152.000, +1008.000, -440.000
1629758820, +2.97, +25.645,  +1.76412, -148.000, +988.000, -432.000
1629758880, +2.97, +25.645,  +1.84773, -144.000, +1072.000, -560.000
1629758940, +2.97, +25.653,  +1.74864, -148.000, +1046.000, -494.000
1629759000, +2.97, +25.645,  +1.79819, -148.000, +984.000, -428.000
1629759060, +2.97, +25.645,  +1.85702, -152.000, +1027.000, -456.000
1629759120, +2.97, +25.603,  +1.78890, -152.000, +1038.000, -480.000
1629759180, +2.97, +25.645,  +1.73316, -148.000, +1024.000, -456.000
1629759240, +2.97, +25.620,  +1.81367, -152.000, +1008.000, -441.000
1629759300, +2.97, +25.628,  +1.80128, -148.000, +988.000, -432.000
1629759360, +2.97, +25.612,  +1.75793, -148.000, +984.000, -428.000
1629759420, +2.97, +25.620,  +1.87250, -148.000, +1063.000, -528.000
1629759480, +2.97, +25.612,  +1.70839, -148.000, +1039.000, -480.000
1629759540, +2.97, +25.612,  +1.74554, -148.000, +1039.000, -480.000
1629759600, +2.97, +25.620,  +1.83535, -144.000, +1057.000, -522.000
1629759660, +2.97, +25.612,  +1.85083, -152.000, +1015.000, -448.000
1629759720, +2.97, +25.603,  +1.77961, -152.000, +1016.000, -448.000
1629759780, +2.97, +25.603,  +1.74864, -148.000, +1040.000, -480.000
1629759840, +2.97, +25.620,  +1.86941, -148.000, +1025.000, -458.000
1629759900, +2.97, +25.628,  +1.88799, -141.000, +1078.000, -576.000
1629759960, +2.97, +25.637,  +1.86631, -144.000, +1064.000, -538.000
1629760020, +2.97, +25.653,  +1.85702, -145.000, +984.000, -425.000
1629760080, +2.97, +25.645,  +1.84463, -148.000, +1049.000, -504.000
1629760140, +2.97, +25.661,  +1.86012, -152.000, +1016.000, -452.000
1629760200, +2.97, +25.678,  +1.86012, -151.000, +1016.000, -448.000
1629760260, +2.97, +25.703,  +1.80438, -152.000, +988.000, -432.000
1629760320, +2.97, +25.720,  +1.89108, -145.000, +983.000, -424.000
1629760380, +2.97, +25.736,  +1.90037, -144.000, +984.000, -424.000
1629760440, +2.97, +25.745,  +1.81677, -148.000, +1001.000, -441.000
1629760500, +2.97, +25.769,  +2.06449, -148.000, +982.000, -424.000
1629760560, +2.97, +25.794,  +1.93753, -125.000, +1078.000, -672.000
1629760620, +2.97, +25.811,  +1.93134, -128.000, +1079.000, -672.000
1629760680, +2.97, +25.828,  +1.85702, -148.000, +984.000, -424.000
1629760740, +2.97, +25.836,  +1.90657, -152.000, +1008.000, -442.000
1629760800, +2.97, +25.852,  +1.81986, -148.000, +984.000, -429.000
1629760860, +2.97, +25.861,  +1.97159, -146.000, +982.000, -425.000
1629760920, +2.97, +25.852,  +1.87250, -146.000, +984.000, -429.000
1629760980, +2.97, +25.886,  +1.90657, -146.000, +983.000, -424.000
1629761040, +2.97, +25.852,  +1.90657, -146.000, +983.000, -420.000
1629761100, +2.97, +25.886,  +1.88489, -146.000, +984.000, -429.000
1629761160, +2.97, +25.861,  +1.94063, -152.000, +985.000, -430.000
1629761220, +2.97, +25.886,  +1.94992, -145.000, +983.000, -420.000
1629761280, +2.97, +25.886,  +1.91586, -125.000, +1048.000, -637.000
1629761340, +2.97, +25.861,  +1.97159, -144.000, +982.000, -424.000
1629761400, +2.97, +25.902,  +1.88179, -144.000, +983.000, -429.000
1629761460, +2.97, +25.886,  +1.93753, -152.000, +995.000, -434.000
1629761520, +2.97, +25.886,  +2.03662, -128.000, +1048.000, -637.000
1629761580, +2.97, +25.894,  +2.03662, -145.000, +982.000, -425.000
1629761640, +2.97, +25.877,  +2.10784, -145.000, +982.000, -425.000
1629761700, +2.97, +25.886,  +1.98708, -128.000, +1048.000, -648.000
1629761760, +2.97, +25.886,  +2.00256, -146.000, +984.000, -420.000
1629761820, +2.97, +25.877,  +2.05830, -145.000, +984.000, -424.000
1629761880, +2.97, +25.886,  +2.00875, -148.000, +992.000, -436.000
1629761940, +2.97, +25.861,  +2.01804, -148.000, +985.000, -429.000
1629762000, +2.97, +25.869,  +2.02114, -144.000, +984.000, -424.000
1629762060, +2.97, +25.869,  +2.06449, -148.000, +1048.000, -488.000
1629762120, +2.97, +25.861,  +2.04901, -144.000, +979.000, -429.000
1629762180, +2.97, +25.861,  +2.09855, -144.000, +980.000, -424.000
1629762240, +2.97, +25.861,  +2.18836, -146.000, +983.000, -424.000
1629762300, +2.97, +25.844,  +2.12023, -146.000, +984.000, -426.000
1629762360, +2.97, +25.844,  +2.17287, -148.000, +984.000, -432.000
1629762420, +2.97, +25.852,  +2.11404, -152.000, +990.000, -432.000
1629762480, +2.97, +25.852,  +2.10475, -148.000, +984.000, -429.000
1629762540, +2.97, +25.861,  +2.13571, -152.000, +1006.000, -440.000
1629762600, +2.97, +25.844,  +2.19455, -148.000, +982.000, -424.000
1629762660, +2.97, +25.844,  +2.24409, -148.000, +984.000, -429.000
1629762720, +2.97, +25.861,  +2.25958, -146.000, +983.000, -423.000
1629762780, +2.97, +25.886,  +2.18216, -152.000, +985.000, -432.000
1629762840, +2.97, +25.886,  +2.26887, -146.000, +983.000, -424.000
1629762900, +2.97, +25.886,  +2.31841, -148.000, +984.000, -428.000
1629762960, +2.97, +25.935,  +2.30293, -128.000, +1044.000, -626.000
1629763020, +2.97, +25.927,  +2.33699, -128.000, +1087.000, -668.000
1629763080, +2.97, +25.960,  +2.37415, -125.000, +1078.000, -670.000
1629763140, +2.97, +25.977,  +2.38344, -145.000, +984.000, -424.000
1629763200, +2.97, +25.985,  +2.39892, -128.000, +1084.000, -672.000
1629763260, +2.97, +26.010,  +2.38344, -146.000, +983.000, -423.000
1629763320, +2.97, +26.002,  +2.44228, -146.000, +984.000, -429.000
1629763380, +2.97, +26.002,  +2.40821, -128.000, +1081.000, -672.000
1629763440, +2.97, +26.043,  +2.55995, -141.000, +1087.000, -612.000
1629763500, +2.97, +26.060,  +2.55375, -128.000, +1089.000, -656.000
1629763560, +2.97, +26.060,  +2.50111, -128.000, +1048.000, -625.000
1629763620, +2.97, +26.060,  +2.56614, -136.000, +1089.000, -636.000
1629763680, +2.97, +26.060,  +2.59710, -145.000, +983.000, -421.000
1629763740, +2.97, +26.052,  +2.56614, -128.000, +1086.000, -666.000
1629763800, +2.97, +26.043,  +2.52898, -136.000, +1088.000, -626.000
1629763860, +2.97, +26.043,  +2.58472, -146.000, +982.000, -420.000
1629763920, +2.97, +26.068,  +2.70239, -128.000, +1075.000, -672.000
1629763980, +2.97, +26.060,  +2.65284, -128.000, +1076.000, -668.000
1629764040, +2.97, +26.068,  +2.63117, -125.000, +1075.000, -672.000
1629764100, +2.97, +26.052,  +2.60020, -138.000, +1087.000, -616.000
1629764160, +2.97, +26.052,  +2.66833, -128.000, +1078.000, -672.000
1629764220, +2.97, +26.035,  +2.63426, -128.000, +1052.000, -644.000
1629764280, +2.97, +26.027,  +2.65594, -128.000, +1043.000, -623.000
1629764340, +2.97, +26.002,  +2.54137, -146.000, +984.000, -423.000
1629764400, +2.97, +26.010,  +2.63736, -146.000, +984.000, -424.000
1629764460, +2.97, +26.010,  +2.60639, -125.000, +1073.000, -664.000
1629764520, +2.97, +26.010,  +2.48872, -140.000, +1086.000, -612.000
1629764580, +2.97, +26.010,  +2.49801, -128.000, +1068.000, -664.000
1629764640, +2.97, +26.035,  +2.51040, -128.000, +1072.000, -664.000
1629764700, +2.97, +26.018,  +2.54756, -128.000, +1062.000, -672.000
1629764760, +2.97, +26.018,  +2.60330, -145.000, +984.000, -426.000
1629764820, +2.97, +26.018,  +2.56304, -128.000, +1076.000, -668.000
1629764880, +2.97, +26.035,  +2.56614, -146.000, +983.000, -420.000
1629764940, +2.97, +26.043,  +2.47324, -125.000, +1084.000, -672.000
1629765000, +2.97, +26.052,  +2.47324, -140.000, +1089.000, -616.000
1629765060, +2.97, +26.035,  +2.35557, -146.000, +984.000, -423.000
1629765120, +2.97, +26.085,  +2.38963, -128.000, +1087.000, -668.000
1629765180, +2.97, +26.093,  +2.38654, -128.000, +1081.000, -672.000
1629765240, +2.97, +26.101,  +2.34318, -145.000, +983.000, -424.000
1629765300, +2.97, +26.101,  +2.37105, -146.000, +984.000, -420.000
1629765360, +2.97, +26.110,  +2.32770, -128.000, +1080.000, -670.000
1629765420, +2.97, +26.135,  +2.40821, -148.000, +984.000, -420.000
1629765480, +2.97, +26.126,  +2.40512, -128.000, +1075.000, -668.000
1629765540, +2.97, +26.135,  +2.38963, -128.000, +1087.000, -668.000
1629765600, +2.97, +26.143,  +2.40821, -146.000, +984.000, -420.000
1629765660, +2.97, +26.135,  +2.47324, -128.000, +1091.000, -634.000
1629765720, +2.97, +26.143,  +2.31841, -128.000, +1080.000, -670.000
1629765780, +2.97, +26.135,  +2.22242, -128.000, +1080.000, -668.000
1629765840, +2.96, +26.126,  +2.31841, -136.000, +1089.000, -632.000
1629765900, +2.97, +26.135,  +2.22861, -136.000, +1091.000, -640.000
1629765960, +2.97, +26.110,  +2.26887, -128.000, +1075.000, -672.000
1629766020, +2.97, +26.126,  +2.22861, -128.000, +1080.000, -668.000
1629766080, +2.97, +26.118,  +2.18526, -125.000, +1078.000, -671.000
1629766140, +2.97, +26.068,  +2.09855, -128.000, +1079.000, -668.000
1629766200, +2.97, +26.093,  +2.18526, -128.000, +1075.000, -670.000
1629766260, +2.97, +26.060,  +2.13262, -128.000, +1091.000, -660.000
1629766320, +2.97, +26.077,  +2.03972, -136.000, +1088.000, -624.000
1629766380, +2.97, +26.060,  +2.12333, -136.000, +1091.000, -634.000
1629766440, +2.97, +26.043,  +2.12642, -136.000, +1088.000, -626.000
1629766500, +2.96, +26.052,  +2.07378, -128.000, +1081.000, -666.000
1629766560, +2.97, +26.043,  +2.12642, -143.000, +1080.000, -584.000
1629766620, +2.97, +26.035,  +2.03972, -128.000, +1080.000, -669.000
1629766680, +2.97, +26.052,  +2.06449, -126.000, +1073.000, -666.000
1629766740, +2.97, +26.052,  +2.03662, -144.000, +983.000, -424.000
1629766800, +2.97, +26.035,  +2.01185, -128.000, +1080.000, -668.000
1629766860, +2.97, +26.060,  +1.97159, -128.000, +1080.000, -669.000
1629766920, +2.97, +26.077,  +2.01185, -128.000, +1084.000, -668.000
1629766980, +2.97, +26.068,  +1.83844, -124.000, +1070.000, -666.000
1629767040, +2.97, +26.060,  +1.90347, -125.000, +1078.000, -669.000
1629767100, +2.97, +26.085,  +1.90037, -128.000, +1059.000, -672.000
1629767160, +2.97, +26.085,  +1.90966, -128.000, +1075.000, -670.000
1629767220, +2.97, +26.118,  +1.89728, -128.000, +1091.000, -656.000
1629767280, +2.97, +26.126,  +1.76722, -140.000, +1084.000, -604.000
1629767340, +2.97, +26.135,  +1.82296, -128.000, +1075.000, -670.000
1629767400, +2.96, +26.135,  +1.87250, -128.000, +1084.000, -672.000
1629767460, +2.97, +26.126,  +1.74554, -128.000, +1087.000, -672.000
1629767520, +2.96, +26.143,  +1.81677, -138.000, +1089.000, -624.000
1629767580, +2.97, +26.143,  +1.76103, -126.000, +1076.000, -669.000
1629767640, +2.97, +26.143,  +1.78270, -128.000, +1088.000, -664.000
1629767700, +2.97, +26.126,  +1.74245, -128.000, +1080.000, -672.000
1629767760, +2.97, +26.118,  +1.72696, -128.000, +1084.000, -670.000
1629767820, +2.97, +26.101,  +1.64645, -128.000, +1080.000, -668.000
1629767880, +2.97, +26.110,  +1.57214, -128.000, +1086.000, -664.000
1629767940, +2.96, +26.101,  +1.62787, -136.000, +1088.000, -624.000
1629768000, +2.97, +26.068,  +1.64336, -128.000, +1091.000, -640.000
1629768060, +2.97, +26.068,  +1.59381, -138.000, +1083.000, -600.000
1629768120, +2.97, +26.068,  +1.50711, -128.000, +1088.000, -664.000
1629768180, +2.97, +26.068,  +1.54736, -128.000, +1088.000, -669.000
1629768240, +2.97, +26.043,  +1.52878, -148.000, +988.000, -429.000
1629768300, +2.97, +26.052,  +1.54736, -146.000, +984.000, -424.000
1629768360, +2.97, +26.010,  +1.46376, -128.000, +1076.000, -668.000
1629768420, +2.97, +26.010,  +1.44518, -125.000, +1073.000, -668.000
1629768480, +2.97, +26.043,  +1.42969, -128.000, +1072.000, -664.000
1629768540, +2.97, +26.027,  +1.52259, -128.000, +1043.000, -625.000
1629768600, +2.97, +26.010,  +1.40492, -146.000, +983.000, -423.000
1629768660, +2.97, +26.043,  +1.42660, -146.000, +984.000, -426.000
1629768720, +2.97, +26.035,  +1.39563, -128.000, +1079.000, -668.000
1629768780, +2.97, +26.068,  +1.33989, -144.000, +1075.000, -576.000
1629768840, +2.97, +26.052,  +1.37395, -128.000, +1076.000, -672.000
1629768900, +2.97, +26.068,  +1.32751, -138.000, +1087.000, -621.000
1629768960, +2.97, +26.068,  +1.34299, -128.000, +1076.000, -666.000
1629769020, +2.97, +26.085,  +1.29654, -128.000, +1088.000, -660.000
1629769080, +2.97, +26.077,  +1.30273, -144.000, +1072.000, -560.000
1629769140, +2.97, +26.068,  +1.15719, -128.000, +1078.000, -668.000
1629769200, +2.97, +26.118,  +1.16029, -128.000, +1043.000, -633.000
1629769260, +2.97, +26.101,  +1.20984, -126.000, +1078.000, -669.000
1629769320, +2.97, +26.126,  +1.09836, -128.000, +1084.000, -672.000
1629769380, +2.97, +26.118,  +1.10455, -128.000, +1072.000, -668.000
1629769440, +2.97, +26.110,  +1.02404, -128.000, +1081.000, -672.000
1629769500, +2.97, +26.118,  +1.03023, -126.000, +1075.000, -668.000
1629769560, +2.97, +26.101,  +0.88779, -125.000, +1080.000, -672.000
1629769620, +2.97, +26.101,  +0.83825, -136.000, +1091.000, -628.000
1629769680, +2.97, +26.093,  +0.82586, -128.000, +1089.000, -652.000
1629769740, +2.97, +26.110,  +0.74225, -128.000, +1084.000, -668.000
1629769800, +2.97, +26.101,  +0.72986, -148.000, +983.000, -424.000
1629769860, +2.97, +26.077,  +0.65864, -148.000, +984.000, -424.000
1629769920, +2.97, +26.060,  +0.60910, -144.000, +1078.000, -576.000
1629769980, +2.97, +26.060,  +0.65555, -140.000, +1088.000, -624.000
1629770040, +2.97, +26.035,  +0.64935, -128.000, +1091.000, -650.000
