7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655480040, +2.79, +25.096,  +0.20035, +408.000, +864.000, +1024.000
1655480160, +2.79, +25.088,  +0.22822, +400.000, +849.000, +1048.000
1655480280, +2.79, +25.088,  +0.19416, +414.000, +872.000, +1004.000
1655480400, +2.79, +25.071,  +0.26847, +412.000, +872.000, +998.000
1655480520, +2.79, +25.080,  +0.38924, +408.000, +864.000, +1024.000
1655480640, +2.79, +25.055,  +0.49762, +404.000, +857.000, +1033.000
1655480760, +2.79, +25.063,  +1.02094, +403.000, +860.000, +1031.000
1655480880, +2.79, +25.055,  +2.86651, +408.000, +867.000, +1008.000
1655481000, +2.79, +25.030,  +4.69968, +419.000, +880.000, +974.000
1655481120, +2.79, +25.046,  +4.94741, +408.000, +865.000, +1024.000
1655481240, +2.79, +25.030,  +4.48292, +398.000, +844.000, +1057.000
1655481360, +2.79, +25.021,  +3.95960, +432.000, +873.000, +950.000
1655481480, +2.79, +25.038,  +3.41770, +412.000, +873.000, +999.000
1655481600, +2.79, +25.030,  +3.49202, +424.000, +880.000, +960.000
1655481720, +2.79, +24.963,  +4.77400, +424.000, +880.000, +958.000
1655481840, +2.79, +25.030,  +6.73104, +412.000, +871.000, +1004.000
1655481960, +2.79, +24.988,  +8.83362, +408.000, +864.000, +1016.000
1655482080, +2.79, +25.013,  +9.91433, +408.000, +865.000, +1016.000
1655482200, +2.79, +24.996,  +9.92052, +408.000, +867.000, +1015.000
1655482320, +2.79, +25.013, +12.08813, +387.000, +830.000, +1072.000
1655482440, +2.79, +24.996, +15.26213, +428.000, +880.000, +952.000
1655482560, +2.79, +24.996, +20.52942, +422.000, +880.000, +968.000
1655482680, +2.79, +24.980, +26.27049, +400.000, +848.000, +1054.000
1655482800, +2.79, +24.988, +30.82556, +400.000, +852.000, +1048.000
1655482920, +2.79, +24.971, +36.94131, +417.000, +876.000, +984.000
1655483040, +2.79, +24.996, +43.48439, +408.000, +867.000, +1009.000
1655483160, +2.79, +24.946, +52.01548, +417.000, +878.000, +977.000
1655483280, +2.79, +24.988, +61.33929, +428.000, +880.000, +952.000
1655483400, +2.79, +24.971, +73.34784, +422.000, +880.000, +966.000
1655483520, +2.79, +24.971, +77.99272, +432.000, +854.000, +960.000
1655483640, +2.79, +24.971, +78.08562, +422.000, +880.000, +972.000
1655483760, +2.79, +24.980, +70.01902, +432.000, +868.000, +952.000
1655483880, +2.79, +25.005, +63.58122, +416.000, +880.000, +979.000
1655484000, +2.79, +24.988, +59.66094, +408.000, +860.000, +1027.000
1655484120, +2.79, +25.013, +71.01921, +408.000, +868.000, +1011.000
1655484240, +2.79, +24.988, +83.20117, +416.000, +878.000, +985.000
1655484360, +2.79, +25.013, +83.68424, +408.000, +864.000, +1020.000
1655484480, +2.79, +25.030, +66.28763, +414.000, +872.000, +996.000
1655484600, +2.79, +25.038, +49.59705, +408.000, +868.000, +1011.000
1655484720, +2.79, +25.080, +42.58638, +416.000, +880.000, +979.000
1655484840, +2.79, +25.030, +39.78088, +414.000, +872.000, +996.000
1655484960, +2.79, +25.071, +36.79268, +401.000, +856.000, +1039.000
1655485080, +2.79, +25.046, +32.82905, +414.000, +871.000, +996.000
1655485200, +2.79, +25.063, +27.44719, +416.000, +880.000, +980.000
1655485320, +2.79, +25.088, +24.44660, +392.000, +840.000, +1063.000
1655485440, +2.79, +25.104, +24.29177, +406.000, +860.000, +1028.000
1655485560, +2.79, +25.088, +23.73438, +412.000, +871.000, +1004.000
1655485680, +2.79, +25.088, +18.95945, +384.000, +824.000, +1075.000
1655485800, +2.79, +25.080, +15.55940, +412.000, +870.000, +1011.000
1655485920, +2.79, +25.071, +15.59656, +400.000, +854.000, +1043.000
1655486040, +2.79, +25.104, +17.23775, +408.000, +867.000, +1009.000
1655486160, +2.79, +25.121, +16.33665, +406.000, +860.000, +1027.000
1655486280, +2.79, +25.129, +14.67997, +408.000, +860.000, +1027.000
1655486400, +2.79, +25.121, +13.99872, +395.000, +844.000, +1055.000
1655486520, +2.79, +25.129, +14.88125, +396.000, +844.000, +1059.000
1655486640, +2.79, +25.146, +13.87486, +408.000, +864.000, +1015.000
1655486760, +2.79, +25.129, +12.99853, +384.000, +824.000, +1073.000
1655486880, +2.79, +25.146, +14.40438, +414.000, +873.000, +992.000
1655487000, +2.79, +25.146, +17.11079, +408.000, +864.000, +1028.000
1655487120, +2.79, +25.179, +19.83269, +406.000, +860.000, +1025.000
1655487240, +2.79, +25.146, +27.79091, +408.000, +868.000, +1011.000
1655487360, +2.79, +25.163, +36.47992, +393.000, +844.000, +1057.000
1655487480, +2.79, +25.154, +56.92047, +369.000, +790.000, +1048.000
1655487600, +2.79, +25.154, +77.43224, +403.000, +864.000, +1031.000
1655487720, +2.79, +25.179, +86.64767, +400.000, +855.000, +1041.000
1655487840, +2.79, +25.154, +78.90931, +406.000, +859.000, +1031.000
1655487960, +2.79, +25.179, +71.19572, +408.000, +864.000, +1025.000
1655488080, +2.79, +25.154, +71.90484, +408.000, +872.000, +1004.000
1655488200, +2.79, +25.138, +78.41695, +400.000, +856.000, +1040.000
1655488320, +2.79, +25.163, +94.57183, +412.000, +872.000, +1004.000
1655488440, +2.79, +25.171, +108.04196, +400.000, +856.000, +1040.000
1655488560, +2.79, +25.179, +124.18755, +403.000, +860.000, +1031.000
1655488680, +2.79, +25.171, +139.11308, +403.000, +860.000, +1027.000
1655488800, +2.79, +25.188, +152.99197, +403.000, +860.000, +1028.000
1655488920, +2.79, +25.179, +145.18858, +408.000, +860.000, +1024.000
1655489040, +2.79, +25.221, +139.43822, +392.000, +840.000, +1062.000
1655489160, +2.79, +25.204, +136.87425, +374.000, +803.000, +1070.000
1655489280, +2.79, +25.204, +127.56283, +391.000, +836.000, +1063.000
1655489400, +2.79, +25.204, +117.48345, +376.000, +816.000, +1072.000
1655489520, +2.79, +25.213, +113.34332, +369.000, +790.000, +1048.000
1655489640, +2.79, +25.213, +125.33019, +384.000, +820.000, +1075.000
1655489760, +2.79, +25.213, +141.90310, +404.000, +856.000, +1039.000
1655489880, +2.79, +25.213, +138.95825, +368.000, +790.000, +1052.000
1655490000, +2.79, +25.238, +124.45695, +403.000, +856.000, +1036.000
1655490120, +2.79, +25.238, +121.37276, +369.000, +787.000, +1049.000
1655490240, +2.79, +25.246, +126.05169, +377.000, +814.000, +1072.000
1655490360, +2.79, +25.246, +123.95531, +384.000, +830.000, +1072.000
1655490480, +2.79, +25.254, +131.13628, +376.000, +808.000, +1073.000
1655490600, +2.79, +25.246, +151.66973, +432.000, +833.000, +993.000
1655490720, +2.79, +25.271, +169.50295, +408.000, +867.000, +1014.000
1655490840, +2.79, +25.287, +202.88412, +376.000, +808.000, +1072.000
1655490960, +2.79, +25.279, +237.49154, +376.000, +807.000, +1072.000
1655491080, +2.79, +25.271, +228.31327, +371.000, +790.000, +1047.000
1655491200, +2.79, +25.287, +214.77810, +390.000, +835.000, +1065.000
1655491320, +2.79, +25.304, +211.52049, +408.000, +864.000, +1024.000
1655491440, +2.79, +25.346, +207.77053, +392.000, +840.000, +1063.000
1655491560, +2.79, +25.329, +197.18951, +396.000, +844.000, +1059.000
1655491680, +2.79, +25.329, +194.61005, +368.000, +787.000, +1049.000
