7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1622275680, +3.03, +23.295,  -0.03499, -200.000, +1219.000, +848.000
1622275740, +3.03, +23.337,  +0.03623, -200.000, +1235.000, +838.000
1622275800, +3.03, +23.345,  -0.01641, -200.000, +1177.000, +841.000
1622275860, +3.03, +23.345,  -0.06905, -200.000, +1212.000, +851.000
1622275920, +3.03, +23.320,  +0.04552, -200.000, +1232.000, +839.000
1622275980, +3.03, +23.328,  -0.00403, -192.000, +1279.000, +771.000
1622276040, +3.03, +23.370,  -0.01332, -200.000, +1223.000, +847.000
1622276100, +3.03, +23.370,  -0.05976, -200.000, +1212.000, +851.000
1622276160, +3.03, +23.345,  +0.06410, -200.000, +1231.000, +841.000
1622276220, +3.03, +23.328,  +0.01455, -200.000, +1260.000, +812.000
1622276280, +3.03, +23.353,  +0.05481, -200.000, +1252.000, +817.000
1622276340, +3.03, +23.353,  -0.02880, -196.000, +1171.000, +833.000
1622276400, +3.03, +23.362,  +0.05791, -200.000, +1214.000, +849.000
1622276460, +3.03, +23.337,  -0.11241, -200.000, +1248.000, +824.000
1622276520, +3.03, +23.370,  -0.07215, -200.000, +1235.000, +839.000
1622276580, +3.03, +23.378,  -0.02261, -196.000, +1176.000, +835.000
1622276640, +3.03, +23.353,  -0.10002, -200.000, +1212.000, +847.000
1622276700, +3.03, +23.378,  +0.04862, -200.000, +1235.000, +839.000
1622276760, +3.03, +23.387,  +0.00836, -200.000, +1175.000, +832.000
1622276820, +3.03, +23.395,  -0.12789, -196.000, +1171.000, +832.000
1622276880, +3.03, +23.395,  -0.00712, -196.000, +1171.000, +828.000
1622276940, +3.03, +23.378,  +0.03313, -200.000, +1176.000, +833.000
1622277000, +3.03, +23.378,  +0.03004, -200.000, +1176.000, +839.000
1622277060, +3.03, +23.403,  -0.04118, -199.000, +1174.000, +832.000
1622277120, +3.03, +23.420,  +0.03313, -196.000, +1176.000, +836.000
1622277180, +3.03, +23.395,  +0.10745, -196.000, +1172.000, +831.000
1622277240, +3.03, +23.403,  -0.03189, -200.000, +1176.000, +838.000
1622277300, +3.03, +23.395,  +0.05791, -200.000, +1174.000, +835.000
1622277360, +3.03, +23.403,  -0.11241, -200.000, +1183.000, +844.000
1622277420, +3.03, +23.412,  -0.10312, -197.000, +1176.000, +840.000
1622277480, +3.03, +23.420,  -0.03809, -200.000, +1209.000, +849.000
1622277540, +3.03, +23.420,  -0.00712, -196.000, +1281.000, +764.000
1622277600, +3.03, +23.429,  -0.02570, -200.000, +1235.000, +838.000
1622277660, +3.03, +23.403,  -0.04118, -200.000, +1240.000, +833.000
1622277720, +3.03, +23.420,  -0.00093, -196.000, +1281.000, +768.000
1622277780, +3.03, +23.437,  -0.05976, -194.000, +1169.000, +832.000
1622277840, +3.03, +23.429,  -0.10312, -200.000, +1183.000, +840.000
1622277900, +3.03, +23.445,  +0.07649, -200.000, +1176.000, +832.000
1622277960, +3.03, +23.445,  -0.03499, -199.000, +1176.000, +838.000
1622278020, +3.03, +23.445,  -0.11860, -196.000, +1176.000, +836.000
1622278080, +3.03, +23.462,  -0.01641, -200.000, +1196.000, +847.000
1622278140, +3.03, +23.445,  +0.03933, -200.000, +1230.000, +844.000
1622278200, +3.03, +23.462,  -0.07525, -196.000, +1171.000, +830.000
1622278260, +3.03, +23.462,  -0.02261, -200.000, +1176.000, +835.000
1622278320, +3.03, +23.462,  -0.07215, -200.000, +1176.000, +840.000
1622278380, +3.03, +23.462,  -0.05357, -194.000, +1171.000, +832.000
1622278440, +3.03, +23.454,  -0.04118, -184.000, +1289.000, +707.000
1622278500, +3.03, +23.437,  -0.01022, -202.000, +1187.000, +844.000
1622278560, +3.03, +23.470,  +0.02075, -184.000, +1270.000, +716.000
1622278620, +3.03, +23.479,  -0.00712, -196.000, +1176.000, +832.000
1622278680, +3.03, +23.462,  +0.03933, -193.000, +1168.000, +831.000
1622278740, +3.03, +23.437,  +0.01765, -193.000, +1171.000, +831.000
1622278800, +3.03, +23.487,  +0.00526, -180.000, +1283.000, +705.000
1622278860, +3.03, +23.504,  -0.03499, -199.000, +1171.000, +833.000
1622278920, +3.03, +23.470,  +0.00217, -200.000, +1176.000, +840.000
1622278980, +3.03, +23.479,  -0.01641, -200.000, +1176.000, +835.000
1622279040, +3.03, +23.470,  -0.05047, -200.000, +1176.000, +836.000
1622279100, +3.03, +23.462,  +0.07029, -200.000, +1191.000, +846.000
1622279160, +3.03, +23.495,  -0.03809, -200.000, +1180.000, +844.000
1622279220, +3.03, +23.479,  +0.02075, -200.000, +1176.000, +833.000
1622279280, +3.03, +23.495,  -0.00403, -200.000, +1251.000, +824.000
1622279340, +3.03, +23.479,  -0.06286, -196.000, +1169.000, +831.000
1622279400, +3.03, +23.512,  +0.03623, -200.000, +1176.000, +839.000
1622279460, +3.03, +23.512,  -0.06596, -196.000, +1176.000, +838.000
1622279520, +3.03, +23.512,  -0.06286, -200.000, +1177.000, +839.000
1622279580, +3.03, +23.520,  -0.14337, -180.000, +1278.000, +705.000
1622279640, +3.03, +23.495,  -0.09073, -199.000, +1180.000, +840.000
1622279700, +3.03, +23.504,  -0.07215, -200.000, +1187.000, +844.000
1622279760, +3.03, +23.529,  +0.02075, -200.000, +1176.000, +835.000
1622279820, +3.03, +23.529,  -0.05667, -200.000, +1192.000, +846.000
1622279880, +3.03, +23.512,  -0.08144, -181.000, +1235.000, +750.000
1622279940, +3.03, +23.520,  -0.04428, -196.000, +1171.000, +831.000
1622280000, +3.03, +23.512,  -0.00403, -200.000, +1188.000, +844.000
1622280060, +3.03, +23.529,  +0.01765, -184.000, +1267.000, +719.000
1622280120, +3.03, +23.512,  +0.07649, -196.000, +1171.000, +833.000
1622280180, +3.03, +23.554,  -0.05047, -200.000, +1176.000, +839.000
1622280240, +3.03, +23.520,  -0.12479, -202.000, +1216.000, +848.000
1622280300, +3.03, +23.512,  +0.04552, -200.000, +1176.000, +836.000
1622280360, +3.03, +23.529,  +0.02384, -196.000, +1169.000, +831.000
1622280420, +3.03, +23.520,  -0.05047, -199.000, +1176.000, +835.000
1622280480, +3.03, +23.545,  -0.05357, -200.000, +1208.000, +854.000
1622280540, +3.03, +23.520,  -0.10931, -199.000, +1174.000, +830.000
1622280600, +3.03, +23.554,  -0.03499, -184.000, +1273.000, +711.000
1622280660, +3.03, +23.529,  -0.02880, -200.000, +1184.000, +846.000
1622280720, +3.03, +23.554,  +0.01765, -184.000, +1270.000, +716.000
1622280780, +3.03, +23.562,  -0.05047, -180.000, +1275.000, +710.000
1622280840, +3.03, +23.562,  +0.00836, -196.000, +1172.000, +832.000
1622280900, +3.03, +23.562,  -0.02570, -193.000, +1171.000, +831.000
1622280960, +3.03, +23.545,  +0.03004, -180.000, +1235.000, +749.000
1622281020, +3.03, +23.570,  -0.03809, -180.000, +1265.000, +720.000
1622281080, +3.03, +23.587,  -0.01951, -200.000, +1176.000, +839.000
1622281140, +3.03, +23.570,  -0.01022, -196.000, +1168.000, +831.000
1622281200, +3.03, +23.579,  +0.01146, -180.000, +1239.000, +751.000
1622281260, +3.03, +23.579,  -0.01951, -196.000, +1174.000, +833.000
1622281320, +3.03, +23.554,  -0.02261, -180.000, +1273.000, +710.000
1622281380, +3.03, +23.562,  -0.01951, -196.000, +1175.000, +835.000
1622281440, +3.04, +23.562,  -0.08763, -196.000, +1168.000, +832.000
1622281500, +3.03, +23.579,  +0.07958, -202.000, +1187.000, +844.000
1622281560, +3.03, +23.579,  +0.00836, -180.000, +1272.000, +712.000
1622281620, +3.03, +23.587,  -0.06905, -180.000, +1279.000, +707.000
1622281680, +3.03, +23.579,  -0.08454, -178.000, +1273.000, +710.000
1622281740, +3.03, +23.587,  -0.02570, -196.000, +1169.000, +831.000
1622281800, +3.03, +23.570,  +0.04242, -180.000, +1251.000, +737.000
1622281860, +3.03, +23.596,  -0.01022, -200.000, +1176.000, +839.000
1622281920, +3.03, +23.570,  -0.00093, -180.000, +1262.000, +726.000
1622281980, +3.03, +23.587,  -0.01641, -200.000, +1201.000, +851.000
1622282040, +3.03, +23.596,  -0.05667, -196.000, +1171.000, +831.000
1622282100, +3.03, +23.596,  +0.02384, -199.000, +1171.000, +831.000
