7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1654009200, +2.84, +24.096,  -0.05667, +1072.000, +220.000, +294.000
1654009320, +2.84, +24.088,  -0.01332, +1068.000, +216.000, +312.000
1654009440, +2.84, +24.088,  +0.00526, +1046.000, +200.000, +360.000
1654009560, +2.84, +24.088,  -0.01641, +1031.000, +192.000, +384.000
1654009680, +2.84, +24.055,  -0.01951, +1084.000, +225.000, +272.000
1654009800, +2.84, +24.080,  -0.06286, +1054.000, +207.000, +348.000
1654009920, +2.84, +24.071,  -0.01332, +1070.000, +220.000, +308.000
1654010040, +2.84, +24.105,  -0.01641, +1052.000, +206.000, +352.000
1654010160, +2.84, +24.071,  -0.04118, +1052.000, +206.000, +352.000
1654010280, +2.84, +24.096,  +0.00217, +1070.000, +216.000, +308.000
1654010400, +2.84, +24.038,  -0.03499, +1056.000, +208.000, +339.000
1654010520, +2.84, +24.080,  -0.02880, +1054.000, +207.000, +344.000
1654010640, +2.84, +24.080,  +0.04242, +1068.000, +216.000, +310.000
1654010760, +2.84, +24.080,  +0.03623, +1067.000, +216.000, +316.000
1654010880, +2.84, +24.063,  -0.03189, +1024.000, +192.000, +387.000
1654011000, +2.84, +24.088,  -0.04738, +1027.000, +192.000, +384.000
1654011120, +2.84, +24.063,  +0.00526, +1040.000, +200.000, +368.000
1654011240, +2.84, +24.080,  -0.05047, +1055.000, +204.000, +344.000
1654011360, +2.84, +24.071,  -0.01951, +1032.000, +192.000, +384.000
1654011480, +2.84, +24.088,  -0.01332, +1056.000, +208.000, +344.000
1654011600, +2.84, +24.088,  -0.09383, +1048.000, +204.000, +359.000
1654011720, +2.84, +24.063,  +0.02075, +992.000, +179.000, +387.000
1654011840, +2.84, +24.063,  +0.02694, +1039.000, +196.000, +371.000
1654011960, +2.84, +24.071,  +0.03313, +1057.000, +208.000, +339.000
1654012080, +2.84, +24.080,  -0.00093, +1075.000, +224.000, +296.000
1654012200, +2.84, +24.080,  -0.01332, +1063.000, +211.000, +330.000
1654012320, +2.84, +24.055,  -0.06905, +1043.000, +199.000, +368.000
1654012440, +2.84, +24.046,  +0.00217, +1054.000, +206.000, +348.000
1654012560, +2.84, +24.071,  +0.03933, +1080.000, +224.000, +284.000
1654012680, +2.84, +24.063,  +0.02384, +1055.000, +208.000, +344.000
1654012800, +2.84, +24.063,  +0.05171, +1073.000, +220.000, +292.000
1654012920, +2.84, +24.071,  -0.06286, +1014.000, +188.000, +391.000
1654013040, +2.84, +24.046,  -0.04738, +1043.000, +198.000, +368.000
1654013160, +2.84, +24.055,  +0.05481, +1059.000, +211.000, +336.000
1654013280, +2.84, +24.063,  +0.01765, +1024.000, +192.000, +387.000
1654013400, +2.84, +24.063,  +3.56014, +1064.000, +209.000, +324.000
1654013520, +2.84, +24.063,  +4.54486, +1062.000, +212.000, +332.000
1654013640, +2.84, +24.071,  +4.71207, +1060.000, +211.000, +329.000
1654013760, +2.84, +24.038,  +4.74613, +1052.000, +207.000, +352.000
1654013880, +2.84, +24.063,  +4.72446, +1036.000, +195.000, +380.000
1654014000, +2.84, +24.071,  +4.73994, +1072.000, +217.000, +304.000
1654014120, +2.84, +24.080,  +4.64395, +1068.000, +220.000, +308.000
