7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1622016480, +3.09, +28.074,  -0.06596, +1096.000, +96.000, +176.000
1622016540, +3.09, +28.058,  -0.00712, +1086.000, +88.000, +206.000
1622016600, +3.09, +28.066,  +0.01146, +1086.000, +86.000, +208.000
1622016660, +3.09, +28.058,  -0.03499, +1112.000, +88.000, +128.000
1622016720, +3.09, +28.058,  -0.08144, +1096.000, +96.000, +176.000
1622016780, +3.09, +28.066,  -0.02880, +1096.000, +96.000, +172.000
1622016840, +3.09, +28.050,  +0.00217, +1104.000, +96.000, +144.000
1622016900, +3.09, +28.050,  -0.04738, +1116.000, +80.000, +134.000
1622016960, +3.09, +28.042,  -0.18672, +1100.000, +96.000, +172.000
1622017020, +3.09, +28.050,  +0.09507, +1089.000, +88.000, +195.000
1622017080, +3.09, +28.050,  +0.00526, +1102.000, +96.000, +156.000
1622017140, +3.09, +28.050,  +0.04242, +1089.000, +88.000, +192.000
1622017200, +3.09, +28.042,  -0.18363, +1006.000, +56.000, +303.000
1622017260, +3.09, +28.042,  -0.07525, +1103.000, +96.000, +148.000
1622017320, +3.09, +28.025,  +0.01146, +1100.000, +96.000, +156.000
1622017380, +3.09, +28.025,  -0.00093, +1107.000, +96.000, +140.000
1622017440, +3.09, +28.017,  -0.01641, +1107.000, +96.000, +134.000
1622017500, +3.09, +28.033,  -0.05357, +1081.000, +84.000, +216.000
1622017560, +3.09, +28.033,  +0.00526, +1091.000, +88.000, +192.000
1622017620, +3.09, +28.017,  +0.01146, +1112.000, +59.000, +151.000
1622017680, +3.09, +28.025,  +0.02694, +1086.000, +88.000, +195.000
1622017740, +3.09, +28.009,  -0.07215, +1004.000, +55.000, +300.000
1622017800, +3.09, +28.017,  -0.01951, +1112.000, +88.000, +128.000
1622017860, +3.09, +28.009,  +0.00526, +1086.000, +88.000, +211.000
1622017920, +3.09, +28.025,  -0.06286, +1110.000, +92.000, +131.000
1622017980, +3.09, +28.009,  -0.02261, +1104.000, +96.000, +152.000
1622018040, +3.09, +28.017,  -0.02880, +1091.000, +88.000, +192.000
1622018100, +3.09, +28.017,  -0.05667, +1112.000, +78.000, +130.000
1622018160, +3.09, +28.000,  -0.08144, +1107.000, +96.000, +131.000
