7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1651560060, +2.92, +25.994,  -0.07215, +1039.000, -140.000, -16.000
1651560180, +2.92, +26.002,  +0.03004, +967.000, -156.000, +73.000
1651560300, +2.92, +26.002,  -0.04428, +967.000, -153.000, +73.000
1651560420, +2.92, +26.002,  -0.04428, +1033.000, -141.000,  +0.000
1651560540, +2.92, +26.002,  +0.01146, +1038.000, -136.000, -16.000
1651560660, +2.92, +26.002,  -0.04738, +1038.000, -136.000,  -8.000
1651560780, +2.92, +26.002,  -0.02261, +967.000, -154.000, +76.000
1651560900, +2.92, +26.002,  -0.01641, +967.000, -154.000, +72.000
1651561020, +2.92, +26.010,  -0.05667, +967.000, -153.000, +76.000
1651561140, +2.92, +26.018,  +0.01765, +1038.000, -136.000, -10.000
1651561260, +2.92, +25.994,  +0.00836, +1039.000, -140.000, -16.000
1651561380, +2.92, +25.977,  -0.01332, +1039.000, -138.000, -13.000
1651561500, +2.92, +25.994,  -0.05047, +967.000, -153.000, +72.000
1651561620, +2.92, +25.994,  -0.02570, +1038.000, -136.000, -10.000
1651561740, +2.92, +25.985,  +0.01146, +1036.000, -141.000,  -8.000
1651561860, +2.92, +25.985,  -0.03499, +967.000, -153.000, +73.000
1651561980, +2.92, +25.985,  +0.01455, +1040.000, -136.000, -26.000
1651562100, +2.92, +25.994,  -0.07834, +1039.000, -136.000, -13.000
1651562220, +2.92, +25.969,  -0.02570, +1070.000, -128.000, -114.000
1651562340, +2.92, +25.960,  -0.03499, +967.000, -153.000, +76.000
1651562460, +2.92, +25.960,  -0.04738, +966.000, -153.000, +73.000
1651562580, +2.92, +25.944,  -0.07215, +1040.000, -138.000, -16.000
1651562700, +2.92, +25.969,  -0.07525, +1039.000, -136.000, -18.000
1651562820, +2.92, +25.952,  -0.05667, +1036.000, -140.000,  -8.000
1651562940, +2.92, +25.969,  -0.06596, +1036.000, -136.000,  -8.000
1651563060, +2.92, +25.960,  -0.05047, +1038.000, -138.000, -10.000
1651563180, +2.92, +25.935,  -0.09383, +1039.000, -140.000, -12.000
1651563300, +2.92, +25.960,  -0.03189, +1039.000, -136.000, -13.000
1651563420, +2.92, +25.944,  -0.02261, +967.000, -154.000, +72.000
1651563540, +2.92, +25.944,  +0.00217, +967.000, -152.000, +71.000
1651563660, +2.92, +25.952,  -0.02261, +968.000, -153.000, +71.000
1651563780, +2.92, +25.935,  +0.02075, +1038.000, -136.000, -13.000
1651563900, +2.92, +25.944,  +0.00836, +1040.000, -136.000, -24.000
1651564020, +2.92, +25.919,  -0.01332, +968.000, -153.000, +72.000
1651564140, +2.92, +25.911,  -0.00712, +967.000, -153.000, +76.000
1651564260, +2.92, +25.919,  -0.03189, +1033.000, -138.000,  -8.000
1651564380, +2.92, +25.902,  -0.07215, +1036.000, -138.000,  -8.000
1651564500, +2.92, +25.894,  +0.00217, +967.000, -153.000, +72.000
1651564620, +2.92, +25.911,  +0.03933, +967.000, -153.000, +72.000
1651564740, +2.92, +25.911,  -0.04738, +967.000, -153.000, +76.000
1651564860, +2.92, +25.902,  -0.01951, +1038.000, -140.000, -16.000
1651564980, +2.92, +25.894,  +0.06100, +1032.000, -136.000,  -8.000
1651565100, +2.92, +25.911,  -0.01022, +967.000, -152.000, +76.000
1651565220, +2.92, +25.894,  -0.05667, +968.000, -153.000, +73.000
1651565340, +2.92, +25.894,  -0.01022, +967.000, -153.000, +76.000
1651565460, +2.92, +25.886,  +0.00526, +967.000, -153.000, +72.000
1651565580, +2.92, +25.877,  +0.03004, +968.000, -154.000, +72.000
1651565700, +2.92, +25.869,  -0.05047, +967.000, -152.000, +71.000
1651565820, +2.92, +25.844,  -0.06905, +967.000, -153.000, +71.000
1651565940, +2.92, +25.861,  -0.00093, +1052.000, -128.000, -56.000
1651566060, +2.92, +25.852,  -0.07215, +1075.000, -169.000, -57.000
1651566180, +2.92, +25.852,  +0.05481, +967.000, -153.000, +76.000
1651566300, +2.92, +25.861,  -0.09073, +1072.000, -160.000, -97.000
1651566420, +2.92, +25.828,  -0.01951, +1072.000, -164.000, -89.000
1651566540, +2.92, +25.828,  -0.02570, +1039.000, -136.000, -20.000
1651566660, +2.92, +25.836,  -0.08144, +1039.000, -140.000, -16.000
1651566780, +2.92, +25.828,  +0.06720, +1036.000, -136.000, -10.000
1651566900, +2.92, +25.828,  +0.03933, +967.000, -153.000, +75.000
1651567020, +2.92, +25.803,  +0.02694, +1065.000, -127.000, -112.000
1651567140, +2.92, +25.819,  +0.04862, +967.000, -152.000, +75.000
1651567260, +2.92, +25.794,  -0.07215, +1038.000, -138.000, -10.000
1651567380, +2.92, +25.811,  -0.04428, +967.000, -153.000, +73.000
1651567500, +2.92, +25.819,  +0.01765, +1072.000, -169.000, -65.000
1651567620, +2.92, +25.794,  -0.01641, +967.000, -152.000, +71.000
1651567740, +2.92, +25.778,  -0.08454, +1039.000, -136.000, -13.000
1651567860, +2.92, +25.803,  -0.01332, +966.000, -156.000, +72.000
1651567980, +2.92, +25.761,  +0.00526, +1039.000, -136.000, -18.000
1651568100, +2.92, +25.786,  +0.00526, +1036.000, -136.000,  -8.000
1651568220, +2.92, +25.786,  -0.05047, +967.000, -153.000, +72.000
1651568340, +2.92, +25.769,  -0.03499, +967.000, -153.000, +73.000
1651568460, +2.92, +25.786,  -0.02570, +975.000, -156.000, +70.000
1651568580, +2.92, +25.778,  +0.07029, +1016.000, -144.000, +38.000
1651568700, +2.92, +25.753,  -0.03189, +967.000, -152.000, +73.000
1651568820, +2.92, +25.761,  -0.07215, +966.000, -148.000, +71.000
1651568940, +2.92, +25.769,  -0.02261, +1036.000, -136.000, -10.000
1651569060, +2.92, +25.761,  -0.06596, +967.000, -152.000, +71.000
1651569180, +2.92, +25.753,  -0.04118, +967.000, -153.000, +76.000
1651569300, +2.92, +25.745,  -0.06905, +967.000, -151.000, +76.000
1651569420, +2.92, +25.736,  -0.05357, +967.000, -153.000, +75.000
1651569540, +2.92, +25.728,  -0.05667, +1040.000, -136.000, -26.000
1651569660, +2.92, +25.736,  -0.01641, +967.000, -153.000, +71.000
1651569780, +2.92, +25.720,  -0.02261, +967.000, -153.000, +71.000
1651569900, +2.92, +25.703,  -0.04428, +968.000, -153.000, +72.000
1651570020, +2.92, +25.720,  +0.05481, +967.000, -153.000, +76.000
1651570140, +2.92, +25.728,  +0.01765, +967.000, -151.000, +73.000
1651570260, +2.92, +25.703,  -0.03499, +996.000, -152.000, +64.000
1651570380, +2.92, +25.695,  +0.01146, +967.000, -148.000, +71.000
1651570500, +2.92, +25.711,  -0.04738, +967.000, -153.000, +71.000
1651570620, +2.92, +25.695,  -0.07215, +979.000, -154.000, +71.000
1651570740, +2.92, +25.695,  -0.01022, +967.000, -153.000, +72.000
1651570860, +2.92, +25.686,  +0.01765, +1038.000, -136.000, -12.000
