7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652252220, +2.90, +26.549,  -0.01022, +1083.000, -31.000, -57.000
1652252340, +2.90, +26.541,  -0.00712, +1083.000, -34.000, -49.000
1652252460, +2.90, +26.507,  -0.03189, +1081.000, -33.000, -45.000
1652252580, +2.90, +26.541,  -0.05357, +1091.000, -16.000, -13.000
1652252700, +2.90, +26.541,  -0.00403, +1081.000, -40.000, -49.000
1652252820, +2.90, +26.549,  +0.00836, +1080.000, -33.000, -53.000
1652252940, +2.90, +26.524,  -0.03499, +977.000, -13.000, +99.000
1652253060, +2.90, +26.524,  -0.01332, +1086.000, -24.000, -49.000
1652253180, +2.90, +26.532,  -0.01951, +1080.000, -32.000, -58.000
1652253300, +2.90, +26.532,  +0.05791, +1094.000,  +1.000, -13.000
1652253420, +2.90, +26.499,  -0.03809, +1084.000, -16.000, -49.000
1652253540, +2.90, +26.516,  +0.02694, +1086.000, -26.000, -45.000
1652253660, +2.91, +26.516,  -0.02880, +1083.000, -24.000, -61.000
1652253780, +2.90, +26.507,  +0.01765, +1080.000, -40.000, -65.000
1652253900, +2.91, +26.507,  -0.09383, +1084.000, -25.000, -33.000
1652254020, +2.90, +26.474,  -0.02261, +1080.000, -32.000, -49.000
1652254140, +2.90, +26.499,  +0.02694, +1080.000, -32.000, -65.000
1652254260, +2.90, +26.491,  -0.04428, +1080.000, -32.000, -65.000
1652254380, +2.91, +26.458,  +0.03933, +1081.000, -29.000, -49.000
1652254500, +2.90, +26.474,  -0.00403, +1083.000, -32.000, -49.000
1652254620, +2.90, +26.474,  -0.03809, +1096.000, +12.000, +23.000
1652254740, +2.90, +26.466,  -0.05357, +1078.000, -40.000, -57.000
1652254860, +2.90, +26.449,  -0.01022, +1080.000, -32.000, -77.000
1652254980, +2.90, +26.449,  -0.04118, +1084.000, -31.000, -39.000
1652255100, +2.91, +26.425,  -0.07525, +1080.000, -32.000, -67.000
1652255220, +2.91, +26.433,  -0.07525, +976.000, -17.000, +94.000
1652255340, +2.91, +26.433,  -0.01951, +1084.000, -29.000, -45.000
1652255460, +2.90, +26.425,  -0.02880, +975.000, -21.000, +92.000
1652255580, +2.90, +26.425,  -0.01951, +1084.000, -23.000, -33.000
1652255700, +2.90, +26.425,  +0.04242, +1080.000, -33.000, -49.000
1652255820, +2.90, +26.408,  +0.00836, +1080.000, -49.000, -57.000
1652255940, +2.90, +26.400,  +0.02384, +1080.000, -48.000, -49.000
1652256060, +2.90, +26.400,  -0.00093, +1080.000, -32.000, -53.000
1652256180, +2.90, +26.400,  -0.04738, +975.000, -26.000, +86.000
1652256300, +2.90, +26.383,  -0.01332, +979.000, -23.000, +95.000
1652256420, +2.90, +26.400,  -0.04738, +1040.000,  -8.000, +32.000
1652256540, +2.90, +26.391,  -0.07215, +1080.000, -57.000, -53.000
1652256660, +2.90, +26.400,  -0.00093, +1084.000, -41.000, -33.000
1652256780, +2.90, +26.400,  -0.01951, +1084.000, -49.000, -37.000
1652256900, +2.90, +26.375,  +0.03313, +1084.000, -49.000, -37.000
1652257020, +2.90, +26.391,  +0.04242, +1087.000, -42.000, -17.000
1652257140, +2.90, +26.375,  -0.00093, +1086.000, -52.000, -36.000
1652257260, +2.90, +26.391,  -0.05976, +1084.000, -57.000, -41.000
1652257380, +2.90, +26.358,  -0.04118, +976.000, -45.000, +92.000
1652257500, +2.90, +26.367,  +0.02075, +982.000, -32.000, +103.000
1652257620, +2.90, +26.383,  -0.01022, +1084.000, -49.000, -41.000
1652257740, +2.90, +26.367,  +0.00526, +1084.000, -49.000, -29.000
1652257860, +2.90, +26.367,  -0.01332, +1087.000, -47.000, -29.000
1652257980, +2.90, +26.367,  -0.07525, +1087.000, -41.000, -25.000
1652258100, +2.90, +26.358,  -0.05976, +979.000, -39.000, +96.000
1652258220, +2.90, +26.358,  +0.00526, +982.000, -45.000, +103.000
1652258340, +2.90, +26.367,  -0.13718, +977.000, -45.000, +95.000
1652258460, +2.90, +26.350,  -0.05047, +979.000, -40.000, +94.000
1652258580, +2.90, +26.342,  +0.01455, +975.000, -45.000, +99.000
1652258700, +2.90, +26.342,  -0.04738, +979.000, -39.000, +92.000
1652258820, +2.90, +26.350,  -0.07834, +1080.000, -55.000, -50.000
1652258940, +2.90, +26.317,  -0.08454, +976.000, -40.000, +99.000
1652259060, +2.90, +26.309,  -0.00712, +1084.000, -49.000, -36.000
1652259180, +2.90, +26.333,  +0.01455, +979.000, -36.000, +103.000
1652259300, +2.90, +26.300,  -0.08454, +1086.000, -49.000, -33.000
1652259420, +2.90, +26.317,  +0.01455, +982.000, -31.000, +116.000
1652259540, +2.90, +26.317,  -0.00712, +979.000, -37.000, +108.000
1652259660, +2.90, +26.284,  -0.06596, +977.000, -45.000, +96.000
1652259780, +2.90, +26.325,  -0.01332, +1086.000, -48.000, -37.000
1652259900, +2.90, +26.317,  -0.00403, +976.000, -36.000, +99.000
1652260020, +2.90, +26.309,  -0.02880, +977.000, -34.000, +103.000
1652260140, +2.90, +26.317,  -0.01951, +1084.000, -52.000, -39.000
1652260260, +2.90, +26.317,  +0.04862, +1086.000, -57.000, -29.000
1652260380, +2.90, +26.325,  -0.01951, +1087.000, -57.000, -17.000
1652260500, +2.90, +26.317,  +0.02384, +979.000, -48.000, +96.000
1652260620, +2.90, +26.317,  -0.10621, +982.000, -40.000, +99.000
1652260740, +2.90, +26.325,  +0.00836, +979.000, -39.000, +103.000
1652260860, +2.90, +26.292,  -0.04118, +975.000, -45.000, +105.000
1652260980, +2.90, +26.300,  -0.02261, +1089.000, -47.000, -33.000
1652261100, +2.90, +26.300,  -0.06905, +1086.000, -63.000, -41.000
1652261220, +2.90, +26.300,  -0.00712, +977.000, -49.000, +104.000
1652261340, +2.90, +26.300,  +0.01455, +979.000, -45.000, +102.000
1652261460, +2.90, +26.284,  -0.03189, +1095.000, -40.000,  -1.000
1652261580, +2.90, +26.292,  -0.01641, +979.000, -49.000, +96.000
1652261700, +2.90, +26.284,  -0.04738, +977.000, -42.000, +97.000
1652261820, +2.90, +26.267,  -0.03499, +979.000, -49.000, +96.000
1652261940, +2.90, +26.292,  -0.02880, +1087.000, -57.000, -25.000
1652262060, +2.90, +26.275,  -0.05047, +979.000, -45.000, +103.000
1652262180, +2.90, +26.292,  -0.01951, +1084.000, -61.000, -33.000
1652262300, +2.90, +26.284,  +0.01146, +1087.000, -61.000, -25.000
1652262420, +2.90, +26.300,  -0.04738, +1087.000, -57.000, -37.000
1652262540, +2.90, +26.275,  +0.01455, +979.000, -45.000, +110.000
1652262660, +2.90, +26.300,  +0.00836, +1086.000, -56.000, -31.000
1652262780, +2.90, +26.275,  -0.01332, +979.000, -45.000, +111.000
1652262900, +2.90, +26.259,  +0.02075, +979.000, -41.000, +103.000
1652263020, +2.90, +26.275,  -0.04738, +975.000, -47.000, +83.000
1652263140, +2.90, +26.284,  +0.00217, +1084.000, -53.000, -33.000
1652263260, +2.90, +26.267,  -0.02570, +1084.000, -52.000, -39.000
1652263380, +2.90, +26.275,  -0.05047, +1084.000, -53.000, -33.000
1652263500, +2.90, +26.284,  -0.00403, +979.000, -42.000, +99.000
1652263620, +2.90, +26.259,  -0.01641, +977.000, -44.000, +104.000
1652263740, +2.90, +26.284,  +0.03004, +976.000, -40.000, +103.000
1652263860, +2.90, +26.267,  -0.01641, +979.000, -40.000, +103.000
1652263980, +2.90, +26.242,  -0.01332, +979.000, -39.000, +108.000
1652264100, +2.90, +26.284,  +0.03313, +979.000, -40.000, +108.000
1652264220, +2.90, +26.275,  -0.08144, +977.000, -42.000, +104.000
1652264340, +2.90, +26.275,  +0.01455, +983.000, -36.000, +108.000
1652264460, +2.90, +26.275,  -0.09073, +979.000, -40.000, +103.000
1652264580, +2.90, +26.284,  -0.04428, +979.000, -41.000, +112.000
1652264700, +2.90, +26.275,  +0.03623, +984.000, -32.000, +113.000
1652264820, +2.90, +26.267,  -0.05976, +984.000, -32.000, +115.000
1652264940, +2.90, +26.267,  -0.03189, +979.000, -42.000, +108.000
1652265060, +2.90, +26.275,  -0.00403, +988.000,  -8.000, +161.000
1652265180, +2.90, +26.284,  -0.07215, +979.000, -36.000, +115.000
1652265300, +2.90, +26.251,  -0.05047, +979.000, -40.000, +105.000
1652265420, +2.90, +26.267,  -0.09073, +982.000, -40.000, +107.000
1652265540, +2.90, +26.275,  -0.06286, +977.000, -40.000, +105.000
1652265660, +2.90, +26.275,  +0.04862, +979.000, -40.000, +103.000
1652265780, +2.90, +26.251,  -0.08454, +979.000, -39.000, +104.000
1652265900, +2.90, +26.267,  -0.05357, +979.000, -40.000, +96.000
1652266020, +2.90, +26.259,  -0.03809, +979.000, -39.000, +111.000
1652266140, +2.90, +26.242,  +0.01146, +977.000, -40.000, +103.000
1652266260, +2.90, +26.251,  -0.03809, +984.000, -36.000, +110.000
1652266380, +2.90, +26.267,  -0.10002, +976.000, -41.000, +103.000
1652266500, +2.90, +26.259,  -0.03809, +984.000, -25.000, +127.000
1652266620, +2.90, +26.226,  -0.02880, +1081.000, -47.000, -42.000
1652266740, +2.90, +26.267,  +0.00836, +975.000, -32.000, +95.000
1652266860, +2.90, +26.267,  +0.05171, +982.000, -32.000, +102.000
