7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1642806000, +3.08, +29.876, +1675.70592, +1089.000, -216.000,  -8.000
1642806120, +3.09, +29.860, +1461.91470, +1091.000, -221.000,  +0.000
1642806240, +3.08, +29.892, +1036.89933, +1091.000, -220.000,  +0.000
1642806360, +3.08, +29.933, +1395.40319, +1091.000, -208.000, -12.000
1642806480, +3.08, +29.957, +988.17149, +1088.000, -216.000,  +0.000
1642806600, +3.09, +29.965, +751.83715, +1091.000, -220.000,  +0.000
1642806720, +3.08, +29.989, +1031.69707, +1088.000, -208.000,  -8.000
1642806840, +3.09, +30.013, +539.51061, +1091.000, -216.000,  +0.000
1642806960, +3.08, +30.030, +389.94563, +1091.000, -212.000,  -8.000
1642807080, +3.08, +30.054, +432.65681, +1091.000, -216.000,  +0.000
1642807200, +3.08, +30.078, +1031.24807, +1088.000, -208.000, -13.000
1642807320, +3.08, +30.070, +616.55671, +1091.000, -212.000,  -8.000
1642807440, +3.08, +30.078, +1220.06534, +1091.000, -216.000,  +0.000
1642807560, +3.08, +30.110, +417.25131, +1091.000, -220.000,  +0.000
1642807680, +3.08, +30.118, +728.46414, +1091.000, -216.000,  -8.000
1642807800, +3.08, +30.126, +856.71843, +1089.000, -220.000,  +0.000
1642807920, +3.08, +30.134, +624.91748, +1091.000, -208.000,  -8.000
1642808040, +3.08, +30.118, +371.76869, +1091.000, -218.000,  +0.000
1642808160, +3.08, +30.142, +394.09815, +1091.000, -208.000,  -8.000
1642808280, +3.08, +30.151, +1295.08007, +1088.000, -216.000, -12.000
1642808400, +3.08, +30.175, +942.59908, +1089.000, -216.000,  +0.000
1642808520, +3.08, +30.175, +756.10734, +1091.000, -216.000,  -8.000
1642808640, +3.08, +30.175, +640.49330, +1088.000, -208.000,  -8.000
1642808760, +3.09, +30.199, +500.86525, +1089.000, -212.000,  -8.000
1642808880, +3.08, +30.191, +472.90930, +1089.000, -216.000,  +0.000
1642809000, +3.08, +30.183, +532.26461, +1092.000, -220.000,  +0.000
1642809120, +3.08, +30.167, +851.91253, +1091.000, -218.000,  +0.000
1642809240, +3.08, +30.183, +753.02624, +1091.000, -216.000,  +0.000
1642809360, +3.08, +30.159, +1106.14203, +1091.000, -216.000,  +0.000
1642809480, +3.08, +30.191, +1193.13126, +1091.000, -216.000,  +0.000
1642809600, +3.08, +30.175, +1129.31067, +1091.000, -216.000,  -8.000
1642809720, +3.08, +30.175, +1173.05611, +1088.000, -216.000,  +0.000
1642809840, +3.08, +30.191, +843.16468, +1088.000, -216.000,  +0.000
1642809960, +3.08, +30.191, +783.64835, +1091.000, -216.000,  +0.000
1642810080, +3.08, +30.199, +863.44731, +1092.000, -217.000,  +0.000
1642810200, +3.08, +30.191, +697.08646, +1088.000, -217.000,  +0.000
1642810320, +3.08, +30.207, +532.33893, +1088.000, -212.000,  -8.000
1642810440, +3.08, +30.199, +658.06331, +1088.000, -212.000,  -8.000
1642810560, +3.08, +30.191, +689.22113, +1088.000, -216.000,  +0.000
1642810680, +3.08, +30.191, +665.85741, +1091.000, -216.000,  +0.000
1642810800, +3.08, +30.199, +306.77140, +1091.000, -216.000,  +0.000
1642810920, +3.08, +30.215, +709.86915, +1091.000, -208.000,  -8.000
1642811040, +3.08, +30.207, +806.68383, +1091.000, -216.000,  +0.000
1642811160, +3.08, +30.191, +736.78156, +1091.000, -208.000,  -8.000
1642811280, +3.08, +30.207, +546.52438, +1088.000, -212.000,  -8.000
1642811400, +3.08, +30.215, +749.71599, +1091.000, -217.000,  +0.000
1642811520, +3.08, +30.223, +1079.79630, +1092.000, -216.000,  +0.000
1642811640, +3.08, +30.223, +899.25310, +1091.000, -216.000,  +0.000
1642811760, +3.08, +30.215, +948.41136, +1088.000, -208.000,  -8.000
1642811880, +3.08, +30.215, +550.94010, +1092.000, -212.000,  -8.000
1642812000, +3.08, +30.207, +313.12559, +1089.000, -216.000,  +0.000
1642812120, +3.08, +30.199, +909.19313, +1088.000, -216.000,  +0.000
1642812240, +3.08, +30.191, +959.99568, +1091.000, -220.000,  +0.000
1642812360, +3.08, +30.191, +986.36928, +1091.000, -224.000,  +0.000
1642812480, +3.08, +30.199, +1005.60216, +1089.000, -216.000,  +0.000
1642812600, +3.08, +30.199, +603.36526, +1094.000, -218.000,  +0.000
