7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652425260, +2.90, +24.138,  -0.07525, +1004.000, +275.000, +467.000
1652425380, +2.90, +24.155,  -0.01951, +1008.000, +273.000, +462.000
1652425500, +2.90, +24.171,  +0.01765, +974.000, +252.000, +464.000
1652425620, +2.90, +24.171,  +0.03313, +1039.000, +291.000, +419.000
1652425740, +2.90, +24.163,  -0.03189, +1008.000, +273.000, +463.000
1652425860, +2.90, +24.163,  +0.01765, +971.000, +257.000, +464.000
1652425980, +2.90, +24.171,  +0.05481, +975.000, +256.000, +472.000
1652426100, +2.90, +24.171,  +0.00526, +972.000, +254.000, +463.000
1652426220, +2.90, +24.155,  -0.05047, +972.000, +252.000, +464.000
1652426340, +2.90, +24.188,  +0.05481, +972.000, +256.000, +464.000
1652426460, +2.90, +24.155,  -0.03809, +988.000, +262.000, +472.000
1652426580, +2.90, +24.171,  -0.02880, +979.000, +259.000, +476.000
1652426700, +2.90, +24.163,  -0.03189, +1036.000, +291.000, +424.000
1652426820, +2.90, +24.163,  -0.05976, +1028.000, +286.000, +438.000
1652426940, +2.90, +24.180,  -0.00093, +1064.000, +312.000, +344.000
1652427060, +2.90, +24.171,  -0.05976, +1038.000, +294.000, +416.000
1652427180, +2.90, +24.163,  -0.02570, +1046.000, +296.000, +403.000
1652427300, +2.90, +24.188,  +0.04242, +1036.000, +289.000, +424.000
1652427420, +2.90, +24.180,  -0.03189, +976.000, +257.000, +470.000
1652427540, +2.90, +24.196,  -0.02880, +1025.000, +284.000, +444.000
1652427660, +2.90, +24.171,  -0.02880, +972.000, +256.000, +464.000
1652427780, +2.90, +24.205,  -0.03809, +1043.000, +294.000, +408.000
1652427900, +2.90, +24.205,  -0.04428, +975.000, +256.000, +465.000
1652428020, +2.90, +24.196,  -0.03189, +1004.000, +272.000, +467.000
1652428140, +2.90, +24.213,  -0.05357, +1008.000, +272.000, +464.000
1652428260, +2.90, +24.171,  -0.01332, +992.000, +264.000, +470.000
1652428380, +2.90, +24.205,  -0.02261, +1041.000, +296.000, +408.000
1652428500, +2.90, +24.213,  -0.04118, +1043.000, +294.000, +414.000
1652428620, +2.90, +24.196,  -0.06596, +1019.000, +280.000, +451.000
1652428740, +2.90, +24.221,  -0.04118, +1004.000, +272.000, +464.000
1652428860, +2.90, +24.188,  -0.01951, +1014.000, +275.000, +460.000
1652428980, +2.90, +24.221,  -0.00093, +1049.000, +304.000, +392.000
1652429100, +2.90, +24.221,  +0.03004, +1046.000, +300.000, +401.000
1652429220, +2.90, +24.230,  -0.03499, +984.000, +262.000, +472.000
1652429340, +2.90, +24.230,  +0.01146, +984.000, +263.000, +473.000
1652429460, +2.90, +24.230,  -0.02261, +1006.000, +272.000, +468.000
1652429580, +2.90, +24.238,  -0.02880, +972.000, +255.000, +467.000
1652429700, +2.90, +24.230,  +0.07649, +1027.000, +284.000, +448.000
1652429820, +2.90, +24.230,  +0.01146, +992.000, +268.000, +472.000
1652429940, +2.90, +24.205,  +0.01765, +1038.000, +292.000, +414.000
1652430060, +2.90, +24.221,  -0.04428, +998.000, +268.000, +470.000
1652430180, +2.90, +24.246,  -0.01641, +1022.000, +280.000, +448.000
1652430300, +2.90, +24.221,  -0.01641, +984.000, +262.000, +473.000
1652430420, +2.90, +24.213,  -0.05976, +999.000, +270.000, +470.000
1652430540, +2.90, +24.238,  -0.04428, +996.000, +270.000, +470.000
1652430660, +2.90, +24.246,  +0.00836, +975.000, +256.000, +467.000
1652430780, +2.90, +24.246,  -0.03189, +1020.000, +280.000, +448.000
1652430900, +2.90, +24.213,  -0.05047, +1020.000, +280.000, +451.000
1652431020, +2.90, +24.238,  -0.00093, +1000.000, +270.000, +472.000
1652431140, +2.90, +24.238,  -0.05357, +972.000, +255.000, +463.000
1652431260, +2.90, +24.238,  -0.02570, +975.000, +255.000, +465.000
1652431380, +2.90, +24.263,  +0.00217, +976.000, +259.000, +470.000
1652431500, +2.90, +24.255,  +0.01765, +993.000, +268.000, +472.000
1652431620, +2.90, +24.255,  -0.03809, +1004.000, +272.000, +465.000
1652431740, +2.90, +24.246,  -0.00093, +982.000, +257.000, +476.000
1652431860, +2.90, +24.213,  -0.03189, +969.000, +254.000, +464.000
1652431980, +2.90, +24.263,  -0.02261, +1000.000, +270.000, +467.000
1652432100, +2.90, +24.255,  -0.07834, +974.000, +252.000, +464.000
1652432220, +2.90, +24.246,  -0.02880, +979.000, +262.000, +472.000
1652432340, +2.90, +24.255,  -0.06905, +1014.000, +278.000, +460.000
1652432460, +2.90, +24.255,  -0.00712, +972.000, +256.000, +467.000
1652432580, +2.90, +24.271,  -0.02261, +972.000, +252.000, +464.000
1652432700, +2.90, +24.271,  -0.06596, +1036.000, +291.000, +424.000
1652432820, +2.90, +24.246,  +0.03933, +972.000, +255.000, +464.000
1652432940, +2.90, +24.263,  -0.02261, +972.000, +255.000, +467.000
1652433060, +2.90, +24.255,  -0.00093, +972.000, +256.000, +467.000
1652433180, +2.90, +24.296,  -0.05047, +972.000, +255.000, +464.000
1652433300, +2.90, +24.280,  -0.02570, +972.000, +256.000, +464.000
1652433420, +2.90, +24.255,  -0.03189, +972.000, +256.000, +463.000
1652433540, +2.90, +24.296,  -0.02880, +974.000, +252.000, +464.000
1652433660, +2.90, +24.296,  -0.04118, +974.000, +257.000, +468.000
1652433780, +2.90, +24.255,  -0.06286, +975.000, +255.000, +464.000
1652433900, +2.90, +24.296,  +0.04242, +975.000, +252.000, +464.000
1652434020, +2.90, +24.271,  -0.07215, +985.000, +264.000, +472.000
1652434140, +2.90, +24.280,  -0.02570, +974.000, +255.000, +464.000
1652434260, +2.90, +24.296,  +0.00526, +1075.000, +312.000, +316.000
1652434380, +2.90, +24.280,  -0.01022, +975.000, +254.000, +467.000
1652434500, +2.90, +24.271,  -0.02261, +975.000, +256.000, +472.000
1652434620, +2.90, +24.238,  -0.02261, +1008.000, +275.000, +464.000
1652434740, +2.90, +24.280,  +0.01455, +972.000, +254.000, +470.000
1652434860, +2.90, +24.263,  +0.02384, +975.000, +255.000, +463.000
1652434980, +2.90, +24.305,  -0.05976, +971.000, +255.000, +464.000
1652435100, +2.90, +24.280,  +0.04552, +974.000, +254.000, +463.000
1652435220, +2.90, +24.288,  -0.08144, +974.000, +252.000, +467.000
1652435340, +2.90, +24.255,  -0.07834, +975.000, +256.000, +472.000
1652435460, +2.90, +24.280,  +0.01455, +976.000, +259.000, +472.000
1652435580, +2.90, +24.271,  -0.07215, +969.000, +255.000, +465.000
1652435700, +2.90, +24.288,  -0.07525, +998.000, +268.000, +468.000
1652435820, +2.90, +24.280,  -0.02261, +995.000, +268.000, +472.000
1652435940, +2.90, +24.280,  +0.00526, +972.000, +252.000, +464.000
1652436060, +2.90, +24.271,  -0.00403, +995.000, +264.000, +472.000
1652436180, +2.90, +24.288,  +0.01765, +1036.000, +292.000, +416.000
1652436300, +2.90, +24.296,  -0.01641, +975.000, +257.000, +472.000
1652436420, +2.90, +24.255,  -0.03189, +975.000, +252.000, +467.000
1652436540, +2.90, +24.280,  -0.01022, +976.000, +256.000, +472.000
1652436660, +2.90, +24.280,  -0.07215, +1032.000, +288.000, +432.000
1652436780, +2.90, +24.271,  -0.04738, +1032.000, +288.000, +428.000
1652436900, +2.90, +24.296,  -0.06286, +1022.000, +280.000, +451.000
1652437020, +2.90, +24.280,  +0.00526, +998.000, +268.000, +470.000
1652437140, +2.90, +24.288,  -0.02880, +998.000, +270.000, +470.000
1652437260, +2.90, +24.280,  -0.03809, +974.000, +255.000, +464.000
1652437380, +2.90, +24.271,  -0.05357, +985.000, +263.000, +472.000
1652437500, +2.90, +24.305,  -0.01332, +975.000, +259.000, +472.000
1652437620, +2.90, +24.271,  -0.01332, +990.000, +264.000, +472.000
1652437740, +2.90, +24.296,  -0.06286, +974.000, +254.000, +468.000
1652437860, +2.90, +24.296,  -0.01332, +972.000, +252.000, +462.000
1652437980, +2.90, +24.296,  -0.01332, +979.000, +257.000, +472.000
1652438100, +2.90, +24.288,  -0.04738, +1040.000, +294.000, +416.000
1652438220, +2.90, +24.305,  -0.07834, +995.000, +270.000, +472.000
1652438340, +2.90, +24.280,  -0.02570, +972.000, +254.000, +464.000
1652438460, +2.90, +24.271,  +0.01146, +1052.000, +304.000, +390.000
1652438580, +2.90, +24.280,  -0.06286, +976.000, +256.000, +470.000
1652438700, +2.90, +24.280,  -0.00093, +974.000, +255.000, +463.000
1652438820, +2.90, +24.288,  -0.01951, +972.000, +255.000, +465.000
1652438940, +2.90, +24.305,  +0.02384, +972.000, +256.000, +467.000
1652439060, +2.90, +24.288,  -0.02570, +969.000, +254.000, +467.000
1652439180, +2.90, +24.280,  +0.02694, +1016.000, +280.000, +455.000
1652439300, +2.90, +24.305,  -0.07215, +975.000, +255.000, +463.000
1652439420, +2.90, +24.288,  -0.01022, +974.000, +254.000, +463.000
1652439540, +2.90, +24.288,  +0.04552, +1016.000, +280.000, +456.000
1652439660, +2.90, +24.263,  -0.02261, +1080.000, +275.000, +347.000
1652439780, +2.90, +24.255,  -0.10312, +974.000, +256.000, +467.000
1652439900, +2.90, +24.296,  +0.03313, +974.000, +252.000, +467.000
1652440020, +2.90, +24.288,  +0.00217, +995.000, +268.000, +472.000
1652440140, +2.90, +24.313,  +0.00526, +1038.000, +291.000, +423.000
1652440260, +2.90, +24.271,  -0.01641, +1024.000, +280.000, +448.000
1652440380, +2.90, +24.271,  +0.02694, +972.000, +254.000, +467.000
1652440500, +2.90, +24.296,  +0.03004, +974.000, +254.000, +472.000
1652440620, +2.90, +24.296,  -0.00093, +1078.000, +270.000, +351.000
1652440740, +2.90, +24.280,  +0.00836, +974.000, +254.000, +470.000
1652440860, +2.90, +24.271,  +0.00526, +979.000, +256.000, +472.000
1652440980, +2.90, +24.322,  +0.00836, +1006.000, +271.000, +464.000
1652441100, +2.90, +24.305,  +0.01765, +992.000, +268.000, +472.000
1652441220, +2.90, +24.296,  +0.04862, +1000.000, +271.000, +468.000
1652441340, +2.90, +24.313,  -0.03189, +971.000, +256.000, +464.000
1652441460, +2.90, +24.296,  +0.00526, +998.000, +270.000, +468.000
1652441580, +2.90, +24.271,  +0.02384, +995.000, +268.000, +472.000
1652441700, +2.90, +24.330,  -0.07834, +1008.000, +272.000, +464.000
1652441820, +2.90, +24.322,  +0.04552, +972.000, +252.000, +463.000
1652441940, +2.90, +24.296,  -0.03499, +1080.000, +272.000, +347.000
1652442060, +2.90, +24.305,  +0.02075, +984.000, +263.000, +470.000
1652442180, +2.90, +24.330,  -0.03189, +969.000, +252.000, +463.000
1652442300, +2.90, +24.288,  +0.05791, +975.000, +256.000, +472.000
1652442420, +2.90, +24.322,  -0.02570, +1039.000, +296.000, +420.000
1652442540, +2.90, +24.296,  -0.02261, +977.000, +256.000, +472.000
1652442660, +2.90, +24.330,  -0.08454, +972.000, +255.000, +464.000
1652442780, +2.90, +24.296,  +0.03933, +975.000, +256.000, +464.000
1652442900, +2.90, +24.288,  -0.03809, +974.000, +254.000, +463.000
