7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1642302240, +3.15, +28.917, +18.71482, +1006.000, -40.000, +336.000
1642302360, +3.15, +28.917, +18.83559, +1112.000, -49.000, +223.000
1642302480, +3.15, +28.901, +18.74579, +1007.000, -40.000, +337.000
1642302600, +3.15, +28.909, +17.94687, +1007.000, -40.000, +335.000
1642302720, +3.15, +28.885, +16.65869, +1007.000, -40.000, +335.000
1642302840, +3.15, +28.868, +15.46341, +1006.000, -40.000, +335.000
1642302960, +3.15, +28.885, +13.80674, +1007.000, -40.000, +335.000
1642303080, +3.15, +28.860, +12.61765, +1112.000, -49.000, +223.000
1642303200, +3.15, +28.860, +10.62964, +1008.000, -40.000, +335.000
1642303320, +3.15, +28.860,  +9.19592, +1008.000, -40.000, +335.000
1642303440, +3.15, +28.819,  +7.95419, +1007.000, -40.000, +336.000
1642303560, +3.15, +28.836,  +6.63815, +1007.000, -40.000, +335.000
1642303680, +3.15, +28.836,  +5.39951, +1006.000, -39.000, +335.000
1642303800, +3.15, +28.819,  +4.09895, +1008.000, -39.000, +335.000
1642303920, +3.15, +28.811,  +3.35267, +1007.000, -40.000, +335.000
1642304040, +3.15, +28.795,  +2.38034, +1008.000, -39.000, +335.000
1642304160, +3.15, +28.803,  +1.79819, +1006.000, -40.000, +335.000
1642304280, +3.15, +28.795,  +1.35537, +1008.000, -40.000, +336.000
1642304400, +3.15, +28.770,  +1.10455, +1007.000, -40.000, +335.000
1642304520, +3.15, +28.779,  +0.85063, +1007.000, -39.000, +335.000
1642304640, +3.15, +28.754,  +0.51930, +1006.000, -40.000, +334.000
1642304760, +3.15, +28.746,  +0.32112, +1112.000, -49.000, +223.000
1642304880, +3.15, +28.738,  +0.31183, +1006.000, -40.000, +335.000
1642305000, +3.15, +28.730,  +0.09197, +1007.000, -40.000, +334.000
1642305120, +3.15, +28.689,  +0.03004, +1006.000, -40.000, +335.000
1642305240, +3.15, +28.705,  -0.03499, +1008.000, -40.000, +335.000
1642305360, +3.15, +28.705,  -0.13099, +1112.000, -55.000, +219.000
1642305480, +3.15, +28.697,  +0.02075, +1007.000, -40.000, +336.000
1642305600, +3.15, +28.689,  -0.08144, +1006.000, -40.000, +335.000
1642305720, +3.15, +28.697,  +0.06410, +1007.000, -40.000, +335.000
1642305840, +3.15, +28.681,  -0.10621, +1008.000, -40.000, +337.000
1642305960, +3.15, +28.681,  +0.00526, +1008.000, -40.000, +334.000
1642306080, +3.15, +28.681,  -0.02880, +1006.000, -40.000, +335.000
1642306200, +3.15, +28.664,  -0.06286, +1006.000, -40.000, +335.000
1642306320, +3.15, +28.656,  -0.02570, +1006.000, -40.000, +335.000
1642306440, +3.15, +28.648,  -0.07215, +1007.000, -40.000, +336.000
1642306560, +3.15, +28.648,  +0.10745, +1006.000, -36.000, +335.000
1642306680, +3.15, +28.632,  -0.13099, +1007.000, -40.000, +335.000
1642306800, +3.15, +28.632,  -0.00093, +1008.000, -39.000, +335.000
1642306920, +3.15, +28.615,  -0.02880, +1008.000, -40.000, +335.000
1642307040, +3.15, +28.591,  +0.05791, +1008.000, -41.000, +335.000
1642307160, +3.15, +28.599,  -0.10002, +1007.000, -39.000, +335.000
1642307280, +3.15, +28.582,  -0.09692, +1008.000, -40.000, +335.000
1642307400, +3.15, +28.599,  -0.02570, +1007.000, -39.000, +335.000
1642307520, +3.15, +28.599,  -0.01951, +1008.000, -40.000, +335.000
1642307640, +3.15, +28.574,  -0.01022, +1006.000, -40.000, +335.000
1642307760, +3.15, +28.574,  +0.01146, +1008.000, -40.000, +335.000
1642307880, +3.15, +28.574,  +0.05171, +1008.000, -40.000, +335.000
1642308000, +3.15, +28.542,  -0.09383, +1006.000, -40.000, +335.000
1642308120, +3.15, +28.542,  +0.00217, +1007.000, -41.000, +336.000
1642308240, +3.15, +28.542,  +0.04862, +1116.000, -53.000, +217.000
1642308360, +3.15, +28.525,  -0.12479, +1006.000, -40.000, +335.000
1642308480, +3.15, +28.542,  +0.05171, +1008.000, -40.000, +335.000
1642308600, +3.15, +28.550,  +0.03933, +1006.000, -40.000, +337.000
1642308720, +3.15, +28.542,  -0.02261, +1007.000, -40.000, +336.000
1642308840, +3.15, +28.550,  +0.00217, +1008.000, -40.000, +335.000
1642308960, +3.15, +28.558,  +0.09197, +1008.000, -40.000, +335.000
1642309080, +3.15, +28.558,  -0.05976, +1007.000, -40.000, +335.000
1642309200, +3.15, +28.517,  +0.08887, +1008.000, -40.000, +335.000
1642309320, +3.14, +28.558,  +0.08578, +1007.000, -40.000, +335.000
1642309440, +3.15, +28.525,  +0.13842, +1007.000, -40.000, +335.000
1642309560, +3.15, +28.533,  +0.06720, +1008.000, -40.000, +335.000
1642309680, +3.15, +28.533,  -0.10931, +1008.000, -40.000, +335.000
1642309800, +3.15, +28.525,  -0.01022, +1008.000, -32.000, +345.000
1642309920, +3.15, +28.542,  -0.00093, +1008.000, -34.000, +345.000
1642310040, +3.14, +28.525,  +0.06100, +1007.000, -32.000, +348.000
1642310160, +3.14, +28.533,  -0.05976, +1006.000, -32.000, +345.000
1642310280, +3.15, +28.542,  +0.06100, +1008.000, -32.000, +348.000
1642310400, +3.15, +28.550,  -0.08454, +1007.000, -32.000, +350.000
1642310520, +3.15, +28.533,  -0.00403, +1008.000, -32.000, +348.000
1642310640, +3.14, +28.501,  -0.08454, +1008.000, -33.000, +344.000
1642310760, +3.14, +28.492,  +0.07958, +1007.000, -33.000, +345.000
