7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1652840700, +2.88, +26.590, +135.21448, +1038.000, -372.000, -97.000
1652840820, +2.88, +26.541, +115.81749, +1038.000, -368.000, -89.000
1652840940, +2.88, +26.549, +110.91559, +1036.000, -380.000, -77.000
1652841060, +2.88, +26.532, +105.78146, +1036.000, -362.000, -81.000
1652841180, +2.88, +26.507, +83.19808, +1036.000, -368.000, -81.000
1652841300, +2.88, +26.491, +62.62128, +1036.000, -367.000, -81.000
1652841420, +2.88, +26.458, +43.74760, +1036.000, -370.000, -79.000
1652841540, +2.88, +26.433, +39.17085, +1032.000, -371.000, -77.000
1652841660, +2.88, +26.433, +36.09904, +1032.000, -369.000, -77.000
1652841780, +2.88, +26.408, +32.75783, +1036.000, -377.000, -81.000
1652841900, +2.88, +26.400, +30.36727, +1032.000, -368.000, -65.000
1652842020, +2.88, +26.375, +27.43790, +1036.000, -376.000, -74.000
1652842140, +2.88, +26.367, +24.95444, +1032.000, -371.000, -65.000
1652842260, +2.88, +26.333, +22.31305, +1036.000, -376.000, -73.000
1652842380, +2.88, +26.333, +20.09899, +934.000, -337.000, +63.000
1652842500, +2.88, +26.333, +17.83849, +934.000, -338.000, +65.000
1652842620, +2.88, +26.300, +14.98344, +935.000, -340.000, +63.000
1652842740, +2.88, +26.300, +12.78486, +934.000, -338.000, +65.000
1652842860, +2.88, +26.292, +10.36953, +1032.000, -367.000, -65.000
1652842980, +2.88, +26.267,  +8.06567, +1036.000, -370.000, -73.000
1652843100, +2.88, +26.267,  +6.16437, +1033.000, -372.000, -81.000
1652843220, +2.88, +26.275,  +4.75542, +931.000, -338.000, +67.000
1652843340, +2.88, +26.251,  +3.50131, +1032.000, -373.000, -79.000
1652843460, +2.88, +26.259,  +2.66833, +1036.000, -368.000, -77.000
1652843580, +2.88, +26.251,  +2.03353, +931.000, -340.000, +64.000
1652843700, +2.88, +26.251,  +1.51949, +934.000, -340.000, +65.000
1652843820, +2.88, +26.242,  +0.99927, +931.000, -338.000, +65.000
1652843940, +2.88, +26.242,  +0.64316, +931.000, -340.000, +68.000
1652844060, +2.88, +26.217,  +0.41401, +1036.000, -362.000, -85.000
1652844180, +2.88, +26.234,  +0.24370, +1038.000, -372.000, -69.000
1652844300, +2.88, +26.209,  +0.12293, +1031.000, -372.000, -73.000
1652844420, +2.88, +26.217,  +0.08268, +1036.000, -368.000, -81.000
1652844540, +2.88, +26.209,  +0.00217, +1036.000, -364.000, -89.000
1652844660, +2.88, +26.193,  +0.03933, +1036.000, -369.000, -81.000
1652844780, +2.88, +26.184,  -0.01332, +1032.000, -376.000, -73.000
1652844900, +2.88, +26.184,  -0.01641, +1036.000, -368.000, -80.000
1652845020, +2.88, +26.168,  -0.07525, +1036.000, -369.000, -77.000
1652845140, +2.88, +26.168,  +0.02694, +1036.000, -369.000, -71.000
1652845260, +2.88, +26.159,  -0.05667, +1036.000, -375.000, -73.000
1652845380, +2.88, +26.151,  +0.02694, +1035.000, -370.000, -77.000
1652845500, +2.88, +26.168,  +0.03004, +931.000, -338.000, +67.000
1652845620, +2.88, +26.168,  +0.00217, +1036.000, -370.000, -77.000
1652845740, +2.88, +26.143,  -0.03189, +1036.000, -369.000, -67.000
1652845860, +2.88, +26.126,  -0.03189, +1036.000, -375.000, -72.000
1652845980, +2.88, +26.143,  +0.02384, +1036.000, -367.000, -79.000
1652846100, +2.88, +26.151,  -0.02261, +1033.000, -372.000, -73.000
1652846220, +2.88, +26.101,  +0.02384, +1032.000, -369.000, -73.000
1652846340, +2.88, +26.110,  -0.07834, +1038.000, -368.000, -81.000
1652846460, +2.88, +26.110,  +0.03933, +1036.000, -366.000, -85.000
1652846580, +2.88, +26.118,  +0.05791, +1036.000, -369.000, -65.000
1652846700, +2.88, +26.110,  +0.05791, +1036.000, -369.000, -69.000
1652846820, +2.88, +26.110,  -0.06596, +1035.000, -372.000, -73.000
1652846940, +2.88, +26.101,  -0.01332, +1033.000, -369.000, -69.000
1652847060, +2.88, +26.085,  -0.05976, +934.000, -337.000, +65.000
1652847180, +2.88, +26.101,  +0.00836, +934.000, -337.000, +64.000
1652847300, +2.88, +26.085,  -0.09073, +1036.000, -369.000, -81.000
1652847420, +2.88, +26.101,  +0.01455, +1032.000, -369.000, -77.000
1652847540, +2.88, +26.085,  -0.00093, +931.000, -340.000, +65.000
1652847660, +2.88, +26.077,  -0.01641, +1036.000, -370.000, -77.000
1652847780, +2.88, +26.068,  -0.04118, +935.000, -340.000, +67.000
1652847900, +2.88, +26.077,  -0.04428, +931.000, -340.000, +64.000
1652848020, +2.88, +26.068,  -0.02570, +935.000, -340.000, +67.000
1652848140, +2.88, +26.077,  -0.00403, +1036.000, -372.000, -69.000
1652848260, +2.88, +26.060,  -0.03499, +1036.000, -369.000, -75.000
1652848380, +2.88, +26.060,  -0.00403, +934.000, -340.000, +67.000
1652848500, +2.88, +26.077,  -0.02880, +1035.000, -369.000, -65.000
1652848620, +2.88, +26.068,  -0.00403, +1036.000, -368.000, -81.000
1652848740, +2.88, +26.060,  -0.03499, +1033.000, -370.000, -81.000
1652848860, +2.88, +26.060,  -0.02261, +1032.000, -375.000, -77.000
1652848980, +2.88, +26.060,  -0.05357, +1031.000, -369.000, -69.000
1652849100, +2.88, +26.060,  -0.04738, +1036.000, -373.000, -65.000
1652849220, +2.88, +26.052,  -0.01951, +1036.000, -368.000, -71.000
1652849340, +2.88, +26.035,  +0.01765, +935.000, -340.000, +67.000
1652849460, +2.88, +26.060,  +0.00836, +1036.000, -372.000, -65.000
