7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1651733100, +2.92, +26.747,  +0.02694, +1113.000, -66.000, +161.000
1651733220, +2.92, +26.747,  +0.00526, +1116.000, -60.000, +151.000
1651733340, +2.92, +26.739,  +0.02075, +1112.000, -65.000, +159.000
1651733460, +2.92, +26.731,  -0.06596, +1115.000, -65.000, +167.000
1651733580, +2.92, +26.747,  -0.10621, +1113.000, -64.000, +153.000
1651733700, +2.92, +26.723,  -0.00712, +1116.000, -64.000, +159.000
1651733820, +2.92, +26.714,  -0.00712, +1116.000, -71.000, +159.000
1651733940, +2.92, +26.689,  -0.02261, +1115.000, -64.000, +167.000
1651734060, +2.92, +26.689,  -0.00093, +1113.000, -64.000, +159.000
1651734180, +2.92, +26.706,  -0.02880, +1115.000, -65.000, +159.000
1651734300, +2.92, +26.706,  +0.00526, +1116.000, -71.000, +159.000
1651734420, +2.92, +26.706,  -0.06596, +1116.000, -68.000, +159.000
1651734540, +2.92, +26.698,  -0.02570, +1112.000, -68.000, +159.000
1651734660, +2.92, +26.706,  -0.01332, +1112.000, -66.000, +159.000
1651734780, +2.92, +26.689,  -0.04428, +1116.000, -65.000, +167.000
1651734900, +2.92, +26.681,  -0.05976, +1116.000, -65.000, +159.000
1651735020, +2.92, +26.698,  -0.02570, +1113.000, -68.000, +159.000
1651735140, +2.92, +26.689,  -0.05976, +1111.000, -66.000, +159.000
1651735260, +2.92, +26.698,  -0.02570, +1112.000, -56.000, +143.000
1651735380, +2.92, +26.689,  -0.01022, +1116.000, -72.000, +167.000
1651735500, +2.92, +26.706,  -0.03809, +1116.000, -57.000, +152.000
1651735620, +2.92, +26.681,  -0.03189, +1113.000, -68.000, +159.000
1651735740, +2.92, +26.706,  -0.06905, +1116.000, -68.000, +159.000
1651735860, +2.92, +26.698,  -0.01641, +1116.000, -64.000, +159.000
