7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1655826120, +2.77, +25.562,  +8.90794, +316.000, +1086.000, +750.000
1655826240, +2.78, +25.545, +10.97646, +312.000, +1086.000, +753.000
1655826360, +2.77, +25.504, +13.03259, +316.000, +1084.000, +755.000
1655826480, +2.77, +25.529, +15.23736, +316.000, +1084.000, +752.000
1655826600, +2.78, +25.545, +17.33684, +352.000, +1191.000, +679.000
1655826720, +2.78, +25.553, +19.23814, +368.000, +1151.000, +679.000
1655826840, +2.78, +25.537, +20.94436, +315.000, +1086.000, +752.000
1655826960, +2.78, +25.512, +22.47407, +316.000, +1088.000, +758.000
1655827080, +2.78, +25.504, +23.77464, +315.000, +1087.000, +752.000
1655827200, +2.78, +25.512, +25.20216, +316.000, +1086.000, +750.000
1655827320, +2.78, +25.520, +26.48105, +320.000, +1116.000, +772.000
1655827440, +2.78, +25.529, +27.02605, +336.000, +1153.000, +752.000
1655827560, +2.78, +25.512, +28.24611, +316.000, +1087.000, +752.000
1655827680, +2.78, +25.520, +29.41971, +316.000, +1086.000, +750.000
1655827800, +2.78, +25.512, +30.56854, +316.000, +1086.000, +752.000
1655827920, +2.78, +25.504, +31.29624, +316.000, +1081.000, +755.000
1655828040, +2.78, +25.495, +32.44198, +316.000, +1087.000, +755.000
1655828160, +2.78, +25.504, +33.87260, +316.000, +1087.000, +755.000
1655828280, +2.78, +25.495, +35.52308, +316.000, +1095.000, +760.000
1655828400, +2.77, +25.462, +36.37773, +313.000, +1087.000, +752.000
1655828520, +2.78, +25.487, +37.01873, +313.000, +1086.000, +752.000
1655828640, +2.78, +25.445, +37.54205, +316.000, +1095.000, +760.000
1655828760, +2.78, +25.487, +40.21750, +313.000, +1095.000, +760.000
1655828880, +2.77, +25.495, +41.39420, +320.000, +1118.000, +769.000
1655829000, +2.78, +25.487, +42.24886, +368.000, +1150.000, +675.000
1655829120, +2.78, +25.495, +43.43485, +316.000, +1087.000, +752.000
1655829240, +2.78, +25.462, +44.93359, +313.000, +1087.000, +751.000
1655829360, +2.78, +25.479, +47.24674, +316.000, +1087.000, +750.000
1655829480, +2.78, +25.487, +49.49486, +316.000, +1083.000, +752.000
1655829600, +2.78, +25.495, +50.70872, +371.000, +1183.000, +630.000
1655829720, +2.78, +25.487, +52.20747, +318.000, +1081.000, +755.000
1655829840, +2.78, +25.495, +55.61061, +316.000, +1092.000, +760.000
1655829960, +2.78, +25.462, +59.68881, +312.000, +1087.000, +752.000
1655830080, +2.77, +25.487, +56.88021, +318.000, +1084.000, +752.000
1655830200, +2.77, +25.479, +62.87829, +360.000, +1201.000, +638.000
1655830320, +2.78, +25.487, +70.08095, +316.000, +1084.000, +752.000
1655830440, +2.78, +25.470, +74.40687, +315.000, +1086.000, +752.000
1655830560, +2.78, +25.495, +61.90906, +312.000, +1091.000, +758.000
1655830680, +2.78, +25.470, +61.49412, +335.000, +1153.000, +748.000
1655830800, +2.77, +25.470, +66.46723, +313.000, +1087.000, +753.000
1655830920, +2.77, +25.470, +95.57202, +316.000, +1081.000, +752.000
1655831040, +2.77, +25.479, +81.14194, +315.000, +1087.000, +752.000
1655831160, +2.78, +25.462, +87.72838, +316.000, +1084.000, +752.000
1655831280, +2.78, +25.470, +82.31245, +312.000, +1088.000, +755.000
1655831400, +2.77, +25.470, +83.14853, +316.000, +1096.000, +760.000
1655831520, +2.78, +25.487, +71.84290, +315.000, +1089.000, +756.000
1655831640, +2.78, +25.462, +95.27165, +336.000, +1158.000, +742.000
1655831760, +2.77, +25.479, +244.69729, +312.000, +1088.000, +758.000
1655831880, +2.78, +25.470, +102.09652, +316.000, +1095.000, +761.000
1655832000, +2.78, +25.454, +90.44408, +318.000, +1086.000, +752.000
1655832120, +2.78, +25.487, +86.30085, +316.000, +1087.000, +752.000
1655832240, +2.78, +25.495, +90.21493, +316.000, +1087.000, +758.000
1655832360, +2.77, +25.487, +87.42491, +316.000, +1087.000, +752.000
1655832480, +2.78, +25.504, +97.15747, +316.000, +1086.000, +752.000
1655832600, +2.78, +25.520, +96.43907, +313.000, +1087.000, +752.000
1655832720, +2.77, +25.487, +99.78028, +312.000, +1088.000, +752.000
1655832840, +2.77, +25.529, +101.79616, +368.000, +1144.000, +675.000
1655832960, +2.77, +25.553, +116.48015, +368.000, +1180.000, +632.000
1655833080, +2.77, +25.537, +143.46069, +368.000, +1195.000, +624.000
1655833200, +2.77, +25.553, +123.19045, +313.000, +1084.000, +753.000
1655833320, +2.77, +25.578, +157.15068, +316.000, +1084.000, +753.000
1655833440, +2.77, +25.587, +115.64408, +312.000, +1087.000, +755.000
1655833560, +2.78, +25.578, +107.99861, +316.000, +1084.000, +752.000
1655833680, +2.77, +25.595, +108.63651, +312.000, +1086.000, +756.000
1655833800, +2.77, +25.595, +117.00348, +368.000, +1196.000, +625.000
1655833920, +2.77, +25.628, +141.44791, +352.000, +1190.000, +686.000
1655834040, +2.77, +25.645, +164.53913, +360.000, +1200.000, +648.000
1655834160, +2.78, +25.645, +179.92296, +368.000, +1150.000, +671.000
1655834280, +2.77, +25.612, +285.49787, +368.000, +1148.000, +679.000
1655834400, +2.77, +25.670, +518.56223, +348.000, +1183.000, +700.000
1655834520, +2.77, +25.695, +759.40210, +313.000, +1084.000, +753.000
1655834640, +2.77, +25.703, +753.73226, +318.000, +1086.000, +752.000
1655834760, +2.77, +25.720, +884.96546, +368.000, +1163.000, +648.000
1655834880, +2.77, +25.745, +806.66835, +371.000, +1176.000, +632.000
1655835000, +2.77, +25.761, +906.76541, +358.000, +1200.000, +656.000
1655835120, +2.77, +25.778, +746.80210, +353.000, +1191.000, +676.000
1655835240, +2.77, +25.811, +866.08869, +344.000, +1177.000, +710.000
1655835360, +2.77, +25.836, +961.78860, +348.000, +1183.000, +705.000
1655835480, +2.77, +25.869, +930.59362, +315.000, +1084.000, +753.000
1655835600, +2.77, +25.861, +1183.35534, +318.000, +1084.000, +752.000
1655835720, +2.77, +25.894, +1121.76430, +344.000, +1172.000, +719.000
1655835840, +2.77, +25.935, +978.89413, +352.000, +1187.000, +691.000
1655835960, +2.77, +25.944, +951.04346, +348.000, +1182.000, +704.000
1655836080, +2.77, +25.969, +807.57565, +371.000, +1164.000, +648.000
1655836200, +2.77, +25.994, +1067.82801, +320.000, +1113.000, +768.000
1655836320, +2.77, +26.002, +788.58121, +336.000, +1155.000, +743.000
1655836440, +2.77, +26.027, +962.94982, +344.000, +1176.000, +711.000
1655836560, +2.77, +26.052, +1137.07071, +344.000, +1176.000, +716.000
1655836680, +2.77, +26.068, +921.79313, +327.000, +1134.000, +764.000
1655836800, +2.77, +26.101, +847.26146, +312.000, +1089.000, +752.000
1655836920, +2.77, +26.110, +299.11045, +313.000, +1084.000, +752.000
1655837040, +2.77, +26.135, +533.80361, +313.000, +1086.000, +752.000
1655837160, +2.77, +26.151, +191.53205, +344.000, +1176.000, +716.000
1655837280, +2.77, +26.118, +217.37304, +315.000, +1086.000, +752.000
1655837400, +2.77, +26.159, +638.52387, +312.000, +1084.000, +755.000
1655837520, +2.77, +26.151, +1135.37069, +316.000, +1087.000, +755.000
1655837640, +2.77, +26.184, +1363.25446, +323.000, +1126.000, +768.000
1655837760, +2.77, +26.184, +1022.41351, +344.000, +1175.000, +716.000
1655837880, +2.77, +26.184, +609.25187, +344.000, +1174.000, +718.000
1655838000, +2.77, +26.217, +306.36265, +313.000, +1087.000, +748.000
1655838120, +2.77, +26.242, +298.28676, +344.000, +1174.000, +718.000
1655838240, +2.77, +26.209, +249.97696, +344.000, +1175.000, +716.000
1655838360, +2.77, +26.267, +251.37972, +344.000, +1176.000, +716.000
1655838480, +2.77, +26.251, +279.84041, +344.000, +1174.000, +720.000
1655838600, +2.77, +26.242, +327.63308, +316.000, +1087.000, +752.000
1655838720, +2.77, +26.259, +290.35332, +344.000, +1176.000, +712.000
1655838840, +2.77, +26.275, +300.06420, +312.000, +1084.000, +750.000
1655838960, +2.77, +26.251, +288.91960, +316.000, +1086.000, +750.000
1655839080, +2.77, +26.267, +285.15106, +315.000, +1084.000, +753.000
1655839200, +2.77, +26.275, +271.92864, +344.000, +1176.000, +710.000
1655839320, +2.77, +26.275, +555.64381, +342.000, +1175.000, +719.000
1655839440, +2.77, +26.284, +413.86364, +316.000, +1084.000, +751.000
1655839560, +2.77, +26.275, +1506.52718, +318.000, +1087.000, +752.000
1655839680, +2.77, +26.275, +1273.74461, +360.000, +1200.000, +646.000
1655839800, +2.77, +26.275, +1302.97017, +313.000, +1086.000, +752.000
1655839920, +2.77, +26.292, +1156.71234, +344.000, +1176.000, +716.000
1655840040, +2.77, +26.300, +1348.75935, +344.000, +1174.000, +715.000
1655840160, +2.77, +26.325, +1304.83122, +344.000, +1175.000, +713.000
1655840280, +2.77, +26.342, +1313.53262, +316.000, +1104.000, +764.000
1655840400, +2.77, +26.367, +1042.99650, +318.000, +1081.000, +750.000
1655840520, +2.77, +26.383, +967.43677, +318.000, +1084.000, +751.000
1655840640, +2.77, +26.391, +315.26223, +348.000, +1171.000, +718.000
1655840760, +2.77, +26.416, +690.73536, +348.000, +1174.000, +712.000
1655840880, +2.77, +26.449, +309.92063, +345.000, +1175.000, +718.000
1655841000, +2.77, +26.491, +269.48234, +319.000, +1084.000, +751.000
1655841120, +2.77, +26.483, +217.62696, +319.000, +1084.000, +752.000
