7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1670812620, +2.71, +31.565, +485.35756, +1004.000, +15.000, +320.000
1670812740, +2.71, +31.549, +452.91156, +1007.000, +14.000, +316.000
1670812860, +2.71, +31.533, +436.56160, +1014.000, +12.000, +316.000
1670812980, +2.71, +31.533, +393.92165, +1008.000, +12.000, +318.000
1670813100, +2.71, +31.518, +395.36156, +1004.000, +15.000, +318.000
1670813220, +2.71, +31.518, +382.25062, +1006.000, +14.000, +316.000
1670813340, +2.71, +31.518, +341.82782, +1011.000, +16.000, +318.000
1670813460, +2.71, +31.502, +347.35832, +1006.000, +14.000, +320.000
1670813580, +2.71, +31.494, +324.02247, +1015.000, +17.000, +320.000
1670813700, +2.71, +31.470, +305.34697, +1017.000, +17.000, +320.000
1670813820, +2.71, +31.462, +277.65732, +1014.000, +16.000, +320.000
1670813940, +2.71, +31.446, +270.26888, +1048.000, +24.000, +304.000
1670814060, +2.71, +31.430, +260.99461, +1011.000, +17.000, +318.000
1670814180, +2.71, +31.422, +245.85541, +1011.000, +16.000, +318.000
1670814300, +2.71, +31.422, +228.21727, +1054.000, +24.000, +300.000
1670814420, +2.71, +31.422, +210.67203, +1036.000, +24.000, +316.000
1670814540, +2.71, +31.399, +196.46491, +1011.000, +16.000, +323.000
1670814660, +2.71, +31.391, +185.39772, +1008.000, +16.000, +320.000
1670814780, +2.71, +31.375, +173.79482, +1025.000, +19.000, +318.000
1670814900, +2.71, +31.343, +157.46963, +1046.000, +24.000, +312.000
1670815020, +2.71, +31.327, +144.69932, +1091.000, +48.000, +216.000
1670815140, +2.71, +31.311, +131.29731, +1040.000, +24.000, +312.000
1670815260, +2.71, +31.280, +120.32921, +1104.000, +56.000, +168.000
1670815380, +2.71, +31.256, +109.23415, +1084.000, +40.000, +232.000
1670815500, +2.71, +31.216, +93.64595, +1088.000, +48.000, +220.000
1670815620, +2.71, +31.208, +81.47637, +1103.000, +52.000, +176.000
1670815740, +2.71, +31.200, +75.95826, +1095.000, +51.000, +198.000
1670815860, +2.71, +31.176, +68.13629, +1052.000, +30.000, +296.000
1670815980, +2.71, +31.144, +51.36210, +1080.000, +41.000, +244.000
1670816100, +2.71, +31.120, +40.90804, +1052.000, +28.000, +294.000
1670816220, +2.71, +31.105, +35.79558, +1100.000, +52.000, +184.000
1670816340, +2.71, +31.065, +32.47604, +1100.000, +48.000, +192.000
1670816460, +2.71, +31.041, +28.32662, +1100.000, +48.000, +188.000
1670816580, +2.71, +31.025, +25.12165, +1104.000, +51.000, +160.000
1670816700, +2.71, +31.017, +21.81760, +1104.000, +51.000, +166.000
1670816820, +2.71, +30.993, +18.92539, +1088.000, +44.000, +220.000
1670816940, +2.71, +31.001, +16.19420, +1088.000, +44.000, +220.000
1670817060, +2.71, +30.969, +13.71384, +1096.000, +48.000, +198.000
1670817180, +2.71, +30.953, +11.45953, +1112.000, +48.000, +152.000
1670817300, +2.71, +30.921,  +9.49010, +1006.000, +15.000, +312.000
1670817420, +2.71, +30.897,  +7.52687, +1113.000, +24.000, +162.000
1670817540, +2.71, +30.873,  +5.74943, +1008.000, +12.000, +316.000
1670817660, +2.71, +30.841,  +4.40551, +1007.000, +12.000, +316.000
1670817780, +2.71, +30.817,  +3.25668, +1008.000, +12.000, +318.000
1670817900, +2.71, +30.793,  +2.36176, +1006.000, +16.000, +316.000
1670818020, +2.71, +30.777,  +1.65265, +1008.000, +14.000, +318.000
1670818140, +2.71, +30.745,  +0.98998, +1020.000, +14.000, +323.000
1670818260, +2.71, +30.737,  +0.59052, +1016.000, +16.000, +320.000
1670818380, +2.71, +30.713,  +0.31183, +1008.000, +12.000, +318.000
1670818500, +2.71, +30.673,  +0.11984, +1006.000,  +9.000, +312.000
1670818620, +2.71, +30.657,  +0.07029, +1009.000, +14.000, +319.000
1670818740, +2.71, +30.649,  +0.03313, +1007.000, +14.000, +312.000
1670818860, +2.71, +30.633,  +0.06100, +1011.000, +12.000, +320.000
1670818980, +2.71, +30.609,  -0.00093, +1006.000, +14.000, +315.000
1670819100, +2.71, +30.577,  -0.03189, +1009.000, +12.000, +322.000
1670819220, +2.71, +30.569,  -0.03189, +1006.000, +14.000, +318.000
1670819340, +2.71, +30.537,  -0.02570, +1027.000, +16.000, +318.000
1670819460, +2.71, +30.513,  -0.05357, +1006.000, +15.000, +320.000
1670819580, +2.71, +30.497,  +0.00836, +1016.000, +14.000, +316.000
1670819700, +2.71, +30.489,  -0.02261, +1036.000, +20.000, +316.000
1670819820, +2.71, +30.472,  -0.03809, +1022.000, +20.000, +332.000
1670819940, +2.71, +30.440,  -0.01022, +1024.000, +16.000, +318.000
1670820060, +2.71, +30.424,  -0.00093, +1039.000, +17.000, +316.000
1670820180, +2.71, +30.384,  -0.05667, +1036.000, +19.000, +316.000
1670820300, +2.71, +30.360,  -0.02261, +1096.000, +48.000, +192.000
1670820420, +2.71, +30.344,  -0.02880, +1040.000, +22.000, +304.000
1670820540, +2.71, +30.344,  -0.01022, +1055.000, +28.000, +296.000
1670820660, +2.71, +30.336,  -0.01641, +1095.000, +48.000, +192.000
1670820780, +2.71, +30.304,  -0.04738, +1016.000, +14.000, +320.000
1670820900, +2.71, +30.279,  -0.00403, +1096.000, +51.000, +194.000
1670821020, +2.71, +30.288,  -0.02880, +1055.000, +28.000, +294.000
1670821140, +2.71, +30.279,  -0.04738, +1006.000, +15.000, +312.000
1670821260, +2.71, +30.247,  -0.03809, +1078.000, +40.000, +252.000
1670821380, +2.71, +30.255,  -0.01951, +1080.000, +39.000, +240.000
1670821500, +2.71, +30.223,  +0.00836, +1017.000, +12.000, +320.000
1670821620, +2.71, +30.191,  -0.01332, +1054.000, +24.000, +297.000
1670821740, +2.71, +30.102,  -0.01951, +1095.000, +48.000, +199.000
1670821860, +2.71, +30.062,  -0.05047, +1104.000, +56.000, +164.000
1670821980, +2.71, +30.021,  -0.03809, +1112.000, +48.000, +152.000
1670822100, +2.71, +29.941,  -0.00403, +1112.000, +15.000, +175.000
1670822220, +2.71, +29.892,  -0.04118, +1116.000, +14.000, +172.000
1670822340, +2.71, +29.803,  -0.03499, +1024.000, +16.000, +318.000
1670822460, +2.71, +29.714,  -0.02570, +1059.000, +24.000, +291.000
1670822580, +2.71, +29.714,  -0.01332, +1100.000, +48.000, +184.000
1670822700, +2.71, +29.682,  -0.03809, +1100.000, +48.000, +182.000
1670822820, +2.71, +29.641,  -0.00403, +1091.000, +48.000, +216.000
1670822940, +2.71, +29.601,  -0.04738, +1027.000, +16.000, +316.000
1670823060, +2.71, +29.601,  -0.01332, +1028.000, +15.000, +312.000
1670823180, +2.71, +29.544,  -0.04118, +1088.000, +44.000, +224.000
1670823300, +2.71, +29.479,  -0.03809, +1102.000, +49.000, +188.000
1670823420, +2.71, +29.438,  -0.00403, +1103.000, +54.000, +176.000
1670823540, +2.71, +29.414,  -0.05667, +1107.000, +60.000, +161.000
1670823660, +2.71, +29.390,  -0.06286, +1108.000, +54.000, +158.000
1670823780, +2.71, +29.357,  -0.01332, +1111.000, +51.000, +152.000
1670823900, +2.71, +29.300,  -0.00712, +1112.000, +54.000, +160.000
1670824020, +2.71, +29.251,  -0.02261, +1104.000, +56.000, +164.000
1670824140, +2.71, +29.235,  -0.04118, +1110.000, +52.000, +156.000
1670824260, +2.71, +29.186,  -0.00712, +1112.000, +48.000, +150.000
1670824380, +2.71, +29.162,  -0.02570, +1112.000, +48.000, +150.000
1670824500, +2.71, +29.146,  -0.01641, +1112.000, +52.000, +152.000
1670824620, +2.71, +29.146,  -0.03499, +1112.000, +48.000, +152.000
1670824740, +2.71, +29.146,  -0.07525, +1112.000, +52.000, +152.000
1670824860, +2.71, +29.146,  -0.04428, +1112.000, +48.000, +152.000
1670824980, +2.71, +29.146,  -0.01641, +1112.000, +51.000, +152.000
1670825100, +2.71, +29.154,  -0.02261, +1112.000, +48.000, +158.000
1670825220, +2.71, +29.186,  -0.01022, +1112.000, +48.000, +152.000
1670825340, +2.71, +29.162,  -0.02570, +1112.000, +48.000, +152.000
1670825460, +2.71, +29.203,  -0.02261, +1107.000, +48.000, +156.000
1670825580, +2.71, +29.178,  -0.05047, +1112.000, +48.000, +150.000
1670825700, +2.71, +29.162,  -0.07834, +1112.000, +48.000, +148.000
1670825820, +2.71, +29.194,  -0.00403, +1111.000, +51.000, +152.000
1670825940, +2.71, +29.203,  -0.01951, +1112.000, +51.000, +152.000
1670826060, +2.71, +29.203,  -0.03499, +1112.000, +49.000, +152.000
1670826180, +2.71, +29.186,  -0.03809, +1112.000, +48.000, +152.000
1670826300, +2.71, +29.194,  -0.01951, +1112.000, +48.000, +152.000
1670826420, +2.71, +29.154,  -0.02261, +1112.000, +52.000, +156.000
1670826540, +2.71, +29.170,  -0.07525, +1107.000, +48.000, +160.000
1670826660, +2.71, +29.203,  -0.01022, +1107.000, +54.000, +160.000
1670826780, +2.71, +29.219,  -0.01332, +1112.000, +51.000, +152.000
1670826900, +2.71, +29.219,  -0.02261, +1112.000, +48.000, +153.000
1670827020, +2.71, +29.211,  -0.05047, +1110.000, +51.000, +152.000
1670827140, +2.71, +29.219,  -0.02570, +1110.000, +51.000, +160.000
1670827260, +2.71, +29.219,  -0.05976, +1112.000, +54.000, +156.000
1670827380, +2.71, +29.227,  -0.01022, +1102.000, +51.000, +179.000
1670827500, +2.71, +29.251,  -0.02261, +1110.000, +51.000, +156.000
1670827620, +2.71, +29.292,  -0.04118, +1107.000, +52.000, +160.000
1670827740, +2.71, +29.341,  -0.01022, +1104.000, +51.000, +172.000
1670827860, +2.71, +29.365,  -0.04118, +1104.000, +48.000, +176.000
1670827980, +2.71, +29.414,  -0.02880, +1102.000, +48.000, +185.000
1670828100, +2.71, +29.390,  -0.03189, +1105.000, +49.000, +168.000
1670828220, +2.71, +29.390,  -0.05667, +1110.000, +56.000, +160.000
