7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1650435300, +2.95, +27.243,  +0.01455, +1086.000, +252.000, +155.000
1650435420, +2.95, +27.260,  +0.03313, +979.000, +243.000, +275.000
1650435540, +2.94, +27.243,  -0.11550, +982.000, +243.000, +275.000
1650435660, +2.95, +27.235,  -0.00093, +977.000, +243.000, +275.000
1650435780, +2.95, +27.210,  -0.02570, +982.000, +241.000, +275.000
1650435900, +2.95, +27.235,  -0.02261, +979.000, +243.000, +279.000
1650436020, +2.95, +27.235,  -0.05976, +1087.000, +251.000, +159.000
1650436140, +2.95, +27.227,  -0.03499, +1086.000, +252.000, +159.000
1650436260, +2.95, +27.218,  -0.01022, +1087.000, +247.000, +159.000
1650436380, +2.95, +27.210,  -0.01332, +1086.000, +249.000, +155.000
1650436500, +2.94, +27.210,  -0.07525, +1088.000, +247.000, +151.000
1650436620, +2.95, +27.194,  -0.05357, +1087.000, +252.000, +159.000
1650436740, +2.95, +27.202,  -0.00712, +1087.000, +248.000, +157.000
1650436860, +2.95, +27.194,  -0.01641, +979.000, +243.000, +275.000
1650436980, +2.95, +27.194,  -0.04738, +1086.000, +249.000, +159.000
1650437100, +2.95, +27.202,  -0.02261, +1086.000, +247.000, +159.000
1650437220, +2.95, +27.194,  -0.01641, +979.000, +246.000, +275.000
1650437340, +2.95, +27.194,  +0.01455, +1088.000, +247.000, +159.000
1650437460, +2.95, +27.194,  -0.00712, +1086.000, +251.000, +159.000
1650437580, +2.95, +27.161,  +0.04552, +1086.000, +247.000, +147.000
1650437700, +2.95, +27.185,  +0.03623, +982.000, +243.000, +275.000
1650437820, +2.95, +27.177,  +0.03313, +979.000, +243.000, +275.000
1650437940, +2.95, +27.161,  +0.03313, +982.000, +243.000, +280.000
1650438060, +2.95, +27.177,  +0.03623, +1086.000, +244.000, +159.000
1650438180, +2.95, +27.152,  +0.04242, +1088.000, +249.000, +155.000
1650438300, +2.95, +27.161,  +0.01146, +982.000, +243.000, +276.000
1650438420, +2.95, +27.152,  -0.06596, +982.000, +243.000, +275.000
1650438540, +2.95, +27.161,  +0.01765, +1087.000, +252.000, +155.000
1650438660, +2.94, +27.152,  +0.06410, +979.000, +243.000, +275.000
1650438780, +2.95, +27.161,  -0.02261, +979.000, +246.000, +275.000
1650438900, +2.95, +27.144,  -0.06286, +979.000, +243.000, +278.000
1650439020, +2.95, +27.119,  -0.01332, +1086.000, +248.000, +151.000
1650439140, +2.95, +27.136,  -0.03809, +1086.000, +252.000, +151.000
1650439260, +2.95, +27.128,  -0.02261, +979.000, +244.000, +275.000
1650439380, +2.95, +27.128,  -0.02570, +1087.000, +249.000, +159.000
1650439500, +2.95, +27.119,  -0.01951, +1084.000, +247.000, +159.000
1650439620, +2.95, +27.103,  +0.02384, +1087.000, +249.000, +159.000
1650439740, +2.95, +27.119,  +0.05791, +979.000, +243.000, +275.000
1650439860, +2.95, +27.119,  +0.00836, +1087.000, +247.000, +153.000
1650439980, +2.95, +27.103,  -0.10931, +979.000, +241.000, +275.000
1650440100, +2.95, +27.103,  -0.08454, +1086.000, +247.000, +159.000
1650440220, +2.95, +27.103,  +0.05171, +1084.000, +252.000, +159.000
1650440340, +2.95, +27.094,  -0.01332, +979.000, +241.000, +278.000
1650440460, +2.95, +27.094,  -0.04118, +979.000, +246.000, +278.000
1650440580, +2.95, +27.103,  -0.01022, +1087.000, +247.000, +159.000
1650440700, +2.95, +27.094,  -0.08454, +979.000, +246.000, +278.000
1650440820, +2.95, +27.078,  -0.01332, +982.000, +243.000, +275.000
1650440940, +2.95, +27.086,  -0.06286, +1084.000, +249.000, +159.000
1650441060, +2.95, +27.053,  -0.02570, +1087.000, +251.000, +159.000
1650441180, +2.95, +27.086,  -0.01332, +979.000, +243.000, +275.000
1650441300, +2.95, +27.061,  -0.04118, +982.000, +243.000, +276.000
1650441420, +2.94, +27.053,  -0.00712, +1086.000, +256.000, +156.000
1650441540, +2.95, +27.086,  -0.07525, +980.000, +243.000, +275.000
1650441660, +2.95, +27.078,  -0.00712, +1087.000, +251.000, +159.000
1650441780, +2.95, +27.061,  +0.02075, +982.000, +241.000, +280.000
1650441900, +2.95, +27.053,  -0.05047, +979.000, +244.000, +278.000
1650442020, +2.95, +27.045,  -0.01022, +979.000, +243.000, +278.000
1650442140, +2.95, +27.053,  +0.05171, +982.000, +243.000, +276.000
1650442260, +2.95, +27.028,  -0.00403, +979.000, +243.000, +275.000
1650442380, +2.95, +27.028,  -0.07525, +1087.000, +249.000, +159.000
1650442500, +2.95, +27.045,  -0.04738, +977.000, +246.000, +275.000
1650442620, +2.95, +27.037,  -0.04118, +979.000, +240.000, +273.000
1650442740, +2.95, +27.028,  -0.00712, +979.000, +246.000, +275.000
1650442860, +2.95, +26.995,  -0.02261, +977.000, +247.000, +273.000
1650442980, +2.95, +27.012,  -0.07215, +982.000, +241.000, +278.000
1650443100, +2.95, +26.995,  -0.06905, +1086.000, +248.000, +153.000
1650443220, +2.95, +27.028,  -0.02570, +983.000, +246.000, +275.000
1650443340, +2.95, +27.020,  +0.06410, +979.000, +243.000, +275.000
1650443460, +2.95, +27.012,  -0.03499, +979.000, +244.000, +279.000
1650443580, +2.95, +27.004,  -0.03499, +1087.000, +251.000, +159.000
1650443700, +2.95, +27.004,  +0.00217, +1086.000, +249.000, +159.000
1650443820, +2.95, +26.995,  +0.01455, +979.000, +246.000, +275.000
1650443940, +2.95, +26.987,  -0.04428, +980.000, +241.000, +273.000
1650444060, +2.95, +26.995,  +0.00836, +979.000, +243.000, +272.000
1650444180, +2.95, +26.971,  +0.04552, +1088.000, +248.000, +151.000
1650444300, +2.95, +26.987,  -0.06596, +982.000, +243.000, +278.000
1650444420, +2.95, +26.971,  -0.06286, +1088.000, +248.000, +155.000
1650444540, +2.95, +26.979,  +0.00836, +979.000, +240.000, +273.000
1650444660, +2.95, +26.979,  -0.01332, +979.000, +243.000, +275.000
1650444780, +2.95, +26.954,  +0.03933, +979.000, +243.000, +273.000
1650444900, +2.95, +26.971,  -0.07525, +979.000, +243.000, +279.000
