7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649829660, +2.96, +27.194,  -0.07834, +999.000, +40.000, +219.000
1649829780, +2.96, +27.194,  -0.01022, +1064.000, +67.000, +160.000
1649829900, +2.96, +27.194,  -0.04118, +1068.000, +64.000, +160.000
1649830020, +2.96, +27.194,  -0.04428, +999.000, +41.000, +217.000
1649830140, +2.96, +27.194,  -0.02880, +1065.000, +67.000, +160.000
1649830260, +2.96, +27.185,  +0.04242, +999.000, +44.000, +220.000
1649830380, +2.96, +27.161,  -0.04118, +1000.000, +40.000, +220.000
1649830500, +2.96, +27.169,  -0.01022, +1105.000, +38.000, +95.000
1649830620, +2.96, +27.152,  -0.10002, +1000.000, +41.000, +222.000
1649830740, +2.96, +27.136,  -0.04428, +998.000, +44.000, +220.000
1649830860, +2.96, +27.094,  -0.06905, +999.000, +43.000, +222.000
1649830980, +2.96, +27.094,  -0.00093, +999.000, +44.000, +220.000
1649831100, +2.96, +27.070,  -0.04428, +1000.000, +44.000, +220.000
1649831220, +2.96, +27.037,  +0.06100, +999.000, +41.000, +220.000
1649831340, +2.96, +27.037,  +0.01146, +999.000, +40.000, +220.000
1649831460, +2.96, +27.012,  -0.00403, +999.000, +44.000, +220.000
1649831580, +2.96, +27.004,  -0.06286, +999.000, +44.000, +220.000
1649831700, +2.96, +26.979,  -0.01951, +999.000, +41.000, +220.000
1649831820, +2.96, +26.971,  -0.00712, +999.000, +40.000, +222.000
1649831940, +2.96, +26.938,  -0.03189, +1000.000, +41.000, +217.000
1649832060, +2.96, +26.938,  -0.02880, +998.000, +44.000, +223.000
1649832180, +2.96, +26.904,  +0.00836, +999.000, +41.000, +220.000
1649832300, +2.96, +26.904,  +0.02694, +1064.000, +67.000, +163.000
1649832420, +2.96, +26.913,  -0.03499, +999.000, +41.000, +217.000
1649832540, +2.96, +26.896,  -0.06905, +1000.000, +44.000, +219.000
1649832660, +2.96, +26.888,  +0.02694, +1068.000, +68.000, +156.000
1649832780, +2.96, +26.871,  -0.00403, +999.000, +41.000, +222.000
1649832900, +2.96, +26.838,  -0.02570, +999.000, +43.000, +217.000
1649833020, +2.96, +26.863,  +0.01765, +1070.000, +67.000, +152.000
1649833140, +2.96, +26.855,  +0.01455, +1068.000, +67.000, +152.000
