7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1653619380, +2.86, +28.966,  -0.01022, -540.000, -1007.000, +839.000
1653619500, +2.86, +28.901,  +0.03623, -552.000, -1073.000, +759.000
1653619620, +2.86, +28.885,  +0.02384, -541.000, -1012.000, +846.000
1653619740, +2.86, +28.836,  -0.06905, -556.000, -1060.000, +734.000
1653619860, +2.86, +28.811,  -0.03189, -552.000, -1048.000, +723.000
1653619980, +2.86, +28.795,  -0.04738, -548.000, -1024.000, +860.000
1653620100, +2.86, +28.762,  -0.05047, -556.000, -1044.000, +726.000
1653620220, +2.86, +28.738,  -0.06286, -544.000, -1018.000, +851.000
1653620340, +2.86, +28.697,  -0.06596, -552.000, -1036.000, +860.000
1653620460, +2.86, +28.656,  -0.01641, -564.000, -1048.000, +824.000
1653620580, +2.86, +28.640,  +0.00836, -560.000, -1040.000, +854.000
1653620700, +2.86, +28.591,  -0.00712, -560.000, -1044.000, +758.000
1653620820, +2.86, +28.558,  -0.06905, -548.000, -1024.000, +860.000
1653620940, +2.86, +28.525,  +0.00217, -562.000, -1044.000, +764.000
1653621060, +2.86, +28.509,  -0.06286, -560.000, -1040.000, +736.000
1653621180, +2.86, +28.468,  +0.03933, -560.000, -1040.000, +758.000
1653621300, +2.86, +28.411,  +0.01765, -560.000, -1040.000, +742.000
1653621420, +2.86, +28.378,  -0.10312, -560.000, -1048.000, +728.000
1653621540, +2.86, +28.361,  -0.00712, -556.000, -1040.000, +729.000
1653621660, +2.86, +28.304,  -0.04428, -560.000, -1040.000, +732.000
1653621780, +2.86, +28.304,  -0.01332, -554.000, -1044.000, +732.000
1653621900, +2.86, +28.247,  -0.06286, -557.000, -1044.000, +760.000
1653622020, +2.86, +28.206,  +0.00526, -552.000, -1048.000, +732.000
1653622140, +2.86, +28.165,  -0.01332, -548.000, -1048.000, +726.000
1653622260, +2.86, +28.140,  -0.02261, -493.000, -1124.000, +680.000
1653622380, +2.86, +28.066,  -0.09692, -376.000, -1204.000, +624.000
1653622500, +2.86, +28.017,  +0.01765, -588.000, -976.000, +796.000
1653622620, +2.86, +27.927,  -0.01641, -592.000, -976.000, +798.000
1653622740, +2.86, +27.836,  +0.01455, -592.000, -984.000, +792.000
1653622860, +2.86, +27.770,  +0.02384, -584.000, -992.000, +798.000
1653622980, +2.86, +27.721,  -0.01951, -592.000, -984.000, +792.000
1653623100, +2.86, +27.639,  -0.01641, -592.000, -986.000, +796.000
1653623220, +2.86, +27.647,  -0.04428, -592.000, -990.000, +796.000
1653623340, +2.86, +27.589,  +0.00217, -588.000, -989.000, +793.000
1653623460, +2.86, +27.548,  +0.05171, -592.000, -984.000, +793.000
1653623580, +2.86, +27.523,  +0.00836, -592.000, -984.000, +795.000
1653623700, +2.86, +27.482,  -0.01951, -592.000, -988.000, +796.000
1653623820, +2.86, +27.457,  +0.00526, -592.000, -976.000, +920.000
1653623940, +2.86, +27.424,  -0.03189, -592.000, -992.000, +799.000
1653624060, +2.86, +27.383,  +0.01765, -592.000, -992.000, +800.000
1653624180, +2.86, +27.367,  +0.02075, -588.000, -992.000, +798.000
1653624300, +2.86, +27.334,  -0.08144, -589.000, -990.000, +796.000
1653624420, +2.86, +27.317,  -0.03189, -592.000, -992.000, +800.000
1653624540, +2.86, +27.293,  -0.05357, -590.000, -992.000, +799.000
1653624660, +2.86, +27.260,  -0.01951, -590.000, -992.000, +800.000
1653624780, +2.86, +27.227,  -0.04118, -589.000, -988.000, +796.000
1653624900, +2.86, +27.202,  -0.03809, -590.000, -988.000, +793.000
1653625020, +2.86, +27.194,  -0.03189, -592.000, -992.000, +800.000
1653625140, +2.86, +27.144,  -0.01022, -588.000, -992.000, +800.000
1653625260, +2.86, +27.119,  -0.04738, -592.000, -992.000, +799.000
1653625380, +2.86, +27.103,  -0.03189, -584.000, -1000.000, +806.000
1653625500, +2.86, +27.061,  -0.05047, -588.000, -992.000, +800.000
1653625620, +2.86, +27.037,  -0.04118, -589.000, -992.000, +800.000
