7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1670726100, +2.72, +31.967, +726.66812, +1032.000,  +3.000, +332.000
1670726220, +2.72, +31.944, +693.23431, +1014.000, -10.000, +334.000
1670726340, +2.72, +31.960, +636.98487, +1009.000,  -8.000, +332.000
1670726460, +2.72, +31.936, +610.73203, +1048.000,  +4.000, +320.000
1670726580, +2.72, +31.912, +592.52722, +1049.000,  +3.000, +320.000
1670726700, +2.72, +31.889, +590.24194, +1056.000,  +7.000, +307.000
1670726820, +2.72, +31.889, +572.86082, +1054.000,  +6.000, +318.000
1670726940, +2.72, +31.881, +545.47773, +1096.000, +28.000, +220.000
1670727060, +2.72, +31.849, +505.91888, +1100.000, +30.000, +208.000
1670727180, +2.72, +31.849, +495.77757, +1095.000, +28.000, +216.000
1670727300, +2.72, +31.834, +486.93063, +1089.000, +24.000, +236.000
1670727420, +2.72, +31.826, +462.69676, +1043.000,  +3.000, +321.000
1670727540, +2.72, +31.786, +429.22889, +1107.000, +32.000, +184.000
1670727660, +2.72, +31.747, +371.22988, +1092.000, +24.000, +224.000
1670727780, +2.72, +31.723, +292.12766, +1100.000, +28.000, +204.000
1670727900, +2.72, +31.699, +260.47438, +1096.000, +28.000, +207.000
1670728020, +2.72, +31.652, +238.25640, +1107.000, +32.000, +184.000
1670728140, +2.72, +31.636, +217.89017, +1107.000, +32.000, +176.000
1670728260, +2.72, +31.620, +208.26289, +1107.000, +32.000, +176.000
1670728380, +2.72, +31.605, +198.04107, +1046.000,  +1.000, +327.000
1670728500, +2.72, +31.589, +179.76193, +1107.000, +32.000, +180.000
1670728620, +2.72, +31.565, +164.35643, +1112.000, +28.000, +172.000
1670728740, +2.72, +31.573, +156.53756, +1116.000, +12.000, +176.000
1670728860, +2.72, +31.533, +143.34611, +1118.000, +12.000, +176.000
1670728980, +2.72, +31.502, +133.01281, +1116.000, -16.000, +199.000
1670729100, +2.72, +31.454, +118.89239, +1006.000,  -5.000, +328.000
1670729220, +2.72, +31.430, +106.65470, +1011.000,  -8.000, +332.000
1670729340, +2.72, +31.383, +93.70478, +1008.000, -10.000, +332.000
1670729460, +2.72, +31.335, +86.97591, +1007.000,  -8.000, +329.000
1670729580, +2.72, +31.327, +79.93737, +1024.000,  -7.000, +334.000
1670729700, +2.72, +31.303, +62.20324, +1027.000,  +0.000, +334.000
1670729820, +2.72, +31.288, +52.11767, +1030.000,  +0.000, +334.000
1670729940, +2.72, +31.272, +50.86974, +1011.000,  -8.000, +335.000
1670730060, +2.72, +31.264, +41.39420, +1039.000,  +4.000, +328.000
1670730180, +2.72, +31.240, +35.34347, +1027.000,  +0.000, +334.000
1670730300, +2.72, +31.200, +32.48533, +1039.000,  +0.000, +332.000
1670730420, +2.72, +31.200, +25.40035, +1080.000, +16.000, +263.000
1670730540, +2.72, +31.168, +22.50814, +1031.000,  +3.000, +332.000
1670730660, +2.72, +31.128, +18.88204, +1043.000,  +0.000, +327.000
1670730780, +2.72, +31.073, +17.49477, +1078.000, +12.000, +272.000
1670730900, +2.72, +31.009, +14.51895, +1100.000, +28.000, +208.000
1670731020, +2.72, +30.913, +10.69777, +1088.000, +24.000, +240.000
1670731140, +2.72, +30.897,  +8.71286, +1103.000, +32.000, +195.000
1670731260, +2.72, +30.873,  +6.92922, +1107.000, +25.000, +184.000
1670731380, +2.72, +30.817,  +5.06198, +1116.000, +20.000, +176.000
1670731500, +2.72, +30.793,  +3.32790, +1116.000, +16.000, +164.000
1670731620, +2.72, +30.785,  +2.32151, +1107.000, +32.000, +184.000
1670731740, +2.72, +30.769,  +1.75793, +1113.000, +20.000, +168.000
1670731860, +2.72, +30.697,  +1.04262, +1120.000,  +3.000, +172.000
1670731980, +2.72, +30.657,  +0.52239, +1116.000, -13.000, +216.000
1670732100, +2.72, +30.593,  +0.27776, +1112.000, +33.000, +168.000
1670732220, +2.72, +30.480,  +0.16009, +1008.000,  -8.000, +334.000
1670732340, +2.72, +30.376,  +0.06720, +1011.000,  +0.000, +339.000
1670732460, +2.72, +30.368,  +0.04862, +1008.000,  -4.000, +332.000
