7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1656172200, +2.76, +25.046,  +4.43648, +719.000, +488.000, +988.000
1656172320, +2.76, +25.063,  +5.26946, +732.000, +502.000, +956.000
1656172440, +2.76, +25.071,  +6.18295, +712.000, +484.000, +998.000
1656172560, +2.76, +25.038,  +6.83323, +723.000, +496.000, +972.000
1656172680, +2.76, +25.063,  +7.51758, +723.000, +494.000, +977.000
1656172800, +2.76, +25.055,  +8.76550, +696.000, +467.000, +1019.000
1656172920, +2.76, +25.055, +10.52126, +700.000, +472.000, +1016.000
1656173040, +2.76, +25.055, +11.42546, +712.000, +488.000, +998.000
1656173160, +2.76, +25.046, +12.48140, +728.000, +496.000, +966.000
1656173280, +2.76, +25.063, +12.64861, +718.000, +489.000, +988.000
1656173400, +2.76, +25.063, +13.48779, +718.000, +492.000, +988.000
1656173520, +2.76, +25.063, +14.85338, +732.000, +504.000, +952.000
1656173640, +2.76, +25.046, +17.43284, +721.000, +496.000, +974.000
1656173760, +2.76, +25.055, +23.47737, +712.000, +483.000, +999.000
1656173880, +2.76, +25.038, +30.65834, +732.000, +504.000, +952.000
1656174000, +2.76, +25.063, +37.84861, +708.000, +480.000, +1004.000
1656174120, +2.76, +25.038, +42.81243, +721.000, +496.000, +972.000
1656174240, +2.76, +25.063, +46.40447, +732.000, +504.000, +950.000
1656174360, +2.76, +25.046, +48.94986, +704.000, +480.000, +1011.000
1656174480, +2.76, +25.055, +48.26242, +716.000, +488.000, +993.000
1656174600, +2.76, +25.063, +50.26591, +728.000, +496.000, +969.000
1656174720, +2.76, +25.055, +48.33674, +723.000, +496.000, +972.000
1656174840, +2.76, +25.038, +43.58968, +724.000, +496.000, +968.000
1656174960, +2.76, +25.071, +38.38432, +718.000, +488.000, +990.000
1656175080, +2.76, +25.038, +37.22620, +726.000, +496.000, +967.000
1656175200, +2.76, +25.071, +36.92583, +720.000, +492.000, +988.000
1656175320, +2.76, +25.055, +34.87899, +728.000, +504.000, +956.000
1656175440, +2.76, +25.063, +32.22522, +719.000, +496.000, +984.000
1656175560, +2.76, +25.055, +29.21534, +718.000, +492.000, +988.000
1656175680, +2.76, +25.046, +27.61440, +708.000, +483.000, +1006.000
1656175800, +2.76, +25.063, +27.41622, +724.000, +504.000, +969.000
1656175920, +2.76, +25.055, +27.54937, +692.000, +467.000, +1020.000
1656176040, +2.76, +25.063, +26.71020, +708.000, +480.000, +1007.000
1656176160, +2.76, +25.080, +25.39106, +712.000, +484.000, +1003.000
1656176280, +2.76, +25.080, +27.26758, +704.000, +480.000, +1011.000
1656176400, +2.76, +25.088, +30.55616, +728.000, +502.000, +958.000
1656176520, +2.76, +25.088, +33.57533, +723.000, +500.000, +968.000
1656176640, +2.76, +25.063, +34.83873, +716.000, +492.000, +992.000
1656176760, +2.76, +25.063, +35.77390, +723.000, +502.000, +967.000
1656176880, +2.76, +25.063, +35.51998, +721.000, +499.000, +975.000
1656177000, +2.76, +25.071, +35.40231, +720.000, +499.000, +975.000
1656177120, +2.76, +25.088, +37.53276, +696.000, +472.000, +1022.000
1656177240, +2.76, +25.080, +42.02590, +719.000, +496.000, +979.000
1656177360, +2.76, +25.080, +44.71064, +707.000, +484.000, +1004.000
1656177480, +2.76, +25.071, +44.76947, +672.000, +448.000, +1009.000
1656177600, +2.76, +25.096, +43.93959, +700.000, +476.000, +1016.000
1656177720, +2.76, +25.080, +45.61175, +726.000, +504.000, +964.000
1656177840, +2.76, +25.063, +47.02069, +716.000, +496.000, +990.000
1656177960, +2.76, +25.080, +50.19159, +672.000, +454.000, +1016.000
1656178080, +2.76, +25.104, +55.99149, +710.000, +492.000, +998.000
1656178200, +2.76, +25.096, +61.20924, +700.000, +476.000, +1016.000
1656178320, +2.76, +25.113, +63.99616, +711.000, +486.000, +1000.000
1656178440, +2.76, +25.121, +66.60348, +686.000, +463.000, +1024.000
1656178560, +2.76, +25.113, +70.83342, +708.000, +487.000, +1000.000
1656178680, +2.76, +25.113, +76.47849, +720.000, +496.000, +975.000
1656178800, +2.76, +25.121, +81.50424, +723.000, +499.000, +974.000
1656178920, +2.76, +25.104, +82.34651, +716.000, +488.000, +992.000
1656179040, +2.76, +25.129, +75.26153, +707.000, +487.000, +1004.000
1656179160, +2.76, +25.104, +65.99346, +718.000, +499.000, +976.000
1656179280, +2.76, +25.146, +56.02865, +723.000, +504.000, +961.000
1656179400, +2.76, +25.121, +47.91560, +718.000, +494.000, +990.000
1656179520, +2.76, +25.163, +43.48130, +671.000, +448.000, +999.000
1656179640, +2.76, +25.163, +42.79076, +720.000, +500.000, +972.000
1656179760, +2.76, +25.146, +47.08262, +702.000, +478.000, +1012.000
1656179880, +2.76, +25.163, +56.40953, +704.000, +480.000, +1014.000
1656180000, +2.76, +25.171, +65.67451, +711.000, +487.000, +1000.000
1656180120, +2.76, +25.154, +71.66021, +691.000, +467.000, +1024.000
