7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1649483580, +2.97, +27.334,  -0.10002, +1004.000, -36.000, +412.000
1649483700, +2.97, +27.350,  -0.07834, +1112.000, -50.000, +303.000
1649483820, +2.97, +27.334,  -0.06596, +1112.000, -49.000, +303.000
1649483940, +2.97, +27.326,  -0.07525, +1112.000, -50.000, +303.000
1649484060, +2.97, +27.293,  -0.05047, +1004.000, -36.000, +415.000
1649484180, +2.97, +27.317,  +0.00526, +1004.000, -36.000, +412.000
1649484300, +2.97, +27.301,  -0.07834, +1004.000, -36.000, +415.000
1649484420, +2.97, +27.301,  -0.12479, +1112.000, -52.000, +303.000
1649484540, +2.97, +27.309,  +0.00836, +1112.000, -49.000, +307.000
1649484660, +2.97, +27.276,  -0.01951, +1004.000, -36.000, +415.000
1649484780, +2.97, +27.276,  -0.05047, +1004.000, -36.000, +414.000
1649484900, +2.97, +27.268,  -0.05047, +1006.000, -36.000, +414.000
1649485020, +2.97, +27.235,  -0.06905, +1006.000, -37.000, +414.000
1649485140, +2.97, +27.260,  -0.10002, +1004.000, -36.000, +414.000
1649485260, +2.97, +27.243,  +0.03623, +1006.000, -37.000, +415.000
1649485380, +2.97, +27.218,  -0.01641, +1112.000, -55.000, +307.000
1649485500, +2.97, +27.218,  +0.03623, +1003.000, -36.000, +412.000
1649485620, +2.97, +27.227,  -0.03499, +1004.000, -36.000, +415.000
1649485740, +2.97, +27.210,  -0.00403, +1004.000, -39.000, +412.000
1649485860, +2.97, +27.218,  -0.02570, +1004.000, -36.000, +414.000
1649485980, +2.97, +27.177,  -0.04118, +1110.000, -49.000, +303.000
1649486100, +2.97, +27.177,  +0.00526, +1004.000, -36.000, +415.000
1649486220, +2.97, +27.169,  -0.05976, +1003.000, -34.000, +414.000
1649486340, +2.97, +27.169,  -0.07215, +1004.000, -37.000, +412.000
1649486460, +2.97, +27.144,  +0.04552, +1004.000, -36.000, +412.000
1649486580, +2.97, +27.136,  +0.00526, +1006.000, -39.000, +415.000
1649486700, +2.97, +27.161,  -0.03189, +1006.000, -39.000, +414.000
1649486820, +2.97, +27.144,  +0.01455, +1004.000, -36.000, +415.000
1649486940, +2.97, +27.161,  -0.08763, +1004.000, -36.000, +412.000
1649487060, +2.97, +27.136,  -0.02880, +1004.000, -37.000, +414.000
1649487180, +2.97, +27.136,  -0.01951, +1004.000, -39.000, +412.000
1649487300, +2.97, +27.119,  -0.07215, +1112.000, -49.000, +307.000
1649487420, +2.97, +27.136,  -0.03189, +1004.000, -39.000, +412.000
1649487540, +2.97, +27.103,  +0.02694, +1004.000, -36.000, +415.000
1649487660, +2.97, +27.119,  -0.02570, +1004.000, -36.000, +415.000
1649487780, +2.97, +27.086,  -0.01951, +1004.000, -36.000, +415.000
1649487900, +2.97, +27.103,  +0.00526, +1004.000, -39.000, +409.000
1649488020, +2.97, +27.094,  -0.10002, +1004.000, -39.000, +414.000
1649488140, +2.97, +27.103,  +0.01455, +1004.000, -39.000, +412.000
1649488260, +2.97, +27.103,  +0.00217, +1004.000, -36.000, +415.000
1649488380, +2.97, +27.119,  -0.06905, +1004.000, -40.000, +415.000
1649488500, +2.97, +27.111,  -0.00093, +1004.000, -40.000, +415.000
1649488620, +2.97, +27.111,  -0.06286, +1004.000, -36.000, +414.000
1649488740, +2.97, +27.111,  -0.02880, +1006.000, -39.000, +415.000
1649488860, +2.97, +27.111,  -0.10312, +1004.000, -36.000, +412.000
1649488980, +2.97, +27.111,  -0.05976, +1006.000, -36.000, +415.000
1649489100, +2.97, +27.103,  +0.04552, +1113.000, -49.000, +303.000
1649489220, +2.97, +27.103,  -0.01951, +1004.000, -36.000, +415.000
1649489340, +2.97, +27.111,  -0.02261, +1006.000, -39.000, +416.000
1649489460, +2.97, +27.111,  -0.02880, +1004.000, -39.000, +414.000
1649489580, +2.97, +27.078,  -0.02880, +1006.000, -36.000, +414.000
1649489700, +2.97, +27.103,  -0.00403, +1004.000, -36.000, +412.000
1649489820, +2.97, +27.103,  +0.00526, +1004.000, -36.000, +415.000
1649489940, +2.97, +27.094,  +0.00217, +1001.000, -34.000, +415.000
1649490060, +2.97, +27.103,  -0.09073, +1004.000, -36.000, +415.000
1649490180, +2.97, +27.078,  -0.05667, +1006.000, -36.000, +414.000
1649490300, +2.97, +27.094,  -0.05047, +1004.000, -36.000, +414.000
1649490420, +2.97, +27.094,  +0.01765, +1006.000, -36.000, +414.000
1649490540, +2.97, +27.070,  -0.04738, +1004.000, -36.000, +415.000
1649490660, +2.97, +27.094,  -0.03499, +1004.000, -36.000, +415.000
1649490780, +2.97, +27.103,  +0.08578, +1004.000, -36.000, +415.000
1649490900, +2.97, +27.103,  -0.05357, +1001.000, -39.000, +412.000
1649491020, +2.97, +27.086,  -0.07525, +1111.000, -52.000, +303.000
1649491140, +2.97, +27.094,  +0.02075, +1112.000, -49.000, +303.000
1649491260, +2.97, +27.094,  -0.05357, +1004.000, -36.000, +412.000
1649491380, +2.97, +27.103,  -0.08144, +1001.000, -39.000, +411.000
1649491500, +2.97, +27.094,  +0.01765, +1004.000, -36.000, +415.000
1649491620, +2.97, +27.086,  -0.03189, +1006.000, -36.000, +412.000
1649491740, +2.97, +27.078,  -0.03499, +1006.000, -39.000, +412.000
1649491860, +2.97, +27.070,  -0.10621, +1004.000, -36.000, +412.000
1649491980, +2.97, +27.078,  -0.02570, +1004.000, -36.000, +412.000
1649492100, +2.97, +27.061,  -0.06905, +1004.000, -40.000, +414.000
1649492220, +2.97, +27.045,  +0.03004, +1004.000, -36.000, +414.000
1649492340, +2.97, +27.070,  -0.02570, +1004.000, -39.000, +412.000
1649492460, +2.97, +27.045,  -0.02570, +1004.000, -36.000, +415.000
1649492580, +2.97, +27.037,  +0.03623, +1004.000, -40.000, +415.000
1649492700, +2.97, +27.037,  -0.01022, +1004.000, -36.000, +416.000
1649492820, +2.97, +27.045,  -0.01332, +1004.000, -36.000, +415.000
1649492940, +2.97, +27.037,  -0.05047, +1004.000, -36.000, +415.000
1649493060, +2.97, +27.028,  +0.01455, +1004.000, -36.000, +414.000
1649493180, +2.97, +27.053,  +0.00836, +1004.000, -36.000, +414.000
1649493300, +2.97, +27.004,  +0.05481, +1004.000, -36.000, +415.000
1649493420, +2.97, +27.045,  -0.07525, +1006.000, -37.000, +414.000
1649493540, +2.97, +27.028,  -0.05976, +1006.000, -36.000, +414.000
1649493660, +2.97, +27.020,  +0.02384, +1006.000, -39.000, +415.000
1649493780, +2.97, +27.020,  +0.00836, +1110.000, -50.000, +300.000
1649493900, +2.97, +27.004,  -0.07834, +1004.000, -37.000, +412.000
1649494020, +2.97, +26.995,  +0.00217, +1003.000, -36.000, +415.000
1649494140, +2.97, +27.012,  -0.00712, +1004.000, -40.000, +412.000
1649494260, +2.97, +27.004,  +0.01455, +1004.000, -39.000, +414.000
1649494380, +2.97, +26.979,  -0.00712, +1001.000, -36.000, +414.000
1649494500, +2.97, +26.979,  -0.00403, +1004.000, -39.000, +415.000
1649494620, +2.97, +26.995,  -0.01022, +1004.000, -36.000, +415.000
1649494740, +2.97, +26.979,  -0.02880, +1004.000, -36.000, +415.000
1649494860, +2.97, +26.954,  -0.09692, +1004.000, -37.000, +415.000
1649494980, +2.97, +26.987,  +0.04242, +1004.000, -37.000, +415.000
1649495100, +2.97, +27.004,  -0.07215, +1004.000, -37.000, +415.000
1649495220, +2.97, +26.987,  -0.00403, +1004.000, -39.000, +415.000
1649495340, +2.97, +26.995,  +0.01455, +1004.000, -39.000, +414.000
1649495460, +2.97, +26.987,  -0.11241, +1004.000, -36.000, +412.000
1649495580, +2.97, +26.995,  -0.01332, +1006.000, -39.000, +412.000
1649495700, +2.97, +26.995,  -0.03809, +1004.000, -37.000, +414.000
1649495820, +2.97, +26.987,  -0.07525, +1004.000, -36.000, +415.000
1649495940, +2.97, +26.995,  -0.00712, +1007.000, -39.000, +415.000
1649496060, +2.97, +26.979,  -0.03499, +1004.000, -36.000, +415.000
1649496180, +2.97, +26.987,  -0.03809, +1001.000, -36.000, +414.000
1649496300, +2.97, +26.971,  -0.03499, +1004.000, -36.000, +412.000
1649496420, +2.97, +26.987,  +0.00217, +1004.000, -37.000, +415.000
1649496540, +2.97, +26.971,  -0.04738, +1004.000, -39.000, +415.000
1649496660, +2.97, +26.971,  -0.10002, +1004.000, -39.000, +415.000
1649496780, +2.97, +26.971,  +0.06100, +1004.000, -36.000, +409.000
1649496900, +2.97, +26.971,  +0.01146, +1004.000, -36.000, +415.000
1649497020, +2.97, +26.946,  -0.04428, +1001.000, -36.000, +416.000
1649497140, +2.97, +26.954,  +0.07339, +1004.000, -39.000, +415.000
1649497260, +2.97, +26.962,  -0.03499, +1004.000, -36.000, +414.000
1649497380, +2.97, +26.962,  +0.02075, +1004.000, -37.000, +414.000
1649497500, +2.97, +26.938,  -0.01332, +1004.000, -39.000, +414.000
1649497620, +2.97, +26.954,  +0.01765, +1004.000, -36.000, +415.000
1649497740, +2.97, +26.971,  +0.00217, +1004.000, -36.000, +415.000
1649497860, +2.97, +26.971,  -0.10621, +1112.000, -49.000, +303.000
1649497980, +2.97, +26.971,  -0.01641, +1112.000, -57.000, +307.000
1649498100, +2.97, +26.954,  -0.01022, +1112.000, -49.000, +305.000
1649498220, +2.97, +26.962,  +0.02075, +1003.000, -39.000, +412.000
1649498340, +2.97, +26.946,  +0.08268, +1004.000, -36.000, +416.000
1649498460, +2.97, +26.954,  -0.03499, +1004.000, -36.000, +415.000
1649498580, +2.97, +26.946,  -0.10931, +1004.000, -36.000, +414.000
1649498700, +2.97, +26.946,  -0.07525, +1072.000, -20.000, +364.000
1649498820, +2.97, +26.946,  +0.01455, +1003.000, -37.000, +412.000
1649498940, +2.97, +26.938,  +0.01765, +1006.000, -40.000, +412.000
1649499060, +2.97, +26.946,  +0.04242, +1006.000, -39.000, +415.000
1649499180, +2.97, +26.921,  -0.06596, +1001.000, -36.000, +414.000
1649499300, +2.97, +26.921,  -0.07215, +1004.000, -36.000, +414.000
1649499420, +2.97, +26.921,  -0.04118, +1070.000, -20.000, +368.000
1649499540, +2.97, +26.913,  +0.01146, +1004.000, -39.000, +408.000
1649499660, +2.97, +26.921,  +0.00217, +1004.000, -36.000, +412.000
1649499780, +2.97, +26.913,  -0.06286, +1072.000, -16.000, +360.000
1649499900, +2.97, +26.904,  +0.04862, +1004.000, -39.000, +415.000
1649500020, +2.97, +26.896,  -0.01332, +1004.000, -36.000, +415.000
1649500140, +2.97, +26.904,  -0.06905, +1072.000, -16.000, +356.000
1649500260, +2.97, +26.904,  +0.05171, +1004.000, -40.000, +415.000
1649500380, +2.97, +26.904,  -0.05976, +1004.000, -36.000, +414.000
1649500500, +2.97, +26.913,  -0.00403, +1003.000, -36.000, +415.000
1649500620, +2.97, +26.904,  +0.01765, +1003.000, -34.000, +415.000
1649500740, +2.97, +26.904,  -0.01332, +1004.000, -37.000, +414.000
1649500860, +2.97, +26.888,  -0.06596, +1072.000, -16.000, +364.000
1649500980, +2.97, +26.880,  -0.08763, +1075.000, -16.000, +352.000
1649501100, +2.97, +26.913,  +0.00217, +1003.000, -36.000, +412.000
1649501220, +2.97, +26.880,  -0.01951, +1072.000, -16.000, +364.000
1649501340, +2.97, +26.888,  +0.04862, +1004.000, -36.000, +415.000
1649501460, +2.97, +26.896,  -0.05357, +1072.000, -16.000, +364.000
1649501580, +2.97, +26.896,  +0.00836, +1076.000, -16.000, +350.000
1649501700, +2.97, +26.888,  +0.00836, +1072.000, -20.000, +364.000
1649501820, +2.97, +26.871,  -0.08144, +1004.000, -39.000, +415.000
1649501940, +2.97, +26.871,  +0.01765, +1075.000, -16.000, +355.000
1649502060, +2.97, +26.871,  -0.00093, +1072.000, -20.000, +360.000
1649502180, +2.97, +26.863,  +0.01146, +1073.000, -16.000, +352.000
1649502300, +2.97, +26.847,  -0.01951, +1075.000, -16.000, +355.000
1649502420, +2.97, +26.863,  +0.06100, +1072.000, -16.000, +360.000
1649502540, +2.97, +26.830,  +0.03313, +1006.000, -36.000, +412.000
1649502660, +2.97, +26.830,  +0.03623, +1072.000, -16.000, +356.000
1649502780, +2.97, +26.847,  -0.02570, +1004.000, -36.000, +414.000
1649502900, +2.97, +26.830,  -0.02880, +1075.000, -16.000, +355.000
1649503020, +2.97, +26.838,  -0.02880, +1072.000, -16.000, +356.000
1649503140, +2.97, +26.838,  -0.07834, +1004.000, -37.000, +412.000
1649503260, +2.97, +26.838,  +0.02075, +1072.000, -20.000, +359.000
1649503380, +2.97, +26.830,  -0.02570, +1075.000, -16.000, +355.000
1649503500, +2.97, +26.797,  -0.03189, +1075.000, -16.000, +355.000
1649503620, +2.97, +26.830,  -0.04428, +1004.000, -39.000, +415.000
1649503740, +2.97, +26.822,  -0.06905, +1075.000, -16.000, +352.000
1649503860, +2.97, +26.822,  -0.05976, +1070.000, -16.000, +364.000
1649503980, +2.97, +26.814,  -0.05357, +1004.000, -39.000, +414.000
1649504100, +2.97, +26.838,  +0.00217, +1004.000, -39.000, +412.000
1649504220, +2.97, +26.822,  +0.02694, +1072.000, -16.000, +361.000
1649504340, +2.97, +26.814,  +0.02075, +1084.000, -12.000, +335.000
1649504460, +2.97, +26.805,  -0.02261, +1070.000, -16.000, +364.000
1649504580, +2.97, +26.830,  -0.02261, +1070.000, -16.000, +361.000
1649504700, +2.97, +26.830,  -0.08144, +1072.000, -16.000, +360.000
1649504820, +2.97, +26.805,  -0.04118, +1072.000, -20.000, +364.000
1649504940, +2.97, +26.797,  -0.08454, +1072.000, -16.000, +355.000
1649505060, +2.97, +26.797,  -0.01332, +1004.000, -39.000, +417.000
1649505180, +2.97, +26.789,  -0.11860, +1072.000, -16.000, +360.000
1649505300, +2.97, +26.780,  +0.06100, +1072.000, -16.000, +356.000
1649505420, +2.97, +26.747,  -0.01641, +1072.000, -16.000, +355.000
1649505540, +2.97, +26.756,  -0.03189, +1075.000, -16.000, +352.000
1649505660, +2.97, +26.756,  -0.08763, +1072.000, -16.000, +364.000
