7530-428102
OS REV: 1.05 Sensor Cal: 1572940800
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (g), Ay (g), Az (g)
1654960920, +2.81, +25.637,  -0.00403, +414.000, +966.000, +931.000
1654961040, +2.81, +25.628,  +0.04862, +388.000, +913.000, +928.000
1654961160, +2.81, +25.612,  +0.12293, +391.000, +910.000, +924.000
1654961280, +2.81, +25.612,  +0.24989, +390.000, +915.000, +931.000
1654961400, +2.81, +25.587,  +0.31802, +391.000, +911.000, +924.000
1654961520, +2.81, +25.587,  +0.56884, +391.000, +911.000, +926.000
1654961640, +2.81, +25.595,  +0.80728, +448.000, +1008.000, +816.000
1654961760, +2.81, +25.595,  +1.15719, +391.000, +911.000, +920.000
1654961880, +2.81, +25.595,  +1.62168, +387.000, +911.000, +926.000
1654962000, +2.81, +25.587,  +2.19145, +396.000, +931.000, +943.000
1654962120, +2.81, +25.595,  +2.93463, +454.000, +974.000, +838.000
1654962240, +2.81, +25.578,  +3.89148, +455.000, +999.000, +816.000
1654962360, +2.81, +25.587,  +4.92574, +391.000, +911.000, +924.000
1654962480, +2.81, +25.578,  +6.20462, +391.000, +911.000, +924.000
1654962600, +2.81, +25.570,  +7.51758, +390.000, +921.000, +936.000
1654962720, +2.81, +25.595,  +8.95439, +390.000, +910.000, +927.000
1654962840, +2.81, +25.570, +10.44694, +435.000, +1004.000, +856.000
1654962960, +2.81, +25.570, +11.69487, +424.000, +988.000, +899.000
1654963080, +2.81, +25.562, +12.98614, +387.000, +911.000, +926.000
1654963200, +2.81, +25.570, +14.42296, +390.000, +915.000, +928.000
1654963320, +2.81, +25.562, +15.70804, +391.000, +908.000, +927.000
1654963440, +2.81, +25.553, +17.02409, +390.000, +912.000, +927.000
1654963560, +2.81, +25.562, +18.46709, +391.000, +910.000, +926.000
1654963680, +2.81, +25.570, +19.66547, +390.000, +912.000, +929.000
1654963800, +2.81, +25.520, +20.76786, +390.000, +912.000, +927.000
1654963920, +2.81, +25.578, +22.11177, +391.000, +911.000, +921.000
1654964040, +2.81, +25.587, +24.46827, +391.000, +911.000, +921.000
1654964160, +2.81, +25.587, +25.45299, +391.000, +920.000, +936.000
1654964280, +2.81, +25.562, +26.75665, +391.000, +910.000, +920.000
1654964400, +2.81, +25.587, +28.09437, +391.000, +911.000, +924.000
1654964520, +2.81, +25.578, +29.17818, +391.000, +911.000, +921.000
1654964640, +2.81, +25.587, +30.99897, +391.000, +911.000, +924.000
1654964760, +2.81, +25.595, +32.79499, +391.000, +908.000, +924.000
1654964880, +2.81, +25.595, +34.01814, +390.000, +910.000, +924.000
1654965000, +2.81, +25.620, +35.70268, +390.000, +912.000, +928.000
1654965120, +2.81, +25.603, +35.17316, +390.000, +911.000, +927.000
1654965240, +2.81, +25.603, +36.86699, +408.000, +960.000, +940.000
1654965360, +2.81, +25.620, +36.72145, +390.000, +912.000, +924.000
1654965480, +2.81, +25.603, +38.58560, +391.000, +908.000, +921.000
1654965600, +2.81, +25.612, +40.45593, +390.000, +921.000, +940.000
1654965720, +2.81, +25.578, +42.34485, +391.000, +911.000, +924.000
1654965840, +2.81, +25.620, +43.58348, +392.000, +926.000, +942.000
1654965960, +2.81, +25.637, +44.50317, +390.000, +921.000, +935.000
1654966080, +2.81, +25.620, +47.09501, +392.000, +920.000, +936.000
1654966200, +2.81, +25.612, +51.69344, +392.000, +911.000, +924.000
1654966320, +2.81, +25.612, +53.92917, +391.000, +911.000, +921.000
1654966440, +2.81, +25.612, +59.77242, +390.000, +910.000, +924.000
1654966560, +2.81, +25.620, +67.35905, +391.000, +911.000, +920.000
1654966680, +2.81, +25.612, +66.46414, +392.000, +910.000, +924.000
1654966800, +2.81, +25.620, +61.81617, +399.000, +942.000, +942.000
1654966920, +2.81, +25.612, +66.98746, +390.000, +912.000, +920.000
1654967040, +2.81, +25.620, +77.63042, +419.000, +976.000, +919.000
1654967160, +2.81, +25.612, +80.30587, +391.000, +911.000, +921.000
1654967280, +2.81, +25.612, +80.86635, +390.000, +910.000, +924.000
1654967400, +2.81, +25.620, +79.94357, +390.000, +911.000, +924.000
1654967520, +2.81, +25.620, +146.35909, +391.000, +911.000, +921.000
1654967640, +2.81, +25.612, +89.35408, +391.000, +911.000, +924.000
1654967760, +2.81, +25.595, +66.27215, +452.000, +972.000, +847.000
1654967880, +2.81, +25.620, +69.31919, +391.000, +910.000, +926.000
1654968000, +2.81, +25.620, +79.86615, +391.000, +911.000, +920.000
1654968120, +2.81, +25.620, +67.07726, +391.000, +911.000, +921.000
1654968240, +2.81, +25.628, +78.93718, +391.000, +912.000, +924.000
1654968360, +2.81, +25.612, +76.41965, +390.000, +911.000, +924.000
1654968480, +2.81, +25.653, +92.85632, +391.000, +910.000, +926.000
1654968600, +2.81, +25.612, +98.73054, +425.000, +992.000, +888.000
1654968720, +2.81, +25.620, +91.39473, +448.000, +1011.000, +816.000
1654968840, +2.81, +25.620, +84.17969, +391.000, +911.000, +926.000
1654968960, +2.81, +25.612, +173.47277, +419.000, +982.000, +910.000
1654969080, +2.81, +25.595, +106.59586, +391.000, +911.000, +923.000
1654969200, +2.81, +25.620, +105.72882, +391.000, +910.000, +921.000
1654969320, +2.81, +25.628, +98.88227, +452.000, +972.000, +839.000
1654969440, +2.81, +25.628, +113.82329, +391.000, +911.000, +923.000
1654969560, +2.81, +25.637, +108.98023, +452.000, +972.000, +844.000
1654969680, +2.81, +25.637, +147.23852, +390.000, +911.000, +924.000
1654969800, +2.81, +25.620, +272.87930, +391.000, +910.000, +920.000
1654969920, +2.81, +25.628, +209.97840, +391.000, +911.000, +924.000
1654970040, +2.81, +25.637, +253.65571, +391.000, +910.000, +920.000
1654970160, +2.81, +25.628, +180.81787, +391.000, +911.000, +924.000
1654970280, +2.81, +25.645, +278.26735, +390.000, +910.000, +920.000
1654970400, +2.81, +25.653, +212.07169, +432.000, +1000.000, +870.000
1654970520, +2.81, +25.661, +229.40017, +432.000, +995.000, +880.000
1654970640, +2.81, +25.661, +231.39746, +391.000, +911.000, +920.000
1654970760, +2.81, +25.686, +170.16253, +449.000, +1000.000, +814.000
1654970880, +2.81, +25.678, +143.19748, +448.000, +1001.000, +809.000
1654971000, +2.81, +25.686, +197.28240, +391.000, +908.000, +921.000
1654971120, +2.81, +25.695, +296.59912, +428.000, +995.000, +880.000
1654971240, +2.81, +25.695, +345.78835, +391.000, +911.000, +920.000
1654971360, +2.81, +25.728, +254.73022, +425.000, +992.000, +888.000
1654971480, +2.81, +25.728, +413.19168, +391.000, +908.000, +924.000
1654971600, +2.81, +25.736, +358.06321, +451.000, +974.000, +839.000
1654971720, +2.81, +25.728, +275.24199, +391.000, +911.000, +921.000
1654971840, +2.81, +25.753, +267.67394, +448.000, +993.000, +819.000
1654971960, +2.81, +25.769, +266.47246, +454.000, +999.000, +812.000
1654972080, +2.81, +25.803, +226.54512, +391.000, +911.000, +920.000
1654972200, +2.81, +25.803, +178.21674, +390.000, +913.000, +931.000
1654972320, +2.81, +25.844, +143.77963, +428.000, +993.000, +886.000
1654972440, +2.81, +25.852, +133.91392, +391.000, +911.000, +924.000
1654972560, +2.81, +25.877, +152.89598, +432.000, +999.000, +864.000
1654972680, +2.81, +25.894, +130.88236, +432.000, +999.000, +876.000
1654972800, +2.81, +25.919, +158.77639, +448.000, +1008.000, +812.000
1654972920, +2.81, +25.952, +169.28929, +448.000, +1009.000, +819.000
1654973040, +2.81, +25.969, +212.53927, +425.000, +992.000, +892.000
1654973160, +2.81, +26.002, +200.61123, +452.000, +984.000, +822.000
1654973280, +2.81, +26.027, +178.52640, +423.000, +984.000, +899.000
1654973400, +2.81, +26.035, +144.92227, +424.000, +988.000, +899.000
1654973520, +2.81, +26.052, +170.02628, +396.000, +935.000, +944.000
1654973640, +2.81, +26.052, +161.30939, +416.000, +972.000, +920.000
1654973760, +2.81, +26.085, +223.50737, +390.000, +908.000, +920.000
1654973880, +2.81, +26.110, +122.07878, +388.000, +911.000, +920.000
1654974000, +2.81, +26.101, +95.26856, +391.000, +910.000, +926.000
1654974120, +2.81, +26.118, +89.71948, +391.000, +911.000, +920.000
1654974240, +2.81, +26.143, +84.35620, +428.000, +993.000, +884.000
1654974360, +2.81, +26.159, +78.41695, +390.000, +912.000, +928.000
1654974480, +2.81, +26.176, +75.90562, +391.000, +911.000, +926.000
1654974600, +2.81, +26.193, +74.11270, +428.000, +992.000, +889.000
1654974720, +2.81, +26.226, +72.12779, +391.000, +908.000, +924.000
1654974840, +2.81, +26.242, +87.25460, +428.000, +992.000, +888.000
1654974960, +2.81, +26.292, +77.03278, +390.000, +911.000, +921.000
1654975080, +2.81, +26.300, +72.74401, +422.000, +979.000, +912.000
1654975200, +2.81, +26.317, +68.77729, +425.000, +990.000, +896.000
1654975320, +2.81, +26.367, +68.69058, +423.000, +984.000, +899.000
1654975440, +2.81, +26.375, +87.06571, +391.000, +908.000, +921.000
1654975560, +2.81, +26.416, +99.32199, +428.000, +992.000, +889.000
1654975680, +2.81, +26.449, +89.66374, +424.000, +990.000, +892.000
1654975800, +2.81, +26.466, +90.71348, +391.000, +911.000, +920.000
1654975920, +2.81, +26.507, +115.80510, +391.000, +911.000, +920.000
1654976040, +2.81, +26.532, +97.58480, +391.000, +911.000, +918.000
1654976160, +2.81, +26.541, +90.24590, +422.000, +984.000, +908.000
1654976280, +2.81, +26.590, +95.59370, +390.000, +911.000, +921.000
1654976400, +2.81, +26.615, +100.98175, +423.000, +984.000, +899.000
1654976520, +2.81, +26.640, +98.08026, +392.000, +910.000, +924.000
1654976640, +2.81, +26.648, +95.44816, +391.000, +910.000, +921.000
1654976760, +2.81, +26.640, +95.23759, +391.000, +911.000, +920.000
1654976880, +2.81, +26.656, +99.04329, +391.000, +912.000, +923.000
1654977000, +2.81, +26.723, +100.49249, +392.000, +908.000, +920.000
1654977120, +2.81, +26.723, +115.60382, +391.000, +908.000, +920.000
1654977240, +2.81, +26.739, +98.61287, +391.000, +908.000, +920.000
1654977360, +2.81, +26.764, +139.17192, +391.000, +910.000, +920.000
1654977480, +2.81, +26.780, +170.88713, +391.000, +908.000, +921.000
1654977600, +2.81, +26.805, +156.37034, +423.000, +984.000, +903.000
1654977720, +2.81, +26.822, +184.70718, +391.000, +908.000, +923.000
1654977840, +2.81, +26.855, +180.68472, +390.000, +910.000, +920.000
1654977960, +2.81, +26.888, +225.82052, +391.000, +910.000, +921.000
1654978080, +2.81, +26.904, +149.09956, +391.000, +910.000, +924.000
1654978200, +2.81, +26.929, +173.54709, +391.000, +911.000, +920.000
1654978320, +2.81, +26.938, +164.38430, +391.000, +911.000, +920.000
1654978440, +2.81, +26.979, +155.16887, +391.000, +908.000, +920.000
1654978560, +2.81, +27.028, +205.52551, +391.000, +911.000, +921.000
1654978680, +2.81, +27.020, +177.04933, +392.000, +908.000, +921.000
1654978800, +2.81, +27.078, +390.51540, +391.000, +910.000, +924.000
1654978920, +2.81, +27.103, +327.70740, +391.000, +910.000, +920.000
1654979040, +2.81, +27.136, +651.20748, +391.000, +908.000, +920.000
1654979160, +2.81, +27.169, +856.72153, +390.000, +910.000, +921.000
1654979280, +2.81, +27.177, +477.49843, +391.000, +910.000, +920.000
1654979400, +2.81, +27.202, +979.01180, +391.000, +908.000, +920.000
1654979520, +2.81, +27.227, +989.87771, +448.000, +959.000, +857.000
1654979640, +2.81, +27.260, +1052.22742, +448.000, +961.000, +857.000
1654979760, +2.81, +27.251, +1078.15821, +391.000, +908.000, +920.000
1654979880, +2.81, +27.301, +1084.18106, +391.000, +908.000, +921.000
1654980000, +2.81, +27.326, +1107.30016, +391.000, +908.000, +924.000
1654980120, +2.81, +27.350, +1140.75564, +391.000, +911.000, +924.000
1654980240, +2.81, +27.350, +744.87293, +390.000, +911.000, +921.000
1654980360, +2.81, +27.400, +1141.92306, +391.000, +911.000, +924.000
1654980480, +2.81, +27.424, +759.17915, +448.000, +960.000, +860.000
1654980600, +2.81, +27.433, +1183.56901, +448.000, +959.000, +859.000
1654980720, +2.81, +27.466, +1175.15249, +448.000, +961.000, +851.000
1654980840, +2.81, +27.499, +174.01468, +390.000, +910.000, +924.000
1654980960, +2.81, +27.540, +1252.28529, +451.000, +963.000, +859.000
1654981080, +2.81, +27.540, +1164.10698, +448.000, +961.000, +860.000
1654981200, +2.81, +27.548, +1180.68299, +448.000, +961.000, +859.000
1654981320, +2.81, +27.589, +1378.34101, +450.000, +959.000, +859.000
1654981440, +2.81, +27.622, +1335.22728, +448.000, +958.000, +857.000
1654981560, +2.81, +27.589, +1246.86937, +450.000, +961.000, +857.000
1654981680, +2.81, +27.663, +1279.29369, +454.000, +960.000, +857.000
1654981800, +2.81, +27.663, +1249.93498, +449.000, +960.000, +860.000
1654981920, +2.81, +27.688, +1236.83024, +448.000, +960.000, +857.000
1654982040, +2.81, +27.704, +1262.04263, +448.000, +959.000, +857.000
1654982160, +2.81, +27.721, +1250.48308, +451.000, +966.000, +855.000
1654982280, +2.81, +27.737, +1273.82513, +451.000, +956.000, +856.000
1654982400, +2.81, +27.803, +1277.87236, +451.000, +960.000, +854.000
1654982520, +2.81, +27.803, +1314.50185, +454.000, +961.000, +857.000
1654982640, +2.81, +27.820, +1306.71084, +454.000, +976.000, +832.000
1654982760, +2.81, +27.828, +1236.65374, +451.000, +960.000, +855.000
1654982880, +2.81, +27.836, +1287.83097, +448.000, +964.000, +854.000
1654983000, +2.81, +27.877, +1359.37444, +451.000, +963.000, +847.000
1654983120, +2.81, +27.894, +1346.22634, +452.000, +960.000, +854.000
